"time","shuffle_read_bytes_total","executor"
"2021-08-01 22:52:29.243+00",244632369,"3"
"2021-08-01 22:52:29.243+00",276,"5"
"2021-08-01 22:52:29.243+00",460,"4"
"2021-08-01 22:52:29.243+00",276,"1"
"2021-08-01 22:52:29.243+00",234312465,"2"
"2021-08-01 22:52:59.243+00",244691214,"3"
"2021-08-01 22:52:59.243+00",276,"5"
"2021-08-01 22:52:59.243+00",234312615,"2"
"2021-08-01 22:52:59.243+00",460,"4"
"2021-08-01 22:52:59.243+00",506,"0"
"2021-08-01 22:52:59.243+00",276,"1"
"2021-08-01 22:53:29.243+00",276,"5"
"2021-08-01 22:53:29.243+00",234312615,"2"
"2021-08-01 22:53:29.243+00",506,"0"
"2021-08-01 22:53:29.243+00",460,"4"
"2021-08-01 22:53:29.243+00",276,"1"
"2021-08-01 22:53:29.243+00",244691637,"3"
"2021-08-01 22:53:59.243+00",276,"1"
"2021-08-01 22:53:59.243+00",506,"0"
"2021-08-01 22:53:59.243+00",460,"4"
"2021-08-01 22:53:59.243+00",234312615,"2"
"2021-08-01 22:53:59.243+00",276,"5"
"2021-08-01 22:53:59.243+00",244691910,"3"
"2021-08-01 22:54:29.243+00",234312615,"2"
"2021-08-01 22:54:29.243+00",506,"0"
"2021-08-01 22:54:29.243+00",460,"4"
"2021-08-01 22:54:29.243+00",276,"1"
"2021-08-01 22:54:29.243+00",244692333,"3"
"2021-08-01 22:54:29.243+00",276,"5"
"2021-08-01 22:54:59.243+00",276,"5"
"2021-08-01 22:54:59.243+00",460,"4"
"2021-08-01 22:54:59.243+00",234312615,"2"
"2021-08-01 22:54:59.243+00",276,"1"
"2021-08-01 22:54:59.243+00",506,"0"
"2021-08-01 22:54:59.243+00",245236572,"3"
"2021-08-01 22:55:29.243+00",460,"4"
"2021-08-01 22:55:29.243+00",245236722,"3"
"2021-08-01 22:55:29.243+00",276,"1"
"2021-08-01 22:55:29.243+00",234813447,"2"
"2021-08-01 22:55:29.243+00",506,"0"
"2021-08-01 22:55:29.243+00",276,"5"
"2021-08-01 22:55:59.243+00",506,"0"
"2021-08-01 22:55:59.243+00",234813720,"2"
"2021-08-01 22:55:59.243+00",276,"1"
"2021-08-01 22:55:59.243+00",460,"4"
"2021-08-01 22:55:59.243+00",276,"5"
"2021-08-01 22:55:59.243+00",245236722,"3"
"2021-08-01 22:56:29.243+00",245639274,"3"
"2021-08-01 22:56:29.243+00",276,"1"
"2021-08-01 22:56:29.243+00",460,"4"
"2021-08-01 22:56:29.243+00",276,"5"
"2021-08-01 22:56:29.243+00",235246848,"2"
"2021-08-01 22:56:29.243+00",506,"0"
"2021-08-01 22:56:59.243+00",276,"1"
"2021-08-01 22:56:59.243+00",460,"4"
"2021-08-01 22:56:59.243+00",506,"0"
"2021-08-01 22:56:59.243+00",235246848,"2"
"2021-08-01 22:56:59.243+00",276,"5"
"2021-08-01 22:56:59.243+00",246105708,"3"
"2021-08-01 22:57:29.243+00",276,"1"
"2021-08-01 22:57:29.243+00",506,"0"
"2021-08-01 22:57:29.243+00",460,"4"
"2021-08-01 22:57:29.243+00",246575691,"3"
"2021-08-01 22:57:29.243+00",276,"5"
"2021-08-01 22:57:29.243+00",235246848,"2"
"2021-08-01 22:57:59.243+00",506,"0"
"2021-08-01 22:57:59.243+00",276,"5"
"2021-08-01 22:57:59.243+00",246575691,"3"
"2021-08-01 22:57:59.243+00",276,"1"
"2021-08-01 22:57:59.243+00",235247121,"2"
"2021-08-01 22:57:59.243+00",460,"4"
"2021-08-01 22:58:29.243+00",506,"0"
"2021-08-01 22:58:29.243+00",236131122,"2"
"2021-08-01 22:58:29.243+00",276,"1"
"2021-08-01 22:58:29.243+00",246575691,"3"
"2021-08-01 22:58:29.243+00",276,"5"
"2021-08-01 22:58:29.243+00",460,"4"
"2021-08-01 22:58:59.243+00",506,"0"
"2021-08-01 22:58:59.243+00",460,"4"
"2021-08-01 22:58:59.243+00",246575691,"3"
"2021-08-01 22:58:59.243+00",276,"5"
"2021-08-01 22:58:59.243+00",276,"1"
"2021-08-01 22:58:59.243+00",248805428,"2"
"2021-08-01 22:59:29.243+00",276,"5"
"2021-08-01 22:59:29.243+00",506,"0"
"2021-08-01 22:59:29.243+00",260961197,"2"
"2021-08-01 22:59:29.243+00",276,"1"
"2021-08-01 22:59:29.243+00",246752595,"3"
"2021-08-01 22:59:29.243+00",460,"4"
"2021-08-01 22:59:59.243+00",270825854,"2"
"2021-08-01 22:59:59.243+00",506,"0"
"2021-08-01 22:59:59.243+00",460,"4"
"2021-08-01 22:59:59.243+00",276,"1"
"2021-08-01 22:59:59.243+00",276,"5"
"2021-08-01 22:59:59.243+00",246752918,"3"
"2021-08-01 23:00:29.243+00",276,"5"
"2021-08-01 23:00:29.243+00",246752918,"3"
"2021-08-01 23:00:29.243+00",276,"1"
"2021-08-01 23:00:29.243+00",460,"4"
"2021-08-01 23:00:29.243+00",506,"0"
"2021-08-01 23:00:29.243+00",287953885,"2"
"2021-08-01 23:00:59.243+00",246975713,"3"
"2021-08-01 23:00:59.243+00",276,"1"
"2021-08-01 23:00:59.243+00",460,"4"
"2021-08-01 23:00:59.243+00",303182753,"2"
"2021-08-01 23:00:59.243+00",506,"0"
"2021-08-01 23:00:59.243+00",276,"5"
"2021-08-01 23:01:29.243+00",460,"4"
"2021-08-01 23:01:29.243+00",506,"0"
"2021-08-01 23:01:29.243+00",312295848,"2"
"2021-08-01 23:01:29.243+00",276,"1"
"2021-08-01 23:01:29.243+00",247071436,"3"
"2021-08-01 23:01:29.243+00",276,"5"
"2021-08-01 23:01:59.243+00",324697392,"2"
"2021-08-01 23:01:59.243+00",506,"0"
"2021-08-01 23:01:59.243+00",460,"4"
"2021-08-01 23:01:59.243+00",276,"1"
"2021-08-01 23:01:59.243+00",247071859,"3"
"2021-08-01 23:01:59.243+00",276,"5"
"2021-08-01 23:02:29.243+00",247354068,"3"
"2021-08-01 23:02:29.243+00",276,"5"
"2021-08-01 23:02:29.243+00",506,"0"
"2021-08-01 23:02:29.243+00",460,"4"
"2021-08-01 23:02:29.243+00",276,"1"
"2021-08-01 23:02:29.243+00",339933435,"2"
"2021-08-01 23:02:59.243+00",276,"1"
"2021-08-01 23:02:59.243+00",460,"4"
"2021-08-01 23:02:59.243+00",506,"0"
"2021-08-01 23:02:59.243+00",353033626,"2"
"2021-08-01 23:02:59.243+00",276,"5"
"2021-08-01 23:02:59.243+00",247460292,"3"
"2021-08-01 23:03:29.243+00",367090992,"2"
"2021-08-01 23:03:29.243+00",506,"0"
"2021-08-01 23:03:29.243+00",460,"4"
"2021-08-01 23:03:29.243+00",276,"5"
"2021-08-01 23:03:29.243+00",247689339,"3"
"2021-08-01 23:03:29.243+00",276,"1"
"2021-08-01 23:03:59.246+00",247689662,"3"
"2021-08-01 23:03:59.246+00",276,"1"
"2021-08-01 23:03:59.246+00",371294091,"2"
"2021-08-01 23:03:59.246+00",506,"0"
"2021-08-01 23:03:59.246+00",460,"4"
"2021-08-01 23:03:59.246+00",276,"5"
"2021-08-01 23:04:29.243+00",506,"0"
"2021-08-01 23:04:29.243+00",460,"4"
"2021-08-01 23:04:29.243+00",276,"5"
"2021-08-01 23:04:29.243+00",248093579,"3"
"2021-08-01 23:04:29.243+00",276,"1"
"2021-08-01 23:04:29.243+00",371625390,"2"
"2021-08-01 23:04:59.243+00",506,"0"
"2021-08-01 23:04:59.243+00",248093579,"3"
"2021-08-01 23:04:59.243+00",276,"5"
"2021-08-01 23:04:59.243+00",372088002,"2"
"2021-08-01 23:04:59.243+00",460,"4"
"2021-08-01 23:04:59.243+00",276,"1"
"2021-08-01 23:05:29.243+00",276,"1"
"2021-08-01 23:05:29.243+00",506,"0"
"2021-08-01 23:05:29.243+00",460,"4"
"2021-08-01 23:05:29.243+00",276,"5"
"2021-08-01 23:05:29.243+00",372553617,"2"
"2021-08-01 23:05:29.243+00",248093579,"3"
"2021-08-01 23:05:59.243+00",506,"0"
"2021-08-01 23:05:59.243+00",276,"5"
"2021-08-01 23:05:59.243+00",248093852,"3"
"2021-08-01 23:05:59.243+00",276,"1"
"2021-08-01 23:05:59.243+00",372553617,"2"
"2021-08-01 23:05:59.243+00",460,"4"
"2021-08-01 23:06:29.243+00",276,"5"
"2021-08-01 23:06:29.243+00",376576401,"2"
"2021-08-01 23:06:29.243+00",506,"0"
"2021-08-01 23:06:29.243+00",460,"4"
"2021-08-01 23:06:29.243+00",248493701,"3"
"2021-08-01 23:06:29.243+00",276,"1"
"2021-08-01 23:06:59.243+00",248637326,"3"
"2021-08-01 23:06:59.243+00",381913113,"2"
"2021-08-01 23:06:59.243+00",506,"0"
"2021-08-01 23:06:59.243+00",276,"5"
"2021-08-01 23:06:59.243+00",460,"4"
"2021-08-01 23:06:59.243+00",276,"1"
"2021-08-01 23:07:29.243+00",387186637,"2"
"2021-08-01 23:07:29.243+00",506,"0"
"2021-08-01 23:07:29.243+00",276,"5"
"2021-08-01 23:07:29.243+00",248755858,"3"
"2021-08-01 23:07:29.243+00",276,"1"
"2021-08-01 23:07:29.243+00",460,"4"
"2021-08-01 23:07:59.243+00",390139417,"2"
"2021-08-01 23:07:59.243+00",276,"5"
"2021-08-01 23:07:59.243+00",248755858,"3"
"2021-08-01 23:07:59.243+00",276,"1"
"2021-08-01 23:07:59.243+00",460,"4"
"2021-08-01 23:07:59.243+00",506,"0"
"2021-08-01 23:08:29.243+00",276,"1"
"2021-08-01 23:08:29.243+00",248755858,"3"
"2021-08-01 23:08:29.243+00",276,"5"
"2021-08-01 23:08:29.243+00",460,"4"
"2021-08-01 23:08:29.243+00",506,"0"
"2021-08-01 23:08:29.243+00",395904792,"2"
"2021-08-01 23:08:59.243+00",248755858,"3"
"2021-08-01 23:08:59.243+00",460,"4"
"2021-08-01 23:08:59.243+00",506,"0"
"2021-08-01 23:08:59.243+00",400786134,"2"
"2021-08-01 23:08:59.243+00",276,"1"
"2021-08-01 23:08:59.243+00",276,"5"
"2021-08-01 23:09:29.243+00",276,"1"
"2021-08-01 23:09:29.243+00",506,"0"
"2021-08-01 23:09:29.243+00",405285996,"2"
"2021-08-01 23:09:29.243+00",248755858,"3"
"2021-08-01 23:09:29.243+00",460,"4"
"2021-08-01 23:09:29.243+00",276,"5"
"2021-08-01 23:09:59.243+00",506,"0"
"2021-08-01 23:09:59.243+00",460,"4"
"2021-08-01 23:09:59.243+00",276,"1"
"2021-08-01 23:09:59.243+00",248756131,"3"
"2021-08-01 23:09:59.243+00",276,"5"
"2021-08-01 23:09:59.243+00",409701596,"2"
"2021-08-01 23:10:29.243+00",460,"4"
"2021-08-01 23:10:29.243+00",415068024,"2"
"2021-08-01 23:10:29.243+00",506,"0"
"2021-08-01 23:10:29.243+00",276,"5"
"2021-08-01 23:10:29.243+00",249002031,"3"
"2021-08-01 23:10:29.243+00",276,"1"
"2021-08-01 23:10:59.243+00",419643070,"2"
"2021-08-01 23:10:59.243+00",506,"0"
"2021-08-01 23:10:59.243+00",276,"5"
"2021-08-01 23:10:59.243+00",249142107,"3"
"2021-08-01 23:10:59.243+00",276,"1"
"2021-08-01 23:10:59.243+00",460,"4"
"2021-08-01 23:11:29.243+00",276,"1"
"2021-08-01 23:11:29.243+00",422158689,"2"
"2021-08-01 23:11:29.243+00",460,"4"
"2021-08-01 23:11:29.243+00",506,"0"
"2021-08-01 23:11:29.243+00",276,"5"
"2021-08-01 23:11:29.243+00",249142107,"3"
"2021-08-01 23:11:59.243+00",506,"0"
"2021-08-01 23:11:59.243+00",422158689,"2"
"2021-08-01 23:11:59.243+00",276,"1"
"2021-08-01 23:11:59.243+00",460,"4"
"2021-08-01 23:11:59.243+00",249142380,"3"
"2021-08-01 23:11:59.243+00",276,"5"
"2021-08-01 23:12:29.243+00",276,"5"
"2021-08-01 23:12:29.243+00",460,"4"
"2021-08-01 23:12:29.243+00",506,"0"
"2021-08-01 23:12:29.243+00",422619936,"2"
"2021-08-01 23:12:29.243+00",276,"1"
"2021-08-01 23:12:29.243+00",249554214,"3"
"2021-08-01 23:12:59.243+00",250011639,"3"
"2021-08-01 23:12:59.243+00",276,"1"
"2021-08-01 23:12:59.243+00",422619936,"2"
"2021-08-01 23:12:59.243+00",506,"0"
"2021-08-01 23:12:59.243+00",460,"4"
"2021-08-01 23:12:59.243+00",276,"5"
"2021-08-01 23:13:29.243+00",506,"0"
"2021-08-01 23:13:29.243+00",250470975,"3"
"2021-08-01 23:13:29.243+00",276,"1"
"2021-08-01 23:13:29.243+00",422619936,"2"
"2021-08-01 23:13:29.243+00",276,"5"
"2021-08-01 23:13:29.243+00",460,"4"
"2021-08-01 23:13:59.243+00",276,"5"
"2021-08-01 23:13:59.243+00",276,"1"
"2021-08-01 23:13:59.243+00",250470975,"3"
"2021-08-01 23:13:59.243+00",460,"4"
"2021-08-01 23:13:59.243+00",506,"0"
"2021-08-01 23:13:59.243+00",422620209,"2"
"2021-08-01 23:14:29.243+00",422773239,"2"
"2021-08-01 23:14:29.243+00",460,"4"
"2021-08-01 23:14:29.243+00",276,"5"
"2021-08-01 23:14:29.243+00",250932495,"3"
"2021-08-01 23:14:29.243+00",276,"1"
"2021-08-01 23:14:29.243+00",506,"0"
"2021-08-01 23:14:59.243+00",460,"4"
"2021-08-01 23:14:59.243+00",422773239,"2"
"2021-08-01 23:14:59.243+00",276,"5"
"2021-08-01 23:14:59.243+00",251375997,"3"
"2021-08-01 23:14:59.243+00",506,"0"
"2021-08-01 23:14:59.243+00",276,"1"
