"time","memory_used_bytes","executor"
"2021-08-01 22:50:59.243+00",35326,"4"
"2021-08-01 22:50:59.243+00",475369,"2"
"2021-08-01 22:50:59.243+00",449220,"0"
"2021-08-01 22:51:29.243+00",455228,"0"
"2021-08-01 22:51:29.243+00",450510,"1"
"2021-08-01 22:51:29.243+00",31572,"4"
"2021-08-01 22:51:29.243+00",443433,"5"
"2021-08-01 22:51:29.243+00",473528,"3"
"2021-08-01 22:51:29.243+00",473973,"2"
"2021-08-01 22:51:59.243+00",495246,"2"
"2021-08-01 22:51:59.243+00",483169,"0"
"2021-08-01 22:51:59.243+00",473396,"5"
"2021-08-01 22:51:59.243+00",491742,"3"
"2021-08-01 22:51:59.243+00",31572,"4"
"2021-08-01 22:51:59.243+00",479799,"1"
"2021-08-01 22:52:29.243+00",31572,"4"
"2021-08-01 22:52:29.243+00",511237,"2"
"2021-08-01 22:52:29.243+00",457084,"5"
"2021-08-01 22:52:29.243+00",462139,"1"
"2021-08-01 22:52:29.243+00",497519,"3"
"2021-08-01 22:52:29.243+00",464835,"0"
"2021-08-01 22:52:59.243+00",334079,"0"
"2021-08-01 22:52:59.243+00",358385,"3"
"2021-08-01 22:52:59.243+00",35326,"4"
"2021-08-01 22:52:59.243+00",364838,"2"
"2021-08-01 22:52:59.243+00",328350,"5"
"2021-08-01 22:52:59.243+00",330035,"1"
"2021-08-01 22:53:29.243+00",184788,"1"
"2021-08-01 22:53:29.243+00",188495,"0"
"2021-08-01 22:53:29.243+00",214766,"2"
"2021-08-01 22:53:29.243+00",35326,"4"
"2021-08-01 22:53:29.243+00",216320,"3"
"2021-08-01 22:53:29.243+00",184114,"5"
"2021-08-01 22:53:59.243+00",157702,"2"
"2021-08-01 22:53:59.243+00",39080,"4"
"2021-08-01 22:53:59.243+00",60098,"0"
"2021-08-01 22:53:59.243+00",59087,"5"
"2021-08-01 22:53:59.243+00",168117,"3"
"2021-08-01 22:53:59.243+00",59087,"1"
"2021-08-01 22:54:29.243+00",39080,"4"
"2021-08-01 22:54:29.243+00",45270,"0"
"2021-08-01 22:54:29.243+00",45270,"1"
"2021-08-01 22:54:29.243+00",45270,"5"
"2021-08-01 22:54:29.243+00",81543,"3"
"2021-08-01 22:54:29.243+00",70791,"2"
"2021-08-01 22:54:59.243+00",191600,"1"
"2021-08-01 22:54:59.243+00",35326,"4"
"2021-08-01 22:54:59.243+00",210282,"2"
"2021-08-01 22:54:59.243+00",191937,"0"
"2021-08-01 22:54:59.243+00",191937,"5"
"2021-08-01 22:54:59.243+00",220697,"3"
"2021-08-01 22:55:29.243+00",303633,"5"
"2021-08-01 22:55:29.243+00",303296,"1"
"2021-08-01 22:55:29.243+00",303970,"0"
"2021-08-01 22:55:29.243+00",344310,"2"
"2021-08-01 22:55:29.243+00",35326,"4"
"2021-08-01 22:55:29.243+00",347572,"3"
"2021-08-01 22:55:59.243+00",421221,"0"
"2021-08-01 22:55:59.243+00",421558,"5"
"2021-08-01 22:55:59.243+00",435186,"3"
"2021-08-01 22:55:59.243+00",31572,"4"
"2021-08-01 22:55:59.243+00",436196,"2"
"2021-08-01 22:55:59.243+00",420884,"1"
"2021-08-01 22:56:29.243+00",35325,"4"
"2021-08-01 22:56:29.243+00",375298,"1"
"2021-08-01 22:56:29.243+00",405847,"3"
"2021-08-01 22:56:29.243+00",376309,"0"
"2021-08-01 22:56:29.243+00",411266,"2"
"2021-08-01 22:56:29.243+00",375298,"5"
"2021-08-01 22:56:59.243+00",395651,"2"
"2021-08-01 22:56:59.243+00",352838,"1"
"2021-08-01 22:56:59.243+00",352838,"5"
"2021-08-01 22:56:59.243+00",398104,"3"
"2021-08-01 22:56:59.243+00",31572,"4"
"2021-08-01 22:56:59.243+00",354523,"0"
"2021-08-01 22:57:29.243+00",365586,"0"
"2021-08-01 22:57:29.243+00",361542,"1"
"2021-08-01 22:57:29.243+00",398240,"3"
"2021-08-01 22:57:29.243+00",361205,"5"
"2021-08-01 22:57:29.243+00",35325,"4"
"2021-08-01 22:57:29.243+00",388117,"2"
"2021-08-01 22:57:59.243+00",389128,"0"
"2021-08-01 22:57:59.243+00",385084,"1"
"2021-08-01 22:57:59.243+00",384747,"5"
"2021-08-01 22:57:59.243+00",403659,"3"
"2021-08-01 22:57:59.243+00",31572,"4"
"2021-08-01 22:57:59.243+00",398280,"2"
"2021-08-01 22:58:29.243+00",35327,"4"
"2021-08-01 22:58:29.243+00",370862,"0"
"2021-08-01 22:58:29.243+00",402524,"2"
"2021-08-01 22:58:29.243+00",396768,"3"
"2021-08-01 22:58:29.243+00",365470,"5"
"2021-08-01 22:58:29.243+00",365807,"1"
"2021-08-01 22:58:59.243+00",4052093,"5"
"2021-08-01 22:58:59.243+00",4085207,"3"
"2021-08-01 22:58:59.243+00",4097032,"0"
"2021-08-01 22:58:59.243+00",4060941,"1"
"2021-08-01 22:58:59.243+00",31572,"4"
"2021-08-01 22:58:59.243+00",4150428,"2"
"2021-08-01 22:59:29.243+00",7857273,"2"
"2021-08-01 22:59:29.243+00",7684699,"1"
"2021-08-01 22:59:29.243+00",7671427,"5"
"2021-08-01 22:59:29.243+00",7691418,"3"
"2021-08-01 22:59:29.243+00",31572,"4"
"2021-08-01 22:59:29.243+00",7798442,"0"
"2021-08-01 22:59:59.243+00",10717783,"5"
"2021-08-01 22:59:59.243+00",11033305,"0"
"2021-08-01 22:59:59.243+00",11077390,"2"
"2021-08-01 22:59:59.243+00",10806075,"1"
"2021-08-01 22:59:59.243+00",31572,"4"
"2021-08-01 22:59:59.243+00",10786967,"3"
"2021-08-01 23:00:29.243+00",9987731,"3"
"2021-08-01 23:00:29.243+00",10280676,"2"
"2021-08-01 23:00:29.243+00",31572,"4"
"2021-08-01 23:00:29.243+00",9844498,"5"
"2021-08-01 23:00:29.243+00",10222854,"0"
"2021-08-01 23:00:29.243+00",9969080,"1"
"2021-08-01 23:00:59.243+00",12118133,"2"
"2021-08-01 23:00:59.243+00",12001009,"0"
"2021-08-01 23:00:59.243+00",31572,"4"
"2021-08-01 23:00:59.243+00",11877279,"3"
"2021-08-01 23:00:59.243+00",11750891,"5"
"2021-08-01 23:00:59.243+00",11832500,"1"
"2021-08-01 23:01:29.243+00",10648466,"0"
"2021-08-01 23:01:29.243+00",10747658,"2"
"2021-08-01 23:01:29.243+00",31572,"4"
"2021-08-01 23:01:29.243+00",10490762,"3"
"2021-08-01 23:01:29.243+00",10414426,"5"
"2021-08-01 23:01:29.243+00",10465147,"1"
"2021-08-01 23:01:59.243+00",10452604,"3"
"2021-08-01 23:01:59.243+00",10436918,"5"
"2021-08-01 23:01:59.243+00",10634707,"0"
"2021-08-01 23:01:59.243+00",10473508,"1"
"2021-08-01 23:01:59.243+00",31572,"4"
"2021-08-01 23:01:59.243+00",10735447,"2"
"2021-08-01 23:02:29.243+00",9729078,"3"
"2021-08-01 23:02:29.243+00",9696776,"5"
"2021-08-01 23:02:29.243+00",9767014,"1"
"2021-08-01 23:02:29.243+00",10008404,"0"
"2021-08-01 23:02:29.243+00",10083285,"2"
"2021-08-01 23:02:29.243+00",31572,"4"
"2021-08-01 23:02:59.243+00",11395024,"0"
"2021-08-01 23:02:59.243+00",11420342,"2"
"2021-08-01 23:02:59.243+00",31572,"4"
"2021-08-01 23:02:59.243+00",11142123,"3"
"2021-08-01 23:02:59.243+00",11121393,"5"
"2021-08-01 23:02:59.243+00",11184134,"1"
"2021-08-01 23:03:29.243+00",11514200,"3"
"2021-08-01 23:03:29.243+00",11465017,"5"
"2021-08-01 23:03:29.243+00",11554339,"1"
"2021-08-01 23:03:29.243+00",11710747,"0"
"2021-08-01 23:03:29.243+00",11753885,"2"
"2021-08-01 23:03:29.243+00",31572,"4"
"2021-08-01 23:03:59.246+00",8465637,"5"
"2021-08-01 23:03:59.246+00",8539086,"1"
"2021-08-01 23:03:59.246+00",8513521,"3"
"2021-08-01 23:03:59.246+00",31572,"4"
"2021-08-01 23:03:59.246+00",8713222,"2"
"2021-08-01 23:03:59.246+00",8683728,"0"
"2021-08-01 23:04:29.243+00",31572,"4"
"2021-08-01 23:04:29.243+00",4347492,"2"
"2021-08-01 23:04:29.243+00",4316107,"0"
"2021-08-01 23:04:29.243+00",4235153,"1"
"2021-08-01 23:04:29.243+00",4183022,"5"
"2021-08-01 23:04:29.243+00",4234811,"3"
"2021-08-01 23:04:59.243+00",31572,"4"
"2021-08-01 23:04:59.243+00",560016,"1"
"2021-08-01 23:04:59.243+00",562983,"5"
"2021-08-01 23:04:59.243+00",594984,"3"
"2021-08-01 23:04:59.243+00",611502,"2"
"2021-08-01 23:04:59.243+00",569142,"0"
"2021-08-01 23:05:29.243+00",360252,"5"
"2021-08-01 23:05:29.243+00",359915,"1"
"2021-08-01 23:05:29.243+00",362611,"0"
"2021-08-01 23:05:29.243+00",387610,"2"
"2021-08-01 23:05:29.243+00",31572,"4"
"2021-08-01 23:05:29.243+00",383000,"3"
"2021-08-01 23:05:59.243+00",321182,"5"
"2021-08-01 23:05:59.243+00",320508,"0"
"2021-08-01 23:05:59.243+00",343127,"2"
"2021-08-01 23:05:59.243+00",31572,"4"
"2021-08-01 23:05:59.243+00",331008,"3"
"2021-08-01 23:05:59.243+00",321856,"1"
"2021-08-01 23:06:29.243+00",35325,"4"
"2021-08-01 23:06:29.243+00",1253261,"1"
"2021-08-01 23:06:29.243+00",1241309,"5"
"2021-08-01 23:06:29.243+00",1265583,"0"
"2021-08-01 23:06:29.243+00",1669071,"2"
"2021-08-01 23:06:29.243+00",1299388,"3"
"2021-08-01 23:06:59.243+00",2546371,"0"
"2021-08-01 23:06:59.243+00",2540486,"3"
"2021-08-01 23:06:59.243+00",2500086,"5"
"2021-08-01 23:06:59.243+00",2528092,"1"
"2021-08-01 23:06:59.243+00",3757609,"2"
"2021-08-01 23:06:59.243+00",31572,"4"
"2021-08-01 23:07:29.243+00",3849988,"0"
"2021-08-01 23:07:29.243+00",3846422,"3"
"2021-08-01 23:07:29.243+00",3786434,"5"
"2021-08-01 23:07:29.243+00",5952801,"2"
"2021-08-01 23:07:29.243+00",31572,"4"
"2021-08-01 23:07:29.243+00",3819484,"1"
"2021-08-01 23:07:59.243+00",3334664,"1"
"2021-08-01 23:07:59.243+00",3296759,"5"
"2021-08-01 23:07:59.243+00",3347400,"3"
"2021-08-01 23:07:59.243+00",3362140,"0"
"2021-08-01 23:07:59.243+00",5904793,"2"
"2021-08-01 23:07:59.243+00",31572,"4"
"2021-08-01 23:08:29.243+00",3230908,"3"
"2021-08-01 23:08:29.243+00",31572,"4"
"2021-08-01 23:08:29.243+00",6007251,"2"
"2021-08-01 23:08:29.243+00",3261452,"0"
"2021-08-01 23:08:29.243+00",3226999,"1"
"2021-08-01 23:08:29.243+00",3205267,"5"
"2021-08-01 23:08:59.243+00",3329179,"5"
"2021-08-01 23:08:59.243+00",3380459,"0"
"2021-08-01 23:08:59.243+00",6281187,"2"
"2021-08-01 23:08:59.243+00",31572,"4"
"2021-08-01 23:08:59.243+00",3348236,"3"
"2021-08-01 23:08:59.243+00",3353078,"1"
"2021-08-01 23:09:29.243+00",3424347,"3"
"2021-08-01 23:09:29.243+00",3435620,"0"
"2021-08-01 23:09:29.243+00",6459122,"2"
"2021-08-01 23:09:29.243+00",31572,"4"
"2021-08-01 23:09:29.243+00",3393336,"5"
"2021-08-01 23:09:29.243+00",3415851,"1"
"2021-08-01 23:09:59.243+00",31572,"4"
"2021-08-01 23:09:59.243+00",6517953,"2"
"2021-08-01 23:09:59.243+00",3440689,"0"
"2021-08-01 23:09:59.243+00",3419377,"3"
"2021-08-01 23:09:59.243+00",3396532,"5"
"2021-08-01 23:09:59.243+00",3416435,"1"
"2021-08-01 23:10:29.243+00",3300771,"5"
"2021-08-01 23:10:29.243+00",3342912,"0"
"2021-08-01 23:10:29.243+00",6433361,"2"
"2021-08-01 23:10:29.243+00",31572,"4"
"2021-08-01 23:10:29.243+00",3323374,"1"
"2021-08-01 23:10:29.243+00",3331923,"3"
"2021-08-01 23:10:59.243+00",6614436,"2"
"2021-08-01 23:10:59.243+00",3385658,"5"
"2021-08-01 23:10:59.243+00",3410807,"3"
"2021-08-01 23:10:59.243+00",3411966,"1"
"2021-08-01 23:10:59.243+00",3433380,"0"
"2021-08-01 23:10:59.243+00",31572,"4"
"2021-08-01 23:11:29.243+00",5308735,"2"
"2021-08-01 23:11:29.243+00",2661207,"3"
"2021-08-01 23:11:29.243+00",2638057,"5"
"2021-08-01 23:11:29.243+00",2678088,"0"
"2021-08-01 23:11:29.243+00",31572,"4"
"2021-08-01 23:11:29.243+00",2665045,"1"
"2021-08-01 23:11:59.243+00",1705898,"0"
"2021-08-01 23:11:59.243+00",3326494,"2"
"2021-08-01 23:11:59.243+00",31572,"4"
"2021-08-01 23:11:59.243+00",1666667,"5"
"2021-08-01 23:11:59.243+00",1695363,"1"
"2021-08-01 23:11:59.243+00",1692365,"3"
"2021-08-01 23:12:29.243+00",445916,"0"
"2021-08-01 23:12:29.243+00",468977,"3"
"2021-08-01 23:12:29.243+00",445242,"1"
"2021-08-01 23:12:29.243+00",31572,"4"
"2021-08-01 23:12:29.243+00",640971,"2"
"2021-08-01 23:12:29.243+00",443565,"5"
"2021-08-01 23:12:59.243+00",362611,"0"
"2021-08-01 23:12:59.243+00",359241,"5"
"2021-08-01 23:12:59.243+00",384394,"3"
"2021-08-01 23:12:59.243+00",382008,"2"
"2021-08-01 23:12:59.243+00",31572,"4"
"2021-08-01 23:12:59.243+00",360926,"1"
"2021-08-01 23:13:29.243+00",372326,"1"
"2021-08-01 23:13:29.243+00",371989,"5"
"2021-08-01 23:13:29.243+00",397678,"3"
"2021-08-01 23:13:29.243+00",31572,"4"
"2021-08-01 23:13:29.243+00",374348,"0"
"2021-08-01 23:13:29.243+00",395090,"2"
"2021-08-01 23:13:59.243+00",31572,"4"
"2021-08-01 23:13:59.243+00",320547,"3"
"2021-08-01 23:13:59.243+00",305005,"5"
"2021-08-01 23:13:59.243+00",304668,"1"
"2021-08-01 23:13:59.243+00",311071,"0"
"2021-08-01 23:13:59.243+00",322447,"2"
"2021-08-01 23:14:29.243+00",302567,"0"
"2021-08-01 23:14:29.243+00",326715,"2"
"2021-08-01 23:14:29.243+00",31572,"4"
"2021-08-01 23:14:29.243+00",320743,"3"
"2021-08-01 23:14:29.243+00",294816,"5"
"2021-08-01 23:14:29.243+00",294816,"1"
"2021-08-01 23:14:59.243+00",298918,"0"
"2021-08-01 23:14:59.243+00",314153,"3"
"2021-08-01 23:14:59.243+00",320462,"2"
"2021-08-01 23:14:59.243+00",31572,"4"
"2021-08-01 23:14:59.243+00",289482,"1"
"2021-08-01 23:14:59.243+00",289819,"5"
