"time","cpu_usage_seconds_total","pod"
"2021-08-01 23:08:21.672+00",6861.671456542,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:08:36.9+00",6892.238100295,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:08:50.023+00",6915.925950625,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:09:00.741+00",6935.320691515,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:09:14.94+00",6962.164637728,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:09:30.979+00",6990.893529995,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:09:49.868+00",7025.10305548,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:10:04.502+00",7050.577114571,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:10:23.241+00",7086.681685639,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:10:37.941+00",7115.798544149,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:10:53.325+00",7143.006897836,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:11:09.732+00",7173.625961475,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:11:24.551+00",7194.31736242,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:11:38.77+00",7212.086567325,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:11:54.758+00",7229.942042823,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:12:12.377+00",7251.693601766,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:12:23.582+00",7262.664997772,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:12:42.415+00",7285.774158329,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:12:57.926+00",7303.957652664,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:13:12.509+00",7319.256360086,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:13:24.901+00",7334.043958565,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:13:41.336+00",7353.667643447,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:14:00.971+00",7376.633855506,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:14:14.806+00",7392.793765539,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:14:31.5+00",7412.370765686,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
"2021-08-01 23:14:50.702+00",7435.378395458,"sketchbench-bullet-spark-backend-78dccc9579-vxmd8"
