"time","rdd_blocks","executor"
"2021-07-24 23:11:52.565+00","41","1"
"2021-07-24 23:11:52.565+00","41","0"
"2021-07-24 23:11:57.565+00","41","0"
"2021-07-24 23:11:57.565+00","41","1"
"2021-07-24 23:12:02.565+00","41","1"
"2021-07-24 23:12:02.565+00","41","0"
"2021-07-24 23:12:07.565+00","41","1"
"2021-07-24 23:12:07.565+00","41","0"
"2021-07-24 23:12:12.565+00","41","1"
"2021-07-24 23:12:12.565+00","41","0"
"2021-07-24 23:12:17.565+00","41","1"
"2021-07-24 23:12:17.565+00","41","0"
"2021-07-24 23:12:22.565+00","41","1"
"2021-07-24 23:12:22.565+00","41","0"
"2021-07-24 23:12:27.565+00","41","1"
"2021-07-24 23:12:27.565+00","41","0"
"2021-07-24 23:12:32.565+00","41","0"
"2021-07-24 23:12:32.565+00","41","1"
"2021-07-24 23:12:37.565+00","41","1"
"2021-07-24 23:12:37.565+00","41","0"
"2021-07-24 23:12:42.565+00","41","1"
"2021-07-24 23:12:42.565+00","41","0"
"2021-07-24 23:12:47.565+00","41","0"
"2021-07-24 23:12:47.565+00","41","1"
"2021-07-24 23:12:52.565+00","41","0"
"2021-07-24 23:12:52.565+00","589","1"
"2021-07-24 23:12:57.565+00","41","0"
"2021-07-24 23:12:57.565+00","589","1"
"2021-07-24 23:13:02.565+00","589","1"
"2021-07-24 23:13:02.565+00","41","0"
"2021-07-24 23:13:07.565+00","41","0"
"2021-07-24 23:13:07.565+00","589","1"
"2021-07-24 23:13:12.565+00","41","1"
"2021-07-24 23:13:12.565+00","41","0"
"2021-07-24 23:13:17.565+00","41","0"
"2021-07-24 23:13:17.565+00","41","1"
"2021-07-24 23:13:22.565+00","557","1"
"2021-07-24 23:13:22.565+00","41","0"
"2021-07-24 23:13:27.565+00","41","0"
"2021-07-24 23:13:27.565+00","557","1"
"2021-07-24 23:13:32.565+00","557","1"
"2021-07-24 23:13:32.565+00","41","0"
"2021-07-24 23:13:37.565+00","557","1"
"2021-07-24 23:13:37.565+00","41","0"
"2021-07-24 23:13:42.565+00","41","1"
"2021-07-24 23:13:42.565+00","41","0"
"2021-07-24 23:13:47.565+00","41","0"
"2021-07-24 23:13:47.565+00","41","1"
"2021-07-24 23:13:52.565+00","41","0"
"2021-07-24 23:13:52.565+00","523","1"
"2021-07-24 23:13:57.565+00","41","0"
"2021-07-24 23:13:57.565+00","523","1"
"2021-07-24 23:14:02.565+00","41","0"
"2021-07-24 23:14:02.565+00","523","1"
"2021-07-24 23:14:07.565+00","523","1"
"2021-07-24 23:14:07.565+00","41","0"
"2021-07-24 23:14:12.571+00","41","1"
"2021-07-24 23:14:12.571+00","41","0"
"2021-07-24 23:14:17.565+00","41","0"
"2021-07-24 23:14:17.565+00","41","1"
"2021-07-24 23:14:22.565+00","538","1"
"2021-07-24 23:14:22.565+00","41","0"
"2021-07-24 23:14:27.565+00","538","1"
"2021-07-24 23:14:27.565+00","41","0"
"2021-07-24 23:14:32.565+00","538","1"
"2021-07-24 23:14:32.565+00","41","0"
"2021-07-24 23:14:37.565+00","41","0"
"2021-07-24 23:14:37.565+00","538","1"
"2021-07-24 23:14:42.565+00","41","0"
"2021-07-24 23:14:42.565+00","41","1"
"2021-07-24 23:14:47.565+00","42","0"
"2021-07-24 23:14:47.565+00","42","1"
"2021-07-24 23:14:52.565+00","41","0"
"2021-07-24 23:14:52.565+00","575","1"
"2021-07-24 23:14:57.565+00","41","0"
"2021-07-24 23:14:57.565+00","575","1"
"2021-07-24 23:15:02.565+00","575","1"
"2021-07-24 23:15:02.565+00","41","0"
"2021-07-24 23:15:07.565+00","41","0"
"2021-07-24 23:15:07.565+00","575","1"
"2021-07-24 23:15:12.565+00","41","1"
"2021-07-24 23:15:12.565+00","41","0"
"2021-07-24 23:15:17.565+00","41","1"
"2021-07-24 23:15:17.565+00","41","0"
"2021-07-24 23:15:22.565+00","41","0"
"2021-07-24 23:15:22.565+00","537","1"
"2021-07-24 23:15:27.565+00","537","1"
"2021-07-24 23:15:27.565+00","41","0"
"2021-07-24 23:15:32.565+00","537","1"
"2021-07-24 23:15:32.565+00","41","0"
"2021-07-24 23:15:37.565+00","41","0"
"2021-07-24 23:15:37.565+00","537","1"
"2021-07-24 23:15:42.565+00","41","1"
"2021-07-24 23:15:42.565+00","41","0"
"2021-07-24 23:15:47.565+00","41","1"
"2021-07-24 23:15:47.565+00","41","0"
"2021-07-24 23:15:52.565+00","528","1"
"2021-07-24 23:15:52.565+00","41","0"
"2021-07-24 23:15:57.565+00","528","1"
"2021-07-24 23:15:57.565+00","41","0"
"2021-07-24 23:16:02.565+00","41","0"
"2021-07-24 23:16:02.565+00","528","1"
"2021-07-24 23:16:07.565+00","528","1"
"2021-07-24 23:16:07.565+00","41","0"
"2021-07-24 23:16:12.565+00","41","0"
"2021-07-24 23:16:12.565+00","41","1"
"2021-07-24 23:16:17.565+00","41","0"
"2021-07-24 23:16:17.565+00","41","1"
"2021-07-24 23:16:22.565+00","41","0"
"2021-07-24 23:16:22.565+00","543","1"
"2021-07-24 23:16:27.565+00","543","1"
"2021-07-24 23:16:27.565+00","41","0"
"2021-07-24 23:16:32.565+00","41","0"
"2021-07-24 23:16:32.565+00","543","1"
"2021-07-24 23:16:37.565+00","543","1"
"2021-07-24 23:16:37.565+00","41","0"
"2021-07-24 23:16:42.565+00","41","0"
"2021-07-24 23:16:42.565+00","41","1"
"2021-07-24 23:16:47.565+00","41","1"
"2021-07-24 23:16:47.565+00","41","0"
"2021-07-24 23:16:52.565+00","546","1"
"2021-07-24 23:16:52.565+00","41","0"
"2021-07-24 23:16:57.565+00","41","0"
"2021-07-24 23:16:57.565+00","546","1"
"2021-07-24 23:17:02.565+00","41","0"
"2021-07-24 23:17:02.565+00","546","1"
"2021-07-24 23:17:07.565+00","41","0"
"2021-07-24 23:17:07.565+00","546","1"
"2021-07-24 23:17:12.565+00","41","0"
"2021-07-24 23:17:12.565+00","41","1"
"2021-07-24 23:17:17.565+00","41","1"
"2021-07-24 23:17:17.565+00","41","0"
"2021-07-24 23:17:22.565+00","41","0"
"2021-07-24 23:17:22.565+00","520","1"
"2021-07-24 23:17:27.565+00","520","1"
"2021-07-24 23:17:27.565+00","41","0"
"2021-07-24 23:17:32.565+00","520","1"
"2021-07-24 23:17:32.565+00","41","0"
"2021-07-24 23:17:37.565+00","41","0"
"2021-07-24 23:17:37.565+00","520","1"
"2021-07-24 23:17:42.565+00","41","0"
"2021-07-24 23:17:42.565+00","41","1"
"2021-07-24 23:17:47.565+00","41","0"
"2021-07-24 23:17:47.565+00","41","1"
"2021-07-24 23:17:52.565+00","41","1"
"2021-07-24 23:17:52.565+00","41","0"
"2021-07-24 23:17:57.565+00","41","0"
"2021-07-24 23:17:57.565+00","41","1"
"2021-07-24 23:18:02.565+00","41","0"
"2021-07-24 23:18:02.565+00","41","1"
"2021-07-24 23:18:07.565+00","43","0"
"2021-07-24 23:18:07.565+00","44","1"
"2021-07-24 23:18:12.565+00","41","0"
"2021-07-24 23:18:12.565+00","41","1"
"2021-07-24 23:18:17.565+00","41","1"
"2021-07-24 23:18:17.565+00","41","0"
"2021-07-24 23:18:22.565+00","41","0"
"2021-07-24 23:18:22.565+00","41","1"
"2021-07-24 23:18:27.565+00","41","1"
"2021-07-24 23:18:27.565+00","41","0"
"2021-07-24 23:18:32.565+00","41","1"
"2021-07-24 23:18:32.565+00","41","0"
"2021-07-24 23:18:37.565+00","41","1"
"2021-07-24 23:18:37.565+00","41","0"
"2021-07-24 23:18:42.565+00","41","0"
"2021-07-24 23:18:42.565+00","41","1"
"2021-07-24 23:18:47.565+00","41","0"
"2021-07-24 23:18:47.565+00","41","1"
"2021-07-24 23:18:52.565+00","41","0"
"2021-07-24 23:18:52.565+00","41","1"
"2021-07-24 23:18:57.565+00","41","0"
"2021-07-24 23:18:57.565+00","41","1"
"2021-07-24 23:19:02.565+00","41","1"
"2021-07-24 23:19:02.565+00","41","0"
"2021-07-24 23:19:07.565+00","41","0"
"2021-07-24 23:19:07.565+00","41","1"
"2021-07-24 23:19:12.565+00","41","1"
"2021-07-24 23:19:12.565+00","41","0"
"2021-07-24 23:19:17.565+00","41","0"
"2021-07-24 23:19:17.565+00","41","1"
"2021-07-24 23:19:22.565+00","41","1"
"2021-07-24 23:19:22.565+00","41","0"
"2021-07-24 23:19:27.565+00","41","0"
"2021-07-24 23:19:27.565+00","41","1"
"2021-07-24 23:19:32.565+00","41","1"
"2021-07-24 23:19:32.565+00","41","0"
"2021-07-24 23:19:37.565+00","41","0"
"2021-07-24 23:19:37.565+00","41","1"
"2021-07-24 23:19:42.565+00","41","0"
"2021-07-24 23:19:42.565+00","41","1"
"2021-07-24 23:19:47.565+00","41","0"
"2021-07-24 23:19:47.565+00","41","1"
"2021-07-24 23:19:52.565+00","41","0"
"2021-07-24 23:19:52.565+00","41","1"
"2021-07-24 23:19:57.565+00","41","0"
"2021-07-24 23:19:57.565+00","41","1"
"2021-07-24 23:20:02.565+00","41","1"
"2021-07-24 23:20:02.565+00","41","0"
"2021-07-24 23:20:07.58+00","41","0"
"2021-07-24 23:20:07.58+00","41","1"
"2021-07-24 23:20:12.565+00","41","1"
"2021-07-24 23:20:12.565+00","41","0"
"2021-07-24 23:20:17.565+00","41","1"
"2021-07-24 23:20:17.565+00","41","0"
"2021-07-24 23:20:22.565+00","41","0"
"2021-07-24 23:20:22.565+00","41","1"
"2021-07-24 23:20:27.565+00","41","1"
"2021-07-24 23:20:27.565+00","41","0"
"2021-07-24 23:20:32.573+00","41","1"
"2021-07-24 23:20:32.573+00","41","0"
"2021-07-24 23:20:37.565+00","41","0"
"2021-07-24 23:20:37.565+00","41","1"
"2021-07-24 23:20:42.565+00","41","1"
"2021-07-24 23:20:42.565+00","41","0"
"2021-07-24 23:20:47.565+00","41","0"
"2021-07-24 23:20:47.565+00","41","1"
"2021-07-24 23:20:52.565+00","41","1"
"2021-07-24 23:20:52.565+00","41","0"
"2021-07-24 23:20:57.565+00","41","0"
"2021-07-24 23:20:57.565+00","41","1"
"2021-07-24 23:21:02.565+00","41","0"
"2021-07-24 23:21:02.565+00","41","1"
"2021-07-24 23:21:07.565+00","41","1"
"2021-07-24 23:21:07.565+00","41","0"
"2021-07-24 23:21:12.565+00","41","1"
"2021-07-24 23:21:12.565+00","41","0"
"2021-07-24 23:21:17.565+00","41","0"
"2021-07-24 23:21:17.565+00","41","1"
"2021-07-24 23:21:22.565+00","41","1"
"2021-07-24 23:21:22.565+00","41","0"
"2021-07-24 23:21:27.565+00","41","1"
"2021-07-24 23:21:27.565+00","41","0"
"2021-07-24 23:21:32.565+00","41","1"
"2021-07-24 23:21:32.565+00","41","0"
"2021-07-24 23:21:37.565+00","41","0"
"2021-07-24 23:21:37.565+00","41","1"
"2021-07-24 23:21:42.565+00","41","1"
"2021-07-24 23:21:42.565+00","41","0"
"2021-07-24 23:21:47.565+00","41","1"
"2021-07-24 23:21:47.565+00","41","0"
"2021-07-24 23:21:52.565+00","41","0"
"2021-07-24 23:21:52.565+00","41","1"
"2021-07-24 23:21:57.565+00","41","0"
"2021-07-24 23:21:57.565+00","41","1"
"2021-07-24 23:22:02.565+00","41","1"
"2021-07-24 23:22:02.565+00","41","0"
"2021-07-24 23:22:07.565+00","41","0"
"2021-07-24 23:22:07.565+00","41","1"
"2021-07-24 23:22:12.565+00","41","1"
"2021-07-24 23:22:12.565+00","41","0"
"2021-07-24 23:22:17.565+00","41","0"
"2021-07-24 23:22:17.565+00","41","1"
"2021-07-24 23:22:22.565+00","41","1"
"2021-07-24 23:22:22.565+00","41","0"
"2021-07-24 23:22:27.565+00","41","0"
"2021-07-24 23:22:27.565+00","41","1"
"2021-07-24 23:22:32.565+00","41","0"
"2021-07-24 23:22:32.565+00","41","1"
"2021-07-24 23:22:37.565+00","41","1"
"2021-07-24 23:22:37.565+00","41","0"
"2021-07-24 23:22:42.565+00","41","1"
"2021-07-24 23:22:42.565+00","41","0"
"2021-07-24 23:22:47.565+00","41","0"
"2021-07-24 23:22:47.565+00","41","1"
"2021-07-24 23:22:52.565+00","41","1"
"2021-07-24 23:22:52.565+00","41","0"
"2021-07-24 23:22:57.565+00","41","1"
"2021-07-24 23:22:57.565+00","41","0"
"2021-07-24 23:23:02.565+00","41","1"
"2021-07-24 23:23:02.565+00","41","0"
"2021-07-24 23:23:07.565+00","41","0"
"2021-07-24 23:23:07.565+00","41","1"
"2021-07-24 23:23:12.565+00","41","1"
"2021-07-24 23:23:12.565+00","41","0"
"2021-07-24 23:23:17.565+00","41","1"
"2021-07-24 23:23:17.565+00","41","0"
"2021-07-24 23:23:22.565+00","41","0"
"2021-07-24 23:23:22.565+00","41","1"
"2021-07-24 23:23:27.565+00","41","1"
"2021-07-24 23:23:27.565+00","41","0"
"2021-07-24 23:23:32.565+00","41","0"
"2021-07-24 23:23:32.565+00","41","1"
"2021-07-24 23:23:37.565+00","41","0"
"2021-07-24 23:23:37.565+00","41","1"
"2021-07-24 23:23:42.565+00","41","0"
"2021-07-24 23:23:42.565+00","41","1"
"2021-07-24 23:23:47.565+00","41","0"
"2021-07-24 23:23:47.565+00","41","1"
"2021-07-24 23:23:52.565+00","41","0"
"2021-07-24 23:23:52.565+00","41","1"
"2021-07-24 23:23:57.565+00","41","0"
"2021-07-24 23:23:57.565+00","41","1"
"2021-07-24 23:24:02.565+00","41","0"
"2021-07-24 23:24:02.565+00","41","1"
"2021-07-24 23:24:07.565+00","41","1"
"2021-07-24 23:24:07.565+00","41","0"
"2021-07-24 23:24:12.565+00","41","0"
"2021-07-24 23:24:12.565+00","41","1"
"2021-07-24 23:24:17.565+00","41","1"
"2021-07-24 23:24:17.565+00","41","0"
"2021-07-24 23:24:22.565+00","41","1"
"2021-07-24 23:24:22.565+00","41","0"
"2021-07-24 23:24:27.565+00","41","1"
"2021-07-24 23:24:27.565+00","41","0"
"2021-07-24 23:24:32.565+00","41","0"
"2021-07-24 23:24:32.565+00","41","1"
"2021-07-24 23:24:37.565+00","41","0"
"2021-07-24 23:24:37.565+00","41","1"
"2021-07-24 23:24:42.565+00","41","1"
"2021-07-24 23:24:42.565+00","41","0"
"2021-07-24 23:24:47.565+00","41","0"
"2021-07-24 23:24:47.565+00","41","1"
"2021-07-24 23:24:52.565+00","41","0"
"2021-07-24 23:24:52.565+00","41","1"
"2021-07-24 23:24:57.565+00","41","1"
"2021-07-24 23:24:57.565+00","41","0"
"2021-07-24 23:25:02.565+00","41","0"
"2021-07-24 23:25:02.565+00","41","1"
"2021-07-24 23:25:07.571+00","41","0"
"2021-07-24 23:25:07.571+00","41","1"
"2021-07-24 23:25:12.565+00","41","1"
"2021-07-24 23:25:12.565+00","41","0"
"2021-07-24 23:25:17.565+00","41","1"
"2021-07-24 23:25:17.565+00","41","0"
"2021-07-24 23:25:22.565+00","41","1"
"2021-07-24 23:25:22.565+00","41","0"
"2021-07-24 23:25:27.565+00","41","1"
"2021-07-24 23:25:27.565+00","41","0"
"2021-07-24 23:25:32.565+00","41","1"
"2021-07-24 23:25:32.565+00","41","0"
"2021-07-24 23:25:37.565+00","41","1"
"2021-07-24 23:25:37.565+00","41","0"
"2021-07-24 23:25:42.565+00","41","0"
"2021-07-24 23:25:42.565+00","41","1"
"2021-07-24 23:25:47.565+00","41","1"
"2021-07-24 23:25:47.565+00","41","0"
"2021-07-24 23:25:52.565+00","41","0"
"2021-07-24 23:25:52.565+00","41","1"
"2021-07-24 23:25:57.565+00","41","0"
"2021-07-24 23:25:57.565+00","41","1"
"2021-07-24 23:26:02.565+00","41","1"
"2021-07-24 23:26:02.565+00","41","0"
"2021-07-24 23:26:07.565+00","41","1"
"2021-07-24 23:26:07.565+00","41","0"
"2021-07-24 23:26:12.565+00","41","1"
"2021-07-24 23:26:12.565+00","41","0"
"2021-07-24 23:26:17.565+00","41","0"
"2021-07-24 23:26:17.565+00","41","1"
"2021-07-24 23:26:22.565+00","41","1"
"2021-07-24 23:26:22.565+00","41","0"
"2021-07-24 23:26:27.565+00","41","0"
"2021-07-24 23:26:27.565+00","41","1"
"2021-07-24 23:26:32.565+00","41","1"
"2021-07-24 23:26:32.565+00","41","0"
"2021-07-24 23:26:37.565+00","41","0"
"2021-07-24 23:26:37.565+00","41","1"
"2021-07-24 23:26:42.565+00","41","1"
"2021-07-24 23:26:42.565+00","41","0"
"2021-07-24 23:26:47.565+00","41","0"
"2021-07-24 23:26:47.565+00","41","1"
"2021-07-24 23:26:52.565+00","41","1"
"2021-07-24 23:26:52.565+00","41","0"
"2021-07-24 23:26:57.565+00","41","1"
"2021-07-24 23:26:57.565+00","41","0"
"2021-07-24 23:27:02.565+00","41","1"
"2021-07-24 23:27:02.565+00","41","0"
"2021-07-24 23:27:07.565+00","41","1"
"2021-07-24 23:27:07.565+00","41","0"
"2021-07-24 23:27:12.565+00","41","1"
"2021-07-24 23:27:12.565+00","41","0"
"2021-07-24 23:27:17.565+00","41","0"
"2021-07-24 23:27:17.565+00","41","1"
"2021-07-24 23:27:22.565+00","41","1"
"2021-07-24 23:27:22.565+00","41","0"
"2021-07-24 23:27:27.565+00","41","0"
"2021-07-24 23:27:27.565+00","41","1"
"2021-07-24 23:27:32.565+00","41","1"
"2021-07-24 23:27:32.565+00","41","0"
"2021-07-24 23:27:37.565+00","41","1"
"2021-07-24 23:27:37.565+00","41","0"
"2021-07-24 23:27:42.565+00","41","1"
"2021-07-24 23:27:42.565+00","41","0"
"2021-07-24 23:27:47.565+00","41","1"
"2021-07-24 23:27:47.565+00","41","0"
"2021-07-24 23:27:52.565+00","41","1"
"2021-07-24 23:27:52.565+00","41","0"
"2021-07-24 23:27:57.565+00","41","0"
"2021-07-24 23:27:57.565+00","41","1"
"2021-07-24 23:28:02.565+00","41","0"
"2021-07-24 23:28:02.565+00","41","1"
"2021-07-24 23:28:07.565+00","41","1"
"2021-07-24 23:28:07.565+00","41","0"
"2021-07-24 23:28:12.574+00","41","1"
"2021-07-24 23:28:12.574+00","41","0"
"2021-07-24 23:28:17.565+00","41","0"
"2021-07-24 23:28:17.565+00","41","1"
"2021-07-24 23:28:22.565+00","41","1"
"2021-07-24 23:28:22.565+00","41","0"
"2021-07-24 23:28:27.565+00","41","0"
"2021-07-24 23:28:27.565+00","41","1"
"2021-07-24 23:28:32.565+00","41","0"
"2021-07-24 23:28:32.565+00","41","1"
"2021-07-24 23:28:37.565+00","41","1"
"2021-07-24 23:28:37.565+00","41","0"
"2021-07-24 23:28:42.565+00","41","1"
"2021-07-24 23:28:42.565+00","41","0"
"2021-07-24 23:28:47.565+00","41","1"
"2021-07-24 23:28:47.565+00","41","0"
"2021-07-24 23:28:52.565+00","41","1"
"2021-07-24 23:28:52.565+00","41","0"
"2021-07-24 23:28:57.565+00","41","1"
"2021-07-24 23:28:57.565+00","41","0"
"2021-07-24 23:29:02.565+00","41","1"
"2021-07-24 23:29:02.565+00","41","0"
"2021-07-24 23:29:07.565+00","41","1"
"2021-07-24 23:29:07.565+00","41","0"
"2021-07-24 23:29:12.565+00","41","0"
"2021-07-24 23:29:12.565+00","41","1"
"2021-07-24 23:29:17.565+00","41","1"
"2021-07-24 23:29:17.565+00","41","0"
"2021-07-24 23:29:22.565+00","41","1"
"2021-07-24 23:29:22.565+00","41","0"
"2021-07-24 23:29:27.565+00","41","0"
"2021-07-24 23:29:27.565+00","41","1"
"2021-07-24 23:29:32.565+00","41","1"
"2021-07-24 23:29:32.565+00","41","0"
"2021-07-24 23:29:37.565+00","41","1"
"2021-07-24 23:29:37.565+00","41","0"
"2021-07-24 23:29:42.565+00","41","0"
"2021-07-24 23:29:42.565+00","41","1"
"2021-07-24 23:29:47.565+00","41","1"
"2021-07-24 23:29:47.565+00","41","0"
"2021-07-24 23:29:52.565+00","41","0"
"2021-07-24 23:29:52.565+00","41","1"
"2021-07-24 23:29:57.565+00","41","0"
"2021-07-24 23:29:57.565+00","41","1"
"2021-07-24 23:30:02.565+00","41","1"
"2021-07-24 23:30:02.565+00","41","0"
"2021-07-24 23:30:07.565+00","41","0"
"2021-07-24 23:30:07.565+00","41","1"
"2021-07-24 23:30:12.565+00","41","0"
"2021-07-24 23:30:12.565+00","41","1"
"2021-07-24 23:30:17.565+00","41","1"
"2021-07-24 23:30:17.565+00","41","0"
"2021-07-24 23:30:22.565+00","41","1"
"2021-07-24 23:30:22.565+00","41","0"
"2021-07-24 23:30:27.565+00","41","0"
"2021-07-24 23:30:27.565+00","41","1"
"2021-07-24 23:30:32.565+00","41","0"
"2021-07-24 23:30:32.565+00","41","1"
"2021-07-24 23:30:37.565+00","41","0"
"2021-07-24 23:30:37.565+00","41","1"
"2021-07-24 23:30:42.565+00","41","1"
"2021-07-24 23:30:42.565+00","41","0"
"2021-07-24 23:30:47.565+00","41","0"
"2021-07-24 23:30:47.565+00","41","1"
"2021-07-24 23:30:52.565+00","41","1"
"2021-07-24 23:30:52.565+00","41","0"
"2021-07-24 23:30:57.565+00","41","0"
"2021-07-24 23:30:57.565+00","41","1"
"2021-07-24 23:31:02.565+00","41","0"
"2021-07-24 23:31:02.565+00","41","1"
"2021-07-24 23:31:07.565+00","41","1"
"2021-07-24 23:31:07.565+00","41","0"
"2021-07-24 23:31:12.565+00","41","1"
"2021-07-24 23:31:12.565+00","41","0"
"2021-07-24 23:31:17.565+00","41","0"
"2021-07-24 23:31:17.565+00","41","1"
"2021-07-24 23:31:22.565+00","41","1"
"2021-07-24 23:31:22.565+00","41","0"
"2021-07-24 23:31:27.565+00","41","0"
"2021-07-24 23:31:27.565+00","41","1"
"2021-07-24 23:31:32.565+00","41","0"
"2021-07-24 23:31:32.565+00","41","1"
"2021-07-24 23:31:37.565+00","41","1"
"2021-07-24 23:31:37.565+00","41","0"
"2021-07-24 23:31:42.565+00","41","0"
"2021-07-24 23:31:42.565+00","41","1"
"2021-07-24 23:31:47.565+00","41","0"
"2021-07-24 23:31:47.565+00","41","1"
"2021-07-24 23:31:52.565+00","41","1"
"2021-07-24 23:31:52.565+00","41","0"
"2021-07-24 23:31:57.565+00","41","1"
"2021-07-24 23:31:57.565+00","41","0"
"2021-07-24 23:32:02.565+00","41","0"
"2021-07-24 23:32:02.565+00","41","1"
"2021-07-24 23:32:07.565+00","41","1"
"2021-07-24 23:32:07.565+00","41","0"
"2021-07-24 23:32:12.565+00","41","1"
"2021-07-24 23:32:12.565+00","41","0"
"2021-07-24 23:32:17.565+00","41","0"
"2021-07-24 23:32:17.565+00","41","1"
"2021-07-24 23:32:22.565+00","41","0"
"2021-07-24 23:32:22.565+00","41","1"
"2021-07-24 23:32:27.565+00","41","1"
"2021-07-24 23:32:27.565+00","41","0"
"2021-07-24 23:32:32.565+00","41","1"
"2021-07-24 23:32:32.565+00","41","0"
"2021-07-24 23:32:37.565+00","41","0"
"2021-07-24 23:32:37.565+00","41","1"
"2021-07-24 23:32:42.565+00","41","1"
"2021-07-24 23:32:42.565+00","41","0"
"2021-07-24 23:32:47.565+00","41","1"
"2021-07-24 23:32:47.565+00","41","0"
"2021-07-24 23:32:52.565+00","41","0"
"2021-07-24 23:32:52.565+00","41","1"
"2021-07-24 23:32:57.565+00","41","1"
"2021-07-24 23:32:57.565+00","41","0"
"2021-07-24 23:33:02.565+00","41","1"
"2021-07-24 23:33:02.565+00","41","0"
"2021-07-24 23:33:07.565+00","41","1"
"2021-07-24 23:33:07.565+00","41","0"
"2021-07-24 23:33:12.565+00","41","1"
"2021-07-24 23:33:12.565+00","41","0"
"2021-07-24 23:33:17.565+00","41","0"
"2021-07-24 23:33:17.565+00","41","1"
"2021-07-24 23:33:22.565+00","41","1"
"2021-07-24 23:33:22.565+00","41","0"
"2021-07-24 23:33:27.565+00","41","0"
"2021-07-24 23:33:27.565+00","41","1"
"2021-07-24 23:33:32.565+00","41","1"
"2021-07-24 23:33:32.565+00","41","0"
"2021-07-24 23:33:37.565+00","41","0"
"2021-07-24 23:33:37.565+00","41","1"
"2021-07-24 23:33:42.565+00","41","1"
"2021-07-24 23:33:42.565+00","41","0"
"2021-07-24 23:33:47.565+00","41","1"
"2021-07-24 23:33:47.565+00","41","0"
"2021-07-24 23:33:52.565+00","41","1"
"2021-07-24 23:33:52.565+00","41","0"
"2021-07-24 23:33:57.565+00","41","1"
"2021-07-24 23:33:57.565+00","41","0"
"2021-07-24 23:34:02.565+00","41","0"
"2021-07-24 23:34:02.565+00","41","1"
"2021-07-24 23:34:07.565+00","41","0"
"2021-07-24 23:34:07.565+00","41","1"
"2021-07-24 23:34:12.565+00","41","1"
"2021-07-24 23:34:12.565+00","41","0"
"2021-07-24 23:34:17.565+00","41","1"
"2021-07-24 23:34:17.565+00","41","0"
"2021-07-24 23:34:22.565+00","41","1"
"2021-07-24 23:34:22.565+00","41","0"
"2021-07-24 23:34:27.565+00","41","1"
"2021-07-24 23:34:27.565+00","41","0"
"2021-07-24 23:34:32.565+00","41","0"
"2021-07-24 23:34:32.565+00","41","1"
"2021-07-24 23:34:37.565+00","41","1"
"2021-07-24 23:34:37.565+00","41","0"
"2021-07-24 23:34:42.565+00","41","1"
"2021-07-24 23:34:42.565+00","41","0"
"2021-07-24 23:34:47.565+00","41","0"
"2021-07-24 23:34:47.565+00","41","1"
"2021-07-24 23:34:52.565+00","41","1"
"2021-07-24 23:34:52.565+00","41","0"
"2021-07-24 23:34:57.565+00","41","0"
"2021-07-24 23:34:57.565+00","41","1"
"2021-07-24 23:35:02.565+00","41","0"
"2021-07-24 23:35:02.565+00","41","1"
"2021-07-24 23:35:07.582+00","41","1"
"2021-07-24 23:35:07.582+00","41","0"
"2021-07-24 23:35:12.565+00","41","0"
"2021-07-24 23:35:12.565+00","41","1"
"2021-07-24 23:35:17.565+00","41","1"
"2021-07-24 23:35:17.565+00","41","0"
"2021-07-24 23:35:22.565+00","41","0"
"2021-07-24 23:35:22.565+00","41","1"
"2021-07-24 23:35:27.565+00","41","1"
"2021-07-24 23:35:27.565+00","41","0"
"2021-07-24 23:35:32.565+00","41","1"
"2021-07-24 23:35:32.565+00","41","0"
"2021-07-24 23:35:37.565+00","41","0"
"2021-07-24 23:35:37.565+00","41","1"
"2021-07-24 23:35:42.565+00","41","1"
"2021-07-24 23:35:42.565+00","41","0"
"2021-07-24 23:35:47.565+00","41","1"
"2021-07-24 23:35:47.565+00","41","0"
"2021-07-24 23:35:52.565+00","41","0"
"2021-07-24 23:35:52.565+00","41","1"
"2021-07-24 23:35:57.565+00","41","0"
"2021-07-24 23:35:57.565+00","41","1"
"2021-07-24 23:36:02.565+00","41","1"
"2021-07-24 23:36:02.565+00","41","0"
"2021-07-24 23:36:07.565+00","41","0"
"2021-07-24 23:36:07.565+00","41","1"
"2021-07-24 23:36:12.565+00","41","1"
"2021-07-24 23:36:12.565+00","41","0"
"2021-07-24 23:36:17.565+00","41","1"
"2021-07-24 23:36:17.565+00","41","0"
"2021-07-24 23:36:22.565+00","41","1"
"2021-07-24 23:36:22.565+00","41","0"
"2021-07-24 23:36:27.565+00","41","0"
"2021-07-24 23:36:27.565+00","41","1"
"2021-07-24 23:36:32.565+00","41","0"
"2021-07-24 23:36:32.565+00","41","1"
"2021-07-24 23:36:37.565+00","41","1"
"2021-07-24 23:36:37.565+00","41","0"
"2021-07-24 23:36:42.565+00","41","1"
"2021-07-24 23:36:42.565+00","41","0"
"2021-07-24 23:36:47.565+00","41","0"
"2021-07-24 23:36:47.565+00","41","1"
"2021-07-24 23:36:52.565+00","41","0"
"2021-07-24 23:36:52.565+00","41","1"
"2021-07-24 23:36:57.565+00","41","1"
"2021-07-24 23:36:57.565+00","41","0"
"2021-07-24 23:37:02.565+00","41","1"
"2021-07-24 23:37:02.565+00","41","0"
"2021-07-24 23:37:07.565+00","41","0"
"2021-07-24 23:37:07.565+00","41","1"
