"time","active_tasks","executor"
"2021-07-24 22:56:42.565+00",1,"0"
"2021-07-24 22:56:42.565+00",1,"1"
"2021-07-24 22:56:47.565+00",2,"0"
"2021-07-24 22:56:47.565+00",2,"1"
"2021-07-24 22:56:52.565+00",1,"1"
"2021-07-24 22:56:52.565+00",1,"0"
"2021-07-24 22:56:57.565+00",2,"0"
"2021-07-24 22:56:57.565+00",1,"1"
"2021-07-24 22:57:02.565+00",1,"0"
"2021-07-24 22:57:02.565+00",1,"1"
"2021-07-24 22:57:07.565+00",8,"1"
"2021-07-24 22:57:07.565+00",1,"0"
"2021-07-24 22:57:12.565+00",1,"0"
"2021-07-24 22:57:12.565+00",1,"1"
"2021-07-24 22:57:17.565+00",2,"1"
"2021-07-24 22:57:17.565+00",2,"0"
"2021-07-24 22:57:22.565+00",1,"1"
"2021-07-24 22:57:22.565+00",1,"0"
"2021-07-24 22:57:27.565+00",2,"0"
"2021-07-24 22:57:27.565+00",1,"1"
"2021-07-24 22:57:32.565+00",1,"1"
"2021-07-24 22:57:32.565+00",1,"0"
"2021-07-24 22:57:37.565+00",1,"0"
"2021-07-24 22:57:37.565+00",1,"1"
"2021-07-24 22:57:42.565+00",1,"1"
"2021-07-24 22:57:42.565+00",1,"0"
"2021-07-24 22:57:47.565+00",2,"1"
"2021-07-24 22:57:47.565+00",2,"0"
"2021-07-24 22:57:52.565+00",1,"0"
"2021-07-24 22:57:52.565+00",1,"1"
"2021-07-24 22:57:57.565+00",2,"0"
"2021-07-24 22:57:57.565+00",1,"1"
"2021-07-24 22:58:02.565+00",1,"0"
"2021-07-24 22:58:02.565+00",1,"1"
"2021-07-24 22:58:07.565+00",1,"1"
"2021-07-24 22:58:07.565+00",1,"0"
"2021-07-24 22:58:12.565+00",1,"0"
"2021-07-24 22:58:12.565+00",1,"1"
"2021-07-24 22:58:17.565+00",1,"0"
"2021-07-24 22:58:17.565+00",1,"1"
"2021-07-24 22:58:22.565+00",1,"0"
"2021-07-24 22:58:22.565+00",1,"1"
"2021-07-24 22:58:27.565+00",2,"1"
"2021-07-24 22:58:27.565+00",2,"0"
"2021-07-24 22:58:32.565+00",1,"0"
"2021-07-24 22:58:32.565+00",1,"1"
"2021-07-24 22:58:37.565+00",2,"1"
"2021-07-24 22:58:37.565+00",2,"0"
"2021-07-24 22:58:42.565+00",1,"1"
"2021-07-24 22:58:42.565+00",1,"0"
"2021-07-24 22:58:47.565+00",1,"0"
"2021-07-24 22:58:47.565+00",1,"1"
"2021-07-24 22:58:52.565+00",1,"1"
"2021-07-24 22:58:52.565+00",1,"0"
"2021-07-24 22:58:57.565+00",2,"0"
"2021-07-24 22:58:57.565+00",2,"1"
"2021-07-24 22:59:02.565+00",1,"1"
"2021-07-24 22:59:02.565+00",1,"0"
"2021-07-24 22:59:07.565+00",8,"1"
"2021-07-24 22:59:07.565+00",2,"0"
"2021-07-24 22:59:12.568+00",1,"0"
"2021-07-24 22:59:12.568+00",1,"1"
"2021-07-24 22:59:17.565+00",1,"0"
"2021-07-24 22:59:17.565+00",2,"1"
"2021-07-24 22:59:22.565+00",1,"1"
"2021-07-24 22:59:22.565+00",1,"0"
"2021-07-24 22:59:27.565+00",8,"1"
"2021-07-24 22:59:27.565+00",2,"0"
"2021-07-24 22:59:32.565+00",1,"1"
"2021-07-24 22:59:32.565+00",1,"0"
"2021-07-24 22:59:37.565+00",1,"0"
"2021-07-24 22:59:37.565+00",7,"1"
"2021-07-24 22:59:42.565+00",1,"0"
"2021-07-24 22:59:42.565+00",1,"1"
"2021-07-24 22:59:47.565+00",2,"0"
"2021-07-24 22:59:47.565+00",7,"1"
"2021-07-24 22:59:52.565+00",1,"1"
"2021-07-24 22:59:52.565+00",1,"0"
"2021-07-24 22:59:57.565+00",1,"0"
"2021-07-24 22:59:57.565+00",7,"1"
"2021-07-24 23:00:02.565+00",1,"1"
"2021-07-24 23:00:02.565+00",1,"0"
"2021-07-24 23:00:07.58+00",2,"0"
"2021-07-24 23:00:07.58+00",1,"1"
"2021-07-24 23:00:12.565+00",1,"1"
"2021-07-24 23:00:12.565+00",1,"0"
"2021-07-24 23:00:17.565+00",2,"0"
"2021-07-24 23:00:17.565+00",1,"1"
"2021-07-24 23:00:22.565+00",1,"0"
"2021-07-24 23:00:22.565+00",1,"1"
"2021-07-24 23:00:27.565+00",2,"0"
"2021-07-24 23:00:27.565+00",8,"1"
"2021-07-24 23:00:32.565+00",1,"1"
"2021-07-24 23:00:32.565+00",1,"0"
"2021-07-24 23:00:37.565+00",1,"0"
"2021-07-24 23:00:37.565+00",8,"1"
"2021-07-24 23:00:42.565+00",1,"0"
"2021-07-24 23:00:42.565+00",1,"1"
"2021-07-24 23:00:47.565+00",7,"1"
"2021-07-24 23:00:47.565+00",1,"0"
"2021-07-24 23:00:52.565+00",1,"1"
"2021-07-24 23:00:52.565+00",1,"0"
"2021-07-24 23:00:57.565+00",2,"0"
"2021-07-24 23:00:57.565+00",7,"1"
"2021-07-24 23:01:02.565+00",1,"0"
"2021-07-24 23:01:02.565+00",1,"1"
"2021-07-24 23:01:07.565+00",7,"1"
"2021-07-24 23:01:07.565+00",2,"0"
"2021-07-24 23:01:12.568+00",1,"0"
"2021-07-24 23:01:12.568+00",1,"1"
"2021-07-24 23:01:17.565+00",7,"1"
"2021-07-24 23:01:17.565+00",2,"0"
"2021-07-24 23:01:22.565+00",1,"0"
"2021-07-24 23:01:22.565+00",1,"1"
"2021-07-24 23:01:27.565+00",7,"1"
"2021-07-24 23:01:27.565+00",1,"0"
"2021-07-24 23:01:32.565+00",1,"1"
"2021-07-24 23:01:32.565+00",1,"0"
"2021-07-24 23:01:37.565+00",8,"1"
"2021-07-24 23:01:37.565+00",2,"0"
"2021-07-24 23:01:42.565+00",1,"1"
"2021-07-24 23:01:42.565+00",1,"0"
"2021-07-24 23:01:47.565+00",1,"0"
"2021-07-24 23:01:47.565+00",8,"1"
"2021-07-24 23:01:52.565+00",1,"0"
"2021-07-24 23:01:52.565+00",1,"1"
"2021-07-24 23:01:57.565+00",1,"1"
"2021-07-24 23:01:57.565+00",2,"0"
"2021-07-24 23:02:02.565+00",1,"0"
"2021-07-24 23:02:02.565+00",1,"1"
"2021-07-24 23:02:07.565+00",1,"1"
"2021-07-24 23:02:07.565+00",2,"0"
"2021-07-24 23:02:12.565+00",1,"0"
"2021-07-24 23:02:12.565+00",1,"1"
"2021-07-24 23:02:17.565+00",7,"1"
"2021-07-24 23:02:17.565+00",2,"0"
"2021-07-24 23:02:22.565+00",1,"0"
"2021-07-24 23:02:22.565+00",1,"1"
"2021-07-24 23:02:27.565+00",8,"1"
"2021-07-24 23:02:27.565+00",2,"0"
"2021-07-24 23:02:32.565+00",1,"0"
"2021-07-24 23:02:32.565+00",1,"1"
"2021-07-24 23:02:37.565+00",2,"0"
"2021-07-24 23:02:37.565+00",7,"1"
"2021-07-24 23:02:42.565+00",1,"1"
"2021-07-24 23:02:42.565+00",1,"0"
"2021-07-24 23:02:47.565+00",2,"0"
"2021-07-24 23:02:47.565+00",1,"1"
"2021-07-24 23:02:52.565+00",1,"0"
"2021-07-24 23:02:52.565+00",1,"1"
"2021-07-24 23:02:57.565+00",1,"1"
"2021-07-24 23:02:57.565+00",2,"0"
"2021-07-24 23:03:02.565+00",1,"0"
"2021-07-24 23:03:02.565+00",1,"1"
"2021-07-24 23:03:07.565+00",2,"0"
"2021-07-24 23:03:07.565+00",7,"1"
"2021-07-24 23:03:12.565+00",1,"1"
"2021-07-24 23:03:12.565+00",1,"0"
"2021-07-24 23:03:17.565+00",2,"0"
"2021-07-24 23:03:17.565+00",1,"1"
"2021-07-24 23:03:22.565+00",1,"1"
"2021-07-24 23:03:22.565+00",1,"0"
"2021-07-24 23:03:27.565+00",2,"0"
"2021-07-24 23:03:27.565+00",2,"1"
"2021-07-24 23:03:32.565+00",1,"0"
"2021-07-24 23:03:32.565+00",1,"1"
"2021-07-24 23:03:37.565+00",1,"0"
"2021-07-24 23:03:37.565+00",1,"1"
"2021-07-24 23:03:42.565+00",1,"1"
"2021-07-24 23:03:42.565+00",1,"0"
"2021-07-24 23:03:47.565+00",2,"1"
"2021-07-24 23:03:47.565+00",2,"0"
"2021-07-24 23:03:52.565+00",1,"0"
"2021-07-24 23:03:52.565+00",1,"1"
"2021-07-24 23:03:57.565+00",2,"1"
"2021-07-24 23:03:57.565+00",2,"0"
"2021-07-24 23:04:02.565+00",1,"1"
"2021-07-24 23:04:02.565+00",1,"0"
"2021-07-24 23:04:07.565+00",2,"1"
"2021-07-24 23:04:07.565+00",2,"0"
"2021-07-24 23:04:12.565+00",1,"0"
"2021-07-24 23:04:12.565+00",1,"1"
"2021-07-24 23:04:17.565+00",2,"1"
"2021-07-24 23:04:17.565+00",1,"0"
"2021-07-24 23:04:22.565+00",1,"1"
"2021-07-24 23:04:22.565+00",1,"0"
"2021-07-24 23:04:27.565+00",2,"0"
"2021-07-24 23:04:27.565+00",2,"1"
"2021-07-24 23:04:32.565+00",1,"1"
"2021-07-24 23:04:32.565+00",1,"0"
"2021-07-24 23:04:37.565+00",1,"1"
"2021-07-24 23:04:37.565+00",1,"0"
"2021-07-24 23:04:42.565+00",1,"0"
"2021-07-24 23:04:42.565+00",1,"1"
"2021-07-24 23:04:47.565+00",1,"0"
"2021-07-24 23:04:47.565+00",1,"1"
"2021-07-24 23:04:52.565+00",1,"1"
"2021-07-24 23:04:52.565+00",1,"0"
"2021-07-24 23:04:57.565+00",2,"1"
"2021-07-24 23:04:57.565+00",2,"0"
"2021-07-24 23:05:02.565+00",1,"1"
"2021-07-24 23:05:02.565+00",1,"0"
"2021-07-24 23:05:07.565+00",1,"0"
"2021-07-24 23:05:07.565+00",1,"1"
"2021-07-24 23:05:12.565+00",1,"0"
"2021-07-24 23:05:12.565+00",1,"1"
"2021-07-24 23:05:17.565+00",2,"1"
"2021-07-24 23:05:17.565+00",2,"0"
"2021-07-24 23:05:22.565+00",1,"1"
"2021-07-24 23:05:22.565+00",1,"0"
"2021-07-24 23:05:27.565+00",2,"1"
"2021-07-24 23:05:27.565+00",2,"0"
"2021-07-24 23:05:32.565+00",1,"0"
"2021-07-24 23:05:32.565+00",1,"1"
"2021-07-24 23:05:37.565+00",2,"1"
"2021-07-24 23:05:37.565+00",2,"0"
"2021-07-24 23:05:42.565+00",1,"0"
"2021-07-24 23:05:42.565+00",1,"1"
"2021-07-24 23:05:47.565+00",1,"0"
"2021-07-24 23:05:47.565+00",1,"1"
"2021-07-24 23:05:52.565+00",1,"1"
"2021-07-24 23:05:52.565+00",1,"0"
"2021-07-24 23:05:57.565+00",2,"1"
"2021-07-24 23:05:57.565+00",2,"0"
"2021-07-24 23:06:02.565+00",1,"0"
"2021-07-24 23:06:02.565+00",1,"1"
"2021-07-24 23:06:07.565+00",1,"0"
"2021-07-24 23:06:07.565+00",1,"1"
"2021-07-24 23:06:12.565+00",1,"0"
"2021-07-24 23:06:12.565+00",1,"1"
"2021-07-24 23:06:17.565+00",2,"1"
"2021-07-24 23:06:17.565+00",2,"0"
"2021-07-24 23:06:22.565+00",1,"1"
"2021-07-24 23:06:22.565+00",1,"0"
"2021-07-24 23:06:27.565+00",2,"1"
"2021-07-24 23:06:27.565+00",2,"0"
"2021-07-24 23:06:32.565+00",1,"0"
"2021-07-24 23:06:32.565+00",1,"1"
"2021-07-24 23:06:37.565+00",2,"0"
"2021-07-24 23:06:37.565+00",2,"1"
"2021-07-24 23:06:42.565+00",1,"1"
"2021-07-24 23:06:42.565+00",1,"0"
"2021-07-24 23:06:47.565+00",2,"0"
"2021-07-24 23:06:47.565+00",2,"1"
"2021-07-24 23:06:52.565+00",1,"1"
"2021-07-24 23:06:52.565+00",1,"0"
"2021-07-24 23:06:57.565+00",2,"1"
"2021-07-24 23:06:57.565+00",2,"0"
"2021-07-24 23:07:02.565+00",1,"1"
"2021-07-24 23:07:02.565+00",1,"0"
"2021-07-24 23:07:07.565+00",2,"1"
"2021-07-24 23:07:07.565+00",1,"0"
"2021-07-24 23:07:12.565+00",1,"0"
"2021-07-24 23:07:12.565+00",1,"1"
"2021-07-24 23:07:17.565+00",2,"1"
"2021-07-24 23:07:17.565+00",2,"0"
"2021-07-24 23:07:22.565+00",1,"1"
"2021-07-24 23:07:22.565+00",1,"0"
"2021-07-24 23:07:27.565+00",1,"0"
"2021-07-24 23:07:27.565+00",1,"1"
"2021-07-24 23:07:32.565+00",1,"0"
"2021-07-24 23:07:32.565+00",1,"1"
"2021-07-24 23:07:37.565+00",2,"0"
"2021-07-24 23:07:37.565+00",2,"1"
"2021-07-24 23:07:42.565+00",1,"0"
"2021-07-24 23:07:42.565+00",1,"1"
"2021-07-24 23:07:47.565+00",2,"1"
"2021-07-24 23:07:47.565+00",2,"0"
"2021-07-24 23:07:52.565+00",1,"1"
"2021-07-24 23:07:52.565+00",1,"0"
"2021-07-24 23:07:57.565+00",2,"0"
"2021-07-24 23:07:57.565+00",2,"1"
"2021-07-24 23:08:02.565+00",1,"1"
"2021-07-24 23:08:02.565+00",1,"0"
"2021-07-24 23:08:07.565+00",1,"1"
"2021-07-24 23:08:07.565+00",1,"0"
"2021-07-24 23:08:12.565+00",1,"1"
"2021-07-24 23:08:12.565+00",1,"0"
"2021-07-24 23:08:17.565+00",2,"0"
"2021-07-24 23:08:17.565+00",2,"1"
"2021-07-24 23:08:22.565+00",1,"1"
"2021-07-24 23:08:22.565+00",1,"0"
"2021-07-24 23:08:27.565+00",2,"1"
"2021-07-24 23:08:27.565+00",2,"0"
"2021-07-24 23:08:32.565+00",1,"0"
"2021-07-24 23:08:32.565+00",1,"1"
"2021-07-24 23:08:37.565+00",2,"0"
"2021-07-24 23:08:37.565+00",2,"1"
"2021-07-24 23:08:42.565+00",1,"0"
"2021-07-24 23:08:42.565+00",1,"1"
"2021-07-24 23:08:47.565+00",2,"1"
"2021-07-24 23:08:47.565+00",2,"0"
"2021-07-24 23:08:52.565+00",1,"1"
"2021-07-24 23:08:52.565+00",1,"0"
"2021-07-24 23:08:57.565+00",2,"0"
"2021-07-24 23:08:57.565+00",2,"1"
"2021-07-24 23:09:02.565+00",1,"1"
"2021-07-24 23:09:02.565+00",1,"0"
"2021-07-24 23:09:07.565+00",2,"1"
"2021-07-24 23:09:07.565+00",2,"0"
"2021-07-24 23:09:12.565+00",1,"1"
"2021-07-24 23:09:12.565+00",1,"0"
"2021-07-24 23:09:17.565+00",2,"1"
"2021-07-24 23:09:17.565+00",2,"0"
"2021-07-24 23:09:22.565+00",1,"0"
"2021-07-24 23:09:22.565+00",1,"1"
"2021-07-24 23:09:27.565+00",1,"1"
"2021-07-24 23:09:27.565+00",1,"0"
"2021-07-24 23:09:32.565+00",1,"1"
"2021-07-24 23:09:32.565+00",1,"0"
"2021-07-24 23:09:37.565+00",2,"0"
"2021-07-24 23:09:37.565+00",2,"1"
"2021-07-24 23:09:42.565+00",1,"0"
"2021-07-24 23:09:42.565+00",1,"1"
"2021-07-24 23:09:47.565+00",2,"1"
"2021-07-24 23:09:47.565+00",2,"0"
"2021-07-24 23:09:52.565+00",1,"0"
"2021-07-24 23:09:52.565+00",1,"1"
"2021-07-24 23:09:57.565+00",2,"1"
"2021-07-24 23:09:57.565+00",2,"0"
"2021-07-24 23:10:02.565+00",1,"0"
"2021-07-24 23:10:02.565+00",1,"1"
"2021-07-24 23:10:07.565+00",2,"1"
"2021-07-24 23:10:07.565+00",2,"0"
"2021-07-24 23:10:12.565+00",1,"0"
"2021-07-24 23:10:12.565+00",1,"1"
"2021-07-24 23:10:17.565+00",2,"0"
"2021-07-24 23:10:17.565+00",2,"1"
"2021-07-24 23:10:22.565+00","1","0"
"2021-07-24 23:10:22.565+00","1","1"
"2021-07-24 23:10:27.565+00","2","0"
"2021-07-24 23:10:27.565+00","2","1"
"2021-07-24 23:10:32.565+00","1","0"
"2021-07-24 23:10:32.565+00","1","1"
"2021-07-24 23:10:37.565+00","2","0"
"2021-07-24 23:10:37.565+00","2","1"
"2021-07-24 23:10:42.565+00","1","1"
"2021-07-24 23:10:42.565+00","1","0"
"2021-07-24 23:10:47.565+00","2","1"
"2021-07-24 23:10:47.565+00","2","0"
"2021-07-24 23:10:52.565+00","1","1"
"2021-07-24 23:10:52.565+00","1","0"
"2021-07-24 23:10:57.565+00","2","0"
"2021-07-24 23:10:57.565+00","2","1"
"2021-07-24 23:11:02.565+00","1","0"
"2021-07-24 23:11:02.565+00","1","1"
"2021-07-24 23:11:07.565+00","2","0"
"2021-07-24 23:11:07.565+00","2","1"
"2021-07-24 23:11:12.565+00","1","1"
"2021-07-24 23:11:12.565+00","1","0"
"2021-07-24 23:11:17.565+00","2","1"
"2021-07-24 23:11:17.565+00","2","0"
"2021-07-24 23:11:22.565+00","1","1"
"2021-07-24 23:11:22.565+00","1","0"
"2021-07-24 23:11:27.565+00","2","1"
"2021-07-24 23:11:27.565+00","2","0"
"2021-07-24 23:11:32.565+00","1","0"
"2021-07-24 23:11:32.565+00","1","1"
"2021-07-24 23:11:37.565+00","2","1"
"2021-07-24 23:11:37.565+00","2","0"
"2021-07-24 23:11:42.565+00","1","0"
"2021-07-24 23:11:42.565+00","1","1"
"2021-07-24 23:11:47.565+00","2","1"
"2021-07-24 23:11:47.565+00","2","0"
"2021-07-24 23:11:52.565+00","1","1"
"2021-07-24 23:11:52.565+00","1","0"
"2021-07-24 23:11:57.565+00","2","1"
"2021-07-24 23:11:57.565+00","2","0"
"2021-07-24 23:12:02.565+00","1","0"
"2021-07-24 23:12:02.565+00","1","1"
"2021-07-24 23:12:07.565+00","2","1"
"2021-07-24 23:12:07.565+00","2","0"
"2021-07-24 23:12:12.565+00","1","1"
"2021-07-24 23:12:12.565+00","1","0"
"2021-07-24 23:12:17.565+00","2","0"
"2021-07-24 23:12:17.565+00","2","1"
"2021-07-24 23:12:22.565+00","1","1"
"2021-07-24 23:12:22.565+00","1","0"
"2021-07-24 23:12:27.565+00","2","1"
"2021-07-24 23:12:27.565+00","2","0"
"2021-07-24 23:12:32.565+00","1","1"
"2021-07-24 23:12:32.565+00","1","0"
"2021-07-24 23:12:37.565+00","2","1"
"2021-07-24 23:12:37.565+00","2","0"
"2021-07-24 23:12:42.565+00","1","1"
"2021-07-24 23:12:42.565+00","1","0"
"2021-07-24 23:12:47.565+00","2","1"
"2021-07-24 23:12:47.565+00","2","0"
"2021-07-24 23:12:52.565+00","1","0"
"2021-07-24 23:12:52.565+00","1","1"
"2021-07-24 23:12:57.565+00","2","1"
"2021-07-24 23:12:57.565+00","2","0"
"2021-07-24 23:13:02.565+00","1","0"
"2021-07-24 23:13:02.565+00","1","1"
"2021-07-24 23:13:07.565+00","2","0"
"2021-07-24 23:13:07.565+00","2","1"
"2021-07-24 23:13:12.565+00","1","0"
"2021-07-24 23:13:12.565+00","1","1"
"2021-07-24 23:13:17.565+00","2","1"
"2021-07-24 23:13:17.565+00","2","0"
"2021-07-24 23:13:22.565+00","1","0"
"2021-07-24 23:13:22.565+00","1","1"
"2021-07-24 23:13:27.565+00","2","1"
"2021-07-24 23:13:27.565+00","2","0"
"2021-07-24 23:13:32.565+00","1","1"
"2021-07-24 23:13:32.565+00","1","0"
"2021-07-24 23:13:37.565+00","2","1"
"2021-07-24 23:13:37.565+00","2","0"
"2021-07-24 23:13:42.565+00","1","1"
"2021-07-24 23:13:42.565+00","1","0"
"2021-07-24 23:13:47.565+00","2","0"
"2021-07-24 23:13:47.565+00","2","1"
"2021-07-24 23:13:52.565+00","1","0"
"2021-07-24 23:13:52.565+00","1","1"
"2021-07-24 23:13:57.565+00","2","1"
"2021-07-24 23:13:57.565+00","2","0"
"2021-07-24 23:14:02.565+00","1","0"
"2021-07-24 23:14:02.565+00","1","1"
"2021-07-24 23:14:07.565+00","2","0"
"2021-07-24 23:14:07.565+00","2","1"
"2021-07-24 23:14:12.571+00","1","1"
"2021-07-24 23:14:12.571+00","1","0"
"2021-07-24 23:14:17.565+00","2","1"
"2021-07-24 23:14:17.565+00","2","0"
"2021-07-24 23:14:22.565+00","1","1"
"2021-07-24 23:14:22.565+00","1","0"
"2021-07-24 23:14:27.565+00","1","1"
"2021-07-24 23:14:27.565+00","1","0"
"2021-07-24 23:14:32.565+00","1","0"
"2021-07-24 23:14:32.565+00","1","1"
"2021-07-24 23:14:37.565+00","2","1"
"2021-07-24 23:14:37.565+00","2","0"
"2021-07-24 23:14:42.565+00","1","0"
"2021-07-24 23:14:42.565+00","1","1"
"2021-07-24 23:14:47.565+00","2","1"
"2021-07-24 23:14:47.565+00","2","0"
"2021-07-24 23:14:52.565+00","1","0"
"2021-07-24 23:14:52.565+00","1","1"
"2021-07-24 23:14:57.565+00","1","0"
"2021-07-24 23:14:57.565+00","1","1"
"2021-07-24 23:15:02.565+00","1","0"
"2021-07-24 23:15:02.565+00","1","1"
"2021-07-24 23:15:07.565+00","2","1"
"2021-07-24 23:15:07.565+00","2","0"
"2021-07-24 23:15:12.565+00","1","0"
"2021-07-24 23:15:12.565+00","1","1"
"2021-07-24 23:15:17.565+00","2","1"
"2021-07-24 23:15:17.565+00","2","0"
"2021-07-24 23:15:22.565+00","1","0"
"2021-07-24 23:15:22.565+00","1","1"
"2021-07-24 23:15:27.565+00","2","0"
"2021-07-24 23:15:27.565+00","2","1"
"2021-07-24 23:15:32.565+00","1","1"
"2021-07-24 23:15:32.565+00","1","0"
"2021-07-24 23:15:37.565+00","2","0"
"2021-07-24 23:15:37.565+00","2","1"
"2021-07-24 23:15:42.565+00","1","0"
"2021-07-24 23:15:42.565+00","1","1"
"2021-07-24 23:15:47.565+00","2","1"
"2021-07-24 23:15:47.565+00","2","0"
"2021-07-24 23:15:52.565+00","1","1"
"2021-07-24 23:15:52.565+00","1","0"
"2021-07-24 23:15:57.565+00","2","0"
"2021-07-24 23:15:57.565+00","2","1"
"2021-07-24 23:16:02.565+00","1","0"
"2021-07-24 23:16:02.565+00","1","1"
"2021-07-24 23:16:07.565+00","1","1"
"2021-07-24 23:16:07.565+00","1","0"
"2021-07-24 23:16:12.565+00","1","1"
"2021-07-24 23:16:12.565+00","1","0"
"2021-07-24 23:16:17.565+00","2","1"
"2021-07-24 23:16:17.565+00","2","0"
"2021-07-24 23:16:22.565+00","1","1"
"2021-07-24 23:16:22.565+00","1","0"
"2021-07-24 23:16:27.565+00","2","0"
"2021-07-24 23:16:27.565+00","2","1"
"2021-07-24 23:16:32.565+00","1","1"
"2021-07-24 23:16:32.565+00","1","0"
"2021-07-24 23:16:37.565+00","2","0"
"2021-07-24 23:16:37.565+00","2","1"
"2021-07-24 23:16:42.565+00","1","0"
"2021-07-24 23:16:42.565+00","1","1"
"2021-07-24 23:16:47.565+00","2","0"
"2021-07-24 23:16:47.565+00","2","1"
"2021-07-24 23:16:52.565+00","1","1"
"2021-07-24 23:16:52.565+00","1","0"
"2021-07-24 23:16:57.565+00","2","0"
"2021-07-24 23:16:57.565+00","2","1"
"2021-07-24 23:17:02.565+00","1","1"
"2021-07-24 23:17:02.565+00","1","0"
"2021-07-24 23:17:07.565+00","2","1"
"2021-07-24 23:17:07.565+00","2","0"
"2021-07-24 23:17:12.565+00","1","0"
"2021-07-24 23:17:12.565+00","1","1"
"2021-07-24 23:17:17.565+00","2","1"
"2021-07-24 23:17:17.565+00","2","0"
"2021-07-24 23:17:22.565+00","1","0"
"2021-07-24 23:17:22.565+00","1","1"
"2021-07-24 23:17:27.565+00","2","0"
"2021-07-24 23:17:27.565+00","2","1"
"2021-07-24 23:17:32.565+00","1","0"
"2021-07-24 23:17:32.565+00","1","1"
"2021-07-24 23:17:37.565+00","2","1"
"2021-07-24 23:17:37.565+00","2","0"
"2021-07-24 23:17:42.565+00","1","0"
"2021-07-24 23:17:42.565+00","1","1"
"2021-07-24 23:17:47.565+00","2","1"
"2021-07-24 23:17:47.565+00","2","0"
"2021-07-24 23:17:52.565+00","1","1"
"2021-07-24 23:17:52.565+00","1","0"
"2021-07-24 23:17:57.565+00","2","1"
"2021-07-24 23:17:57.565+00","2","0"
"2021-07-24 23:18:02.565+00","1","1"
"2021-07-24 23:18:02.565+00","1","0"
"2021-07-24 23:18:07.565+00","1","0"
"2021-07-24 23:18:07.565+00","2","1"
"2021-07-24 23:18:12.565+00","1","1"
"2021-07-24 23:18:12.565+00","1","0"
"2021-07-24 23:18:17.565+00","2","0"
"2021-07-24 23:18:17.565+00","2","1"
"2021-07-24 23:18:22.565+00","1","0"
"2021-07-24 23:18:22.565+00","1","1"
"2021-07-24 23:18:27.565+00","2","0"
"2021-07-24 23:18:27.565+00","2","1"
"2021-07-24 23:18:32.565+00","1","0"
"2021-07-24 23:18:32.565+00","1","1"
"2021-07-24 23:18:37.565+00","2","1"
"2021-07-24 23:18:37.565+00","2","0"
"2021-07-24 23:18:42.565+00","1","0"
"2021-07-24 23:18:42.565+00","1","1"
"2021-07-24 23:18:47.565+00","2","0"
"2021-07-24 23:18:47.565+00","2","1"
"2021-07-24 23:18:52.565+00","1","1"
"2021-07-24 23:18:52.565+00","1","0"
"2021-07-24 23:18:57.565+00","2","1"
"2021-07-24 23:18:57.565+00","2","0"
"2021-07-24 23:19:02.565+00","1","0"
"2021-07-24 23:19:02.565+00","1","1"
"2021-07-24 23:19:07.565+00","2","0"
"2021-07-24 23:19:07.565+00","2","1"
"2021-07-24 23:19:12.565+00","1","1"
"2021-07-24 23:19:12.565+00","1","0"
"2021-07-24 23:19:17.565+00","2","0"
"2021-07-24 23:19:17.565+00","2","1"
"2021-07-24 23:19:22.565+00","1","1"
"2021-07-24 23:19:22.565+00","1","0"
"2021-07-24 23:19:27.565+00","2","0"
"2021-07-24 23:19:27.565+00","2","1"
"2021-07-24 23:19:32.565+00","1","0"
"2021-07-24 23:19:32.565+00","1","1"
"2021-07-24 23:19:37.565+00","2","1"
"2021-07-24 23:19:37.565+00","2","0"
"2021-07-24 23:19:42.565+00","1","0"
"2021-07-24 23:19:42.565+00","1","1"
"2021-07-24 23:19:47.565+00","2","1"
"2021-07-24 23:19:47.565+00","2","0"
"2021-07-24 23:19:52.565+00","1","0"
"2021-07-24 23:19:52.565+00","1","1"
"2021-07-24 23:19:57.565+00","2","1"
"2021-07-24 23:19:57.565+00","2","0"
"2021-07-24 23:20:02.565+00","1","0"
"2021-07-24 23:20:02.565+00","1","1"
"2021-07-24 23:20:07.58+00","2","0"
"2021-07-24 23:20:07.58+00","2","1"
"2021-07-24 23:20:12.565+00","1","1"
"2021-07-24 23:20:12.565+00","1","0"
"2021-07-24 23:20:17.565+00","1","1"
"2021-07-24 23:20:17.565+00","1","0"
"2021-07-24 23:20:22.565+00","1","1"
"2021-07-24 23:20:22.565+00","1","0"
"2021-07-24 23:20:27.565+00","2","1"
"2021-07-24 23:20:27.565+00","2","0"
"2021-07-24 23:20:32.573+00","1","0"
"2021-07-24 23:20:32.573+00","1","1"
"2021-07-24 23:20:37.565+00","2","1"
"2021-07-24 23:20:37.565+00","2","0"
"2021-07-24 23:20:42.565+00","1","0"
"2021-07-24 23:20:42.565+00","1","1"
"2021-07-24 23:20:47.565+00","2","0"
"2021-07-24 23:20:47.565+00","2","1"
"2021-07-24 23:20:52.565+00","1","0"
"2021-07-24 23:20:52.565+00","1","1"
"2021-07-24 23:20:57.565+00","2","1"
"2021-07-24 23:20:57.565+00","2","0"
"2021-07-24 23:21:02.565+00","1","0"
"2021-07-24 23:21:02.565+00","1","1"
"2021-07-24 23:21:07.565+00","2","1"
"2021-07-24 23:21:07.565+00","2","0"
"2021-07-24 23:21:12.565+00","1","0"
"2021-07-24 23:21:12.565+00","1","1"
"2021-07-24 23:21:17.565+00","2","0"
"2021-07-24 23:21:17.565+00","2","1"
"2021-07-24 23:21:22.565+00","1","1"
