"time","completed_tasks","executor"
"2021-07-24 22:57:52.565+00",890217,"1"
"2021-07-24 22:57:52.565+00",12646,"0"
"2021-07-24 22:57:57.565+00",12654,"0"
"2021-07-24 22:57:57.565+00",890227,"1"
"2021-07-24 22:58:02.565+00",12668,"0"
"2021-07-24 22:58:02.565+00",890239,"1"
"2021-07-24 22:58:07.565+00",12676,"0"
"2021-07-24 22:58:07.565+00",890247,"1"
"2021-07-24 22:58:12.565+00",890261,"1"
"2021-07-24 22:58:12.565+00",12690,"0"
"2021-07-24 22:58:17.565+00",12698,"0"
"2021-07-24 22:58:17.565+00",890269,"1"
"2021-07-24 22:58:22.565+00",890783,"1"
"2021-07-24 22:58:22.565+00",12715,"0"
"2021-07-24 22:58:27.565+00",890791,"1"
"2021-07-24 22:58:27.565+00",12723,"0"
"2021-07-24 22:58:32.565+00",12737,"0"
"2021-07-24 22:58:32.565+00",890805,"1"
"2021-07-24 22:58:37.565+00",890813,"1"
"2021-07-24 22:58:37.565+00",12745,"0"
"2021-07-24 22:58:42.565+00",12759,"0"
"2021-07-24 22:58:42.565+00",890827,"1"
"2021-07-24 22:58:47.565+00",890837,"1"
"2021-07-24 22:58:47.565+00",12769,"0"
"2021-07-24 22:58:52.565+00",891362,"1"
"2021-07-24 22:58:52.565+00",12784,"0"
"2021-07-24 22:58:57.565+00",12792,"0"
"2021-07-24 22:58:57.565+00",891370,"1"
"2021-07-24 22:59:02.565+00",12807,"0"
"2021-07-24 22:59:02.565+00",892768,"1"
"2021-07-24 22:59:07.565+00",894945,"1"
"2021-07-24 22:59:07.565+00",12822,"0"
"2021-07-24 22:59:12.568+00",897085,"1"
"2021-07-24 22:59:12.568+00",12839,"0"
"2021-07-24 22:59:17.565+00",899454,"1"
"2021-07-24 22:59:17.565+00",12857,"0"
"2021-07-24 22:59:22.565+00",12873,"0"
"2021-07-24 22:59:22.565+00",901340,"1"
"2021-07-24 22:59:27.565+00",12889,"0"
"2021-07-24 22:59:27.565+00",903577,"1"
"2021-07-24 22:59:32.565+00",12905,"0"
"2021-07-24 22:59:32.565+00",905570,"1"
"2021-07-24 22:59:37.565+00",907900,"1"
"2021-07-24 22:59:37.565+00",12923,"0"
"2021-07-24 22:59:42.565+00",12937,"0"
"2021-07-24 22:59:42.565+00",909784,"1"
"2021-07-24 22:59:47.565+00",912070,"1"
"2021-07-24 22:59:47.565+00",12953,"0"
"2021-07-24 22:59:52.565+00",12972,"0"
"2021-07-24 22:59:52.565+00",914154,"1"
"2021-07-24 22:59:57.565+00",916536,"1"
"2021-07-24 22:59:57.565+00",12988,"0"
"2021-07-24 23:00:02.565+00",13004,"0"
"2021-07-24 23:00:02.565+00",918496,"1"
"2021-07-24 23:00:07.58+00",13022,"0"
"2021-07-24 23:00:07.58+00",920740,"1"
"2021-07-24 23:00:12.565+00",13037,"0"
"2021-07-24 23:00:12.565+00",922648,"1"
"2021-07-24 23:00:17.565+00",924898,"1"
"2021-07-24 23:00:17.565+00",13055,"0"
"2021-07-24 23:00:22.565+00",13071,"0"
"2021-07-24 23:00:22.565+00",926814,"1"
"2021-07-24 23:00:27.565+00",13088,"0"
"2021-07-24 23:00:27.565+00",929222,"1"
"2021-07-24 23:00:32.565+00",931181,"1"
"2021-07-24 23:00:32.565+00",13104,"0"
"2021-07-24 23:00:37.565+00",933428,"1"
"2021-07-24 23:00:37.565+00",13120,"0"
"2021-07-24 23:00:42.565+00",13137,"0"
"2021-07-24 23:00:42.565+00",935522,"1"
"2021-07-24 23:00:47.565+00",13153,"0"
"2021-07-24 23:00:47.565+00",937769,"1"
"2021-07-24 23:00:52.565+00",939735,"1"
"2021-07-24 23:00:52.565+00",13171,"0"
"2021-07-24 23:00:57.565+00",13184,"0"
"2021-07-24 23:00:57.565+00",941698,"1"
"2021-07-24 23:01:02.565+00",943791,"1"
"2021-07-24 23:01:02.565+00",13203,"0"
"2021-07-24 23:01:07.565+00",13221,"0"
"2021-07-24 23:01:07.565+00",946017,"1"
"2021-07-24 23:01:12.568+00",947783,"1"
"2021-07-24 23:01:12.568+00",13236,"0"
"2021-07-24 23:01:17.565+00",950085,"1"
"2021-07-24 23:01:17.565+00",13254,"0"
"2021-07-24 23:01:22.565+00",951909,"1"
"2021-07-24 23:01:22.565+00",13271,"0"
"2021-07-24 23:01:27.565+00",954198,"1"
"2021-07-24 23:01:27.565+00",13287,"0"
"2021-07-24 23:01:32.565+00",13303,"0"
"2021-07-24 23:01:32.565+00",956073,"1"
"2021-07-24 23:01:37.565+00",13321,"0"
"2021-07-24 23:01:37.565+00",958331,"1"
"2021-07-24 23:01:42.565+00",960226,"1"
"2021-07-24 23:01:42.565+00",13336,"0"
"2021-07-24 23:01:47.565+00",13348,"0"
"2021-07-24 23:01:47.565+00",961461,"1"
"2021-07-24 23:01:52.565+00",964252,"1"
"2021-07-24 23:01:52.565+00",13370,"0"
"2021-07-24 23:01:57.565+00",13385,"0"
"2021-07-24 23:01:57.565+00",964845,"1"
"2021-07-24 23:02:02.565+00",965709,"1"
"2021-07-24 23:02:02.565+00",13403,"0"
"2021-07-24 23:02:07.565+00",13421,"0"
"2021-07-24 23:02:07.565+00",966679,"1"
"2021-07-24 23:02:12.565+00",967564,"1"
"2021-07-24 23:02:12.565+00",13435,"0"
"2021-07-24 23:02:17.565+00",13452,"0"
"2021-07-24 23:02:17.565+00",969776,"1"
"2021-07-24 23:02:22.565+00",13470,"0"
"2021-07-24 23:02:22.565+00",971720,"1"
"2021-07-24 23:02:27.565+00",973715,"1"
"2021-07-24 23:02:27.565+00",13486,"0"
"2021-07-24 23:02:32.565+00",13503,"0"
"2021-07-24 23:02:32.565+00",975939,"1"
"2021-07-24 23:02:37.565+00",13521,"0"
"2021-07-24 23:02:37.565+00",978195,"1"
"2021-07-24 23:02:42.565+00",980097,"1"
"2021-07-24 23:02:42.565+00",13536,"0"
"2021-07-24 23:02:47.565+00",13552,"0"
"2021-07-24 23:02:47.565+00",982428,"1"
"2021-07-24 23:02:52.565+00",13570,"0"
"2021-07-24 23:02:52.565+00",984359,"1"
"2021-07-24 23:02:57.565+00",986692,"1"
"2021-07-24 23:02:57.565+00",13587,"0"
"2021-07-24 23:03:02.565+00",13603,"0"
"2021-07-24 23:03:02.565+00",988601,"1"
"2021-07-24 23:03:07.565+00",990799,"1"
"2021-07-24 23:03:07.565+00",13620,"0"
"2021-07-24 23:03:12.565+00",13635,"0"
"2021-07-24 23:03:12.565+00",992696,"1"
"2021-07-24 23:03:17.565+00",13651,"0"
"2021-07-24 23:03:17.565+00",995031,"1"
"2021-07-24 23:03:22.565+00",13669,"0"
"2021-07-24 23:03:22.565+00",996980,"1"
"2021-07-24 23:03:27.565+00",999303,"1"
"2021-07-24 23:03:27.565+00",13686,"0"
"2021-07-24 23:03:32.565+00",1001219,"1"
"2021-07-24 23:03:32.565+00",13701,"0"
"2021-07-24 23:03:37.565+00",13719,"0"
"2021-07-24 23:03:37.565+00",1003472,"1"
"2021-07-24 23:03:42.565+00",1005391,"1"
"2021-07-24 23:03:42.565+00",13734,"0"
"2021-07-24 23:03:47.565+00",1007648,"1"
"2021-07-24 23:03:47.565+00",13751,"0"
"2021-07-24 23:03:52.565+00",1009556,"1"
"2021-07-24 23:03:52.565+00",13768,"0"
"2021-07-24 23:03:57.565+00",13786,"0"
"2021-07-24 23:03:57.565+00",1011873,"1"
"2021-07-24 23:04:02.565+00",1012546,"1"
"2021-07-24 23:04:02.565+00",13801,"0"
"2021-07-24 23:04:07.565+00",1012554,"1"
"2021-07-24 23:04:07.565+00",13809,"0"
"2021-07-24 23:04:12.565+00",13823,"0"
"2021-07-24 23:04:12.565+00",1012568,"1"
"2021-07-24 23:04:17.565+00",1012576,"1"
"2021-07-24 23:04:17.565+00",13831,"0"
"2021-07-24 23:04:22.565+00",1013104,"1"
"2021-07-24 23:04:22.565+00",13848,"0"
"2021-07-24 23:04:27.565+00",13856,"0"
"2021-07-24 23:04:27.565+00",1013112,"1"
"2021-07-24 23:04:32.565+00",13870,"0"
"2021-07-24 23:04:32.565+00",1013126,"1"
"2021-07-24 23:04:37.565+00",1013136,"1"
"2021-07-24 23:04:37.565+00",13880,"0"
"2021-07-24 23:04:42.565+00",1013148,"1"
"2021-07-24 23:04:42.565+00",13892,"0"
"2021-07-24 23:04:47.565+00",1013158,"1"
"2021-07-24 23:04:47.565+00",13902,"0"
"2021-07-24 23:04:52.565+00",13917,"0"
"2021-07-24 23:04:52.565+00",1013702,"1"
"2021-07-24 23:04:57.565+00",13925,"0"
"2021-07-24 23:04:57.565+00",1013710,"1"
"2021-07-24 23:05:02.565+00",1013724,"1"
"2021-07-24 23:05:02.565+00",13939,"0"
"2021-07-24 23:05:07.565+00",1013734,"1"
"2021-07-24 23:05:07.565+00",13949,"0"
"2021-07-24 23:05:12.565+00",1013746,"1"
"2021-07-24 23:05:12.565+00",13961,"0"
"2021-07-24 23:05:17.565+00",13969,"0"
"2021-07-24 23:05:17.565+00",1013754,"1"
"2021-07-24 23:05:22.565+00",1014316,"1"
"2021-07-24 23:05:22.565+00",13986,"0"
"2021-07-24 23:05:27.565+00",13994,"0"
"2021-07-24 23:05:27.565+00",1014324,"1"
"2021-07-24 23:05:32.565+00",14008,"0"
"2021-07-24 23:05:32.565+00",1014338,"1"
"2021-07-24 23:05:37.565+00",1014346,"1"
"2021-07-24 23:05:37.565+00",14016,"0"
"2021-07-24 23:05:42.565+00",1014360,"1"
"2021-07-24 23:05:42.565+00",14030,"0"
"2021-07-24 23:05:47.565+00",14040,"0"
"2021-07-24 23:05:47.565+00",1014370,"1"
"2021-07-24 23:05:52.565+00",14055,"0"
"2021-07-24 23:05:52.565+00",1014919,"1"
"2021-07-24 23:05:57.565+00",14063,"0"
"2021-07-24 23:05:57.565+00",1014927,"1"
"2021-07-24 23:06:02.565+00",1014941,"1"
"2021-07-24 23:06:02.565+00",14077,"0"
"2021-07-24 23:06:07.565+00",1014951,"1"
"2021-07-24 23:06:07.565+00",14087,"0"
"2021-07-24 23:06:12.565+00",1014963,"1"
"2021-07-24 23:06:12.565+00",14099,"0"
"2021-07-24 23:06:17.565+00",14107,"0"
"2021-07-24 23:06:17.565+00",1014971,"1"
"2021-07-24 23:06:22.565+00",14124,"0"
"2021-07-24 23:06:22.565+00",1015532,"1"
"2021-07-24 23:06:27.565+00",1015540,"1"
"2021-07-24 23:06:27.565+00",14132,"0"
"2021-07-24 23:06:32.565+00",14146,"0"
"2021-07-24 23:06:32.565+00",1015554,"1"
"2021-07-24 23:06:37.565+00",1015562,"1"
"2021-07-24 23:06:37.565+00",14154,"0"
"2021-07-24 23:06:42.565+00",1015576,"1"
"2021-07-24 23:06:42.565+00",14168,"0"
"2021-07-24 23:06:47.565+00",1015584,"1"
"2021-07-24 23:06:47.565+00",14176,"0"
"2021-07-24 23:06:52.565+00",1016110,"1"
"2021-07-24 23:06:52.565+00",14193,"0"
"2021-07-24 23:06:57.565+00",14201,"0"
"2021-07-24 23:06:57.565+00",1016118,"1"
"2021-07-24 23:07:02.565+00",1016132,"1"
"2021-07-24 23:07:02.565+00",14215,"0"
"2021-07-24 23:07:07.565+00",1016140,"1"
"2021-07-24 23:07:07.565+00",14223,"0"
"2021-07-24 23:07:12.565+00",14237,"0"
"2021-07-24 23:07:12.565+00",1016154,"1"
"2021-07-24 23:07:17.565+00",14245,"0"
"2021-07-24 23:07:17.565+00",1016162,"1"
"2021-07-24 23:07:22.565+00",14262,"0"
"2021-07-24 23:07:22.565+00",1016710,"1"
"2021-07-24 23:07:27.565+00",14270,"0"
"2021-07-24 23:07:27.565+00",1016718,"1"
"2021-07-24 23:07:32.565+00",1016732,"1"
"2021-07-24 23:07:32.565+00",14284,"0"
"2021-07-24 23:07:37.565+00",1016740,"1"
"2021-07-24 23:07:37.565+00",14292,"0"
"2021-07-24 23:07:42.565+00",14306,"0"
"2021-07-24 23:07:42.565+00",1016754,"1"
"2021-07-24 23:07:47.565+00",1016762,"1"
"2021-07-24 23:07:47.565+00",14314,"0"
"2021-07-24 23:07:52.565+00",1017323,"1"
"2021-07-24 23:07:52.565+00",14331,"0"
"2021-07-24 23:07:57.565+00",1017331,"1"
"2021-07-24 23:07:57.565+00",14339,"0"
"2021-07-24 23:08:02.565+00",14353,"0"
"2021-07-24 23:08:02.565+00",1017345,"1"
"2021-07-24 23:08:07.565+00",1017355,"1"
"2021-07-24 23:08:07.565+00",14363,"0"
"2021-07-24 23:08:12.565+00",1017367,"1"
"2021-07-24 23:08:12.565+00",14375,"0"
"2021-07-24 23:08:17.565+00",14383,"0"
"2021-07-24 23:08:17.565+00",1017375,"1"
"2021-07-24 23:08:22.565+00",14400,"0"
"2021-07-24 23:08:22.565+00",1017940,"1"
"2021-07-24 23:08:27.565+00",14408,"0"
"2021-07-24 23:08:27.565+00",1017948,"1"
"2021-07-24 23:08:32.565+00",1017962,"1"
"2021-07-24 23:08:32.565+00",14422,"0"
"2021-07-24 23:08:37.565+00",1017970,"1"
"2021-07-24 23:08:37.565+00",14430,"0"
"2021-07-24 23:08:42.565+00",14444,"0"
"2021-07-24 23:08:42.565+00",1017984,"1"
"2021-07-24 23:08:47.565+00",1017992,"1"
"2021-07-24 23:08:47.565+00",14452,"0"
"2021-07-24 23:08:52.565+00",1018480,"1"
"2021-07-24 23:08:52.565+00",14469,"0"
"2021-07-24 23:08:57.565+00",1018488,"1"
"2021-07-24 23:08:57.565+00",14477,"0"
"2021-07-24 23:09:02.565+00",1018502,"1"
"2021-07-24 23:09:02.565+00",14491,"0"
"2021-07-24 23:09:07.565+00",14499,"0"
"2021-07-24 23:09:07.565+00",1018510,"1"
"2021-07-24 23:09:12.565+00",1018524,"1"
"2021-07-24 23:09:12.565+00",14513,"0"
"2021-07-24 23:09:17.565+00",1018532,"1"
"2021-07-24 23:09:17.565+00",14521,"0"
"2021-07-24 23:09:22.565+00",14538,"0"
"2021-07-24 23:09:22.565+00",1019042,"1"
"2021-07-24 23:09:27.565+00",14548,"0"
"2021-07-24 23:09:27.565+00",1019052,"1"
"2021-07-24 23:09:32.565+00",1019064,"1"
"2021-07-24 23:09:32.565+00",14560,"0"
"2021-07-24 23:09:37.565+00",14568,"0"
"2021-07-24 23:09:37.565+00",1019072,"1"
"2021-07-24 23:09:42.565+00",1019086,"1"
"2021-07-24 23:09:42.565+00",14582,"0"
"2021-07-24 23:09:47.565+00",14590,"0"
"2021-07-24 23:09:47.565+00",1019094,"1"
"2021-07-24 23:09:52.565+00",1019618,"1"
"2021-07-24 23:09:52.565+00",14607,"0"
"2021-07-24 23:09:57.565+00",14615,"0"
"2021-07-24 23:09:57.565+00",1019626,"1"
"2021-07-24 23:10:02.565+00",14629,"0"
"2021-07-24 23:10:02.565+00",1019640,"1"
"2021-07-24 23:10:07.565+00",14638,"0"
"2021-07-24 23:10:07.565+00",1019649,"1"
"2021-07-24 23:10:12.565+00",14651,"0"
"2021-07-24 23:10:12.565+00",1019662,"1"
"2021-07-24 23:10:17.565+00",14659,"0"
"2021-07-24 23:10:17.565+00",1019670,"1"
"2021-07-24 23:10:22.565+00","14676","0"
"2021-07-24 23:10:22.565+00","1020184","1"
"2021-07-24 23:10:27.565+00","1020192","1"
"2021-07-24 23:10:27.565+00","14684","0"
"2021-07-24 23:10:32.565+00","1020206","1"
"2021-07-24 23:10:32.565+00","14698","0"
"2021-07-24 23:10:37.565+00","1020214","1"
"2021-07-24 23:10:37.565+00","14706","0"
"2021-07-24 23:10:42.565+00","14720","0"
"2021-07-24 23:10:42.565+00","1020228","1"
"2021-07-24 23:10:47.565+00","14728","0"
"2021-07-24 23:10:47.565+00","1020236","1"
"2021-07-24 23:10:52.565+00","14745","0"
"2021-07-24 23:10:52.565+00","1020749","1"
"2021-07-24 23:10:57.565+00","1020757","1"
"2021-07-24 23:10:57.565+00","14753","0"
"2021-07-24 23:11:02.565+00","1020771","1"
"2021-07-24 23:11:02.565+00","14767","0"
"2021-07-24 23:11:07.565+00","1020779","1"
"2021-07-24 23:11:07.565+00","14775","0"
"2021-07-24 23:11:12.565+00","1020793","1"
"2021-07-24 23:11:12.565+00","14789","0"
"2021-07-24 23:11:17.565+00","14797","0"
"2021-07-24 23:11:17.565+00","1020801","1"
"2021-07-24 23:11:22.565+00","1020815","1"
"2021-07-24 23:11:22.565+00","14813","0"
"2021-07-24 23:11:27.565+00","14821","0"
"2021-07-24 23:11:27.565+00","1020823","1"
"2021-07-24 23:11:32.565+00","1020837","1"
"2021-07-24 23:11:32.565+00","14835","0"
"2021-07-24 23:11:37.565+00","1020845","1"
"2021-07-24 23:11:37.565+00","14843","0"
"2021-07-24 23:11:42.565+00","1020859","1"
"2021-07-24 23:11:42.565+00","14857","0"
"2021-07-24 23:11:47.565+00","14865","0"
"2021-07-24 23:11:47.565+00","1020867","1"
"2021-07-24 23:11:52.565+00","1020881","1"
"2021-07-24 23:11:52.565+00","14881","0"
"2021-07-24 23:11:57.565+00","1020889","1"
"2021-07-24 23:11:57.565+00","14889","0"
"2021-07-24 23:12:02.565+00","14903","0"
"2021-07-24 23:12:02.565+00","1020903","1"
"2021-07-24 23:12:07.565+00","1020911","1"
"2021-07-24 23:12:07.565+00","14911","0"
"2021-07-24 23:12:12.565+00","1020925","1"
"2021-07-24 23:12:12.565+00","14925","0"
"2021-07-24 23:12:17.565+00","1020933","1"
"2021-07-24 23:12:17.565+00","14933","0"
"2021-07-24 23:12:22.565+00","1020947","1"
"2021-07-24 23:12:22.565+00","14949","0"
"2021-07-24 23:12:27.565+00","1020955","1"
"2021-07-24 23:12:27.565+00","14957","0"
"2021-07-24 23:12:32.565+00","1020969","1"
"2021-07-24 23:12:32.565+00","14971","0"
"2021-07-24 23:12:37.565+00","14979","0"
"2021-07-24 23:12:37.565+00","1020977","1"
"2021-07-24 23:12:42.565+00","1020991","1"
"2021-07-24 23:12:42.565+00","14993","0"
"2021-07-24 23:12:47.565+00","15001","0"
"2021-07-24 23:12:47.565+00","1020999","1"
"2021-07-24 23:12:52.565+00","15018","0"
"2021-07-24 23:12:52.565+00","1021562","1"
"2021-07-24 23:12:57.565+00","15026","0"
"2021-07-24 23:12:57.565+00","1021570","1"
"2021-07-24 23:13:02.565+00","1021584","1"
"2021-07-24 23:13:02.565+00","15040","0"
"2021-07-24 23:13:07.565+00","15048","0"
"2021-07-24 23:13:07.565+00","1021592","1"
"2021-07-24 23:13:12.565+00","1021606","1"
"2021-07-24 23:13:12.565+00","15062","0"
"2021-07-24 23:13:17.565+00","1021614","1"
"2021-07-24 23:13:17.565+00","15070","0"
"2021-07-24 23:13:22.565+00","1022145","1"
"2021-07-24 23:13:22.565+00","15087","0"
"2021-07-24 23:13:27.565+00","1022153","1"
"2021-07-24 23:13:27.565+00","15095","0"
"2021-07-24 23:13:32.565+00","15109","0"
"2021-07-24 23:13:32.565+00","1022167","1"
"2021-07-24 23:13:37.565+00","15117","0"
"2021-07-24 23:13:37.565+00","1022175","1"
"2021-07-24 23:13:42.565+00","1022189","1"
"2021-07-24 23:13:42.565+00","15131","0"
"2021-07-24 23:13:47.565+00","15139","0"
"2021-07-24 23:13:47.565+00","1022197","1"
"2021-07-24 23:13:52.565+00","15156","0"
"2021-07-24 23:13:52.565+00","1022694","1"
"2021-07-24 23:13:57.565+00","1022702","1"
"2021-07-24 23:13:57.565+00","15164","0"
"2021-07-24 23:14:02.565+00","1022716","1"
"2021-07-24 23:14:02.565+00","15178","0"
"2021-07-24 23:14:07.565+00","1022724","1"
"2021-07-24 23:14:07.565+00","15186","0"
"2021-07-24 23:14:12.571+00","1022738","1"
"2021-07-24 23:14:12.571+00","15200","0"
"2021-07-24 23:14:17.565+00","15208","0"
"2021-07-24 23:14:17.565+00","1022746","1"
"2021-07-24 23:14:22.565+00","1023258","1"
"2021-07-24 23:14:22.565+00","15225","0"
"2021-07-24 23:14:27.565+00","15235","0"
"2021-07-24 23:14:27.565+00","1023268","1"
"2021-07-24 23:14:32.565+00","1023280","1"
"2021-07-24 23:14:32.565+00","15247","0"
"2021-07-24 23:14:37.565+00","15255","0"
"2021-07-24 23:14:37.565+00","1023288","1"
"2021-07-24 23:14:42.565+00","15269","0"
"2021-07-24 23:14:42.565+00","1023302","1"
"2021-07-24 23:14:47.565+00","15278","0"
"2021-07-24 23:14:47.565+00","1023311","1"
"2021-07-24 23:14:52.565+00","1023859","1"
"2021-07-24 23:14:52.565+00","15294","0"
"2021-07-24 23:14:57.565+00","15304","0"
"2021-07-24 23:14:57.565+00","1023869","1"
"2021-07-24 23:15:02.565+00","1023881","1"
"2021-07-24 23:15:02.565+00","15316","0"
"2021-07-24 23:15:07.565+00","15324","0"
"2021-07-24 23:15:07.565+00","1023889","1"
"2021-07-24 23:15:12.565+00","15338","0"
"2021-07-24 23:15:12.565+00","1023903","1"
"2021-07-24 23:15:17.565+00","1023911","1"
"2021-07-24 23:15:17.565+00","15346","0"
"2021-07-24 23:15:22.565+00","15363","0"
"2021-07-24 23:15:22.565+00","1024422","1"
"2021-07-24 23:15:27.565+00","15371","0"
"2021-07-24 23:15:27.565+00","1024430","1"
"2021-07-24 23:15:32.565+00","1024444","1"
"2021-07-24 23:15:32.565+00","15385","0"
"2021-07-24 23:15:37.565+00","1024452","1"
"2021-07-24 23:15:37.565+00","15393","0"
"2021-07-24 23:15:42.565+00","15407","0"
"2021-07-24 23:15:42.565+00","1024466","1"
"2021-07-24 23:15:47.565+00","15415","0"
"2021-07-24 23:15:47.565+00","1024474","1"
"2021-07-24 23:15:52.565+00","1024976","1"
"2021-07-24 23:15:52.565+00","15432","0"
"2021-07-24 23:15:57.565+00","1024984","1"
"2021-07-24 23:15:57.565+00","15440","0"
"2021-07-24 23:16:02.565+00","1024998","1"
"2021-07-24 23:16:02.565+00","15454","0"
"2021-07-24 23:16:07.565+00","1025008","1"
"2021-07-24 23:16:07.565+00","15464","0"
"2021-07-24 23:16:12.565+00","15476","0"
"2021-07-24 23:16:12.565+00","1025020","1"
"2021-07-24 23:16:17.565+00","1025028","1"
"2021-07-24 23:16:17.565+00","15484","0"
"2021-07-24 23:16:22.565+00","15501","0"
"2021-07-24 23:16:22.565+00","1025545","1"
"2021-07-24 23:16:27.565+00","15509","0"
"2021-07-24 23:16:27.565+00","1025553","1"
"2021-07-24 23:16:32.565+00","15523","0"
"2021-07-24 23:16:32.565+00","1025567","1"
"2021-07-24 23:16:37.565+00","1025575","1"
"2021-07-24 23:16:37.565+00","15531","0"
"2021-07-24 23:16:42.565+00","15545","0"
"2021-07-24 23:16:42.565+00","1025589","1"
"2021-07-24 23:16:47.565+00","1025597","1"
"2021-07-24 23:16:47.565+00","15553","0"
"2021-07-24 23:16:52.565+00","1026117","1"
"2021-07-24 23:16:52.565+00","15570","0"
"2021-07-24 23:16:57.565+00","15578","0"
"2021-07-24 23:16:57.565+00","1026125","1"
"2021-07-24 23:17:02.565+00","1026139","1"
"2021-07-24 23:17:02.565+00","15592","0"
"2021-07-24 23:17:07.565+00","15600","0"
"2021-07-24 23:17:07.565+00","1026147","1"
"2021-07-24 23:17:12.565+00","15614","0"
"2021-07-24 23:17:12.565+00","1026161","1"
"2021-07-24 23:17:17.565+00","15622","0"
"2021-07-24 23:17:17.565+00","1026169","1"
"2021-07-24 23:17:22.565+00","1026663","1"
"2021-07-24 23:17:22.565+00","15639","0"
"2021-07-24 23:17:27.565+00","15647","0"
"2021-07-24 23:17:27.565+00","1026671","1"
"2021-07-24 23:17:32.565+00","1026685","1"
"2021-07-24 23:17:32.565+00","15661","0"
"2021-07-24 23:17:37.565+00","1026693","1"
"2021-07-24 23:17:37.565+00","15669","0"
"2021-07-24 23:17:42.565+00","1026707","1"
"2021-07-24 23:17:42.565+00","15683","0"
"2021-07-24 23:17:47.565+00","1026715","1"
"2021-07-24 23:17:47.565+00","15691","0"
"2021-07-24 23:17:52.565+00","15707","0"
"2021-07-24 23:17:52.565+00","1026729","1"
"2021-07-24 23:17:57.565+00","1026737","1"
"2021-07-24 23:17:57.565+00","15715","0"
"2021-07-24 23:18:02.565+00","15729","0"
"2021-07-24 23:18:02.565+00","1026751","1"
"2021-07-24 23:18:07.565+00","15739","0"
"2021-07-24 23:18:07.565+00","1026760","1"
"2021-07-24 23:18:12.565+00","15751","0"
"2021-07-24 23:18:12.565+00","1026773","1"
"2021-07-24 23:18:17.565+00","15759","0"
"2021-07-24 23:18:17.565+00","1026781","1"
"2021-07-24 23:18:22.565+00","1026795","1"
"2021-07-24 23:18:22.565+00","15775","0"
"2021-07-24 23:18:27.565+00","15783","0"
"2021-07-24 23:18:27.565+00","1026803","1"
"2021-07-24 23:18:32.565+00","15797","0"
"2021-07-24 23:18:32.565+00","1026817","1"
"2021-07-24 23:18:37.565+00","1026825","1"
"2021-07-24 23:18:37.565+00","15805","0"
"2021-07-24 23:18:42.565+00","1026839","1"
"2021-07-24 23:18:42.565+00","15819","0"
"2021-07-24 23:18:47.565+00","15827","0"
"2021-07-24 23:18:47.565+00","1026847","1"
"2021-07-24 23:18:52.565+00","15843","0"
"2021-07-24 23:18:52.565+00","1026861","1"
"2021-07-24 23:18:57.565+00","1026869","1"
"2021-07-24 23:18:57.565+00","15851","0"
"2021-07-24 23:19:02.565+00","15865","0"
"2021-07-24 23:19:02.565+00","1026883","1"
"2021-07-24 23:19:07.565+00","1026891","1"
"2021-07-24 23:19:07.565+00","15873","0"
"2021-07-24 23:19:12.565+00","15887","0"
"2021-07-24 23:19:12.565+00","1026905","1"
"2021-07-24 23:19:17.565+00","15895","0"
"2021-07-24 23:19:17.565+00","1026913","1"
"2021-07-24 23:19:22.565+00","1026927","1"
"2021-07-24 23:19:22.565+00","15911","0"
"2021-07-24 23:19:27.565+00","15919","0"
"2021-07-24 23:19:27.565+00","1026935","1"
"2021-07-24 23:19:32.565+00","1026949","1"
"2021-07-24 23:19:32.565+00","15933","0"
"2021-07-24 23:19:37.565+00","15941","0"
"2021-07-24 23:19:37.565+00","1026957","1"
"2021-07-24 23:19:42.565+00","1026971","1"
"2021-07-24 23:19:42.565+00","15955","0"
"2021-07-24 23:19:47.565+00","15963","0"
"2021-07-24 23:19:47.565+00","1026979","1"
"2021-07-24 23:19:52.565+00","15979","0"
"2021-07-24 23:19:52.565+00","1026993","1"
"2021-07-24 23:19:57.565+00","1027001","1"
"2021-07-24 23:19:57.565+00","15987","0"
"2021-07-24 23:20:02.565+00","1027015","1"
"2021-07-24 23:20:02.565+00","16001","0"
"2021-07-24 23:20:07.58+00","1027023","1"
"2021-07-24 23:20:07.58+00","16009","0"
"2021-07-24 23:20:12.565+00","1027037","1"
"2021-07-24 23:20:12.565+00","16023","0"
"2021-07-24 23:20:17.565+00","16031","0"
"2021-07-24 23:20:17.565+00","1027045","1"
"2021-07-24 23:20:22.565+00","1027059","1"
"2021-07-24 23:20:22.565+00","16047","0"
"2021-07-24 23:20:27.565+00","16055","0"
"2021-07-24 23:20:27.565+00","1027067","1"
"2021-07-24 23:20:32.573+00","16069","0"
"2021-07-24 23:20:32.573+00","1027081","1"
"2021-07-24 23:20:37.565+00","16077","0"
"2021-07-24 23:20:37.565+00","1027089","1"
"2021-07-24 23:20:42.565+00","1027103","1"
"2021-07-24 23:20:42.565+00","16091","0"
"2021-07-24 23:20:47.565+00","16099","0"
"2021-07-24 23:20:47.565+00","1027111","1"
"2021-07-24 23:20:52.565+00","1027125","1"
"2021-07-24 23:20:52.565+00","16115","0"
"2021-07-24 23:20:57.565+00","16123","0"
"2021-07-24 23:20:57.565+00","1027133","1"
"2021-07-24 23:21:02.565+00","16137","0"
"2021-07-24 23:21:02.565+00","1027147","1"
"2021-07-24 23:21:07.565+00","1027155","1"
"2021-07-24 23:21:07.565+00","16145","0"
"2021-07-24 23:21:12.565+00","1027169","1"
