"time","current_consumer_offset","kafka_partition"
"2021-08-02 01:08:34.586+00",498380,"0"
"2021-08-02 01:08:34.586+00",497056,"2"
"2021-08-02 01:08:44.576+00",499180,"2"
"2021-08-02 01:08:44.576+00",500467,"0"
"2021-08-02 01:08:44.576+00",498983,"4"
"2021-08-02 01:08:44.576+00",499375,"1"
"2021-08-02 01:08:44.576+00",499013,"3"
"2021-08-02 01:08:54.581+00",501161,"3"
"2021-08-02 01:08:54.581+00",501493,"1"
"2021-08-02 01:08:54.581+00",501375,"2"
"2021-08-02 01:08:54.581+00",502575,"0"
"2021-08-02 01:08:54.581+00",501122,"4"
"2021-08-02 01:09:04.576+00",504606,"0"
"2021-08-02 01:09:04.576+00",503230,"4"
"2021-08-02 01:09:04.576+00",503478,"2"
"2021-08-02 01:09:04.576+00",503227,"3"
"2021-08-02 01:09:04.576+00",503610,"1"
"2021-08-02 01:09:14.583+00",505417,"4"
"2021-08-02 01:09:14.583+00",506829,"0"
"2021-08-02 01:09:14.583+00",505642,"2"
"2021-08-02 01:09:14.583+00",505421,"3"
"2021-08-02 01:09:14.583+00",505773,"1"
"2021-08-02 01:09:24.605+00",508952,"0"
"2021-08-02 01:09:24.605+00",507469,"3"
"2021-08-02 01:09:24.605+00",507874,"1"
"2021-08-02 01:09:24.605+00",507542,"4"
"2021-08-02 01:09:24.605+00",507693,"2"
"2021-08-02 01:09:34.576+00",511053,"0"
"2021-08-02 01:09:34.576+00",509709,"4"
"2021-08-02 01:09:34.576+00",509777,"2"
"2021-08-02 01:09:34.576+00",509533,"3"
"2021-08-02 01:09:34.576+00",510064,"1"
"2021-08-02 01:09:44.576+00",511676,"3"
"2021-08-02 01:09:44.576+00",512097,"1"
"2021-08-02 01:09:44.576+00",511801,"4"
"2021-08-02 01:09:44.576+00",513180,"0"
"2021-08-02 01:09:44.576+00",511909,"2"
"2021-08-02 01:09:54.576+00",513819,"3"
"2021-08-02 01:09:54.576+00",513938,"4"
"2021-08-02 01:09:54.576+00",515319,"0"
"2021-08-02 01:09:54.576+00",514045,"2"
"2021-08-02 01:09:54.576+00",514252,"1"
"2021-08-02 01:10:04.576+00",517515,"0"
"2021-08-02 01:10:04.576+00",516039,"4"
"2021-08-02 01:10:04.576+00",516146,"2"
"2021-08-02 01:10:04.576+00",516381,"1"
"2021-08-02 01:10:04.576+00",516005,"3"
"2021-08-02 01:10:14.591+00",519714,"0"
"2021-08-02 01:10:14.591+00",518154,"4"
"2021-08-02 01:10:14.591+00",518275,"2"
"2021-08-02 01:10:14.591+00",518539,"1"
"2021-08-02 01:10:14.591+00",518128,"3"
"2021-08-02 01:10:24.576+00",520606,"1"
"2021-08-02 01:10:24.576+00",520224,"3"
"2021-08-02 01:10:24.576+00",520302,"4"
"2021-08-02 01:10:24.576+00",521770,"0"
"2021-08-02 01:10:24.576+00",520308,"2"
"2021-08-02 01:10:34.576+00",522391,"3"
"2021-08-02 01:10:34.576+00",522406,"4"
"2021-08-02 01:10:34.576+00",523906,"0"
"2021-08-02 01:10:34.576+00",522444,"2"
"2021-08-02 01:10:34.576+00",522749,"1"
"2021-08-02 01:10:44.576+00",524508,"3"
"2021-08-02 01:10:44.576+00",526020,"0"
"2021-08-02 01:10:44.576+00",524625,"2"
"2021-08-02 01:10:44.576+00",524826,"1"
"2021-08-02 01:10:44.576+00",524551,"4"
"2021-08-02 01:10:54.576+00",527026,"1"
"2021-08-02 01:10:54.576+00",526628,"3"
"2021-08-02 01:10:54.576+00",526724,"2"
"2021-08-02 01:10:54.576+00",528153,"0"
"2021-08-02 01:10:54.576+00",526746,"4"
"2021-08-02 01:11:04.585+00",530317,"0"
"2021-08-02 01:11:04.585+00",528810,"2"
"2021-08-02 01:11:04.585+00",528857,"4"
"2021-08-02 01:11:04.585+00",529162,"1"
"2021-08-02 01:11:04.585+00",528719,"3"
"2021-08-02 01:11:14.576+00",530928,"2"
"2021-08-02 01:11:14.576+00",530984,"4"
"2021-08-02 01:11:14.576+00",532431,"0"
"2021-08-02 01:11:14.576+00",531302,"1"
"2021-08-02 01:11:14.576+00",530823,"3"
"2021-08-02 01:11:24.576+00",533050,"2"
"2021-08-02 01:11:24.576+00",532966,"3"
"2021-08-02 01:11:24.576+00",534550,"0"
"2021-08-02 01:11:24.576+00",533125,"4"
"2021-08-02 01:11:24.576+00",533449,"1"
"2021-08-02 01:11:34.593+00",535111,"3"
"2021-08-02 01:11:34.593+00",535595,"1"
"2021-08-02 01:11:34.593+00",535313,"4"
"2021-08-02 01:11:34.593+00",536644,"0"
"2021-08-02 01:11:34.593+00",535204,"2"
"2021-08-02 01:11:44.593+00",538721,"0"
"2021-08-02 01:11:44.593+00",537345,"2"
"2021-08-02 01:11:44.593+00",537453,"4"
"2021-08-02 01:11:44.593+00",537734,"1"
"2021-08-02 01:11:44.593+00",537259,"3"
"2021-08-02 01:11:54.576+00",539798,"1"
"2021-08-02 01:11:54.576+00",540838,"0"
"2021-08-02 01:11:54.576+00",539360,"3"
"2021-08-02 01:11:54.576+00",539583,"4"
"2021-08-02 01:11:54.576+00",539498,"2"
"2021-08-02 01:12:04.576+00",541972,"1"
"2021-08-02 01:12:04.576+00",541514,"3"
"2021-08-02 01:12:04.576+00",542951,"0"
"2021-08-02 01:12:04.576+00",541778,"4"
"2021-08-02 01:12:04.576+00",541709,"2"
"2021-08-02 01:12:14.576+00",543873,"4"
"2021-08-02 01:12:14.576+00",545142,"0"
"2021-08-02 01:12:14.576+00",543835,"2"
"2021-08-02 01:12:14.576+00",544052,"1"
"2021-08-02 01:12:14.576+00",543587,"3"
"2021-08-02 01:12:24.576+00",545952,"2"
"2021-08-02 01:12:24.576+00",545736,"3"
"2021-08-02 01:12:24.576+00",546225,"1"
"2021-08-02 01:12:24.576+00",546023,"4"
"2021-08-02 01:12:24.576+00",547252,"0"
"2021-08-02 01:12:34.576+00",548374,"1"
"2021-08-02 01:12:34.576+00",547910,"3"
"2021-08-02 01:12:34.576+00",548134,"2"
"2021-08-02 01:12:34.576+00",548132,"4"
"2021-08-02 01:12:34.576+00",549366,"0"
"2021-08-02 01:12:44.576+00",550002,"3"
"2021-08-02 01:12:44.576+00",550436,"1"
"2021-08-02 01:12:44.576+00",550289,"4"
"2021-08-02 01:12:44.576+00",551509,"0"
"2021-08-02 01:12:44.576+00",550244,"2"
"2021-08-02 01:12:54.576+00",552558,"1"
"2021-08-02 01:12:54.576+00",553591,"0"
"2021-08-02 01:12:54.576+00",552402,"4"
"2021-08-02 01:12:54.576+00",552111,"3"
"2021-08-02 01:12:54.576+00",552366,"2"
"2021-08-02 01:13:04.584+00",554567,"4"
"2021-08-02 01:13:04.584+00",555733,"0"
"2021-08-02 01:13:04.584+00",554515,"2"
"2021-08-02 01:13:04.584+00",554732,"1"
"2021-08-02 01:13:04.584+00",554207,"3"
"2021-08-02 01:13:14.576+00",556761,"1"
"2021-08-02 01:13:14.576+00",556507,"2"
"2021-08-02 01:13:14.576+00",557764,"0"
"2021-08-02 01:13:14.576+00",556672,"4"
"2021-08-02 01:13:14.576+00",556289,"3"
"2021-08-02 01:13:24.576+00",558878,"1"
"2021-08-02 01:13:24.576+00",558382,"3"
"2021-08-02 01:13:24.576+00",559834,"0"
"2021-08-02 01:13:24.576+00",558763,"4"
"2021-08-02 01:13:24.576+00",558616,"2"
"2021-08-02 01:13:34.576+00",561996,"0"
"2021-08-02 01:13:34.576+00",560541,"3"
"2021-08-02 01:13:34.576+00",560904,"4"
"2021-08-02 01:13:34.576+00",560755,"2"
"2021-08-02 01:13:34.576+00",561002,"1"
"2021-08-02 01:13:44.576+00",562891,"2"
"2021-08-02 01:13:44.576+00",562701,"3"
"2021-08-02 01:13:44.576+00",563043,"4"
"2021-08-02 01:13:44.576+00",564027,"0"
"2021-08-02 01:13:44.576+00",563109,"1"
"2021-08-02 01:13:54.576+00",565232,"1"
"2021-08-02 01:13:54.576+00",564871,"3"
"2021-08-02 01:13:54.576+00",566191,"0"
"2021-08-02 01:13:54.576+00",565114,"2"
"2021-08-02 01:13:54.576+00",565133,"4"
"2021-08-02 01:14:04.576+00",567303,"2"
"2021-08-02 01:14:04.576+00",567299,"4"
"2021-08-02 01:14:04.576+00",568323,"0"
"2021-08-02 01:14:04.576+00",566960,"3"
"2021-08-02 01:14:04.576+00",567421,"1"
"2021-08-02 01:14:14.576+00",569082,"3"
"2021-08-02 01:14:14.576+00",569560,"1"
"2021-08-02 01:14:14.576+00",569398,"2"
"2021-08-02 01:14:14.576+00",569442,"4"
"2021-08-02 01:14:14.576+00",570429,"0"
"2021-08-02 01:14:24.576+00",571193,"3"
"2021-08-02 01:14:24.576+00",571697,"1"
"2021-08-02 01:14:24.576+00",571529,"2"
"2021-08-02 01:14:24.576+00",572586,"0"
"2021-08-02 01:14:24.576+00",571574,"4"
"2021-08-02 01:14:34.576+00",573774,"4"
"2021-08-02 01:14:34.576+00",574678,"0"
"2021-08-02 01:14:34.576+00",573683,"2"
"2021-08-02 01:14:34.576+00",573273,"3"
"2021-08-02 01:14:34.576+00",573783,"1"
"2021-08-02 01:14:44.576+00",575906,"4"
"2021-08-02 01:14:44.576+00",575918,"1"
"2021-08-02 01:14:44.576+00",575300,"3"
"2021-08-02 01:14:44.576+00",575796,"2"
"2021-08-02 01:14:44.576+00",576778,"0"
"2021-08-02 01:14:54.576+00",580856,"3"
"2021-08-02 01:14:54.576+00",581410,"1"
"2021-08-02 01:14:54.576+00",581284,"2"
"2021-08-02 01:14:54.576+00",581381,"4"
"2021-08-02 01:14:54.576+00",582283,"0"
"2021-08-02 01:15:04.576+00",595207,"0"
"2021-08-02 01:15:04.576+00",594189,"2"
"2021-08-02 01:15:04.576+00",594331,"4"
"2021-08-02 01:15:04.576+00",594344,"1"
"2021-08-02 01:15:04.576+00",593787,"3"
"2021-08-02 01:15:14.576+00",607430,"2"
"2021-08-02 01:15:14.576+00",608262,"0"
"2021-08-02 01:15:14.576+00",607449,"4"
"2021-08-02 01:15:14.576+00",607478,"1"
"2021-08-02 01:15:14.576+00",606898,"3"
"2021-08-02 01:15:24.576+00",619958,"3"
"2021-08-02 01:15:24.576+00",620455,"4"
"2021-08-02 01:15:24.576+00",621322,"0"
"2021-08-02 01:15:24.576+00",620384,"2"
"2021-08-02 01:15:24.576+00",620327,"1"
"2021-08-02 01:15:34.576+00",634448,"0"
"2021-08-02 01:15:34.576+00",633377,"2"
"2021-08-02 01:15:34.576+00",632961,"3"
"2021-08-02 01:15:34.576+00",633443,"1"
"2021-08-02 01:15:34.576+00",633537,"4"
"2021-08-02 01:15:44.576+00",646076,"3"
"2021-08-02 01:15:44.576+00",646632,"1"
"2021-08-02 01:15:44.576+00",647586,"0"
"2021-08-02 01:15:44.576+00",646725,"4"
"2021-08-02 01:15:44.576+00",646549,"2"
"2021-08-02 01:15:54.576+00",659262,"3"
"2021-08-02 01:15:54.576+00",659533,"2"
"2021-08-02 01:15:54.576+00",660582,"0"
"2021-08-02 01:15:54.576+00",659687,"1"
"2021-08-02 01:15:54.576+00",659812,"4"
"2021-08-02 01:16:04.579+00",672837,"1"
"2021-08-02 01:16:04.579+00",672445,"3"
"2021-08-02 01:16:04.579+00",673673,"0"
"2021-08-02 01:16:04.579+00",672948,"4"
"2021-08-02 01:16:04.579+00",672756,"2"
"2021-08-02 01:16:14.58+00",686029,"4"
"2021-08-02 01:16:14.58+00",685724,"2"
"2021-08-02 01:16:14.58+00",685635,"1"
"2021-08-02 01:16:14.58+00",685399,"3"
"2021-08-02 01:16:14.58+00",686815,"0"
"2021-08-02 01:16:24.576+00",695671,"0"
"2021-08-02 01:16:24.576+00",694888,"4"
"2021-08-02 01:16:24.576+00",694653,"2"
"2021-08-02 01:16:24.576+00",694316,"3"
"2021-08-02 01:16:24.576+00",694570,"1"
"2021-08-02 01:16:34.576+00",702197,"1"
"2021-08-02 01:16:34.576+00",701764,"3"
"2021-08-02 01:16:34.576+00",702361,"4"
"2021-08-02 01:16:34.576+00",703162,"0"
"2021-08-02 01:16:34.576+00",702245,"2"
"2021-08-02 01:16:44.576+00",709359,"3"
"2021-08-02 01:16:44.576+00",709657,"1"
"2021-08-02 01:16:44.576+00",709775,"2"
"2021-08-02 01:16:44.576+00",710632,"0"
"2021-08-02 01:16:44.576+00",709965,"4"
"2021-08-02 01:16:54.576+00",717613,"4"
"2021-08-02 01:16:54.576+00",717059,"3"
"2021-08-02 01:16:54.576+00",717248,"1"
"2021-08-02 01:16:54.576+00",718197,"0"
"2021-08-02 01:16:54.576+00",717385,"2"
"2021-08-02 01:17:04.576+00",724810,"1"
"2021-08-02 01:17:04.576+00",724635,"3"
"2021-08-02 01:17:04.576+00",725704,"0"
"2021-08-02 01:17:04.576+00",725064,"2"
"2021-08-02 01:17:04.576+00",725250,"4"
"2021-08-02 01:17:14.576+00",733205,"0"
"2021-08-02 01:17:14.576+00",732804,"4"
"2021-08-02 01:17:14.576+00",732095,"3"
"2021-08-02 01:17:14.576+00",732302,"1"
"2021-08-02 01:17:14.576+00",732574,"2"
"2021-08-02 01:17:24.576+00",739869,"1"
"2021-08-02 01:17:24.576+00",739721,"3"
"2021-08-02 01:17:24.576+00",740378,"4"
"2021-08-02 01:17:24.576+00",740619,"0"
"2021-08-02 01:17:24.576+00",740049,"2"
"2021-08-02 01:17:34.576+00",748006,"4"
"2021-08-02 01:17:34.576+00",748258,"0"
"2021-08-02 01:17:34.576+00",747677,"2"
"2021-08-02 01:17:34.576+00",747437,"1"
"2021-08-02 01:17:34.576+00",747296,"3"
"2021-08-02 01:17:44.576+00",755552,"4"
"2021-08-02 01:17:44.576+00",755287,"2"
"2021-08-02 01:17:44.576+00",755914,"0"
"2021-08-02 01:17:44.576+00",754975,"3"
"2021-08-02 01:17:44.576+00",755173,"1"
"2021-08-02 01:17:54.585+00",762677,"3"
"2021-08-02 01:17:54.585+00",763244,"4"
"2021-08-02 01:17:54.585+00",763554,"0"
"2021-08-02 01:17:54.585+00",762970,"2"
"2021-08-02 01:17:54.585+00",762755,"1"
"2021-08-02 01:18:04.582+00",770179,"3"
"2021-08-02 01:18:04.582+00",770360,"1"
"2021-08-02 01:18:04.582+00",770790,"4"
"2021-08-02 01:18:04.582+00",771009,"0"
"2021-08-02 01:18:04.582+00",770611,"2"
"2021-08-02 01:18:14.576+00",778555,"0"
"2021-08-02 01:18:14.576+00",778159,"2"
"2021-08-02 01:18:14.576+00",778374,"4"
"2021-08-02 01:18:14.576+00",777667,"3"
"2021-08-02 01:18:14.576+00",777851,"1"
"2021-08-02 01:18:24.576+00",785734,"2"
"2021-08-02 01:18:24.576+00",785780,"4"
"2021-08-02 01:18:24.576+00",786144,"0"
"2021-08-02 01:18:24.576+00",785428,"3"
"2021-08-02 01:18:24.576+00",785401,"1"
"2021-08-02 01:18:34.576+00",792831,"1"
"2021-08-02 01:18:34.576+00",793178,"2"
"2021-08-02 01:18:34.576+00",793227,"4"
"2021-08-02 01:18:34.576+00",792949,"3"
"2021-08-02 01:18:34.576+00",793663,"0"
"2021-08-02 01:18:44.576+00",800531,"1"
"2021-08-02 01:18:44.576+00",800470,"3"
"2021-08-02 01:18:44.576+00",800902,"4"
"2021-08-02 01:18:44.576+00",801360,"0"
"2021-08-02 01:18:44.576+00",800908,"2"
"2021-08-02 01:18:54.576+00",813992,"4"
"2021-08-02 01:18:54.576+00",813809,"2"
"2021-08-02 01:18:54.576+00",814321,"0"
"2021-08-02 01:18:54.576+00",813533,"1"
"2021-08-02 01:18:54.576+00",813614,"3"
"2021-08-02 01:19:04.576+00",828689,"1"
"2021-08-02 01:19:04.576+00",829237,"4"
"2021-08-02 01:19:04.576+00",829457,"0"
"2021-08-02 01:19:04.576+00",829044,"2"
"2021-08-02 01:19:04.576+00",828890,"3"
"2021-08-02 01:19:14.576+00",843716,"1"
"2021-08-02 01:19:14.576+00",844373,"4"
"2021-08-02 01:19:14.576+00",844577,"0"
"2021-08-02 01:19:14.576+00",844132,"2"
"2021-08-02 01:19:14.576+00",843872,"3"
"2021-08-02 01:19:24.576+00",859698,"4"
"2021-08-02 01:19:24.576+00",858792,"1"
"2021-08-02 01:19:24.576+00",859148,"3"
"2021-08-02 01:19:24.576+00",859806,"0"
"2021-08-02 01:19:24.576+00",859183,"2"
"2021-08-02 01:19:34.58+00",874167,"1"
"2021-08-02 01:19:34.58+00",874242,"3"
"2021-08-02 01:19:34.58+00",874855,"4"
"2021-08-02 01:19:34.58+00",874378,"2"
"2021-08-02 01:19:34.58+00",875043,"0"
"2021-08-02 01:19:44.576+00",889145,"3"
"2021-08-02 01:19:44.576+00",889418,"2"
"2021-08-02 01:19:44.576+00",889912,"0"
"2021-08-02 01:19:44.576+00",888981,"1"
"2021-08-02 01:19:44.576+00",889858,"4"
"2021-08-02 01:19:54.576+00",904505,"2"
"2021-08-02 01:19:54.576+00",904923,"0"
"2021-08-02 01:19:54.576+00",904958,"4"
"2021-08-02 01:19:54.576+00",904297,"3"
"2021-08-02 01:19:54.576+00",904013,"1"
"2021-08-02 01:20:04.576+00",920166,"0"
"2021-08-02 01:20:04.576+00",920038,"4"
"2021-08-02 01:20:04.576+00",919755,"2"
"2021-08-02 01:20:04.576+00",919442,"3"
"2021-08-02 01:20:04.576+00",919093,"1"
"2021-08-02 01:20:14.576+00",935319,"4"
"2021-08-02 01:20:14.576+00",935408,"0"
"2021-08-02 01:20:14.576+00",935184,"2"
"2021-08-02 01:20:14.576+00",934430,"1"
"2021-08-02 01:20:14.576+00",934761,"3"
"2021-08-02 01:20:24.576+00",949935,"3"
"2021-08-02 01:20:24.576+00",949504,"1"
"2021-08-02 01:20:24.576+00",950303,"2"
"2021-08-02 01:20:24.576+00",950694,"0"
"2021-08-02 01:20:24.576+00",950377,"4"
"2021-08-02 01:20:34.576+00",965046,"3"
"2021-08-02 01:20:34.576+00",964609,"1"
"2021-08-02 01:20:34.576+00",965412,"4"
"2021-08-02 01:20:34.576+00",965423,"2"
"2021-08-02 01:20:34.576+00",965831,"0"
"2021-08-02 01:20:44.576+00",979476,"1"
"2021-08-02 01:20:44.576+00",980200,"3"
"2021-08-02 01:20:44.576+00",980538,"4"
"2021-08-02 01:20:44.576+00",980945,"0"
"2021-08-02 01:20:44.576+00",980662,"2"
"2021-08-02 01:20:54.576+00",995378,"3"
"2021-08-02 01:20:54.576+00",996013,"0"
"2021-08-02 01:20:54.576+00",995684,"4"
"2021-08-02 01:20:54.576+00",994608,"1"
"2021-08-02 01:20:54.576+00",995900,"2"
"2021-08-02 01:21:04.587+00",1011117,"0"
"2021-08-02 01:21:04.587+00",1011165,"2"
"2021-08-02 01:21:04.587+00",1010749,"3"
"2021-08-02 01:21:04.587+00",1010889,"4"
"2021-08-02 01:21:04.587+00",1009953,"1"
"2021-08-02 01:21:14.584+00",1025934,"3"
"2021-08-02 01:21:14.584+00",1025252,"1"
"2021-08-02 01:21:14.584+00",1026395,"2"
"2021-08-02 01:21:14.584+00",1026331,"0"
"2021-08-02 01:21:14.584+00",1026121,"4"
"2021-08-02 01:21:24.58+00",1041401,"0"
"2021-08-02 01:21:24.58+00",1041118,"4"
"2021-08-02 01:21:24.58+00",1041389,"2"
"2021-08-02 01:21:24.58+00",1041008,"3"
"2021-08-02 01:21:24.58+00",1040242,"1"
"2021-08-02 01:21:34.576+00",1055351,"1"
"2021-08-02 01:21:34.576+00",1056132,"4"
"2021-08-02 01:21:34.576+00",1055985,"3"
"2021-08-02 01:21:34.576+00",1056464,"0"
"2021-08-02 01:21:34.576+00",1056401,"2"
"2021-08-02 01:21:44.576+00",1071528,"0"
"2021-08-02 01:21:44.576+00",1071749,"2"
"2021-08-02 01:21:44.576+00",1071394,"4"
"2021-08-02 01:21:44.576+00",1071021,"3"
"2021-08-02 01:21:44.576+00",1070447,"1"
"2021-08-02 01:21:54.576+00",1087007,"2"
"2021-08-02 01:21:54.576+00",1086548,"4"
"2021-08-02 01:21:54.576+00",1086737,"0"
"2021-08-02 01:21:54.576+00",1085780,"1"
"2021-08-02 01:21:54.576+00",1086286,"3"
"2021-08-02 01:22:04.576+00",1101831,"0"
"2021-08-02 01:22:04.576+00",1100948,"1"
"2021-08-02 01:22:04.576+00",1101402,"3"
"2021-08-02 01:22:04.576+00",1101596,"4"
"2021-08-02 01:22:04.576+00",1102069,"2"
"2021-08-02 01:22:14.576+00",1116648,"3"
"2021-08-02 01:22:14.576+00",1116876,"0"
"2021-08-02 01:22:14.576+00",1117060,"2"
"2021-08-02 01:22:14.576+00",1116641,"4"
"2021-08-02 01:22:14.576+00",1116033,"1"
"2021-08-02 01:22:24.596+00",1132138,"0"
"2021-08-02 01:22:24.596+00",1132312,"2"
"2021-08-02 01:22:24.596+00",1131313,"1"
"2021-08-02 01:22:24.596+00",1131863,"3"
"2021-08-02 01:22:24.596+00",1131935,"4"
"2021-08-02 01:22:34.576+00",1147048,"3"
"2021-08-02 01:22:34.576+00",1146624,"1"
"2021-08-02 01:22:34.576+00",1147206,"4"
"2021-08-02 01:22:34.576+00",1147456,"0"
"2021-08-02 01:22:34.576+00",1147466,"2"
"2021-08-02 01:22:44.576+00",1161645,"1"
"2021-08-02 01:22:44.576+00",1162486,"0"
"2021-08-02 01:22:44.576+00",1162130,"4"
"2021-08-02 01:22:44.576+00",1162393,"2"
"2021-08-02 01:22:44.576+00",1162158,"3"
"2021-08-02 01:22:54.576+00",1177188,"3"
"2021-08-02 01:22:54.576+00",1177578,"2"
"2021-08-02 01:22:54.576+00",1177757,"0"
"2021-08-02 01:22:54.576+00",1177445,"4"
"2021-08-02 01:22:54.576+00",1176821,"1"
"2021-08-02 01:23:04.576+00",1192461,"4"
"2021-08-02 01:23:04.576+00",1192347,"3"
"2021-08-02 01:23:04.576+00",1191956,"1"
"2021-08-02 01:23:04.576+00",1192792,"2"
"2021-08-02 01:23:04.576+00",1193036,"0"
"2021-08-02 01:23:14.576+00",1208014,"2"
"2021-08-02 01:23:14.576+00",1207046,"1"
"2021-08-02 01:23:14.576+00",1207533,"3"
"2021-08-02 01:23:14.576+00",1207711,"4"
"2021-08-02 01:23:14.576+00",1208157,"0"
"2021-08-02 01:23:24.576+00",1223467,"0"
"2021-08-02 01:23:24.576+00",1222557,"3"
"2021-08-02 01:23:24.576+00",1222262,"1"
"2021-08-02 01:23:24.576+00",1223156,"2"
"2021-08-02 01:23:24.576+00",1222879,"4"
"2021-08-02 01:23:34.583+00",1237282,"1"
"2021-08-02 01:23:34.583+00",1237776,"3"
"2021-08-02 01:23:34.583+00",1238468,"0"
"2021-08-02 01:23:34.583+00",1238116,"4"
"2021-08-02 01:23:34.583+00",1238413,"2"
"2021-08-02 01:23:44.597+00",1252540,"1"
"2021-08-02 01:23:44.597+00",1253206,"4"
"2021-08-02 01:23:44.597+00",1253524,"0"
"2021-08-02 01:23:44.597+00",1253750,"2"
"2021-08-02 01:23:44.597+00",1252979,"3"
"2021-08-02 01:23:54.576+00",1267443,"1"
"2021-08-02 01:23:54.576+00",1268104,"3"
"2021-08-02 01:23:54.576+00",1268526,"2"
"2021-08-02 01:23:54.576+00",1268113,"4"
"2021-08-02 01:23:54.576+00",1268404,"0"
"2021-08-02 01:24:04.576+00",1283015,"4"
"2021-08-02 01:24:04.576+00",1283284,"0"
"2021-08-02 01:24:04.576+00",1283657,"2"
"2021-08-02 01:24:04.576+00",1282639,"1"
"2021-08-02 01:24:04.576+00",1283140,"3"
"2021-08-02 01:24:14.576+00",1297859,"1"
"2021-08-02 01:24:14.576+00",1298433,"3"
"2021-08-02 01:24:14.576+00",1298717,"2"
"2021-08-02 01:24:14.576+00",1298132,"4"
"2021-08-02 01:24:14.576+00",1298455,"0"
"2021-08-02 01:24:24.576+00",1313798,"2"
"2021-08-02 01:24:24.576+00",1313639,"3"
"2021-08-02 01:24:24.576+00",1313265,"4"
"2021-08-02 01:24:24.576+00",1313751,"0"
"2021-08-02 01:24:24.576+00",1312932,"1"
"2021-08-02 01:24:34.576+00",1328796,"3"
"2021-08-02 01:24:34.576+00",1328034,"1"
"2021-08-02 01:24:34.576+00",1328540,"4"
"2021-08-02 01:24:34.576+00",1329043,"0"
"2021-08-02 01:24:34.576+00",1329060,"2"
"2021-08-02 01:24:44.576+00",1344129,"2"
"2021-08-02 01:24:44.576+00",1343108,"1"
"2021-08-02 01:24:44.576+00",1343941,"3"
"2021-08-02 01:24:44.576+00",1343695,"4"
"2021-08-02 01:24:44.576+00",1344142,"0"
"2021-08-02 01:24:54.576+00",1358283,"1"
"2021-08-02 01:24:54.576+00",1358920,"4"
"2021-08-02 01:24:54.576+00",1359272,"2"
"2021-08-02 01:24:54.576+00",1359251,"0"
"2021-08-02 01:24:54.576+00",1359206,"3"
"2021-08-02 01:25:04.576+00",1374325,"0"
"2021-08-02 01:25:04.576+00",1373355,"1"
"2021-08-02 01:25:04.576+00",1374389,"3"
"2021-08-02 01:25:04.576+00",1374083,"4"
"2021-08-02 01:25:04.576+00",1374283,"2"
"2021-08-02 01:25:14.576+00",1389628,"3"
"2021-08-02 01:25:14.576+00",1389524,"0"
"2021-08-02 01:25:14.576+00",1389320,"4"
"2021-08-02 01:25:14.576+00",1388683,"1"
"2021-08-02 01:25:14.576+00",1389456,"2"
"2021-08-02 01:25:24.576+00",1404860,"3"
"2021-08-02 01:25:24.576+00",1403866,"1"
"2021-08-02 01:25:24.576+00",1404743,"0"
"2021-08-02 01:25:24.576+00",1404640,"2"
"2021-08-02 01:25:24.576+00",1404423,"4"
"2021-08-02 01:25:34.576+00",1419410,"4"
"2021-08-02 01:25:34.576+00",1419821,"2"
"2021-08-02 01:25:34.576+00",1419071,"1"
"2021-08-02 01:25:34.576+00",1419929,"3"
"2021-08-02 01:25:34.576+00",1420022,"0"
"2021-08-02 01:25:44.576+00",1434343,"1"
"2021-08-02 01:25:44.576+00",1435049,"3"
"2021-08-02 01:25:44.576+00",1434412,"4"
"2021-08-02 01:25:44.576+00",1435134,"0"
"2021-08-02 01:25:44.576+00",1435088,"2"
"2021-08-02 01:25:54.576+00",1449594,"1"
"2021-08-02 01:25:54.576+00",1450200,"3"
"2021-08-02 01:25:54.576+00",1449501,"4"
"2021-08-02 01:25:54.576+00",1450161,"0"
"2021-08-02 01:25:54.576+00",1450174,"2"
"2021-08-02 01:26:04.585+00",1464862,"4"
"2021-08-02 01:26:04.585+00",1465431,"0"
"2021-08-02 01:26:04.585+00",1465471,"2"
"2021-08-02 01:26:04.585+00",1465470,"3"
"2021-08-02 01:26:04.585+00",1464984,"1"
"2021-08-02 01:26:14.576+00",1480737,"2"
"2021-08-02 01:26:14.576+00",1480703,"3"
"2021-08-02 01:26:14.576+00",1479984,"4"
"2021-08-02 01:26:14.576+00",1480547,"0"
"2021-08-02 01:26:14.576+00",1480243,"1"
"2021-08-02 01:26:24.576+00",1495546,"2"
"2021-08-02 01:26:24.576+00",1494848,"4"
"2021-08-02 01:26:24.576+00",1495503,"0"
"2021-08-02 01:26:24.576+00",1495102,"1"
"2021-08-02 01:26:24.576+00",1495550,"3"
"2021-08-02 01:26:34.576+00",1510723,"3"
"2021-08-02 01:26:34.576+00",1509879,"4"
"2021-08-02 01:26:34.576+00",1510534,"0"
"2021-08-02 01:26:34.576+00",1510696,"2"
"2021-08-02 01:26:34.576+00",1510306,"1"
"2021-08-02 01:26:44.658+00",1525983,"0"
"2021-08-02 01:26:44.658+00",1525433,"1"
"2021-08-02 01:26:44.658+00",1525816,"3"
"2021-08-02 01:26:44.658+00",1525056,"4"
"2021-08-02 01:26:44.658+00",1526033,"2"
"2021-08-02 01:26:54.66+00",1541057,"3"
"2021-08-02 01:26:54.66+00",1541119,"2"
"2021-08-02 01:26:54.66+00",1541184,"0"
"2021-08-02 01:26:54.66+00",1540051,"4"
"2021-08-02 01:26:54.66+00",1540512,"1"
