"time","completed_tasks","executor"
"2021-08-02 01:36:37.411+00",157441,"1"
"2021-08-02 01:36:37.411+00",151698,"3"
"2021-08-02 01:37:07.411+00",161846,"0"
"2021-08-02 01:37:07.411+00",152857,"5"
"2021-08-02 01:37:07.411+00",154738,"3"
"2021-08-02 01:37:07.411+00",160496,"1"
"2021-08-02 01:37:07.411+00",284,"4"
"2021-08-02 01:37:07.411+00",156070,"2"
"2021-08-02 01:37:37.411+00",163151,"1"
"2021-08-02 01:37:37.411+00",155328,"5"
"2021-08-02 01:37:37.411+00",157334,"3"
"2021-08-02 01:37:37.411+00",164469,"0"
"2021-08-02 01:37:37.411+00",158597,"2"
"2021-08-02 01:37:37.411+00",286,"4"
"2021-08-02 01:38:07.411+00",288,"4"
"2021-08-02 01:38:07.411+00",161739,"2"
"2021-08-02 01:38:07.411+00",167653,"0"
"2021-08-02 01:38:07.411+00",158420,"5"
"2021-08-02 01:38:07.411+00",160517,"3"
"2021-08-02 01:38:07.411+00",166347,"1"
"2021-08-02 01:38:37.411+00",290,"4"
"2021-08-02 01:38:37.411+00",161735,"5"
"2021-08-02 01:38:37.411+00",171103,"0"
"2021-08-02 01:38:37.411+00",165154,"2"
"2021-08-02 01:38:37.411+00",169836,"1"
"2021-08-02 01:38:37.411+00",163950,"3"
"2021-08-02 01:39:07.411+00",292,"4"
"2021-08-02 01:39:07.411+00",167506,"2"
"2021-08-02 01:39:07.411+00",173470,"0"
"2021-08-02 01:39:07.411+00",172234,"1"
"2021-08-02 01:39:07.411+00",166332,"3"
"2021-08-02 01:39:07.411+00",164047,"5"
"2021-08-02 01:39:37.411+00",294,"4"
"2021-08-02 01:39:37.411+00",176280,"1"
"2021-08-02 01:39:37.411+00",167929,"5"
"2021-08-02 01:39:37.411+00",170312,"3"
"2021-08-02 01:39:37.411+00",171457,"2"
"2021-08-02 01:39:37.411+00",177477,"0"
"2021-08-02 01:40:07.411+00",179339,"0"
"2021-08-02 01:40:07.411+00",173267,"2"
"2021-08-02 01:40:07.411+00",296,"4"
"2021-08-02 01:40:07.411+00",178174,"1"
"2021-08-02 01:40:07.411+00",172174,"3"
"2021-08-02 01:40:07.411+00",169716,"5"
"2021-08-02 01:40:37.411+00",298,"4"
"2021-08-02 01:40:37.411+00",182587,"0"
"2021-08-02 01:40:37.411+00",176503,"2"
"2021-08-02 01:40:37.411+00",181466,"1"
"2021-08-02 01:40:37.411+00",175432,"3"
"2021-08-02 01:40:37.411+00",172892,"5"
"2021-08-02 01:41:07.411+00",183636,"0"
"2021-08-02 01:41:07.411+00",173896,"5"
"2021-08-02 01:41:07.411+00",176435,"3"
"2021-08-02 01:41:07.411+00",182506,"1"
"2021-08-02 01:41:07.411+00",300,"4"
"2021-08-02 01:41:07.411+00",177520,"2"
"2021-08-02 01:41:37.411+00",182975,"1"
"2021-08-02 01:41:37.411+00",302,"4"
"2021-08-02 01:41:37.411+00",177958,"2"
"2021-08-02 01:41:37.411+00",184105,"0"
"2021-08-02 01:41:37.411+00",174334,"5"
"2021-08-02 01:41:37.411+00",176871,"3"
"2021-08-02 01:42:07.411+00",177347,"3"
"2021-08-02 01:42:07.411+00",178434,"2"
"2021-08-02 01:42:07.411+00",304,"4"
"2021-08-02 01:42:07.411+00",183483,"1"
"2021-08-02 01:42:07.411+00",174805,"5"
"2021-08-02 01:42:07.411+00",184610,"0"
"2021-08-02 01:42:37.411+00",178841,"2"
"2021-08-02 01:42:37.411+00",185049,"0"
"2021-08-02 01:42:37.411+00",175210,"5"
"2021-08-02 01:42:37.411+00",177759,"3"
"2021-08-02 01:42:37.411+00",183926,"1"
"2021-08-02 01:42:37.411+00",306,"4"
"2021-08-02 01:43:07.411+00",185555,"0"
"2021-08-02 01:43:07.411+00",178235,"3"
"2021-08-02 01:43:07.411+00",184440,"1"
"2021-08-02 01:43:07.411+00",179311,"2"
"2021-08-02 01:43:07.411+00",308,"4"
"2021-08-02 01:43:07.411+00",175677,"5"
"2021-08-02 01:43:37.422+00",310,"4"
"2021-08-02 01:43:37.422+00",179803,"2"
"2021-08-02 01:43:37.422+00",176158,"5"
"2021-08-02 01:43:37.422+00",178729,"3"
"2021-08-02 01:43:37.422+00",184963,"1"
"2021-08-02 01:43:37.422+00",186079,"0"
"2021-08-02 01:44:07.411+00",176602,"5"
"2021-08-02 01:44:07.411+00",185449,"1"
"2021-08-02 01:44:07.411+00",180247,"2"
"2021-08-02 01:44:07.411+00",312,"4"
"2021-08-02 01:44:07.411+00",186560,"0"
"2021-08-02 01:44:07.411+00",179175,"3"
"2021-08-02 01:44:37.411+00",187064,"0"
"2021-08-02 01:44:37.411+00",314,"4"
"2021-08-02 01:44:37.411+00",180721,"2"
"2021-08-02 01:44:37.411+00",177073,"5"
"2021-08-02 01:44:37.411+00",185958,"1"
"2021-08-02 01:44:37.411+00",179649,"3"
"2021-08-02 01:45:07.411+00",180123,"3"
"2021-08-02 01:45:07.411+00",316,"4"
"2021-08-02 01:45:07.411+00",186465,"1"
"2021-08-02 01:45:07.411+00",181194,"2"
"2021-08-02 01:45:07.411+00",187568,"0"
"2021-08-02 01:45:07.411+00",177543,"5"
"2021-08-02 01:45:37.411+00",180580,"3"
"2021-08-02 01:45:37.411+00",188055,"0"
"2021-08-02 01:45:37.411+00",181646,"2"
"2021-08-02 01:45:37.411+00",318,"4"
"2021-08-02 01:45:37.411+00",186956,"1"
"2021-08-02 01:45:37.411+00",178000,"5"
"2021-08-02 01:46:07.411+00",190905,"1"
"2021-08-02 01:46:07.411+00",181766,"5"
"2021-08-02 01:46:07.411+00",184503,"3"
"2021-08-02 01:46:07.411+00",321,"4"
"2021-08-02 01:46:07.411+00",185479,"2"
"2021-08-02 01:46:07.411+00",192007,"0"
"2021-08-02 01:46:37.411+00",187526,"3"
"2021-08-02 01:46:37.411+00",195045,"0"
"2021-08-02 01:46:37.411+00",188505,"2"
"2021-08-02 01:46:37.411+00",322,"4"
"2021-08-02 01:46:37.411+00",193930,"1"
"2021-08-02 01:46:37.411+00",184744,"5"
"2021-08-02 01:47:07.416+00",190419,"2"
"2021-08-02 01:47:07.416+00",324,"4"
"2021-08-02 01:47:07.416+00",195909,"1"
"2021-08-02 01:47:07.416+00",189454,"3"
"2021-08-02 01:47:07.416+00",197030,"0"
"2021-08-02 01:47:07.416+00",186598,"5"
"2021-08-02 01:47:37.411+00",197935,"1"
"2021-08-02 01:47:37.411+00",326,"4"
"2021-08-02 01:47:37.411+00",192400,"2"
"2021-08-02 01:47:37.411+00",199073,"0"
"2021-08-02 01:47:37.411+00",188538,"5"
"2021-08-02 01:47:37.411+00",191471,"3"
"2021-08-02 01:48:07.411+00",193751,"3"
"2021-08-02 01:48:07.411+00",201363,"0"
"2021-08-02 01:48:07.411+00",194642,"2"
"2021-08-02 01:48:07.411+00",328,"4"
"2021-08-02 01:48:07.411+00",200197,"1"
"2021-08-02 01:48:07.411+00",190734,"5"
"2021-08-02 01:48:37.411+00",202354,"1"
"2021-08-02 01:48:37.411+00",329,"4"
"2021-08-02 01:48:37.411+00",196800,"2"
"2021-08-02 01:48:37.411+00",203592,"0"
"2021-08-02 01:48:37.411+00",192843,"5"
"2021-08-02 01:48:37.411+00",195967,"3"
"2021-08-02 01:49:07.411+00",195188,"5"
"2021-08-02 01:49:07.411+00",206005,"0"
"2021-08-02 01:49:07.411+00",199200,"2"
"2021-08-02 01:49:07.411+00",331,"4"
"2021-08-02 01:49:07.411+00",204749,"1"
"2021-08-02 01:49:07.411+00",198352,"3"
"2021-08-02 01:49:37.411+00",333,"4"
"2021-08-02 01:49:37.411+00",201128,"3"
"2021-08-02 01:49:37.411+00",207486,"1"
"2021-08-02 01:49:37.411+00",201971,"2"
"2021-08-02 01:49:37.411+00",208796,"0"
"2021-08-02 01:49:37.411+00",197900,"5"
"2021-08-02 01:50:07.411+00",210715,"0"
"2021-08-02 01:50:07.411+00",209416,"1"
"2021-08-02 01:50:07.411+00",203014,"3"
"2021-08-02 01:50:07.411+00",199798,"5"
"2021-08-02 01:50:07.411+00",203896,"2"
"2021-08-02 01:50:07.411+00",334,"4"
"2021-08-02 01:50:37.411+00",202551,"5"
"2021-08-02 01:50:37.411+00",205859,"3"
"2021-08-02 01:50:37.411+00",212140,"1"
"2021-08-02 01:50:37.411+00",213512,"0"
"2021-08-02 01:50:37.411+00",336,"4"
"2021-08-02 01:50:37.411+00",206715,"2"
"2021-08-02 01:51:07.411+00",215752,"0"
"2021-08-02 01:51:07.411+00",208101,"3"
"2021-08-02 01:51:07.411+00",214349,"1"
"2021-08-02 01:51:07.411+00",204719,"5"
"2021-08-02 01:51:07.411+00",339,"4"
"2021-08-02 01:51:07.411+00",208921,"2"
"2021-08-02 01:51:37.411+00",206785,"5"
"2021-08-02 01:51:37.411+00",217865,"0"
"2021-08-02 01:51:37.411+00",211039,"2"
"2021-08-02 01:51:37.411+00",341,"4"
"2021-08-02 01:51:37.411+00",216460,"1"
"2021-08-02 01:51:37.411+00",210191,"3"
"2021-08-02 01:52:07.411+00",343,"4"
"2021-08-02 01:52:07.411+00",213758,"2"
"2021-08-02 01:52:07.411+00",220602,"0"
"2021-08-02 01:52:07.411+00",219106,"1"
"2021-08-02 01:52:07.411+00",212869,"3"
"2021-08-02 01:52:07.411+00",209427,"5"
"2021-08-02 01:52:37.411+00",210408,"5"
"2021-08-02 01:52:37.411+00",213908,"3"
"2021-08-02 01:52:37.411+00",214773,"2"
"2021-08-02 01:52:37.411+00",220220,"1"
"2021-08-02 01:52:37.411+00",221700,"0"
"2021-08-02 01:52:37.411+00",347,"4"
"2021-08-02 01:53:07.411+00",214885,"2"
"2021-08-02 01:53:07.411+00",350,"4"
"2021-08-02 01:53:07.411+00",210517,"5"
"2021-08-02 01:53:07.411+00",221864,"0"
"2021-08-02 01:53:07.411+00",220389,"1"
"2021-08-02 01:53:07.411+00",214025,"3"
"2021-08-02 01:53:37.411+00",352,"4"
"2021-08-02 01:53:37.411+00",220971,"1"
"2021-08-02 01:53:37.411+00",214570,"3"
"2021-08-02 01:53:37.411+00",211058,"5"
"2021-08-02 01:53:37.411+00",222443,"0"
"2021-08-02 01:53:37.411+00",215431,"2"
"2021-08-02 01:54:07.411+00",211365,"5"
"2021-08-02 01:54:07.411+00",214877,"3"
"2021-08-02 01:54:07.411+00",354,"4"
"2021-08-02 01:54:07.411+00",215745,"2"
"2021-08-02 01:54:07.411+00",222781,"0"
"2021-08-02 01:54:07.411+00",221317,"1"
"2021-08-02 01:54:37.411+00",356,"4"
"2021-08-02 01:54:37.411+00",221796,"1"
"2021-08-02 01:54:37.411+00",211811,"5"
"2021-08-02 01:54:37.411+00",223259,"0"
"2021-08-02 01:54:37.411+00",216192,"2"
"2021-08-02 01:54:37.411+00",215324,"3"
"2021-08-02 01:55:07.411+00",216643,"2"
"2021-08-02 01:55:07.411+00",215775,"3"
"2021-08-02 01:55:07.411+00",212257,"5"
"2021-08-02 01:55:07.411+00",358,"4"
"2021-08-02 01:55:07.411+00",222285,"1"
"2021-08-02 01:55:07.411+00",223740,"0"
"2021-08-02 01:55:37.411+00",224252,"0"
"2021-08-02 01:55:37.411+00",360,"4"
"2021-08-02 01:55:37.411+00",216257,"3"
"2021-08-02 01:55:37.411+00",212725,"5"
"2021-08-02 01:55:37.411+00",222794,"1"
"2021-08-02 01:55:37.411+00",217115,"2"
"2021-08-02 01:56:07.411+00",224720,"0"
"2021-08-02 01:56:07.411+00",362,"4"
"2021-08-02 01:56:07.411+00",223264,"1"
"2021-08-02 01:56:07.411+00",216692,"3"
"2021-08-02 01:56:07.411+00",213156,"5"
"2021-08-02 01:56:07.411+00",217551,"2"
"2021-08-02 01:56:37.411+00",223766,"1"
"2021-08-02 01:56:37.411+00",218025,"2"
"2021-08-02 01:56:37.411+00",225220,"0"
"2021-08-02 01:56:37.411+00",213629,"5"
"2021-08-02 01:56:37.411+00",217165,"3"
"2021-08-02 01:56:37.411+00",364,"4"
"2021-08-02 01:57:07.411+00",225700,"0"
"2021-08-02 01:57:07.411+00",224250,"1"
"2021-08-02 01:57:07.411+00",217619,"3"
"2021-08-02 01:57:07.411+00",214074,"5"
"2021-08-02 01:57:07.411+00",218467,"2"
"2021-08-02 01:57:07.411+00",366,"4"
"2021-08-02 01:57:37.411+00",218553,"2"
"2021-08-02 01:57:37.411+00",368,"4"
"2021-08-02 01:57:37.411+00",224372,"1"
"2021-08-02 01:57:37.411+00",217704,"3"
"2021-08-02 01:57:37.411+00",214161,"5"
"2021-08-02 01:57:37.411+00",225816,"0"
"2021-08-02 01:58:07.411+00",224873,"1"
"2021-08-02 01:58:07.411+00",218168,"3"
"2021-08-02 01:58:07.411+00",214625,"5"
"2021-08-02 01:58:07.411+00",370,"4"
"2021-08-02 01:58:07.411+00",219022,"2"
"2021-08-02 01:58:07.411+00",226312,"0"
"2021-08-02 01:58:37.411+00",225346,"1"
"2021-08-02 01:58:37.411+00",219462,"2"
"2021-08-02 01:58:37.411+00",372,"4"
"2021-08-02 01:58:37.411+00",226784,"0"
"2021-08-02 01:58:37.411+00",215064,"5"
"2021-08-02 01:58:37.411+00",218612,"3"
"2021-08-02 01:59:07.411+00",219049,"3"
"2021-08-02 01:59:07.411+00",227252,"0"
"2021-08-02 01:59:07.411+00",219896,"2"
"2021-08-02 01:59:07.411+00",374,"4"
"2021-08-02 01:59:07.411+00",215497,"5"
"2021-08-02 01:59:07.411+00",225814,"1"
"2021-08-02 01:59:37.411+00",219143,"3"
"2021-08-02 01:59:37.411+00",215586,"5"
"2021-08-02 01:59:37.411+00",225950,"1"
"2021-08-02 01:59:37.411+00",376,"4"
"2021-08-02 01:59:37.411+00",219999,"2"
"2021-08-02 01:59:37.411+00",227373,"0"
"2021-08-02 02:00:07.411+00",378,"4"
"2021-08-02 02:00:07.411+00",216035,"5"
"2021-08-02 02:00:07.411+00",219595,"3"
"2021-08-02 02:00:07.411+00",226436,"1"
"2021-08-02 02:00:07.411+00",220449,"2"
"2021-08-02 02:00:07.411+00",227854,"0"
"2021-08-02 02:00:37.411+00",226946,"1"
"2021-08-02 02:00:37.411+00",228361,"0"
"2021-08-02 02:00:37.411+00",220923,"2"
"2021-08-02 02:00:37.411+00",380,"4"
"2021-08-02 02:00:37.411+00",220069,"3"
"2021-08-02 02:00:37.411+00",216509,"5"
"2021-08-02 02:01:07.411+00",216980,"5"
"2021-08-02 02:01:07.411+00",220542,"3"
"2021-08-02 02:01:07.411+00",382,"4"
"2021-08-02 02:01:07.411+00",228868,"0"
"2021-08-02 02:01:07.411+00",227452,"1"
"2021-08-02 02:01:07.411+00",221391,"2"
"2021-08-02 02:01:37.411+00",227954,"1"
"2021-08-02 02:01:37.411+00",221008,"3"
"2021-08-02 02:01:37.411+00",217440,"5"
"2021-08-02 02:01:37.411+00",221858,"2"
"2021-08-02 02:01:37.411+00",229367,"0"
"2021-08-02 02:01:37.411+00",384,"4"
"2021-08-02 02:02:07.411+00",228079,"1"
"2021-08-02 02:02:07.411+00",217525,"5"
"2021-08-02 02:02:07.411+00",229479,"0"
"2021-08-02 02:02:07.411+00",221948,"2"
"2021-08-02 02:02:07.411+00",386,"4"
"2021-08-02 02:02:07.411+00",221090,"3"
"2021-08-02 02:02:37.413+00",388,"4"
"2021-08-02 02:02:37.413+00",229979,"0"
"2021-08-02 02:02:37.413+00",228580,"1"
"2021-08-02 02:02:37.413+00",221567,"3"
"2021-08-02 02:02:37.413+00",217987,"5"
"2021-08-02 02:02:37.413+00",222414,"2"
"2021-08-02 02:03:07.411+00",230507,"0"
"2021-08-02 02:03:07.411+00",218480,"5"
"2021-08-02 02:03:07.411+00",222065,"3"
"2021-08-02 02:03:07.411+00",229116,"1"
"2021-08-02 02:03:07.411+00",390,"4"
"2021-08-02 02:03:07.411+00",222914,"2"
"2021-08-02 02:03:37.411+00",392,"4"
"2021-08-02 02:03:37.411+00",229607,"1"
"2021-08-02 02:03:37.411+00",222519,"3"
"2021-08-02 02:03:37.411+00",230995,"0"
"2021-08-02 02:03:37.411+00",223366,"2"
"2021-08-02 02:03:37.411+00",218929,"5"
"2021-08-02 02:04:07.411+00",394,"4"
"2021-08-02 02:04:07.411+00",219412,"5"
"2021-08-02 02:04:07.411+00",223005,"3"
"2021-08-02 02:04:07.411+00",230127,"1"
"2021-08-02 02:04:07.411+00",231512,"0"
"2021-08-02 02:04:07.411+00",223852,"2"
"2021-08-02 02:04:37.411+00",219843,"5"
"2021-08-02 02:04:37.411+00",223439,"3"
"2021-08-02 02:04:37.411+00",230594,"1"
"2021-08-02 02:04:37.411+00",224286,"2"
"2021-08-02 02:04:37.411+00",231979,"0"
"2021-08-02 02:04:37.411+00",396,"4"
"2021-08-02 02:05:07.411+00",398,"4"
"2021-08-02 02:05:07.411+00",224725,"2"
"2021-08-02 02:05:07.411+00",232446,"0"
"2021-08-02 02:05:07.411+00",231063,"1"
"2021-08-02 02:05:07.411+00",223872,"3"
"2021-08-02 02:05:07.411+00",220273,"5"
"2021-08-02 02:05:37.411+00",220710,"5"
"2021-08-02 02:05:37.411+00",231533,"1"
"2021-08-02 02:05:37.411+00",400,"4"
"2021-08-02 02:05:37.411+00",225162,"2"
"2021-08-02 02:05:37.411+00",224311,"3"
"2021-08-02 02:05:37.411+00",232919,"0"
"2021-08-02 02:06:07.411+00",232016,"1"
"2021-08-02 02:06:07.411+00",402,"4"
"2021-08-02 02:06:07.411+00",225605,"2"
"2021-08-02 02:06:07.411+00",233403,"0"
"2021-08-02 02:06:07.411+00",221147,"5"
"2021-08-02 02:06:07.411+00",224765,"3"
"2021-08-02 02:06:37.411+00",221630,"5"
"2021-08-02 02:06:37.411+00",233916,"0"
"2021-08-02 02:06:37.411+00",226090,"2"
"2021-08-02 02:06:37.411+00",404,"4"
"2021-08-02 02:06:37.411+00",232530,"1"
"2021-08-02 02:06:37.411+00",225246,"3"
"2021-08-02 02:07:07.414+00",225667,"3"
"2021-08-02 02:07:07.414+00",234368,"0"
"2021-08-02 02:07:07.414+00",226503,"2"
"2021-08-02 02:07:07.414+00",406,"4"
"2021-08-02 02:07:07.414+00",232981,"1"
"2021-08-02 02:07:07.414+00",222049,"5"
"2021-08-02 02:07:37.411+00",234842,"0"
"2021-08-02 02:07:37.411+00",226943,"2"
"2021-08-02 02:07:37.411+00",408,"4"
"2021-08-02 02:07:37.411+00",233460,"1"
"2021-08-02 02:07:37.411+00",226110,"3"
"2021-08-02 02:07:37.411+00",222486,"5"
"2021-08-02 02:08:07.411+00",226597,"3"
"2021-08-02 02:08:07.411+00",233991,"1"
"2021-08-02 02:08:07.411+00",410,"4"
"2021-08-02 02:08:07.411+00",227435,"2"
"2021-08-02 02:08:07.411+00",235367,"0"
"2021-08-02 02:08:07.411+00",222976,"5"
"2021-08-02 02:08:37.411+00",227900,"2"
"2021-08-02 02:08:37.411+00",235861,"0"
"2021-08-02 02:08:37.411+00",223436,"5"
"2021-08-02 02:08:37.411+00",227058,"3"
"2021-08-02 02:08:37.411+00",234484,"1"
"2021-08-02 02:08:37.411+00",412,"4"
"2021-08-02 02:09:07.411+00",236341,"0"
"2021-08-02 02:09:07.411+00",234965,"1"
"2021-08-02 02:09:07.411+00",228344,"2"
"2021-08-02 02:09:07.411+00",414,"4"
"2021-08-02 02:09:07.411+00",223881,"5"
"2021-08-02 02:09:07.411+00",227507,"3"
"2021-08-02 02:09:37.411+00",231308,"3"
"2021-08-02 02:09:37.411+00",227561,"5"
"2021-08-02 02:09:37.411+00",238917,"1"
"2021-08-02 02:09:37.411+00",417,"4"
"2021-08-02 02:09:37.411+00",232083,"2"
"2021-08-02 02:09:37.411+00",240210,"0"
"2021-08-02 02:10:07.411+00",241069,"1"
"2021-08-02 02:10:07.411+00",242291,"0"
"2021-08-02 02:10:07.411+00",234172,"2"
"2021-08-02 02:10:07.411+00",420,"4"
"2021-08-02 02:10:07.411+00",229577,"5"
"2021-08-02 02:10:07.411+00",233447,"3"
"2021-08-02 02:10:37.411+00",244442,"1"
"2021-08-02 02:10:37.411+00",236783,"3"
"2021-08-02 02:10:37.411+00",232769,"5"
"2021-08-02 02:10:37.411+00",245625,"0"
"2021-08-02 02:10:37.411+00",237435,"2"
"2021-08-02 02:10:37.411+00",422,"4"
"2021-08-02 02:11:07.411+00",247188,"1"
"2021-08-02 02:11:07.411+00",239474,"3"
"2021-08-02 02:11:07.411+00",235358,"5"
"2021-08-02 02:11:07.411+00",248320,"0"
"2021-08-02 02:11:07.411+00",240057,"2"
"2021-08-02 02:11:07.411+00",424,"4"
"2021-08-02 02:11:37.411+00",238447,"5"
"2021-08-02 02:11:37.411+00",251471,"0"
"2021-08-02 02:11:37.411+00",243140,"2"
"2021-08-02 02:11:37.411+00",426,"4"
"2021-08-02 02:11:37.411+00",250390,"1"
"2021-08-02 02:11:37.411+00",242651,"3"
"2021-08-02 02:12:07.411+00",253134,"1"
"2021-08-02 02:12:07.411+00",428,"4"
"2021-08-02 02:12:07.411+00",245825,"2"
"2021-08-02 02:12:07.411+00",254154,"0"
"2021-08-02 02:12:07.411+00",241023,"5"
"2021-08-02 02:12:07.411+00",245303,"3"
"2021-08-02 02:12:37.411+00",248991,"2"
"2021-08-02 02:12:37.411+00",430,"4"
"2021-08-02 02:12:37.411+00",256385,"1"
"2021-08-02 02:12:37.411+00",248494,"3"
"2021-08-02 02:12:37.411+00",244122,"5"
"2021-08-02 02:12:37.411+00",257331,"0"
"2021-08-02 02:13:07.411+00",260144,"0"
"2021-08-02 02:13:07.411+00",251778,"2"
"2021-08-02 02:13:07.411+00",259245,"1"
"2021-08-02 02:13:07.411+00",432,"4"
"2021-08-02 02:13:07.411+00",251297,"3"
"2021-08-02 02:13:07.411+00",246838,"5"
"2021-08-02 02:13:37.411+00",250096,"5"
"2021-08-02 02:13:37.411+00",255115,"2"
"2021-08-02 02:13:37.411+00",434,"4"
"2021-08-02 02:13:37.411+00",263545,"0"
"2021-08-02 02:13:37.411+00",262719,"1"
"2021-08-02 02:13:37.411+00",254715,"3"
"2021-08-02 02:14:07.411+00",265886,"0"
"2021-08-02 02:14:07.411+00",252425,"5"
"2021-08-02 02:14:07.411+00",257041,"3"
"2021-08-02 02:14:07.411+00",265094,"1"
"2021-08-02 02:14:07.411+00",257496,"2"
"2021-08-02 02:14:07.411+00",436,"4"
"2021-08-02 02:14:37.411+00",258439,"2"
"2021-08-02 02:14:37.411+00",439,"4"
"2021-08-02 02:14:37.411+00",266073,"1"
"2021-08-02 02:14:37.411+00",257981,"3"
"2021-08-02 02:14:37.411+00",253365,"5"
"2021-08-02 02:14:37.411+00",266839,"0"
"2021-08-02 02:15:07.411+00",258896,"2"
"2021-08-02 02:15:07.411+00",441,"4"
"2021-08-02 02:15:07.411+00",266569,"1"
"2021-08-02 02:15:07.411+00",258441,"3"
"2021-08-02 02:15:07.411+00",253823,"5"
"2021-08-02 02:15:07.411+00",267332,"0"
"2021-08-02 02:15:37.411+00",267074,"1"
"2021-08-02 02:15:37.411+00",267834,"0"
"2021-08-02 02:15:37.411+00",258906,"3"
"2021-08-02 02:15:37.411+00",254293,"5"
"2021-08-02 02:15:37.411+00",259366,"2"
"2021-08-02 02:15:37.411+00",443,"4"
"2021-08-02 02:16:07.411+00",259848,"2"
"2021-08-02 02:16:07.411+00",254769,"5"
"2021-08-02 02:16:07.411+00",259382,"3"
"2021-08-02 02:16:07.411+00",267586,"1"
"2021-08-02 02:16:07.411+00",445,"4"
"2021-08-02 02:16:07.411+00",268342,"0"
"2021-08-02 02:16:37.411+00",260289,"2"
"2021-08-02 02:16:37.411+00",268810,"0"
"2021-08-02 02:16:37.411+00",255207,"5"
"2021-08-02 02:16:37.411+00",259820,"3"
"2021-08-02 02:16:37.411+00",268063,"1"
"2021-08-02 02:16:37.411+00",447,"4"
"2021-08-02 02:17:07.411+00",260291,"3"
"2021-08-02 02:17:07.411+00",449,"4"
"2021-08-02 02:17:07.411+00",268568,"1"
"2021-08-02 02:17:07.411+00",269310,"0"
"2021-08-02 02:17:07.411+00",255679,"5"
"2021-08-02 02:17:07.411+00",260760,"2"
"2021-08-02 02:17:37.411+00",269852,"0"
"2021-08-02 02:17:37.411+00",261273,"2"
"2021-08-02 02:17:37.411+00",451,"4"
"2021-08-02 02:17:37.411+00",269113,"1"
"2021-08-02 02:17:37.411+00",260803,"3"
"2021-08-02 02:17:37.411+00",256192,"5"
"2021-08-02 02:18:07.411+00",453,"4"
"2021-08-02 02:18:07.411+00",256647,"5"
"2021-08-02 02:18:07.411+00",261265,"3"
"2021-08-02 02:18:07.411+00",269610,"1"
"2021-08-02 02:18:07.411+00",270342,"0"
"2021-08-02 02:18:07.411+00",261729,"2"
"2021-08-02 02:18:37.415+00",257109,"5"
"2021-08-02 02:18:37.415+00",270841,"0"
"2021-08-02 02:18:37.415+00",262197,"2"
"2021-08-02 02:18:37.415+00",455,"4"
"2021-08-02 02:18:37.415+00",270116,"1"
"2021-08-02 02:18:37.415+00",261733,"3"
"2021-08-02 02:19:07.411+00",458,"4"
"2021-08-02 02:19:07.411+00",273109,"0"
"2021-08-02 02:19:07.411+00",272452,"1"
"2021-08-02 02:19:07.411+00",264386,"2"
"2021-08-02 02:19:07.411+00",264006,"3"
"2021-08-02 02:19:07.411+00",259308,"5"
"2021-08-02 02:19:37.411+00",262605,"5"
"2021-08-02 02:19:37.411+00",275899,"1"
"2021-08-02 02:19:37.411+00",459,"4"
"2021-08-02 02:19:37.411+00",267809,"2"
"2021-08-02 02:19:37.411+00",276440,"0"
"2021-08-02 02:19:37.411+00",267365,"3"
"2021-08-02 02:20:07.415+00",270038,"2"
"2021-08-02 02:20:07.415+00",264782,"5"
"2021-08-02 02:20:07.415+00",269591,"3"
"2021-08-02 02:20:07.415+00",278136,"1"
"2021-08-02 02:20:07.415+00",278658,"0"
"2021-08-02 02:20:07.415+00",461,"4"
"2021-08-02 02:20:37.411+00",462,"4"
"2021-08-02 02:20:37.411+00",281002,"1"
"2021-08-02 02:20:37.411+00",272392,"3"
"2021-08-02 02:20:37.411+00",267559,"5"
"2021-08-02 02:20:37.411+00",281369,"0"
"2021-08-02 02:20:37.411+00",272882,"2"
"2021-08-02 02:21:07.411+00",274316,"2"
"2021-08-02 02:21:07.411+00",464,"4"
"2021-08-02 02:21:07.411+00",273830,"3"
"2021-08-02 02:21:07.411+00",268946,"5"
"2021-08-02 02:21:07.411+00",282760,"0"
"2021-08-02 02:21:07.411+00",282443,"1"
"2021-08-02 02:21:37.411+00",284194,"0"
"2021-08-02 02:21:37.411+00",284032,"1"
"2021-08-02 02:21:37.411+00",275351,"3"
"2021-08-02 02:21:37.411+00",270397,"5"
"2021-08-02 02:21:37.411+00",466,"4"
"2021-08-02 02:21:37.411+00",275825,"2"
"2021-08-02 02:22:07.411+00",468,"4"
"2021-08-02 02:22:07.411+00",276964,"2"
"2021-08-02 02:22:07.411+00",285364,"0"
"2021-08-02 02:22:07.411+00",271469,"5"
"2021-08-02 02:22:07.411+00",276450,"3"
"2021-08-02 02:22:07.411+00",285116,"1"
"2021-08-02 02:22:37.411+00",470,"4"
"2021-08-02 02:22:37.411+00",287700,"0"
"2021-08-02 02:22:37.411+00",279169,"2"
"2021-08-02 02:22:37.411+00",287415,"1"
"2021-08-02 02:22:37.411+00",278670,"3"
"2021-08-02 02:22:37.411+00",273671,"5"
"2021-08-02 02:23:07.411+00",472,"4"
"2021-08-02 02:23:07.411+00",288455,"0"
"2021-08-02 02:23:07.411+00",274378,"5"
"2021-08-02 02:23:07.411+00",279441,"3"
"2021-08-02 02:23:07.411+00",288188,"1"
"2021-08-02 02:23:07.411+00",279902,"2"
"2021-08-02 02:23:37.411+00",282013,"2"
"2021-08-02 02:23:37.411+00",290645,"0"
"2021-08-02 02:23:37.411+00",473,"4"
