"time","requests_per_sec_out"
"2021-08-02 02:19:55.166+00",830.2853226613337
"2021-08-02 02:20:05.173+00",803.542250632666
"2021-08-02 02:20:15.166+00",739.84117409344
"2021-08-02 02:20:25.166+00",669.4305996929952
"2021-08-02 02:20:35.166+00",646.8070485991339
"2021-08-02 02:20:45.166+00",605.714123166151
"2021-08-02 02:20:55.166+00",542.5927608259216
"2021-08-02 02:21:05.166+00",560.8506490655732
"2021-08-02 02:21:15.166+00",542.7011954435943
"2021-08-02 02:21:25.166+00",490.3091846556206
"2021-08-02 02:21:35.166+00",479.50799045201916
"2021-08-02 02:21:45.166+00",504.0012482938706
"2021-08-02 02:21:55.169+00",492.53879084549976
"2021-08-02 02:22:05.166+00",458.9233524153087
"2021-08-02 02:22:15.176+00",457.02217848331816
"2021-08-02 02:22:25.166+00",492.2788138055667
"2021-08-02 02:22:35.175+00",519.3406343280086
"2021-08-02 02:22:45.172+00",535.2566385513035
"2021-08-02 02:22:55.166+00",567.0295826239778
"2021-08-02 02:23:05.166+00",543.3345518490219
"2021-08-02 02:23:15.166+00",573.8973642652434
"2021-08-02 02:23:25.166+00",572.0988526057914
"2021-08-02 02:23:35.169+00",590.3076546608187
"2021-08-02 02:23:45.166+00",599.0853096824252
"2021-08-02 02:23:55.166+00",599.9233736136317
"2021-08-02 02:24:05.166+00",534.7508069451766
"2021-08-02 02:24:15.166+00",478.919269537886
"2021-08-02 02:24:25.166+00",447.45286955891515
"2021-08-02 02:24:35.166+00",428.7955146494272
"2021-08-02 02:24:45.166+00",402.1367824716396
"2021-08-02 02:24:55.166+00",383.0309405461761
"2021-08-02 02:25:05.166+00",351.5170041753881
"2021-08-02 02:25:15.166+00",332.7929688050394
"2021-08-02 02:25:25.166+00",320.41955178878743
"2021-08-02 02:25:35.166+00",305.21627873740766
"2021-08-02 02:25:45.166+00",293.8377912983198
"2021-08-02 02:25:55.166+00",286.1093811158223
"2021-08-02 02:26:05.166+00",294.41281782286194
"2021-08-02 02:26:15.166+00",290.455192871489
"2021-08-02 02:26:25.166+00",277.48231893493033
"2021-08-02 02:26:35.166+00",279.0818630685234
"2021-08-02 02:26:45.166+00",275.8651231807003
"2021-08-02 02:26:55.166+00",249.21910107326482
"2021-08-02 02:27:05.166+00",222.9383771836195
"2021-08-02 02:27:15.166+00",205.09680519672673
"2021-08-02 02:27:25.166+00",192.38483706914425
"2021-08-02 02:27:35.166+00",192.3739439691747
"2021-08-02 02:27:45.166+00",186.0505404892543
"2021-08-02 02:27:55.169+00",200.85788117017444
"2021-08-02 02:28:05.166+00",211.6214410925449
"2021-08-02 02:28:15.166+00",235.08217033732393
"2021-08-02 02:28:25.166+00",258.77885065360215
"2021-08-02 02:28:35.166+00",319.50590050352685
"2021-08-02 02:28:45.166+00",506.0024403029391
"2021-08-02 02:28:55.166+00",651.5160985301011
"2021-08-02 02:29:05.172+00",670.6381061588597
"2021-08-02 02:29:15.166+00",763.4607970224483
"2021-08-02 02:29:25.166+00",829.1631986512324
"2021-08-02 02:29:35.166+00",823.7710692348736
"2021-08-02 02:29:45.166+00",848.5497641331734
"2021-08-02 02:29:55.171+00",859.5880882962159
