"time","bytesoutpersec_oneminuterate"
"2021-08-02 02:17:55.166+00",2895435.8753886083
"2021-08-02 02:18:05.166+00",2895625.6744358046
"2021-08-02 02:18:15.166+00",2896995.8129149796
"2021-08-02 02:18:25.168+00",2898424.208031925
"2021-08-02 02:18:35.166+00",2899304.1388454316
"2021-08-02 02:18:45.166+00",2898168.1053137667
"2021-08-02 02:18:55.166+00",2897507.585214267
"2021-08-02 02:19:05.166+00",2895245.912509068
"2021-08-02 02:19:15.166+00",2897978.233288609
"2021-08-02 02:19:25.166+00",2897171.273841617
"2021-08-02 02:19:35.166+00",2897839.9959448623
"2021-08-02 02:19:45.166+00",2894980.4765884415
"2021-08-02 02:19:55.166+00",2897830.5027161697
"2021-08-02 02:20:05.173+00",2899414.684272078
"2021-08-02 02:20:15.166+00",2885839.3891477315
"2021-08-02 02:20:25.166+00",2903814.97833637
"2021-08-02 02:20:35.166+00",2903594.0564115313
"2021-08-02 02:20:45.166+00",2899375.423666599
"2021-08-02 02:20:55.166+00",2896316.135444726
"2021-08-02 02:21:05.166+00",2866948.813323493
"2021-08-02 02:21:15.166+00",2902499.92968583
"2021-08-02 02:21:25.166+00",2902078.02859903
"2021-08-02 02:21:35.166+00",2887118.3029356813
"2021-08-02 02:21:45.166+00",2898375.834240032
"2021-08-02 02:21:55.169+00",2900124.062584263
"2021-08-02 02:22:05.166+00",2903940.817333755
"2021-08-02 02:22:15.176+00",2906698.6439852454
"2021-08-02 02:22:25.166+00",2902916.925525789
"2021-08-02 02:22:35.175+00",2892299.828233649
"2021-08-02 02:22:45.172+00",2904900.40090242
"2021-08-02 02:22:55.166+00",2903433.1040722914
"2021-08-02 02:23:05.166+00",2900513.5339476694
"2021-08-02 02:23:15.166+00",2899861.8473287746
"2021-08-02 02:23:25.166+00",2900303.4396591564
"2021-08-02 02:23:35.169+00",2901388.119452827
"2021-08-02 02:23:45.166+00",2901602.226148858
"2021-08-02 02:23:55.166+00",2899553.888132807
"2021-08-02 02:24:05.166+00",2886250.0633419747
"2021-08-02 02:24:15.166+00",2900453.034957437
"2021-08-02 02:24:25.166+00",2897003.1108617275
"2021-08-02 02:24:35.166+00",2901198.4618799835
"2021-08-02 02:24:45.166+00",2893320.8654443077
"2021-08-02 02:24:55.166+00",2898081.6044770414
"2021-08-02 02:25:05.166+00",2886857.14913402
"2021-08-02 02:25:15.166+00",2896246.0929589393
"2021-08-02 02:25:25.166+00",2900877.103716641
"2021-08-02 02:25:35.166+00",2898561.9474997614
"2021-08-02 02:25:45.166+00",2897257.3774137083
"2021-08-02 02:25:55.166+00",2887834.950775014
"2021-08-02 02:26:05.166+00",2892667.083131527
"2021-08-02 02:26:15.166+00",2873159.1583460066
"2021-08-02 02:26:25.166+00",2897838.0631446815
"2021-08-02 02:26:35.166+00",2895674.426587418
"2021-08-02 02:26:45.166+00",2883976.068540621
"2021-08-02 02:26:55.166+00",2894386.7440668344
"2021-08-02 02:27:05.166+00",2898032.0698360386
"2021-08-02 02:27:15.166+00",2895574.0999145354
"2021-08-02 02:27:25.166+00",2894352.19803246
"2021-08-02 02:27:35.166+00",2894339.6553826537
"2021-08-02 02:27:45.166+00",2894640.6010834533
"2021-08-02 02:27:55.169+00",2894115.895552356
"2021-08-02 02:28:05.166+00",2894270.8432985367
"2021-08-02 02:28:15.166+00",2893731.7452165955
"2021-08-02 02:28:25.166+00",2893966.072265318
"2021-08-02 02:28:35.166+00",2894289.428537921
"2021-08-02 02:28:45.166+00",2891759.23336626
"2021-08-02 02:28:55.166+00",2890161.661359437
"2021-08-02 02:29:05.172+00",2890203.379331289
"2021-08-02 02:29:15.166+00",2886582.572129495
"2021-08-02 02:29:25.166+00",2882461.685581747
"2021-08-02 02:29:35.166+00",2883854.5655404194
"2021-08-02 02:29:45.166+00",2884121.7139966935
"2021-08-02 02:29:55.171+00",2880783.8247109894
