"time","memory_used_bytes","executor"
"2021-08-02 01:35:37.411+00",500167,"5"
"2021-08-02 01:35:37.411+00",504548,"3"
"2021-08-02 01:35:37.411+00",537094,"1"
"2021-08-02 01:35:37.411+00",501178,"2"
"2021-08-02 01:36:07.413+00",2823818,"0"
"2021-08-02 01:36:07.413+00",2745583,"2"
"2021-08-02 01:36:07.413+00",31574,"4"
"2021-08-02 01:36:07.413+00",2990016,"1"
"2021-08-02 01:36:07.413+00",2726859,"5"
"2021-08-02 01:36:07.413+00",2777063,"3"
"2021-08-02 01:36:37.411+00",5163334,"5"
"2021-08-02 01:36:37.411+00",5309445,"0"
"2021-08-02 01:36:37.411+00",5223403,"2"
"2021-08-02 01:36:37.411+00",31574,"4"
"2021-08-02 01:36:37.411+00",5721431,"1"
"2021-08-02 01:36:37.411+00",5281909,"3"
"2021-08-02 01:37:07.411+00",7454837,"2"
"2021-08-02 01:37:07.411+00",7362739,"5"
"2021-08-02 01:37:07.411+00",8125923,"1"
"2021-08-02 01:37:07.411+00",7546859,"0"
"2021-08-02 01:37:07.411+00",7541486,"3"
"2021-08-02 01:37:07.411+00",31574,"4"
"2021-08-02 01:37:37.411+00",6864160,"1"
"2021-08-02 01:37:37.411+00",6305170,"3"
"2021-08-02 01:37:37.411+00",6147251,"5"
"2021-08-02 01:37:37.411+00",6309080,"0"
"2021-08-02 01:37:37.411+00",6234260,"2"
"2021-08-02 01:37:37.411+00",31574,"4"
"2021-08-02 01:38:07.411+00",7010925,"2"
"2021-08-02 01:38:07.411+00",31574,"4"
"2021-08-02 01:38:07.411+00",7661134,"1"
"2021-08-02 01:38:07.411+00",7086553,"3"
"2021-08-02 01:38:07.411+00",6938762,"5"
"2021-08-02 01:38:07.411+00",7088753,"0"
"2021-08-02 01:38:37.411+00",6947909,"2"
"2021-08-02 01:38:37.411+00",6967640,"0"
"2021-08-02 01:38:37.411+00",6986594,"3"
"2021-08-02 01:38:37.411+00",6863217,"5"
"2021-08-02 01:38:37.411+00",7540167,"1"
"2021-08-02 01:38:37.411+00",31574,"4"
"2021-08-02 01:39:07.411+00",31574,"4"
"2021-08-02 01:39:07.411+00",6657561,"0"
"2021-08-02 01:39:07.411+00",7226257,"1"
"2021-08-02 01:39:07.411+00",6564140,"5"
"2021-08-02 01:39:07.411+00",6692601,"3"
"2021-08-02 01:39:07.411+00",6654627,"2"
"2021-08-02 01:39:37.411+00",6906743,"5"
"2021-08-02 01:39:37.411+00",7008877,"0"
"2021-08-02 01:39:37.411+00",7010285,"2"
"2021-08-02 01:39:37.411+00",31574,"4"
"2021-08-02 01:39:37.411+00",7594197,"1"
"2021-08-02 01:39:37.411+00",7038111,"3"
"2021-08-02 01:40:07.411+00",6769904,"3"
"2021-08-02 01:40:07.411+00",6648324,"5"
"2021-08-02 01:40:07.411+00",7374159,"1"
"2021-08-02 01:40:07.411+00",31574,"4"
"2021-08-02 01:40:07.411+00",6722123,"2"
"2021-08-02 01:40:07.411+00",6767080,"0"
"2021-08-02 01:40:37.411+00",6727278,"0"
"2021-08-02 01:40:37.411+00",7315176,"1"
"2021-08-02 01:40:37.411+00",31574,"4"
"2021-08-02 01:40:37.411+00",6706745,"2"
"2021-08-02 01:40:37.411+00",6644857,"5"
"2021-08-02 01:40:37.411+00",6727209,"3"
"2021-08-02 01:41:07.411+00",4445013,"2"
"2021-08-02 01:41:07.411+00",4401904,"5"
"2021-08-02 01:41:07.411+00",4439889,"0"
"2021-08-02 01:41:07.411+00",31574,"4"
"2021-08-02 01:41:07.411+00",4438557,"3"
"2021-08-02 01:41:07.411+00",4845204,"1"
"2021-08-02 01:41:37.411+00",2162300,"2"
"2021-08-02 01:41:37.411+00",2144847,"5"
"2021-08-02 01:41:37.411+00",2171690,"0"
"2021-08-02 01:41:37.411+00",31574,"4"
"2021-08-02 01:41:37.411+00",2360749,"1"
"2021-08-02 01:41:37.411+00",2155189,"3"
"2021-08-02 01:42:07.411+00",508570,"0"
"2021-08-02 01:42:07.411+00",492405,"5"
"2021-08-02 01:42:07.411+00",494090,"3"
"2021-08-02 01:42:07.411+00",523074,"1"
"2021-08-02 01:42:07.411+00",31574,"4"
"2021-08-02 01:42:07.411+00",495101,"2"
"2021-08-02 01:42:37.411+00",475508,"5"
"2021-08-02 01:42:37.411+00",503725,"1"
"2021-08-02 01:42:37.411+00",31574,"4"
"2021-08-02 01:42:37.411+00",477867,"2"
"2021-08-02 01:42:37.411+00",497430,"0"
"2021-08-02 01:42:37.411+00",478878,"3"
"2021-08-02 01:43:07.411+00",31574,"4"
"2021-08-02 01:43:07.411+00",485281,"5"
"2021-08-02 01:43:07.411+00",492358,"3"
"2021-08-02 01:43:07.411+00",488651,"2"
"2021-08-02 01:43:07.411+00",513423,"0"
"2021-08-02 01:43:07.411+00",514542,"1"
"2021-08-02 01:43:37.422+00",31574,"4"
"2021-08-02 01:43:37.422+00",494322,"2"
"2021-08-02 01:43:37.422+00",509743,"1"
"2021-08-02 01:43:37.422+00",517844,"0"
"2021-08-02 01:43:37.422+00",498703,"3"
"2021-08-02 01:43:37.422+00",488930,"5"
"2021-08-02 01:44:07.411+00",501794,"5"
"2021-08-02 01:44:07.411+00",509882,"3"
"2021-08-02 01:44:07.411+00",506512,"2"
"2021-08-02 01:44:07.411+00",31574,"4"
"2021-08-02 01:44:07.411+00",532360,"0"
"2021-08-02 01:44:07.411+00",532468,"1"
"2021-08-02 01:44:37.411+00",503142,"5"
"2021-08-02 01:44:37.411+00",507860,"2"
"2021-08-02 01:44:37.411+00",509208,"3"
"2021-08-02 01:44:37.411+00",532795,"1"
"2021-08-02 01:44:37.411+00",533698,"0"
"2021-08-02 01:44:37.411+00",31574,"4"
"2021-08-02 01:45:07.411+00",526558,"0"
"2021-08-02 01:45:07.411+00",502468,"3"
"2021-08-02 01:45:07.411+00",499435,"5"
"2021-08-02 01:45:07.411+00",527003,"1"
"2021-08-02 01:45:07.411+00",31574,"4"
"2021-08-02 01:45:07.411+00",501457,"2"
"2021-08-02 01:45:37.411+00",528009,"1"
"2021-08-02 01:45:37.411+00",503537,"5"
"2021-08-02 01:45:37.411+00",505896,"3"
"2021-08-02 01:45:37.411+00",31574,"4"
"2021-08-02 01:45:37.411+00",503874,"2"
"2021-08-02 01:45:37.411+00",527901,"0"
"2021-08-02 01:46:07.411+00",40572973,"2"
"2021-08-02 01:46:07.411+00",41602972,"0"
"2021-08-02 01:46:07.411+00",40655102,"5"
"2021-08-02 01:46:07.411+00",41872056,"3"
"2021-08-02 01:46:07.411+00",44605204,"1"
"2021-08-02 01:46:07.411+00",31574,"4"
"2021-08-02 01:46:37.411+00",77869988,"3"
"2021-08-02 01:46:37.411+00",77788781,"5"
"2021-08-02 01:46:37.411+00",77358280,"0"
"2021-08-02 01:46:37.411+00",77980909,"2"
"2021-08-02 01:46:37.411+00",31574,"4"
"2021-08-02 01:46:37.411+00",83858877,"1"
"2021-08-02 01:47:07.416+00",116762835,"5"
"2021-08-02 01:47:07.416+00",116812039,"3"
"2021-08-02 01:47:07.416+00",31574,"4"
"2021-08-02 01:47:07.416+00",116829734,"2"
"2021-08-02 01:47:07.416+00",116379001,"0"
"2021-08-02 01:47:07.416+00",125453834,"1"
"2021-08-02 01:47:37.411+00",148582818,"1"
"2021-08-02 01:47:37.411+00",31574,"4"
"2021-08-02 01:47:37.411+00",138101154,"2"
"2021-08-02 01:47:37.411+00",137405343,"0"
"2021-08-02 01:47:37.411+00",138088466,"3"
"2021-08-02 01:47:37.411+00",137715922,"5"
"2021-08-02 01:48:07.411+00",139235965,"2"
"2021-08-02 01:48:07.411+00",139289886,"5"
"2021-08-02 01:48:07.411+00",31574,"4"
"2021-08-02 01:48:07.411+00",150221603,"1"
"2021-08-02 01:48:07.411+00",139326000,"3"
"2021-08-02 01:48:07.411+00",138707211,"0"
"2021-08-02 01:48:37.411+00",145586390,"1"
"2021-08-02 01:48:37.411+00",135633292,"5"
"2021-08-02 01:48:37.411+00",135509051,"0"
"2021-08-02 01:48:37.411+00",135333748,"2"
"2021-08-02 01:48:37.411+00",31574,"4"
"2021-08-02 01:48:37.411+00",135832863,"3"
"2021-08-02 01:49:07.411+00",134270697,"2"
"2021-08-02 01:49:07.411+00",134654877,"0"
"2021-08-02 01:49:07.411+00",31574,"4"
"2021-08-02 01:49:07.411+00",144314664,"1"
"2021-08-02 01:49:07.411+00",134744544,"3"
"2021-08-02 01:49:07.411+00",134453677,"5"
"2021-08-02 01:49:37.411+00",31574,"4"
"2021-08-02 01:49:37.411+00",148567349,"1"
"2021-08-02 01:49:37.411+00",137849949,"3"
"2021-08-02 01:49:37.411+00",137401489,"5"
"2021-08-02 01:49:37.411+00",139304885,"0"
"2021-08-02 01:49:37.411+00",139381494,"2"
"2021-08-02 01:50:07.411+00",137824909,"3"
"2021-08-02 01:50:07.411+00",147288547,"1"
"2021-08-02 01:50:07.411+00",138035704,"2"
"2021-08-02 01:50:07.411+00",31574,"4"
"2021-08-02 01:50:07.411+00",138467246,"0"
"2021-08-02 01:50:07.411+00",137477399,"5"
"2021-08-02 01:50:37.411+00",31574,"4"
"2021-08-02 01:50:37.411+00",141292170,"0"
"2021-08-02 01:50:37.411+00",140785335,"5"
"2021-08-02 01:50:37.411+00",141580607,"3"
"2021-08-02 01:50:37.411+00",151655475,"1"
"2021-08-02 01:50:37.411+00",141956893,"2"
"2021-08-02 01:51:07.411+00",113146948,"3"
"2021-08-02 01:51:07.411+00",113296461,"2"
"2021-08-02 01:51:07.411+00",112803116,"0"
"2021-08-02 01:51:07.411+00",112482238,"5"
"2021-08-02 01:51:07.411+00",31574,"4"
"2021-08-02 01:51:07.411+00",122811821,"1"
"2021-08-02 01:51:37.411+00",85470773,"1"
"2021-08-02 01:51:37.411+00",76184591,"2"
"2021-08-02 01:51:37.411+00",76200085,"0"
"2021-08-02 01:51:37.411+00",76001754,"5"
"2021-08-02 01:51:37.411+00",76512122,"3"
"2021-08-02 01:51:37.411+00",31574,"4"
"2021-08-02 01:52:07.411+00",34942794,"1"
"2021-08-02 01:52:07.411+00",31574,"4"
"2021-08-02 01:52:07.411+00",27337380,"2"
"2021-08-02 01:52:07.411+00",27394395,"0"
"2021-08-02 01:52:07.411+00",27385438,"5"
"2021-08-02 01:52:07.411+00",27458206,"3"
"2021-08-02 01:52:37.411+00",3664298,"2"
"2021-08-02 01:52:37.411+00",31574,"4"
"2021-08-02 01:52:37.411+00",3665381,"0"
"2021-08-02 01:52:37.411+00",3577056,"5"
"2021-08-02 01:52:37.411+00",3646252,"3"
"2021-08-02 01:52:37.411+00",8210169,"1"
"2021-08-02 01:53:07.411+00",153615,"5"
"2021-08-02 01:53:07.411+00",162040,"3"
"2021-08-02 01:53:07.411+00",184956,"1"
"2021-08-02 01:53:07.411+00",168249,"0"
"2021-08-02 01:53:07.411+00",31574,"4"
"2021-08-02 01:53:07.411+00",157659,"2"
"2021-08-02 01:53:37.411+00",301837,"2"
"2021-08-02 01:53:37.411+00",315310,"0"
"2021-08-02 01:53:37.411+00",296108,"5"
"2021-08-02 01:53:37.411+00",337273,"1"
"2021-08-02 01:53:37.411+00",304870,"3"
"2021-08-02 01:53:37.411+00",31574,"4"
"2021-08-02 01:54:07.411+00",322510,"2"
"2021-08-02 01:54:07.411+00",334760,"0"
"2021-08-02 01:54:07.411+00",31574,"4"
"2021-08-02 01:54:07.411+00",319814,"3"
"2021-08-02 01:54:07.411+00",318466,"5"
"2021-08-02 01:54:07.411+00",346339,"1"
"2021-08-02 01:54:37.411+00",31574,"4"
"2021-08-02 01:54:37.411+00",501574,"1"
"2021-08-02 01:54:37.411+00",470732,"3"
"2021-08-02 01:54:37.411+00",469047,"5"
"2021-08-02 01:54:37.411+00",493594,"0"
"2021-08-02 01:54:37.411+00",473428,"2"
"2021-08-02 01:55:07.411+00",457458,"1"
"2021-08-02 01:55:07.411+00",455665,"0"
"2021-08-02 01:55:07.411+00",441134,"2"
"2021-08-02 01:55:07.411+00",31574,"4"
"2021-08-02 01:55:07.411+00",438775,"3"
"2021-08-02 01:55:07.411+00",436753,"5"
"2021-08-02 01:55:37.411+00",491289,"5"
"2021-08-02 01:55:37.411+00",31574,"4"
"2021-08-02 01:55:37.411+00",518456,"1"
"2021-08-02 01:55:37.411+00",498029,"3"
"2021-08-02 01:55:37.411+00",520370,"0"
"2021-08-02 01:55:37.411+00",494659,"2"
"2021-08-02 01:56:07.411+00",521993,"0"
"2021-08-02 01:56:07.411+00",490673,"2"
"2021-08-02 01:56:07.411+00",31574,"4"
"2021-08-02 01:56:07.411+00",520416,"1"
"2021-08-02 01:56:07.411+00",493706,"3"
"2021-08-02 01:56:07.411+00",485955,"5"
"2021-08-02 01:56:37.411+00",517952,"1"
"2021-08-02 01:56:37.411+00",501399,"3"
"2021-08-02 01:56:37.411+00",495333,"5"
"2021-08-02 01:56:37.411+00",513679,"0"
"2021-08-02 01:56:37.411+00",498703,"2"
"2021-08-02 01:56:37.411+00",31574,"4"
"2021-08-02 01:57:07.411+00",515269,"0"
"2021-08-02 01:57:07.411+00",514029,"1"
"2021-08-02 01:57:07.411+00",491963,"3"
"2021-08-02 01:57:07.411+00",487582,"5"
"2021-08-02 01:57:07.411+00",488593,"2"
"2021-08-02 01:57:07.411+00",31574,"4"
"2021-08-02 01:57:37.411+00",400983,"0"
"2021-08-02 01:57:37.411+00",370085,"2"
"2021-08-02 01:57:37.411+00",31574,"4"
"2021-08-02 01:57:37.411+00",401091,"1"
"2021-08-02 01:57:37.411+00",373455,"3"
"2021-08-02 01:57:37.411+00",371096,"5"
"2021-08-02 01:58:07.411+00",370701,"3"
"2021-08-02 01:58:07.411+00",368342,"5"
"2021-08-02 01:58:07.411+00",392382,"0"
"2021-08-02 01:58:07.411+00",368679,"2"
"2021-08-02 01:58:07.411+00",31574,"4"
"2021-08-02 01:58:07.411+00",393501,"1"
"2021-08-02 01:58:37.411+00",404884,"1"
"2021-08-02 01:58:37.411+00",378937,"3"
"2021-08-02 01:58:37.411+00",377926,"5"
"2021-08-02 01:58:37.411+00",404799,"0"
"2021-08-02 01:58:37.411+00",379611,"2"
"2021-08-02 01:58:37.411+00",31574,"4"
"2021-08-02 01:59:07.411+00",497840,"3"
"2021-08-02 01:59:07.411+00",494807,"5"
"2021-08-02 01:59:07.411+00",522894,"0"
"2021-08-02 01:59:07.411+00",497166,"2"
"2021-08-02 01:59:07.411+00",31574,"4"
"2021-08-02 01:59:07.411+00",520957,"1"
"2021-08-02 01:59:37.411+00",385606,"0"
"2021-08-02 01:59:37.411+00",361660,"2"
"2021-08-02 01:59:37.411+00",31574,"4"
"2021-08-02 01:59:37.411+00",379167,"1"
"2021-08-02 01:59:37.411+00",360986,"3"
"2021-08-02 01:59:37.411+00",356268,"5"
"2021-08-02 02:00:07.411+00",387680,"0"
"2021-08-02 02:00:07.411+00",365309,"2"
"2021-08-02 02:00:07.411+00",31574,"4"
"2021-08-02 02:00:07.411+00",382612,"1"
"2021-08-02 02:00:07.411+00",363961,"3"
"2021-08-02 02:00:07.411+00",359917,"5"
"2021-08-02 02:00:37.411+00",396524,"0"
"2021-08-02 02:00:37.411+00",379068,"2"
"2021-08-02 02:00:37.411+00",31574,"4"
"2021-08-02 02:00:37.411+00",392467,"1"
"2021-08-02 02:00:37.411+00",376709,"3"
"2021-08-02 02:00:37.411+00",374013,"5"
"2021-08-02 02:01:07.411+00",541263,"0"
"2021-08-02 02:01:07.411+00",502073,"2"
"2021-08-02 02:01:07.411+00",31574,"4"
"2021-08-02 02:01:07.411+00",531814,"1"
"2021-08-02 02:01:07.411+00",504432,"3"
"2021-08-02 02:01:07.411+00",502747,"5"
"2021-08-02 02:01:37.411+00",31574,"4"
"2021-08-02 02:01:37.411+00",538757,"0"
"2021-08-02 02:01:37.411+00",508081,"2"
"2021-08-02 02:01:37.411+00",528634,"1"
"2021-08-02 02:01:37.411+00",509429,"3"
"2021-08-02 02:01:37.411+00",506733,"5"
"2021-08-02 02:02:07.411+00",375082,"5"
"2021-08-02 02:02:07.411+00",376767,"3"
"2021-08-02 02:02:07.411+00",397097,"1"
"2021-08-02 02:02:07.411+00",31574,"4"
"2021-08-02 02:02:07.411+00",378115,"2"
"2021-08-02 02:02:07.411+00",403850,"0"
"2021-08-02 02:02:37.413+00",410914,"1"
"2021-08-02 02:02:37.413+00",409121,"0"
"2021-08-02 02:02:37.413+00",377720,"2"
"2021-08-02 02:02:37.413+00",31574,"4"
"2021-08-02 02:02:37.413+00",378394,"3"
"2021-08-02 02:02:37.413+00",372328,"5"
"2021-08-02 02:03:07.411+00",389457,"3"
"2021-08-02 02:03:07.411+00",383728,"5"
"2021-08-02 02:03:07.411+00",407822,"0"
"2021-08-02 02:03:07.411+00",419172,"1"
"2021-08-02 02:03:07.411+00",389120,"2"
"2021-08-02 02:03:07.411+00",31574,"4"
"2021-08-02 02:03:37.411+00",506117,"5"
"2021-08-02 02:03:37.411+00",527661,"0"
"2021-08-02 02:03:37.411+00",510835,"2"
"2021-08-02 02:03:37.411+00",31574,"4"
"2021-08-02 02:03:37.411+00",543513,"1"
"2021-08-02 02:03:37.411+00",514542,"3"
"2021-08-02 02:04:07.411+00",517296,"3"
"2021-08-02 02:04:07.411+00",512915,"5"
"2021-08-02 02:04:07.411+00",544493,"1"
"2021-08-02 02:04:07.411+00",535839,"0"
"2021-08-02 02:04:07.411+00",517296,"2"
"2021-08-02 02:04:07.411+00",31574,"4"
"2021-08-02 02:04:37.411+00",31574,"4"
"2021-08-02 02:04:37.411+00",510704,"0"
"2021-08-02 02:04:37.411+00",495054,"2"
"2021-08-02 02:04:37.411+00",516662,"1"
"2021-08-02 02:04:37.411+00",495728,"3"
"2021-08-02 02:04:37.411+00",492021,"5"
"2021-08-02 02:05:07.411+00",517656,"1"
"2021-08-02 02:05:07.411+00",488651,"3"
"2021-08-02 02:05:07.411+00",485618,"5"
"2021-08-02 02:05:07.411+00",512035,"0"
"2021-08-02 02:05:07.411+00",490673,"2"
"2021-08-02 02:05:07.411+00",31574,"4"
"2021-08-02 02:05:37.411+00",473881,"2"
"2021-08-02 02:05:37.411+00",472533,"3"
"2021-08-02 02:05:37.411+00",469837,"5"
"2021-08-02 02:05:37.411+00",494306,"0"
"2021-08-02 02:05:37.411+00",31574,"4"
"2021-08-02 02:05:37.411+00",497905,"1"
"2021-08-02 02:06:07.411+00",499659,"1"
"2021-08-02 02:06:07.411+00",479552,"3"
"2021-08-02 02:06:07.411+00",472138,"5"
"2021-08-02 02:06:07.411+00",504269,"0"
"2021-08-02 02:06:07.411+00",477193,"2"
"2021-08-02 02:06:07.411+00",31574,"4"
"2021-08-02 02:06:37.411+00",520815,"0"
"2021-08-02 02:06:37.411+00",492974,"2"
"2021-08-02 02:06:37.411+00",31574,"4"
"2021-08-02 02:06:37.411+00",515868,"1"
"2021-08-02 02:06:37.411+00",496007,"3"
"2021-08-02 02:06:37.411+00",490278,"5"
"2021-08-02 02:07:07.414+00",511676,"0"
"2021-08-02 02:07:07.414+00",484886,"2"
"2021-08-02 02:07:07.414+00",31574,"4"
"2021-08-02 02:07:07.414+00",515275,"1"
"2021-08-02 02:07:07.414+00",489941,"3"
"2021-08-02 02:07:07.414+00",484212,"5"
"2021-08-02 02:07:37.411+00",507413,"0"
"2021-08-02 02:07:37.411+00",483875,"2"
"2021-08-02 02:07:37.411+00",31574,"4"
"2021-08-02 02:07:37.411+00",513034,"1"
"2021-08-02 02:07:37.411+00",486234,"3"
"2021-08-02 02:07:37.411+00",484212,"5"
"2021-08-02 02:08:07.411+00",31574,"4"
"2021-08-02 02:08:07.411+00",485955,"2"
"2021-08-02 02:08:07.411+00",508206,"0"
"2021-08-02 02:08:07.411+00",515512,"1"
"2021-08-02 02:08:07.411+00",486292,"5"
"2021-08-02 02:08:07.411+00",487977,"3"
"2021-08-02 02:08:37.411+00",500109,"5"
"2021-08-02 02:08:37.411+00",534374,"1"
"2021-08-02 02:08:37.411+00",501457,"3"
"2021-08-02 02:08:37.411+00",527068,"0"
"2021-08-02 02:08:37.411+00",503479,"2"
"2021-08-02 02:08:37.411+00",31574,"4"
"2021-08-02 02:09:07.411+00",528530,"0"
"2021-08-02 02:09:07.411+00",503758,"3"
"2021-08-02 02:09:07.411+00",505106,"2"
"2021-08-02 02:09:07.411+00",503084,"5"
"2021-08-02 02:09:07.411+00",31574,"4"
"2021-08-02 02:09:07.411+00",534488,"1"
"2021-08-02 02:09:37.411+00",31574,"4"
"2021-08-02 02:09:37.411+00",4000386,"5"
"2021-08-02 02:09:37.411+00",4213215,"1"
"2021-08-02 02:09:37.411+00",4345741,"0"
"2021-08-02 02:09:37.411+00",4022376,"2"
"2021-08-02 02:09:37.411+00",4058294,"3"
"2021-08-02 02:10:07.411+00",7064726,"1"
"2021-08-02 02:10:07.411+00",6972007,"3"
"2021-08-02 02:10:07.411+00",6840421,"5"
"2021-08-02 02:10:07.411+00",7363232,"0"
"2021-08-02 02:10:07.411+00",6910558,"2"
"2021-08-02 02:10:07.411+00",31574,"4"
"2021-08-02 02:10:37.411+00",31574,"4"
"2021-08-02 02:10:37.411+00",10124865,"5"
"2021-08-02 02:10:37.411+00",10318774,"3"
"2021-08-02 02:10:37.411+00",10365413,"1"
"2021-08-02 02:10:37.411+00",10228610,"2"
"2021-08-02 02:10:37.411+00",10846337,"0"
"2021-08-02 02:11:07.411+00",9473149,"5"
"2021-08-02 02:11:07.411+00",10179232,"0"
"2021-08-02 02:11:07.411+00",9546762,"2"
"2021-08-02 02:11:07.411+00",31574,"4"
"2021-08-02 02:11:07.411+00",9668474,"1"
"2021-08-02 02:11:07.411+00",9649039,"3"
"2021-08-02 02:11:37.411+00",9599422,"5"
"2021-08-02 02:11:37.411+00",10214762,"0"
"2021-08-02 02:11:37.411+00",9549916,"2"
"2021-08-02 02:11:37.411+00",31574,"4"
"2021-08-02 02:11:37.411+00",9739221,"1"
"2021-08-02 02:11:37.411+00",9738154,"3"
"2021-08-02 02:12:07.411+00",9872803,"3"
"2021-08-02 02:12:07.411+00",31574,"4"
"2021-08-02 02:12:07.411+00",9946574,"1"
"2021-08-02 02:12:07.411+00",9771274,"5"
"2021-08-02 02:12:07.411+00",10399102,"0"
"2021-08-02 02:12:07.411+00",9820794,"2"
"2021-08-02 02:12:37.411+00",9822846,"2"
"2021-08-02 02:12:37.411+00",9898007,"1"
"2021-08-02 02:12:37.411+00",9864559,"3"
"2021-08-02 02:12:37.411+00",31574,"4"
"2021-08-02 02:12:37.411+00",10346180,"0"
"2021-08-02 02:12:37.411+00",9750087,"5"
"2021-08-02 02:13:07.411+00",31574,"4"
"2021-08-02 02:13:07.411+00",9244679,"5"
"2021-08-02 02:13:07.411+00",9344940,"3"
"2021-08-02 02:13:07.411+00",9391778,"1"
"2021-08-02 02:13:07.411+00",9326866,"2"
"2021-08-02 02:13:07.411+00",9855041,"0"
"2021-08-02 02:13:37.411+00",9800446,"1"
"2021-08-02 02:13:37.411+00",9756908,"3"
"2021-08-02 02:13:37.411+00",9528387,"5"
"2021-08-02 02:13:37.411+00",10275439,"0"
"2021-08-02 02:13:37.411+00",9620436,"2"
"2021-08-02 02:13:37.411+00",31574,"4"
"2021-08-02 02:14:07.411+00",10269693,"0"
"2021-08-02 02:14:07.411+00",9623235,"5"
"2021-08-02 02:14:07.411+00",9717610,"3"
"2021-08-02 02:14:07.411+00",9780043,"1"
"2021-08-02 02:14:07.411+00",31574,"4"
"2021-08-02 02:14:07.411+00",9699872,"2"
"2021-08-02 02:14:37.411+00",5941146,"2"
"2021-08-02 02:14:37.411+00",31574,"4"
"2021-08-02 02:14:37.411+00",5895430,"5"
"2021-08-02 02:14:37.411+00",5962886,"1"
"2021-08-02 02:14:37.411+00",5938118,"3"
"2021-08-02 02:14:37.411+00",6269976,"0"
"2021-08-02 02:15:07.411+00",31574,"4"
"2021-08-02 02:15:07.411+00",2548462,"3"
"2021-08-02 02:15:07.411+00",2565910,"1"
"2021-08-02 02:15:07.411+00",2526880,"5"
"2021-08-02 02:15:07.411+00",2701102,"0"
"2021-08-02 02:15:07.411+00",2540186,"2"
"2021-08-02 02:15:37.411+00",474588,"2"
"2021-08-02 02:15:37.411+00",474925,"5"
"2021-08-02 02:15:37.411+00",474251,"3"
"2021-08-02 02:15:37.411+00",495901,"1"
"2021-08-02 02:15:37.411+00",504676,"0"
"2021-08-02 02:15:37.411+00",31574,"4"
"2021-08-02 02:16:07.411+00",504548,"3"
"2021-08-02 02:16:07.411+00",530595,"0"
"2021-08-02 02:16:07.411+00",507244,"2"
"2021-08-02 02:16:07.411+00",31574,"4"
"2021-08-02 02:16:07.411+00",530029,"1"
"2021-08-02 02:16:07.411+00",505559,"5"
"2021-08-02 02:16:37.411+00",528640,"1"
"2021-08-02 02:16:37.411+00",31574,"4"
"2021-08-02 02:16:37.411+00",502131,"2"
"2021-08-02 02:16:37.411+00",519312,"0"
"2021-08-02 02:16:37.411+00",499098,"5"
"2021-08-02 02:16:37.411+00",497413,"3"
"2021-08-02 02:17:07.411+00",502468,"2"
"2021-08-02 02:17:07.411+00",508116,"0"
"2021-08-02 02:17:07.411+00",499772,"5"
"2021-08-02 02:17:07.411+00",499435,"3"
"2021-08-02 02:17:07.411+00",525990,"1"
"2021-08-02 02:17:07.411+00",31574,"4"
"2021-08-02 02:17:37.411+00",511288,"3"
"2021-08-02 02:17:37.411+00",519295,"0"
"2021-08-02 02:17:37.411+00",512636,"2"
"2021-08-02 02:17:37.411+00",31574,"4"
"2021-08-02 02:17:37.411+00",511962,"5"
"2021-08-02 02:17:37.411+00",536832,"1"
"2021-08-02 02:18:07.411+00",31574,"4"
"2021-08-02 02:18:07.411+00",529971,"0"
"2021-08-02 02:18:07.411+00",517691,"2"
"2021-08-02 02:18:07.411+00",517691,"5"
"2021-08-02 02:18:07.411+00",519376,"3"
"2021-08-02 02:18:07.411+00",538962,"1"
"2021-08-02 02:18:37.415+00",516959,"2"
"2021-08-02 02:18:37.415+00",542900,"1"
"2021-08-02 02:18:37.415+00",518644,"3"
"2021-08-02 02:18:37.415+00",514600,"5"
"2021-08-02 02:18:37.415+00",541107,"0"
"2021-08-02 02:18:37.415+00",31574,"4"
"2021-08-02 02:19:07.411+00",33137455,"2"
"2021-08-02 02:19:07.411+00",38402157,"3"
"2021-08-02 02:19:07.411+00",38680050,"1"
"2021-08-02 02:19:07.411+00",31574,"4"
"2021-08-02 02:19:07.411+00",37697446,"5"
"2021-08-02 02:19:07.411+00",39605829,"0"
"2021-08-02 02:19:37.411+00",31574,"4"
"2021-08-02 02:19:37.411+00",102574020,"0"
"2021-08-02 02:19:37.411+00",98505147,"2"
"2021-08-02 02:19:37.411+00",98495865,"5"
"2021-08-02 02:19:37.411+00",98365520,"3"
"2021-08-02 02:19:37.411+00",98804607,"1"
"2021-08-02 02:20:07.415+00",153590652,"5"
"2021-08-02 02:20:07.415+00",159961311,"0"
"2021-08-02 02:20:07.415+00",153823128,"2"
"2021-08-02 02:20:07.415+00",31574,"4"
"2021-08-02 02:20:07.415+00",153794306,"1"
"2021-08-02 02:20:07.415+00",153247505,"3"
"2021-08-02 02:20:37.411+00",217981788,"5"
"2021-08-02 02:20:37.411+00",226368262,"0"
"2021-08-02 02:20:37.411+00",217971502,"2"
"2021-08-02 02:20:37.411+00",31574,"4"
"2021-08-02 02:20:37.411+00",218570315,"1"
"2021-08-02 02:20:37.411+00",217438028,"3"
"2021-08-02 02:21:07.411+00",31574,"4"
"2021-08-02 02:21:07.411+00",266498528,"1"
"2021-08-02 02:21:07.411+00",267598339,"5"
"2021-08-02 02:21:07.411+00",277872967,"0"
"2021-08-02 02:21:07.411+00",268731298,"2"
"2021-08-02 02:21:07.411+00",266560645,"3"
