"time","current_consumer_offset","consumergroup","kafka_partition"
"2021-08-02 01:14:14.576+00",568451,"bullet-consumer-group","1"
"2021-08-02 01:14:14.576+00",568408,"bullet-consumer-group","4"
"2021-08-02 01:14:24.576+00",571519,"bullet-consumer-group","0"
"2021-08-02 01:14:24.576+00",570159,"bullet-consumer-group","3"
"2021-08-02 01:14:24.576+00",570648,"bullet-consumer-group","1"
"2021-08-02 01:14:24.576+00",570460,"bullet-consumer-group","2"
"2021-08-02 01:14:24.576+00",570583,"bullet-consumer-group","4"
"2021-08-02 01:14:34.576+00",572623,"bullet-consumer-group","2"
"2021-08-02 01:14:34.576+00",572718,"bullet-consumer-group","1"
"2021-08-02 01:14:34.576+00",572279,"bullet-consumer-group","3"
"2021-08-02 01:14:34.576+00",572708,"bullet-consumer-group","4"
"2021-08-02 01:14:34.576+00",573662,"bullet-consumer-group","0"
"2021-08-02 01:14:44.576+00",574336,"bullet-consumer-group","3"
"2021-08-02 01:14:44.576+00",574766,"bullet-consumer-group","2"
"2021-08-02 01:14:44.576+00",575723,"bullet-consumer-group","0"
"2021-08-02 01:14:44.576+00",574827,"bullet-consumer-group","4"
"2021-08-02 01:14:44.576+00",574860,"bullet-consumer-group","1"
"2021-08-02 01:14:54.576+00",577897,"bullet-consumer-group","0"
"2021-08-02 01:14:54.576+00",576883,"bullet-consumer-group","2"
"2021-08-02 01:14:54.576+00",576981,"bullet-consumer-group","4"
"2021-08-02 01:14:54.576+00",576432,"bullet-consumer-group","3"
"2021-08-02 01:14:54.576+00",576982,"bullet-consumer-group","1"
"2021-08-02 01:15:04.576+00",587550,"bullet-consumer-group","3"
"2021-08-02 01:15:04.576+00",588039,"bullet-consumer-group","4"
"2021-08-02 01:15:04.576+00",588886,"bullet-consumer-group","0"
"2021-08-02 01:15:04.576+00",587913,"bullet-consumer-group","2"
"2021-08-02 01:15:04.576+00",587925,"bullet-consumer-group","1"
"2021-08-02 01:15:14.576+00",600960,"bullet-consumer-group","1"
"2021-08-02 01:15:14.576+00",600593,"bullet-consumer-group","3"
"2021-08-02 01:15:14.576+00",601151,"bullet-consumer-group","4"
"2021-08-02 01:15:14.576+00",601866,"bullet-consumer-group","0"
"2021-08-02 01:15:14.576+00",601075,"bullet-consumer-group","2"
"2021-08-02 01:15:24.576+00",614028,"bullet-consumer-group","1"
"2021-08-02 01:15:24.576+00",613766,"bullet-consumer-group","3"
"2021-08-02 01:15:24.576+00",614193,"bullet-consumer-group","2"
"2021-08-02 01:15:24.576+00",614970,"bullet-consumer-group","0"
"2021-08-02 01:15:24.576+00",614154,"bullet-consumer-group","4"
"2021-08-02 01:15:34.576+00",627173,"bullet-consumer-group","2"
"2021-08-02 01:15:34.576+00",626943,"bullet-consumer-group","1"
"2021-08-02 01:15:34.576+00",626763,"bullet-consumer-group","3"
"2021-08-02 01:15:34.576+00",627215,"bullet-consumer-group","4"
"2021-08-02 01:15:34.576+00",628141,"bullet-consumer-group","0"
"2021-08-02 01:15:44.576+00",640228,"bullet-consumer-group","4"
"2021-08-02 01:15:44.576+00",640205,"bullet-consumer-group","2"
"2021-08-02 01:15:44.576+00",641200,"bullet-consumer-group","0"
"2021-08-02 01:15:44.576+00",639670,"bullet-consumer-group","3"
"2021-08-02 01:15:44.576+00",640087,"bullet-consumer-group","1"
"2021-08-02 01:15:54.576+00",653361,"bullet-consumer-group","2"
"2021-08-02 01:15:54.576+00",654330,"bullet-consumer-group","0"
"2021-08-02 01:15:54.576+00",653538,"bullet-consumer-group","4"
"2021-08-02 01:15:54.576+00",653426,"bullet-consumer-group","1"
"2021-08-02 01:15:54.576+00",652997,"bullet-consumer-group","3"
"2021-08-02 01:16:04.579+00",666356,"bullet-consumer-group","2"
"2021-08-02 01:16:04.579+00",667323,"bullet-consumer-group","0"
"2021-08-02 01:16:04.579+00",666147,"bullet-consumer-group","3"
"2021-08-02 01:16:04.579+00",666532,"bullet-consumer-group","1"
"2021-08-02 01:16:04.579+00",666667,"bullet-consumer-group","4"
"2021-08-02 01:16:14.58+00",679383,"bullet-consumer-group","2"
"2021-08-02 01:16:14.58+00",680548,"bullet-consumer-group","0"
"2021-08-02 01:16:14.58+00",679671,"bullet-consumer-group","4"
"2021-08-02 01:16:14.58+00",679177,"bullet-consumer-group","3"
"2021-08-02 01:16:14.58+00",679400,"bullet-consumer-group","1"
"2021-08-02 01:16:24.576+00",692170,"bullet-consumer-group","0"
"2021-08-02 01:16:24.576+00",691197,"bullet-consumer-group","2"
"2021-08-02 01:16:24.576+00",691373,"bullet-consumer-group","4"
"2021-08-02 01:16:24.576+00",691006,"bullet-consumer-group","1"
"2021-08-02 01:16:24.576+00",690796,"bullet-consumer-group","3"
"2021-08-02 01:16:34.576+00",698239,"bullet-consumer-group","3"
"2021-08-02 01:16:34.576+00",698894,"bullet-consumer-group","4"
"2021-08-02 01:16:34.576+00",698577,"bullet-consumer-group","1"
"2021-08-02 01:16:34.576+00",699571,"bullet-consumer-group","0"
"2021-08-02 01:16:34.576+00",698713,"bullet-consumer-group","2"
"2021-08-02 01:16:44.576+00",706243,"bullet-consumer-group","2"
"2021-08-02 01:16:44.576+00",707032,"bullet-consumer-group","0"
"2021-08-02 01:16:44.576+00",705809,"bullet-consumer-group","3"
"2021-08-02 01:16:44.576+00",706090,"bullet-consumer-group","1"
"2021-08-02 01:16:44.576+00",706320,"bullet-consumer-group","4"
"2021-08-02 01:16:54.576+00",713762,"bullet-consumer-group","2"
"2021-08-02 01:16:54.576+00",713472,"bullet-consumer-group","3"
"2021-08-02 01:16:54.576+00",714602,"bullet-consumer-group","0"
"2021-08-02 01:16:54.576+00",714031,"bullet-consumer-group","4"
"2021-08-02 01:16:54.576+00",713608,"bullet-consumer-group","1"
"2021-08-02 01:17:04.576+00",721216,"bullet-consumer-group","1"
"2021-08-02 01:17:04.576+00",721100,"bullet-consumer-group","3"
"2021-08-02 01:17:04.576+00",721438,"bullet-consumer-group","2"
"2021-08-02 01:17:04.576+00",722154,"bullet-consumer-group","0"
"2021-08-02 01:17:04.576+00",721636,"bullet-consumer-group","4"
"2021-08-02 01:17:14.576+00",728808,"bullet-consumer-group","1"
"2021-08-02 01:17:14.576+00",729248,"bullet-consumer-group","4"
"2021-08-02 01:17:14.576+00",729727,"bullet-consumer-group","0"
"2021-08-02 01:17:14.576+00",729072,"bullet-consumer-group","2"
"2021-08-02 01:17:14.576+00",728583,"bullet-consumer-group","3"
"2021-08-02 01:17:24.576+00",736822,"bullet-consumer-group","4"
"2021-08-02 01:17:24.576+00",737135,"bullet-consumer-group","0"
"2021-08-02 01:17:24.576+00",736615,"bullet-consumer-group","2"
"2021-08-02 01:17:24.576+00",736341,"bullet-consumer-group","1"
"2021-08-02 01:17:24.576+00",736161,"bullet-consumer-group","3"
"2021-08-02 01:17:34.576+00",743740,"bullet-consumer-group","3"
"2021-08-02 01:17:34.576+00",744423,"bullet-consumer-group","4"
"2021-08-02 01:17:34.576+00",744671,"bullet-consumer-group","0"
"2021-08-02 01:17:34.576+00",744081,"bullet-consumer-group","2"
"2021-08-02 01:17:34.576+00",743858,"bullet-consumer-group","1"
"2021-08-02 01:17:44.576+00",751712,"bullet-consumer-group","2"
"2021-08-02 01:17:44.576+00",752262,"bullet-consumer-group","0"
"2021-08-02 01:17:44.576+00",752033,"bullet-consumer-group","4"
"2021-08-02 01:17:44.576+00",751393,"bullet-consumer-group","3"
"2021-08-02 01:17:44.576+00",751476,"bullet-consumer-group","1"
"2021-08-02 01:17:54.585+00",759904,"bullet-consumer-group","0"
"2021-08-02 01:17:54.585+00",759148,"bullet-consumer-group","1"
"2021-08-02 01:17:54.585+00",759059,"bullet-consumer-group","3"
"2021-08-02 01:17:54.585+00",759604,"bullet-consumer-group","4"
"2021-08-02 01:17:54.585+00",759323,"bullet-consumer-group","2"
"2021-08-02 01:18:04.582+00",766738,"bullet-consumer-group","1"
"2021-08-02 01:18:04.582+00",766582,"bullet-consumer-group","3"
"2021-08-02 01:18:04.582+00",767006,"bullet-consumer-group","2"
"2021-08-02 01:18:04.582+00",767411,"bullet-consumer-group","0"
"2021-08-02 01:18:04.582+00",767176,"bullet-consumer-group","4"
"2021-08-02 01:18:14.576+00",774608,"bullet-consumer-group","2"
"2021-08-02 01:18:14.576+00",774101,"bullet-consumer-group","3"
"2021-08-02 01:18:14.576+00",774798,"bullet-consumer-group","4"
"2021-08-02 01:18:14.576+00",774937,"bullet-consumer-group","0"
"2021-08-02 01:18:14.576+00",774249,"bullet-consumer-group","1"
"2021-08-02 01:18:24.576+00",781902,"bullet-consumer-group","1"
"2021-08-02 01:18:24.576+00",782154,"bullet-consumer-group","2"
"2021-08-02 01:18:24.576+00",781740,"bullet-consumer-group","3"
"2021-08-02 01:18:24.576+00",782593,"bullet-consumer-group","0"
"2021-08-02 01:18:24.576+00",782384,"bullet-consumer-group","4"
"2021-08-02 01:18:34.576+00",789739,"bullet-consumer-group","4"
"2021-08-02 01:18:34.576+00",790159,"bullet-consumer-group","0"
"2021-08-02 01:18:34.576+00",789672,"bullet-consumer-group","2"
"2021-08-02 01:18:34.576+00",789454,"bullet-consumer-group","3"
"2021-08-02 01:18:34.576+00",789330,"bullet-consumer-group","1"
"2021-08-02 01:18:44.576+00",797295,"bullet-consumer-group","4"
"2021-08-02 01:18:44.576+00",796919,"bullet-consumer-group","1"
"2021-08-02 01:18:44.576+00",796898,"bullet-consumer-group","3"
"2021-08-02 01:18:44.576+00",797749,"bullet-consumer-group","0"
"2021-08-02 01:18:44.576+00",797324,"bullet-consumer-group","2"
"2021-08-02 01:18:54.576+00",806936,"bullet-consumer-group","4"
"2021-08-02 01:18:54.576+00",807002,"bullet-consumer-group","2"
"2021-08-02 01:18:54.576+00",806594,"bullet-consumer-group","1"
"2021-08-02 01:18:54.576+00",806491,"bullet-consumer-group","3"
"2021-08-02 01:18:54.576+00",807278,"bullet-consumer-group","0"
"2021-08-02 01:19:04.576+00",821939,"bullet-consumer-group","2"
"2021-08-02 01:19:04.576+00",821791,"bullet-consumer-group","3"
"2021-08-02 01:19:04.576+00",822094,"bullet-consumer-group","4"
"2021-08-02 01:19:04.576+00",822413,"bullet-consumer-group","0"
"2021-08-02 01:19:04.576+00",821675,"bullet-consumer-group","1"
"2021-08-02 01:19:14.576+00",836731,"bullet-consumer-group","1"
"2021-08-02 01:19:14.576+00",837421,"bullet-consumer-group","0"
"2021-08-02 01:19:14.576+00",837312,"bullet-consumer-group","4"
"2021-08-02 01:19:14.576+00",836910,"bullet-consumer-group","3"
"2021-08-02 01:19:14.576+00",837108,"bullet-consumer-group","2"
"2021-08-02 01:19:24.576+00",852794,"bullet-consumer-group","0"
"2021-08-02 01:19:24.576+00",852031,"bullet-consumer-group","3"
"2021-08-02 01:19:24.576+00",851788,"bullet-consumer-group","1"
"2021-08-02 01:19:24.576+00",852605,"bullet-consumer-group","4"
"2021-08-02 01:19:24.576+00",852279,"bullet-consumer-group","2"
"2021-08-02 01:19:34.58+00",867053,"bullet-consumer-group","1"
"2021-08-02 01:19:34.58+00",867710,"bullet-consumer-group","4"
"2021-08-02 01:19:34.58+00",867888,"bullet-consumer-group","0"
"2021-08-02 01:19:34.58+00",867271,"bullet-consumer-group","2"
"2021-08-02 01:19:34.58+00",867242,"bullet-consumer-group","3"
"2021-08-02 01:19:44.576+00",882438,"bullet-consumer-group","2"
"2021-08-02 01:19:44.576+00",882183,"bullet-consumer-group","3"
"2021-08-02 01:19:44.576+00",882056,"bullet-consumer-group","1"
"2021-08-02 01:19:44.576+00",882814,"bullet-consumer-group","4"
"2021-08-02 01:19:44.576+00",882959,"bullet-consumer-group","0"
"2021-08-02 01:19:54.576+00",897947,"bullet-consumer-group","0"
"2021-08-02 01:19:54.576+00",897014,"bullet-consumer-group","1"
"2021-08-02 01:19:54.576+00",897353,"bullet-consumer-group","3"
"2021-08-02 01:19:54.576+00",897907,"bullet-consumer-group","4"
"2021-08-02 01:19:54.576+00",897591,"bullet-consumer-group","2"
"2021-08-02 01:20:04.576+00",912707,"bullet-consumer-group","2"
"2021-08-02 01:20:04.576+00",913022,"bullet-consumer-group","4"
"2021-08-02 01:20:04.576+00",913058,"bullet-consumer-group","0"
"2021-08-02 01:20:04.576+00",912200,"bullet-consumer-group","1"
"2021-08-02 01:20:04.576+00",912453,"bullet-consumer-group","3"
"2021-08-02 01:20:14.576+00",927660,"bullet-consumer-group","3"
"2021-08-02 01:20:14.576+00",928013,"bullet-consumer-group","2"
"2021-08-02 01:20:14.576+00",928319,"bullet-consumer-group","0"
"2021-08-02 01:20:14.576+00",927358,"bullet-consumer-group","1"
"2021-08-02 01:20:14.576+00",928233,"bullet-consumer-group","4"
"2021-08-02 01:20:24.576+00",943258,"bullet-consumer-group","2"
"2021-08-02 01:20:24.576+00",943537,"bullet-consumer-group","0"
"2021-08-02 01:20:24.576+00",943396,"bullet-consumer-group","4"
"2021-08-02 01:20:24.576+00",942888,"bullet-consumer-group","3"
"2021-08-02 01:20:24.576+00",942651,"bullet-consumer-group","1"
"2021-08-02 01:20:34.576+00",958119,"bullet-consumer-group","3"
"2021-08-02 01:20:34.576+00",958374,"bullet-consumer-group","4"
"2021-08-02 01:20:34.576+00",958824,"bullet-consumer-group","0"
"2021-08-02 01:20:34.576+00",958461,"bullet-consumer-group","2"
"2021-08-02 01:20:34.576+00",957666,"bullet-consumer-group","1"
"2021-08-02 01:20:44.576+00",973633,"bullet-consumer-group","2"
"2021-08-02 01:20:44.576+00",973495,"bullet-consumer-group","4"
"2021-08-02 01:20:44.576+00",973867,"bullet-consumer-group","0"
"2021-08-02 01:20:44.576+00",972622,"bullet-consumer-group","1"
"2021-08-02 01:20:44.576+00",973157,"bullet-consumer-group","3"
"2021-08-02 01:20:54.576+00",988423,"bullet-consumer-group","3"
"2021-08-02 01:20:54.576+00",987646,"bullet-consumer-group","1"
"2021-08-02 01:20:54.576+00",988926,"bullet-consumer-group","2"
"2021-08-02 01:20:54.576+00",988989,"bullet-consumer-group","0"
"2021-08-02 01:20:54.576+00",988649,"bullet-consumer-group","4"
"2021-08-02 01:21:04.587+00",1003633,"bullet-consumer-group","3"
"2021-08-02 01:21:04.587+00",1002772,"bullet-consumer-group","1"
"2021-08-02 01:21:04.587+00",1004057,"bullet-consumer-group","2"
"2021-08-02 01:21:04.587+00",1004096,"bullet-consumer-group","0"
"2021-08-02 01:21:04.587+00",1003728,"bullet-consumer-group","4"
"2021-08-02 01:21:14.584+00",1019107,"bullet-consumer-group","0"
"2021-08-02 01:21:14.584+00",1019134,"bullet-consumer-group","2"
"2021-08-02 01:21:14.584+00",1018827,"bullet-consumer-group","3"
"2021-08-02 01:21:14.584+00",1018860,"bullet-consumer-group","4"
"2021-08-02 01:21:14.584+00",1018083,"bullet-consumer-group","1"
"2021-08-02 01:21:24.58+00",1033200,"bullet-consumer-group","1"
"2021-08-02 01:21:24.58+00",1034040,"bullet-consumer-group","4"
"2021-08-02 01:21:24.58+00",1034200,"bullet-consumer-group","0"
"2021-08-02 01:21:24.58+00",1034321,"bullet-consumer-group","2"
"2021-08-02 01:21:24.58+00",1033965,"bullet-consumer-group","3"
"2021-08-02 01:21:34.576+00",1049424,"bullet-consumer-group","2"
"2021-08-02 01:21:34.576+00",1049168,"bullet-consumer-group","4"
"2021-08-02 01:21:34.576+00",1049441,"bullet-consumer-group","0"
"2021-08-02 01:21:34.576+00",1049116,"bullet-consumer-group","3"
"2021-08-02 01:21:34.576+00",1048467,"bullet-consumer-group","1"
"2021-08-02 01:21:44.576+00",1064295,"bullet-consumer-group","4"
"2021-08-02 01:21:44.576+00",1063505,"bullet-consumer-group","1"
"2021-08-02 01:21:44.576+00",1064161,"bullet-consumer-group","3"
"2021-08-02 01:21:44.576+00",1064608,"bullet-consumer-group","2"
"2021-08-02 01:21:44.576+00",1064567,"bullet-consumer-group","0"
"2021-08-02 01:21:54.576+00",1078765,"bullet-consumer-group","1"
"2021-08-02 01:21:54.576+00",1079384,"bullet-consumer-group","3"
"2021-08-02 01:21:54.576+00",1079598,"bullet-consumer-group","4"
"2021-08-02 01:21:54.576+00",1080112,"bullet-consumer-group","2"
"2021-08-02 01:21:54.576+00",1079772,"bullet-consumer-group","0"
"2021-08-02 01:22:04.576+00",1094606,"bullet-consumer-group","4"
"2021-08-02 01:22:04.576+00",1094525,"bullet-consumer-group","3"
"2021-08-02 01:22:04.576+00",1094043,"bullet-consumer-group","1"
"2021-08-02 01:22:04.576+00",1095167,"bullet-consumer-group","2"
"2021-08-02 01:22:04.576+00",1094870,"bullet-consumer-group","0"
"2021-08-02 01:22:14.576+00",1110222,"bullet-consumer-group","2"
"2021-08-02 01:22:14.576+00",1109690,"bullet-consumer-group","4"
"2021-08-02 01:22:14.576+00",1109950,"bullet-consumer-group","0"
"2021-08-02 01:22:14.576+00",1109128,"bullet-consumer-group","1"
"2021-08-02 01:22:14.576+00",1109667,"bullet-consumer-group","3"
"2021-08-02 01:22:24.596+00",1125099,"bullet-consumer-group","0"
"2021-08-02 01:22:24.596+00",1125233,"bullet-consumer-group","2"
"2021-08-02 01:22:24.596+00",1124257,"bullet-consumer-group","1"
"2021-08-02 01:22:24.596+00",1124800,"bullet-consumer-group","3"
"2021-08-02 01:22:24.596+00",1124793,"bullet-consumer-group","4"
"2021-08-02 01:22:34.576+00",1140386,"bullet-consumer-group","2"
"2021-08-02 01:22:34.576+00",1140211,"bullet-consumer-group","0"
"2021-08-02 01:22:34.576+00",1140011,"bullet-consumer-group","4"
"2021-08-02 01:22:34.576+00",1139986,"bullet-consumer-group","3"
"2021-08-02 01:22:34.576+00",1139468,"bullet-consumer-group","1"
"2021-08-02 01:22:44.576+00",1155521,"bullet-consumer-group","0"
"2021-08-02 01:22:44.576+00",1155228,"bullet-consumer-group","4"
"2021-08-02 01:22:44.576+00",1154789,"bullet-consumer-group","1"
"2021-08-02 01:22:44.576+00",1155246,"bullet-consumer-group","3"
"2021-08-02 01:22:44.576+00",1155569,"bullet-consumer-group","2"
"2021-08-02 01:22:54.576+00",1169989,"bullet-consumer-group","1"
"2021-08-02 01:22:54.576+00",1170370,"bullet-consumer-group","4"
"2021-08-02 01:22:54.576+00",1170716,"bullet-consumer-group","0"
"2021-08-02 01:22:54.576+00",1170624,"bullet-consumer-group","2"
"2021-08-02 01:22:54.576+00",1170468,"bullet-consumer-group","3"
"2021-08-02 01:23:04.576+00",1185002,"bullet-consumer-group","1"
"2021-08-02 01:23:04.576+00",1185893,"bullet-consumer-group","2"
"2021-08-02 01:23:04.576+00",1186037,"bullet-consumer-group","0"
"2021-08-02 01:23:04.576+00",1185702,"bullet-consumer-group","4"
"2021-08-02 01:23:04.576+00",1185535,"bullet-consumer-group","3"
"2021-08-02 01:23:14.576+00",1201114,"bullet-consumer-group","0"
"2021-08-02 01:23:14.576+00",1200204,"bullet-consumer-group","1"
"2021-08-02 01:23:14.576+00",1200509,"bullet-consumer-group","3"
"2021-08-02 01:23:14.576+00",1200975,"bullet-consumer-group","2"
"2021-08-02 01:23:14.576+00",1200603,"bullet-consumer-group","4"
"2021-08-02 01:23:24.576+00",1215261,"bullet-consumer-group","1"
"2021-08-02 01:23:24.576+00",1215724,"bullet-consumer-group","3"
"2021-08-02 01:23:24.576+00",1215839,"bullet-consumer-group","4"
"2021-08-02 01:23:24.576+00",1216316,"bullet-consumer-group","2"
"2021-08-02 01:23:24.576+00",1216417,"bullet-consumer-group","0"
"2021-08-02 01:23:34.583+00",1230419,"bullet-consumer-group","1"
"2021-08-02 01:23:34.583+00",1230809,"bullet-consumer-group","3"
"2021-08-02 01:23:34.583+00",1231385,"bullet-consumer-group","2"
"2021-08-02 01:23:34.583+00",1231172,"bullet-consumer-group","4"
"2021-08-02 01:23:34.583+00",1231656,"bullet-consumer-group","0"
"2021-08-02 01:23:44.597+00",1246754,"bullet-consumer-group","2"
"2021-08-02 01:23:44.597+00",1246168,"bullet-consumer-group","4"
"2021-08-02 01:23:44.597+00",1245558,"bullet-consumer-group","1"
"2021-08-02 01:23:44.597+00",1246082,"bullet-consumer-group","3"
"2021-08-02 01:23:44.597+00",1246510,"bullet-consumer-group","0"
"2021-08-02 01:23:54.576+00",1260758,"bullet-consumer-group","1"
"2021-08-02 01:23:54.576+00",1261220,"bullet-consumer-group","3"
"2021-08-02 01:23:54.576+00",1261133,"bullet-consumer-group","4"
"2021-08-02 01:23:54.576+00",1261475,"bullet-consumer-group","0"
"2021-08-02 01:23:54.576+00",1261911,"bullet-consumer-group","2"
"2021-08-02 01:24:04.576+00",1275968,"bullet-consumer-group","1"
"2021-08-02 01:24:04.576+00",1276430,"bullet-consumer-group","3"
"2021-08-02 01:24:04.576+00",1276180,"bullet-consumer-group","4"
"2021-08-02 01:24:04.576+00",1276414,"bullet-consumer-group","0"
"2021-08-02 01:24:04.576+00",1276972,"bullet-consumer-group","2"
"2021-08-02 01:24:14.576+00",1292125,"bullet-consumer-group","2"
"2021-08-02 01:24:14.576+00",1291661,"bullet-consumer-group","0"
"2021-08-02 01:24:14.576+00",1291236,"bullet-consumer-group","4"
"2021-08-02 01:24:14.576+00",1291231,"bullet-consumer-group","1"
"2021-08-02 01:24:14.576+00",1291826,"bullet-consumer-group","3"
"2021-08-02 01:24:24.576+00",1307354,"bullet-consumer-group","2"
"2021-08-02 01:24:24.576+00",1306461,"bullet-consumer-group","4"
"2021-08-02 01:24:24.576+00",1306634,"bullet-consumer-group","1"
"2021-08-02 01:24:24.576+00",1307173,"bullet-consumer-group","3"
"2021-08-02 01:24:24.576+00",1306829,"bullet-consumer-group","0"
"2021-08-02 01:24:34.576+00",1321894,"bullet-consumer-group","4"
"2021-08-02 01:24:34.576+00",1322333,"bullet-consumer-group","0"
"2021-08-02 01:24:34.576+00",1322453,"bullet-consumer-group","2"
"2021-08-02 01:24:34.576+00",1321656,"bullet-consumer-group","1"
"2021-08-02 01:24:34.576+00",1322389,"bullet-consumer-group","3"
"2021-08-02 01:24:44.576+00",1337001,"bullet-consumer-group","4"
"2021-08-02 01:24:44.576+00",1337612,"bullet-consumer-group","3"
"2021-08-02 01:24:44.576+00",1337506,"bullet-consumer-group","0"
"2021-08-02 01:24:44.576+00",1336859,"bullet-consumer-group","1"
"2021-08-02 01:24:44.576+00",1337896,"bullet-consumer-group","2"
"2021-08-02 01:24:54.576+00",1352486,"bullet-consumer-group","4"
"2021-08-02 01:24:54.576+00",1352060,"bullet-consumer-group","1"
"2021-08-02 01:24:54.576+00",1353072,"bullet-consumer-group","2"
"2021-08-02 01:24:54.576+00",1353002,"bullet-consumer-group","3"
"2021-08-02 01:24:54.576+00",1352832,"bullet-consumer-group","0"
"2021-08-02 01:25:04.576+00",1367819,"bullet-consumer-group","0"
"2021-08-02 01:25:04.576+00",1367010,"bullet-consumer-group","1"
"2021-08-02 01:25:04.576+00",1368026,"bullet-consumer-group","3"
"2021-08-02 01:25:04.576+00",1368124,"bullet-consumer-group","2"
"2021-08-02 01:25:04.576+00",1367565,"bullet-consumer-group","4"
"2021-08-02 01:25:14.576+00",1383017,"bullet-consumer-group","0"
"2021-08-02 01:25:14.576+00",1383447,"bullet-consumer-group","3"
"2021-08-02 01:25:14.576+00",1382498,"bullet-consumer-group","1"
"2021-08-02 01:25:14.576+00",1383534,"bullet-consumer-group","2"
"2021-08-02 01:25:14.576+00",1382820,"bullet-consumer-group","4"
"2021-08-02 01:25:24.576+00",1397771,"bullet-consumer-group","1"
"2021-08-02 01:25:24.576+00",1398645,"bullet-consumer-group","3"
"2021-08-02 01:25:24.576+00",1398882,"bullet-consumer-group","2"
"2021-08-02 01:25:24.576+00",1398520,"bullet-consumer-group","0"
"2021-08-02 01:25:24.576+00",1398154,"bullet-consumer-group","4"
"2021-08-02 01:25:34.576+00",1413002,"bullet-consumer-group","1"
"2021-08-02 01:25:34.576+00",1414177,"bullet-consumer-group","2"
"2021-08-02 01:25:34.576+00",1413440,"bullet-consumer-group","4"
"2021-08-02 01:25:34.576+00",1413916,"bullet-consumer-group","0"
"2021-08-02 01:25:34.576+00",1413904,"bullet-consumer-group","3"
"2021-08-02 01:25:44.576+00",1428248,"bullet-consumer-group","1"
"2021-08-02 01:25:44.576+00",1428541,"bullet-consumer-group","4"
"2021-08-02 01:25:44.576+00",1429136,"bullet-consumer-group","0"
"2021-08-02 01:25:44.576+00",1429399,"bullet-consumer-group","2"
"2021-08-02 01:25:44.576+00",1429062,"bullet-consumer-group","3"
"2021-08-02 01:25:54.576+00",1443529,"bullet-consumer-group","4"
"2021-08-02 01:25:54.576+00",1444777,"bullet-consumer-group","2"
"2021-08-02 01:25:54.576+00",1444247,"bullet-consumer-group","3"
"2021-08-02 01:25:54.576+00",1444228,"bullet-consumer-group","0"
"2021-08-02 01:25:54.576+00",1443513,"bullet-consumer-group","1"
"2021-08-02 01:26:04.585+00",1459894,"bullet-consumer-group","2"
"2021-08-02 01:26:04.585+00",1458897,"bullet-consumer-group","4"
"2021-08-02 01:26:04.585+00",1459528,"bullet-consumer-group","0"
"2021-08-02 01:26:04.585+00",1459520,"bullet-consumer-group","3"
"2021-08-02 01:26:04.585+00",1459058,"bullet-consumer-group","1"
"2021-08-02 01:26:14.576+00",1474577,"bullet-consumer-group","3"
"2021-08-02 01:26:14.576+00",1473943,"bullet-consumer-group","4"
"2021-08-02 01:26:14.576+00",1474450,"bullet-consumer-group","0"
"2021-08-02 01:26:14.576+00",1474993,"bullet-consumer-group","2"
"2021-08-02 01:26:14.576+00",1474062,"bullet-consumer-group","1"
"2021-08-02 01:26:24.576+00",1489156,"bullet-consumer-group","4"
"2021-08-02 01:26:24.576+00",1489896,"bullet-consumer-group","3"
"2021-08-02 01:26:24.576+00",1489431,"bullet-consumer-group","1"
"2021-08-02 01:26:24.576+00",1490302,"bullet-consumer-group","2"
"2021-08-02 01:26:24.576+00",1489709,"bullet-consumer-group","0"
"2021-08-02 01:26:34.576+00",1504520,"bullet-consumer-group","1"
"2021-08-02 01:26:34.576+00",1504972,"bullet-consumer-group","3"
"2021-08-02 01:26:34.576+00",1504192,"bullet-consumer-group","4"
"2021-08-02 01:26:34.576+00",1504818,"bullet-consumer-group","0"
"2021-08-02 01:26:34.576+00",1505459,"bullet-consumer-group","2"
"2021-08-02 01:26:44.658+00",1520596,"bullet-consumer-group","2"
"2021-08-02 01:26:44.658+00",1520197,"bullet-consumer-group","3"
"2021-08-02 01:26:44.658+00",1519849,"bullet-consumer-group","1"
"2021-08-02 01:26:44.658+00",1520133,"bullet-consumer-group","0"
"2021-08-02 01:26:44.658+00",1519462,"bullet-consumer-group","4"
"2021-08-02 01:26:54.66+00",1535890,"bullet-consumer-group","2"
"2021-08-02 01:26:54.66+00",1534910,"bullet-consumer-group","1"
"2021-08-02 01:26:54.66+00",1534511,"bullet-consumer-group","4"
"2021-08-02 01:26:54.66+00",1535489,"bullet-consumer-group","0"
"2021-08-02 01:26:54.66+00",1535418,"bullet-consumer-group","3"
"2021-08-02 01:27:04.576+00",1549742,"bullet-consumer-group","4"
"2021-08-02 01:27:04.576+00",1550044,"bullet-consumer-group","1"
"2021-08-02 01:27:04.576+00",1551133,"bullet-consumer-group","2"
"2021-08-02 01:27:04.576+00",1550784,"bullet-consumer-group","0"
"2021-08-02 01:27:04.576+00",1550476,"bullet-consumer-group","3"
"2021-08-02 01:27:14.576+00",1566188,"bullet-consumer-group","0"
"2021-08-02 01:27:14.576+00",1565232,"bullet-consumer-group","1"
"2021-08-02 01:27:14.576+00",1565700,"bullet-consumer-group","3"
"2021-08-02 01:27:14.576+00",1564945,"bullet-consumer-group","4"
"2021-08-02 01:27:14.576+00",1566368,"bullet-consumer-group","2"
"2021-08-02 01:27:24.587+00",1581429,"bullet-consumer-group","2"
