"time","shuffle_write_bytes_total","executor"
"2021-08-02 01:35:07.411+00",59444,"4"
"2021-08-02 01:35:07.411+00",133141327,"5"
"2021-08-02 01:35:07.411+00",134423759,"3"
"2021-08-02 01:35:07.411+00",135254161,"1"
"2021-08-02 01:35:07.411+00",136713520,"0"
"2021-08-02 01:35:07.411+00",135896202,"2"
"2021-08-02 01:35:37.411+00",59867,"4"
"2021-08-02 01:35:37.411+00",136838827,"0"
"2021-08-02 01:35:37.411+00",133266361,"5"
"2021-08-02 01:35:37.411+00",134548793,"3"
"2021-08-02 01:35:37.411+00",135380014,"1"
"2021-08-02 01:35:37.411+00",136021782,"2"
"2021-08-02 01:36:07.413+00",136238133,"3"
"2021-08-02 01:36:07.413+00",137685475,"2"
"2021-08-02 01:36:07.413+00",137078593,"1"
"2021-08-02 01:36:07.413+00",138517812,"0"
"2021-08-02 01:36:07.413+00",60632,"4"
"2021-08-02 01:36:07.413+00",134912076,"5"
"2021-08-02 01:36:37.411+00",136548802,"5"
"2021-08-02 01:36:37.411+00",138797985,"1"
"2021-08-02 01:36:37.411+00",137935522,"3"
"2021-08-02 01:36:37.411+00",61055,"4"
"2021-08-02 01:36:37.411+00",139357530,"2"
"2021-08-02 01:36:37.411+00",140214165,"0"
"2021-08-02 01:37:07.411+00",61478,"4"
"2021-08-02 01:37:07.411+00",139524691,"3"
"2021-08-02 01:37:07.411+00",138086922,"5"
"2021-08-02 01:37:07.411+00",141793092,"0"
"2021-08-02 01:37:07.411+00",140924010,"2"
"2021-08-02 01:37:07.411+00",140379197,"1"
"2021-08-02 01:37:37.411+00",140971338,"3"
"2021-08-02 01:37:37.411+00",141834520,"1"
"2021-08-02 01:37:37.411+00",61901,"4"
"2021-08-02 01:37:37.411+00",142347650,"2"
"2021-08-02 01:37:37.411+00",143229417,"0"
"2021-08-02 01:37:37.411+00",139487000,"5"
"2021-08-02 01:38:07.411+00",143986318,"2"
"2021-08-02 01:38:07.411+00",144869799,"0"
"2021-08-02 01:38:07.411+00",141109619,"5"
"2021-08-02 01:38:07.411+00",142630451,"3"
"2021-08-02 01:38:07.411+00",143484975,"1"
"2021-08-02 01:38:07.411+00",62324,"4"
"2021-08-02 01:38:37.411+00",142843015,"5"
"2021-08-02 01:38:37.411+00",144408645,"3"
"2021-08-02 01:38:37.411+00",145273042,"1"
"2021-08-02 01:38:37.411+00",62747,"4"
"2021-08-02 01:38:37.411+00",145758645,"2"
"2021-08-02 01:38:37.411+00",146638621,"0"
"2021-08-02 01:39:07.411+00",144168361,"5"
"2021-08-02 01:39:07.411+00",145768096,"3"
"2021-08-02 01:39:07.411+00",146624511,"1"
"2021-08-02 01:39:07.411+00",63170,"4"
"2021-08-02 01:39:07.411+00",147106620,"2"
"2021-08-02 01:39:07.411+00",147972120,"0"
"2021-08-02 01:39:37.411+00",149172381,"2"
"2021-08-02 01:39:37.411+00",146203137,"5"
"2021-08-02 01:39:37.411+00",147841796,"3"
"2021-08-02 01:39:37.411+00",148713981,"1"
"2021-08-02 01:39:37.411+00",63593,"4"
"2021-08-02 01:39:37.411+00",150038864,"0"
"2021-08-02 01:40:07.411+00",150286413,"2"
"2021-08-02 01:40:07.411+00",147311107,"5"
"2021-08-02 01:40:07.411+00",148977943,"3"
"2021-08-02 01:40:07.411+00",149849499,"1"
"2021-08-02 01:40:07.411+00",64016,"4"
"2021-08-02 01:40:07.411+00",151157213,"0"
"2021-08-02 01:40:37.411+00",64439,"4"
"2021-08-02 01:40:37.411+00",152884991,"0"
"2021-08-02 01:40:37.411+00",152029522,"2"
"2021-08-02 01:40:37.411+00",151599267,"1"
"2021-08-02 01:40:37.411+00",150723155,"3"
"2021-08-02 01:40:37.411+00",149031071,"5"
"2021-08-02 01:41:07.411+00",151113463,"3"
"2021-08-02 01:41:07.411+00",152425939,"2"
"2021-08-02 01:41:07.411+00",64862,"4"
"2021-08-02 01:41:07.411+00",153279797,"0"
"2021-08-02 01:41:07.411+00",149421773,"5"
"2021-08-02 01:41:07.411+00",151990450,"1"
"2021-08-02 01:41:37.411+00",152545513,"2"
"2021-08-02 01:41:37.411+00",152109751,"1"
"2021-08-02 01:41:37.411+00",151232491,"3"
"2021-08-02 01:41:37.411+00",149541347,"5"
"2021-08-02 01:41:37.411+00",153398825,"0"
"2021-08-02 01:41:37.411+00",65285,"4"
"2021-08-02 01:42:07.411+00",65708,"4"
"2021-08-02 01:42:07.411+00",152239699,"1"
"2021-08-02 01:42:07.411+00",151362439,"3"
"2021-08-02 01:42:07.411+00",149669930,"5"
"2021-08-02 01:42:07.411+00",153527681,"0"
"2021-08-02 01:42:07.411+00",152675461,"2"
"2021-08-02 01:42:37.411+00",153639338,"0"
"2021-08-02 01:42:37.411+00",152786572,"2"
"2021-08-02 01:42:37.411+00",151474915,"3"
"2021-08-02 01:42:37.411+00",149780495,"5"
"2021-08-02 01:42:37.411+00",66131,"4"
"2021-08-02 01:42:37.411+00",152352175,"1"
"2021-08-02 01:43:07.411+00",153768740,"0"
"2021-08-02 01:43:07.411+00",149907986,"5"
"2021-08-02 01:43:07.411+00",151604863,"3"
"2021-08-02 01:43:07.411+00",152483488,"1"
"2021-08-02 01:43:07.411+00",66554,"4"
"2021-08-02 01:43:07.411+00",152914882,"2"
"2021-08-02 01:43:37.422+00",66977,"4"
"2021-08-02 01:43:37.422+00",150039299,"5"
"2021-08-02 01:43:37.422+00",153903056,"0"
"2021-08-02 01:43:37.422+00",152617258,"1"
"2021-08-02 01:43:37.422+00",151739725,"3"
"2021-08-02 01:43:37.422+00",153049198,"2"
"2021-08-02 01:44:07.411+00",153170410,"2"
"2021-08-02 01:44:07.411+00",150160511,"5"
"2021-08-02 01:44:07.411+00",151861483,"3"
"2021-08-02 01:44:07.411+00",152741200,"1"
"2021-08-02 01:44:07.411+00",67400,"4"
"2021-08-02 01:44:07.411+00",154025360,"0"
"2021-08-02 01:44:37.411+00",153299812,"2"
"2021-08-02 01:44:37.411+00",150289094,"5"
"2021-08-02 01:44:37.411+00",151990885,"3"
"2021-08-02 01:44:37.411+00",152871694,"1"
"2021-08-02 01:44:37.411+00",67823,"4"
"2021-08-02 01:44:37.411+00",154154762,"0"
"2021-08-02 01:45:07.411+00",154283618,"0"
"2021-08-02 01:45:07.411+00",152120287,"3"
"2021-08-02 01:45:07.411+00",150417404,"5"
"2021-08-02 01:45:07.411+00",153428941,"2"
"2021-08-02 01:45:07.411+00",68246,"4"
"2021-08-02 01:45:07.411+00",153001096,"1"
"2021-08-02 01:45:37.411+00",152245048,"3"
"2021-08-02 01:45:37.411+00",150542165,"5"
"2021-08-02 01:45:37.411+00",154407560,"0"
"2021-08-02 01:45:37.411+00",153552337,"2"
"2021-08-02 01:45:37.411+00",68669,"4"
"2021-08-02 01:45:37.411+00",153126403,"1"
"2021-08-02 01:46:07.411+00",157994993,"3"
"2021-08-02 01:46:07.411+00",158869680,"1"
"2021-08-02 01:46:07.411+00",69606,"4"
"2021-08-02 01:46:07.411+00",159151286,"2"
"2021-08-02 01:46:07.411+00",160134159,"0"
"2021-08-02 01:46:07.411+00",156057430,"5"
"2021-08-02 01:46:37.411+00",163773912,"2"
"2021-08-02 01:46:37.411+00",160629371,"5"
"2021-08-02 01:46:37.411+00",162565086,"3"
"2021-08-02 01:46:37.411+00",163401083,"1"
"2021-08-02 01:46:37.411+00",164672026,"0"
"2021-08-02 01:46:37.411+00",69879,"4"
"2021-08-02 01:47:07.416+00",168298147,"0"
"2021-08-02 01:47:07.416+00",167352629,"2"
"2021-08-02 01:47:07.416+00",164153708,"5"
"2021-08-02 01:47:07.416+00",70302,"4"
"2021-08-02 01:47:07.416+00",167023355,"1"
"2021-08-02 01:47:07.416+00",166161583,"3"
"2021-08-02 01:47:37.411+00",170430708,"1"
"2021-08-02 01:47:37.411+00",167492950,"5"
"2021-08-02 01:47:37.411+00",70725,"4"
"2021-08-02 01:47:37.411+00",170748290,"2"
"2021-08-02 01:47:37.411+00",171711312,"0"
"2021-08-02 01:47:37.411+00",169603622,"3"
"2021-08-02 01:48:07.411+00",175694793,"0"
"2021-08-02 01:48:07.411+00",174717462,"2"
"2021-08-02 01:48:07.411+00",71148,"4"
"2021-08-02 01:48:07.411+00",174390675,"1"
"2021-08-02 01:48:07.411+00",173614706,"3"
"2021-08-02 01:48:07.411+00",171422009,"5"
"2021-08-02 01:48:37.411+00",179694946,"0"
"2021-08-02 01:48:37.411+00",178665427,"2"
"2021-08-02 01:48:37.411+00",71421,"4"
"2021-08-02 01:48:37.411+00",178299232,"1"
"2021-08-02 01:48:37.411+00",177628653,"3"
"2021-08-02 01:48:37.411+00",175319518,"5"
"2021-08-02 01:49:07.411+00",183617289,"0"
"2021-08-02 01:49:07.411+00",179205617,"5"
"2021-08-02 01:49:07.411+00",181555918,"3"
"2021-08-02 01:49:07.411+00",182198864,"1"
"2021-08-02 01:49:07.411+00",71844,"4"
"2021-08-02 01:49:07.411+00",182601941,"2"
"2021-08-02 01:49:37.411+00",72267,"4"
"2021-08-02 01:49:37.411+00",186611486,"1"
"2021-08-02 01:49:37.411+00",185994106,"3"
"2021-08-02 01:49:37.411+00",183543056,"5"
"2021-08-02 01:49:37.411+00",188081742,"0"
"2021-08-02 01:49:37.411+00",187102040,"2"
"2021-08-02 01:50:07.411+00",72540,"4"
"2021-08-02 01:50:07.411+00",186960499,"5"
"2021-08-02 01:50:07.411+00",191432092,"0"
"2021-08-02 01:50:07.411+00",190464172,"2"
"2021-08-02 01:50:07.411+00",189957110,"1"
"2021-08-02 01:50:07.411+00",189378466,"3"
"2021-08-02 01:50:37.411+00",191349303,"5"
"2021-08-02 01:50:37.411+00",193884821,"3"
"2021-08-02 01:50:37.411+00",194278349,"1"
"2021-08-02 01:50:37.411+00",194938563,"2"
"2021-08-02 01:50:37.411+00",72963,"4"
"2021-08-02 01:50:37.411+00",195822277,"0"
"2021-08-02 01:51:07.411+00",195632730,"3"
"2021-08-02 01:51:07.411+00",193051548,"5"
"2021-08-02 01:51:07.411+00",73536,"4"
"2021-08-02 01:51:07.411+00",197558006,"0"
"2021-08-02 01:51:07.411+00",196655131,"2"
"2021-08-02 01:51:07.411+00",195986144,"1"
"2021-08-02 01:51:37.411+00",197122433,"1"
"2021-08-02 01:51:37.411+00",194180387,"5"
"2021-08-02 01:51:37.411+00",196773575,"3"
"2021-08-02 01:51:37.411+00",73959,"4"
"2021-08-02 01:51:37.411+00",197811985,"2"
"2021-08-02 01:51:37.411+00",198689055,"0"
"2021-08-02 01:52:07.411+00",198527391,"1"
"2021-08-02 01:52:07.411+00",200133976,"0"
"2021-08-02 01:52:07.411+00",199271969,"2"
"2021-08-02 01:52:07.411+00",198210205,"3"
"2021-08-02 01:52:07.411+00",195597916,"5"
"2021-08-02 01:52:07.411+00",74382,"4"
"2021-08-02 01:52:37.411+00",196018229,"5"
"2021-08-02 01:52:37.411+00",199706314,"2"
"2021-08-02 01:52:37.411+00",75105,"4"
"2021-08-02 01:52:37.411+00",198976905,"1"
"2021-08-02 01:52:37.411+00",198653602,"3"
"2021-08-02 01:52:37.411+00",200574393,"0"
"2021-08-02 01:53:07.411+00",199736890,"2"
"2021-08-02 01:53:07.411+00",198685543,"3"
"2021-08-02 01:53:07.411+00",199009997,"1"
"2021-08-02 01:53:07.411+00",196047986,"5"
"2021-08-02 01:53:07.411+00",200605515,"0"
"2021-08-02 01:53:07.411+00",75678,"4"
"2021-08-02 01:53:37.411+00",196195679,"5"
"2021-08-02 01:53:37.411+00",199885948,"2"
"2021-08-02 01:53:37.411+00",76101,"4"
"2021-08-02 01:53:37.411+00",199159601,"1"
"2021-08-02 01:53:37.411+00",198834328,"3"
"2021-08-02 01:53:37.411+00",200754027,"0"
"2021-08-02 01:54:07.411+00",199245323,"1"
"2021-08-02 01:54:07.411+00",200837292,"0"
"2021-08-02 01:54:07.411+00",198918139,"3"
"2021-08-02 01:54:07.411+00",196279490,"5"
"2021-08-02 01:54:07.411+00",76524,"4"
"2021-08-02 01:54:07.411+00",199971670,"2"
"2021-08-02 01:54:37.411+00",199040170,"3"
"2021-08-02 01:54:37.411+00",200959596,"0"
"2021-08-02 01:54:37.411+00",200093701,"2"
"2021-08-02 01:54:37.411+00",76947,"4"
"2021-08-02 01:54:37.411+00",196401248,"5"
"2021-08-02 01:54:37.411+00",199367627,"1"
"2021-08-02 01:55:07.411+00",199163293,"3"
"2021-08-02 01:55:07.411+00",196523006,"5"
"2021-08-02 01:55:07.411+00",77370,"4"
"2021-08-02 01:55:07.411+00",200216824,"2"
"2021-08-02 01:55:07.411+00",201082173,"0"
"2021-08-02 01:55:07.411+00",199492115,"1"
"2021-08-02 01:55:37.411+00",196650770,"5"
"2021-08-02 01:55:37.411+00",199294879,"3"
"2021-08-02 01:55:37.411+00",199622336,"1"
"2021-08-02 01:55:37.411+00",201212940,"0"
"2021-08-02 01:55:37.411+00",200345680,"2"
"2021-08-02 01:55:37.411+00",77793,"4"
"2021-08-02 01:56:07.411+00",196768433,"5"
"2021-08-02 01:56:07.411+00",199741637,"1"
"2021-08-02 01:56:07.411+00",199413634,"3"
"2021-08-02 01:56:07.411+00",78216,"4"
"2021-08-02 01:56:07.411+00",200464708,"2"
"2021-08-02 01:56:07.411+00",201331968,"0"
"2021-08-02 01:56:37.411+00",199542763,"3"
"2021-08-02 01:56:37.411+00",196897562,"5"
"2021-08-02 01:56:37.411+00",201460005,"0"
"2021-08-02 01:56:37.411+00",200594110,"2"
"2021-08-02 01:56:37.411+00",78639,"4"
"2021-08-02 01:56:37.411+00",199870493,"1"
"2021-08-02 01:57:07.411+00",199666705,"3"
"2021-08-02 01:57:07.411+00",199993616,"1"
"2021-08-02 01:57:07.411+00",79062,"4"
"2021-08-02 01:57:07.411+00",197019047,"5"
"2021-08-02 01:57:07.411+00",201582309,"0"
"2021-08-02 01:57:07.411+00",200714776,"2"
"2021-08-02 01:57:37.411+00",199689910,"3"
"2021-08-02 01:57:37.411+00",201605241,"0"
"2021-08-02 01:57:37.411+00",200738254,"2"
"2021-08-02 01:57:37.411+00",79485,"4"
"2021-08-02 01:57:37.411+00",200017913,"1"
"2021-08-02 01:57:37.411+00",197042798,"5"
"2021-08-02 01:58:07.411+00",199816582,"3"
"2021-08-02 01:58:07.411+00",200145950,"1"
"2021-08-02 01:58:07.411+00",79908,"4"
"2021-08-02 01:58:07.411+00",200866291,"2"
"2021-08-02 01:58:07.411+00",201731640,"0"
"2021-08-02 01:58:07.411+00",197169470,"5"
"2021-08-02 01:58:37.411+00",200266616,"1"
"2021-08-02 01:58:37.411+00",80331,"4"
"2021-08-02 01:58:37.411+00",200986411,"2"
"2021-08-02 01:58:37.411+00",201852306,"0"
"2021-08-02 01:58:37.411+00",197289317,"5"
"2021-08-02 01:58:37.411+00",199937794,"3"
"2021-08-02 01:59:07.411+00",200057095,"3"
"2021-08-02 01:59:07.411+00",80754,"4"
"2021-08-02 01:59:07.411+00",201104893,"2"
"2021-08-02 01:59:07.411+00",201971334,"0"
"2021-08-02 01:59:07.411+00",200385371,"1"
"2021-08-02 01:59:07.411+00",197407526,"5"
"2021-08-02 01:59:37.411+00",81177,"4"
"2021-08-02 01:59:37.411+00",200082757,"3"
"2021-08-02 01:59:37.411+00",197431823,"5"
"2021-08-02 01:59:37.411+00",201995631,"0"
"2021-08-02 01:59:37.411+00",201133012,"2"
"2021-08-02 01:59:37.411+00",200413490,"1"
"2021-08-02 02:00:07.411+00",197554400,"5"
"2021-08-02 02:00:07.411+00",200537159,"1"
"2021-08-02 02:00:07.411+00",81600,"4"
"2021-08-02 02:00:07.411+00",202118208,"0"
"2021-08-02 02:00:07.411+00",201255862,"2"
"2021-08-02 02:00:07.411+00",200206153,"3"
"2021-08-02 02:00:37.411+00",200335555,"3"
"2021-08-02 02:00:37.411+00",202248429,"0"
"2021-08-02 02:00:37.411+00",201385264,"2"
"2021-08-02 02:00:37.411+00",82023,"4"
"2021-08-02 02:00:37.411+00",200667926,"1"
"2021-08-02 02:00:37.411+00",197683802,"5"
"2021-08-02 02:01:07.411+00",200797055,"1"
"2021-08-02 02:01:07.411+00",202378104,"0"
"2021-08-02 02:01:07.411+00",201513028,"2"
"2021-08-02 02:01:07.411+00",200464684,"3"
"2021-08-02 02:01:07.411+00",82446,"4"
"2021-08-02 02:01:07.411+00",197812385,"5"
"2021-08-02 02:01:37.411+00",200591902,"3"
"2021-08-02 02:01:37.411+00",82869,"4"
"2021-08-02 02:01:37.411+00",201640519,"2"
"2021-08-02 02:01:37.411+00",202505595,"0"
"2021-08-02 02:01:37.411+00",197937965,"5"
"2021-08-02 02:01:37.411+00",200925092,"1"
"2021-08-02 02:02:07.411+00",202527435,"0"
"2021-08-02 02:02:07.411+00",83292,"4"
"2021-08-02 02:02:07.411+00",200614288,"3"
"2021-08-02 02:02:07.411+00",200950208,"1"
"2021-08-02 02:02:07.411+00",197961170,"5"
"2021-08-02 02:02:07.411+00",201665089,"2"
"2021-08-02 02:02:37.413+00",201792307,"2"
"2021-08-02 02:02:37.413+00",201078791,"1"
"2021-08-02 02:02:37.413+00",200744509,"3"
"2021-08-02 02:02:37.413+00",198087296,"5"
"2021-08-02 02:02:37.413+00",202655472,"0"
"2021-08-02 02:02:37.413+00",83715,"4"
"2021-08-02 02:03:07.411+00",201216383,"1"
"2021-08-02 02:03:07.411+00",200880463,"3"
"2021-08-02 02:03:07.411+00",84138,"4"
"2021-08-02 02:03:07.411+00",201928807,"2"
"2021-08-02 02:03:07.411+00",202790607,"0"
"2021-08-02 02:03:07.411+00",198221885,"5"
"2021-08-02 02:03:37.411+00",84561,"4"
"2021-08-02 02:03:37.411+00",202052203,"2"
"2021-08-02 02:03:37.411+00",202914822,"0"
"2021-08-02 02:03:37.411+00",198344462,"5"
"2021-08-02 02:03:37.411+00",201004405,"3"
"2021-08-02 02:03:37.411+00",201341690,"1"
"2021-08-02 02:04:07.411+00",201474641,"1"
"2021-08-02 02:04:07.411+00",201137083,"3"
"2021-08-02 02:04:07.411+00",84984,"4"
"2021-08-02 02:04:07.411+00",202184881,"2"
"2021-08-02 02:04:07.411+00",203047227,"0"
"2021-08-02 02:04:07.411+00",198476321,"5"
"2021-08-02 02:04:37.411+00",203166255,"0"
"2021-08-02 02:04:37.411+00",85407,"4"
"2021-08-02 02:04:37.411+00",201255565,"3"
"2021-08-02 02:04:37.411+00",198593984,"5"
"2021-08-02 02:04:37.411+00",201593942,"1"
"2021-08-02 02:04:37.411+00",202303363,"2"
"2021-08-02 02:05:07.411+00",198711374,"5"
"2021-08-02 02:05:07.411+00",85830,"4"
"2021-08-02 02:05:07.411+00",203284737,"0"
"2021-08-02 02:05:07.411+00",201373774,"3"
"2021-08-02 02:05:07.411+00",201713243,"1"
"2021-08-02 02:05:07.411+00",202423210,"2"
"2021-08-02 02:05:37.411+00",86253,"4"
"2021-08-02 02:05:37.411+00",201493621,"3"
"2021-08-02 02:05:37.411+00",198830675,"5"
"2021-08-02 02:05:37.411+00",203405130,"0"
"2021-08-02 02:05:37.411+00",202542511,"2"
"2021-08-02 02:05:37.411+00",201832544,"1"
"2021-08-02 02:06:07.411+00",201955394,"1"
"2021-08-02 02:06:07.411+00",86676,"4"
"2021-08-02 02:06:07.411+00",202663450,"2"
"2021-08-02 02:06:07.411+00",203528526,"0"
"2021-08-02 02:06:07.411+00",198949976,"5"
"2021-08-02 02:06:07.411+00",201617563,"3"
"2021-08-02 02:06:37.411+00",202795855,"2"
"2021-08-02 02:06:37.411+00",203660112,"0"
"2021-08-02 02:06:37.411+00",199081835,"5"
"2021-08-02 02:06:37.411+00",201748876,"3"
"2021-08-02 02:06:37.411+00",202087526,"1"
"2021-08-02 02:06:37.411+00",87099,"4"
"2021-08-02 02:07:07.414+00",202908604,"2"
"2021-08-02 02:07:07.414+00",199196222,"5"
"2021-08-02 02:07:07.414+00",201863809,"3"
"2021-08-02 02:07:07.414+00",202201913,"1"
"2021-08-02 02:07:07.414+00",87522,"4"
"2021-08-02 02:07:07.414+00",203774499,"0"
"2021-08-02 02:07:37.411+00",203895165,"0"
"2021-08-02 02:07:37.411+00",203028724,"2"
"2021-08-02 02:07:37.411+00",87945,"4"
"2021-08-02 02:07:37.411+00",202323671,"1"
"2021-08-02 02:07:37.411+00",201984748,"3"
"2021-08-02 02:07:37.411+00",199315523,"5"
"2021-08-02 02:08:07.411+00",203163040,"2"
"2021-08-02 02:08:07.411+00",88368,"4"
"2021-08-02 02:08:07.411+00",202117699,"3"
"2021-08-02 02:08:07.411+00",202459898,"1"
"2021-08-02 02:08:07.411+00",199449293,"5"
"2021-08-02 02:08:07.411+00",204029481,"0"
"2021-08-02 02:08:37.411+00",202243552,"3"
"2021-08-02 02:08:37.411+00",199574873,"5"
"2021-08-02 02:08:37.411+00",88791,"4"
"2021-08-02 02:08:37.411+00",203289985,"2"
"2021-08-02 02:08:37.411+00",204155880,"0"
"2021-08-02 02:08:37.411+00",202586297,"1"
"2021-08-02 02:09:07.411+00",202708601,"1"
"2021-08-02 02:09:07.411+00",199696358,"5"
"2021-08-02 02:09:07.411+00",204278184,"0"
"2021-08-02 02:09:07.411+00",203411197,"2"
"2021-08-02 02:09:07.411+00",89214,"4"
"2021-08-02 02:09:07.411+00",202366129,"3"
"2021-08-02 02:09:37.411+00",206496819,"0"
"2021-08-02 02:09:37.411+00",201826226,"5"
"2021-08-02 02:09:37.411+00",204541419,"3"
"2021-08-02 02:09:37.411+00",204958391,"1"
"2021-08-02 02:09:37.411+00",89979,"4"
"2021-08-02 02:09:37.411+00",205563562,"2"
"2021-08-02 02:10:07.411+00",208049010,"0"
"2021-08-02 02:10:07.411+00",207152463,"2"
"2021-08-02 02:10:07.411+00",203382442,"5"
"2021-08-02 02:10:07.411+00",206154235,"3"
"2021-08-02 02:10:07.411+00",206530883,"1"
"2021-08-02 02:10:07.411+00",90744,"4"
"2021-08-02 02:10:37.411+00",209241192,"2"
"2021-08-02 02:10:37.411+00",91167,"4"
"2021-08-02 02:10:37.411+00",208641884,"1"
"2021-08-02 02:10:37.411+00",208271586,"3"
"2021-08-02 02:10:37.411+00",205443952,"5"
"2021-08-02 02:10:37.411+00",210155299,"0"
"2021-08-02 02:11:07.411+00",207225359,"5"
"2021-08-02 02:11:07.411+00",211964301,"0"
"2021-08-02 02:11:07.411+00",211032424,"2"
"2021-08-02 02:11:07.411+00",91590,"4"
"2021-08-02 02:11:07.411+00",210466976,"1"
"2021-08-02 02:11:07.411+00",210093867,"3"
"2021-08-02 02:11:37.411+00",209206067,"5"
"2021-08-02 02:11:37.411+00",213937695,"0"
"2021-08-02 02:11:37.411+00",212980288,"2"
"2021-08-02 02:11:37.411+00",92013,"4"
"2021-08-02 02:11:37.411+00",212468640,"1"
"2021-08-02 02:11:37.411+00",212104154,"3"
"2021-08-02 02:12:07.411+00",215815254,"0"
"2021-08-02 02:12:07.411+00",92436,"4"
"2021-08-02 02:12:07.411+00",214360851,"1"
"2021-08-02 02:12:07.411+00",213975947,"3"
"2021-08-02 02:12:07.411+00",211043982,"5"
"2021-08-02 02:12:07.411+00",214891209,"2"
"2021-08-02 02:12:37.411+00",213181432,"5"
"2021-08-02 02:12:37.411+00",217969709,"0"
"2021-08-02 02:12:37.411+00",217054815,"2"
"2021-08-02 02:12:37.411+00",92859,"4"
"2021-08-02 02:12:37.411+00",216538145,"1"
"2021-08-02 02:12:37.411+00",216149332,"3"
"2021-08-02 02:13:07.411+00",218066950,"3"
"2021-08-02 02:13:07.411+00",215065040,"5"
"2021-08-02 02:13:07.411+00",93282,"4"
"2021-08-02 02:13:07.411+00",218965262,"2"
"2021-08-02 02:13:07.411+00",219878687,"0"
"2021-08-02 02:13:07.411+00",218458000,"1"
"2021-08-02 02:13:37.411+00",221987974,"0"
"2021-08-02 02:13:37.411+00",93705,"4"
"2021-08-02 02:13:37.411+00",220591237,"1"
"2021-08-02 02:13:37.411+00",220191813,"3"
"2021-08-02 02:13:37.411+00",217097523,"5"
"2021-08-02 02:13:37.411+00",221031202,"2"
"2021-08-02 02:14:07.411+00",223620974,"0"
"2021-08-02 02:14:07.411+00",222722925,"2"
"2021-08-02 02:14:07.411+00",94128,"4"
"2021-08-02 02:14:07.411+00",222235827,"1"
"2021-08-02 02:14:07.411+00",221835938,"3"
"2021-08-02 02:14:07.411+00",218775599,"5"
"2021-08-02 02:14:37.411+00",222544580,"1"
"2021-08-02 02:14:37.411+00",222143323,"3"
"2021-08-02 02:14:37.411+00",219086575,"5"
"2021-08-02 02:14:37.411+00",223922143,"0"
"2021-08-02 02:14:37.411+00",223035884,"2"
"2021-08-02 02:14:37.411+00",94701,"4"
"2021-08-02 02:15:07.411+00",224047996,"0"
"2021-08-02 02:15:07.411+00",219211609,"5"
"2021-08-02 02:15:07.411+00",222268903,"3"
"2021-08-02 02:15:07.411+00",222670979,"1"
"2021-08-02 02:15:07.411+00",95124,"4"
"2021-08-02 02:15:07.411+00",223160645,"2"
"2021-08-02 02:15:37.411+00",222799835,"1"
"2021-08-02 02:15:37.411+00",222395848,"3"
"2021-08-02 02:15:37.411+00",219339919,"5"
"2021-08-02 02:15:37.411+00",223288955,"2"
"2021-08-02 02:15:37.411+00",95547,"4"
"2021-08-02 02:15:37.411+00",224176306,"0"
"2021-08-02 02:16:07.411+00",223420541,"2"
"2021-08-02 02:16:07.411+00",95970,"4"
"2021-08-02 02:16:07.411+00",222930875,"1"
"2021-08-02 02:16:07.411+00",219469867,"5"
"2021-08-02 02:16:07.411+00",222525796,"3"
"2021-08-02 02:16:07.411+00",224305981,"0"
"2021-08-02 02:16:37.411+00",219589441,"5"
"2021-08-02 02:16:37.411+00",222645370,"3"
"2021-08-02 02:16:37.411+00",96393,"4"
"2021-08-02 02:16:37.411+00",223540934,"2"
"2021-08-02 02:16:37.411+00",224425282,"0"
"2021-08-02 02:16:37.411+00",223052906,"1"
"2021-08-02 02:17:07.411+00",223669517,"2"
"2021-08-02 02:17:07.411+00",223182035,"1"
"2021-08-02 02:17:07.411+00",222773953,"3"
"2021-08-02 02:17:07.411+00",219718297,"5"
"2021-08-02 02:17:07.411+00",224552773,"0"
"2021-08-02 02:17:07.411+00",96816,"4"
"2021-08-02 02:17:37.411+00",97239,"4"
"2021-08-02 02:17:37.411+00",219858346,"5"
"2021-08-02 02:17:37.411+00",222913729,"3"
"2021-08-02 02:17:37.411+00",223322084,"1"
"2021-08-02 02:17:37.411+00",223809566,"2"
"2021-08-02 02:17:37.411+00",224691730,"0"
"2021-08-02 02:18:07.411+00",223039855,"3"
"2021-08-02 02:18:07.411+00",97662,"4"
"2021-08-02 02:18:07.411+00",223934054,"2"
"2021-08-02 02:18:07.411+00",224816764,"0"
"2021-08-02 02:18:07.411+00",223448756,"1"
"2021-08-02 02:18:07.411+00",219982561,"5"
"2021-08-02 02:18:37.415+00",224061818,"2"
"2021-08-02 02:18:37.415+00",220108687,"5"
"2021-08-02 02:18:37.415+00",223167619,"3"
"2021-08-02 02:18:37.415+00",224944801,"0"
"2021-08-02 02:18:37.415+00",223578431,"1"
"2021-08-02 02:18:37.415+00",98085,"4"
"2021-08-02 02:19:07.411+00",99022,"4"
"2021-08-02 02:19:07.411+00",226948344,"3"
"2021-08-02 02:19:07.411+00",227399715,"1"
"2021-08-02 02:19:07.411+00",228694992,"0"
"2021-08-02 02:19:07.411+00",223773904,"5"
"2021-08-02 02:19:07.411+00",227511334,"2"
"2021-08-02 02:19:37.411+00",234308758,"0"
"2021-08-02 02:19:37.411+00",229412721,"5"
"2021-08-02 02:19:37.411+00",232612151,"3"
"2021-08-02 02:19:37.411+00",233128234,"1"
"2021-08-02 02:19:37.411+00",99295,"4"
"2021-08-02 02:19:37.411+00",233486735,"2"
"2021-08-02 02:20:07.415+00",233817363,"5"
