"time","rdd_blocks","executor"
"2021-08-02 01:37:07.411+00",9552,"0"
"2021-08-02 01:37:07.411+00",9362,"2"
"2021-08-02 01:37:07.411+00",0,"4"
"2021-08-02 01:37:07.411+00",9649,"1"
"2021-08-02 01:37:37.411+00",7048,"1"
"2021-08-02 01:37:37.411+00",6995,"0"
"2021-08-02 01:37:37.411+00",6613,"5"
"2021-08-02 01:37:37.411+00",6962,"3"
"2021-08-02 01:37:37.411+00",0,"4"
"2021-08-02 01:37:37.411+00",6786,"2"
"2021-08-02 01:38:07.411+00",8446,"1"
"2021-08-02 01:38:07.411+00",0,"4"
"2021-08-02 01:38:07.411+00",8406,"3"
"2021-08-02 01:38:07.411+00",8083,"5"
"2021-08-02 01:38:07.411+00",8388,"0"
"2021-08-02 01:38:07.411+00",8256,"2"
"2021-08-02 01:38:37.411+00",8555,"3"
"2021-08-02 01:38:37.411+00",0,"4"
"2021-08-02 01:38:37.411+00",8547,"0"
"2021-08-02 01:38:37.411+00",8474,"2"
"2021-08-02 01:38:37.411+00",8285,"5"
"2021-08-02 01:38:37.411+00",8628,"1"
"2021-08-02 01:39:07.411+00",0,"4"
"2021-08-02 01:39:07.411+00",7736,"5"
"2021-08-02 01:39:07.411+00",7977,"3"
"2021-08-02 01:39:07.411+00",8025,"1"
"2021-08-02 01:39:07.411+00",7940,"0"
"2021-08-02 01:39:07.411+00",7904,"2"
"2021-08-02 01:39:37.411+00",8457,"2"
"2021-08-02 01:39:37.411+00",8530,"3"
"2021-08-02 01:39:37.411+00",8618,"1"
"2021-08-02 01:39:37.411+00",8281,"5"
"2021-08-02 01:39:37.411+00",0,"4"
"2021-08-02 01:39:37.411+00",8513,"0"
"2021-08-02 01:40:07.411+00",7700,"0"
"2021-08-02 01:40:07.411+00",7503,"5"
"2021-08-02 01:40:07.411+00",7803,"1"
"2021-08-02 01:40:07.411+00",7736,"3"
"2021-08-02 01:40:07.411+00",0,"4"
"2021-08-02 01:40:07.411+00",7629,"2"
"2021-08-02 01:40:37.411+00",7644,"5"
"2021-08-02 01:40:37.411+00",7856,"3"
"2021-08-02 01:40:37.411+00",0,"4"
"2021-08-02 01:40:37.411+00",7773,"2"
"2021-08-02 01:40:37.411+00",7936,"1"
"2021-08-02 01:40:37.411+00",7829,"0"
"2021-08-02 01:41:07.411+00",5487,"2"
"2021-08-02 01:41:07.411+00",5508,"0"
"2021-08-02 01:41:07.411+00",5390,"5"
"2021-08-02 01:41:07.411+00",5514,"3"
"2021-08-02 01:41:07.411+00",5574,"1"
"2021-08-02 01:41:07.411+00",0,"4"
"2021-08-02 01:41:37.411+00",3040,"0"
"2021-08-02 01:41:37.411+00",0,"4"
"2021-08-02 01:41:37.411+00",2980,"3"
"2021-08-02 01:41:37.411+00",3059,"1"
"2021-08-02 01:41:37.411+00",2944,"5"
"2021-08-02 01:41:37.411+00",2974,"2"
"2021-08-02 01:42:07.411+00",1423,"0"
"2021-08-02 01:42:07.411+00",1345,"5"
"2021-08-02 01:42:07.411+00",0,"4"
"2021-08-02 01:42:07.411+00",1350,"3"
"2021-08-02 01:42:07.411+00",1431,"1"
"2021-08-02 01:42:07.411+00",1353,"2"
"2021-08-02 01:42:37.411+00",1397,"0"
"2021-08-02 01:42:37.411+00",0,"4"
"2021-08-02 01:42:37.411+00",1404,"1"
"2021-08-02 01:42:37.411+00",1324,"3"
"2021-08-02 01:42:37.411+00",1314,"5"
"2021-08-02 01:42:37.411+00",1321,"2"
"2021-08-02 01:43:07.411+00",1449,"1"
"2021-08-02 01:43:07.411+00",1343,"5"
"2021-08-02 01:43:07.411+00",1434,"0"
"2021-08-02 01:43:07.411+00",1353,"2"
"2021-08-02 01:43:07.411+00",0,"4"
"2021-08-02 01:43:07.411+00",1364,"3"
"2021-08-02 01:43:37.422+00",1353,"5"
"2021-08-02 01:43:37.422+00",1453,"0"
"2021-08-02 01:43:37.422+00",1369,"2"
"2021-08-02 01:43:37.422+00",0,"4"
"2021-08-02 01:43:37.422+00",1464,"1"
"2021-08-02 01:43:37.422+00",1382,"3"
"2021-08-02 01:44:07.411+00",1392,"5"
"2021-08-02 01:44:07.411+00",1493,"0"
"2021-08-02 01:44:07.411+00",1505,"1"
"2021-08-02 01:44:07.411+00",1416,"3"
"2021-08-02 01:44:07.411+00",1406,"2"
"2021-08-02 01:44:07.411+00",0,"4"
"2021-08-02 01:44:37.411+00",1396,"5"
"2021-08-02 01:44:37.411+00",1414,"3"
"2021-08-02 01:44:37.411+00",1410,"2"
"2021-08-02 01:44:37.411+00",0,"4"
"2021-08-02 01:44:37.411+00",1493,"0"
"2021-08-02 01:44:37.411+00",1502,"1"
"2021-08-02 01:45:07.411+00",0,"4"
"2021-08-02 01:45:07.411+00",1486,"1"
"2021-08-02 01:45:07.411+00",1394,"3"
"2021-08-02 01:45:07.411+00",1385,"5"
"2021-08-02 01:45:07.411+00",1473,"0"
"2021-08-02 01:45:07.411+00",1391,"2"
"2021-08-02 01:45:37.411+00",0,"4"
"2021-08-02 01:45:37.411+00",1399,"2"
"2021-08-02 01:45:37.411+00",1479,"0"
"2021-08-02 01:45:37.411+00",1398,"5"
"2021-08-02 01:45:37.411+00",1405,"3"
"2021-08-02 01:45:37.411+00",1491,"1"
"2021-08-02 01:46:07.411+00",4855,"3"
"2021-08-02 01:46:07.411+00",4922,"0"
"2021-08-02 01:46:07.411+00",4762,"2"
"2021-08-02 01:46:07.411+00",0,"4"
"2021-08-02 01:46:07.411+00",4695,"5"
"2021-08-02 01:46:07.411+00",4927,"1"
"2021-08-02 01:46:37.411+00",7454,"0"
"2021-08-02 01:46:37.411+00",0,"4"
"2021-08-02 01:46:37.411+00",7312,"2"
"2021-08-02 01:46:37.411+00",7202,"5"
"2021-08-02 01:46:37.411+00",7404,"3"
"2021-08-02 01:46:37.411+00",7442,"1"
"2021-08-02 01:47:07.416+00",0,"4"
"2021-08-02 01:47:07.416+00",8598,"5"
"2021-08-02 01:47:07.416+00",8873,"3"
"2021-08-02 01:47:07.416+00",8929,"1"
"2021-08-02 01:47:07.416+00",8773,"2"
"2021-08-02 01:47:07.416+00",8950,"0"
"2021-08-02 01:47:37.411+00",9810,"0"
"2021-08-02 01:47:37.411+00",9762,"1"
"2021-08-02 01:47:37.411+00",9727,"3"
"2021-08-02 01:47:37.411+00",9399,"5"
"2021-08-02 01:47:37.411+00",9597,"2"
"2021-08-02 01:47:37.411+00",0,"4"
"2021-08-02 01:48:07.411+00",7908,"5"
"2021-08-02 01:48:07.411+00",8272,"0"
"2021-08-02 01:48:07.411+00",8102,"2"
"2021-08-02 01:48:07.411+00",0,"4"
"2021-08-02 01:48:07.411+00",8205,"1"
"2021-08-02 01:48:07.411+00",8208,"3"
"2021-08-02 01:48:37.411+00",7707,"3"
"2021-08-02 01:48:37.411+00",0,"4"
"2021-08-02 01:48:37.411+00",7584,"2"
"2021-08-02 01:48:37.411+00",7748,"0"
"2021-08-02 01:48:37.411+00",7414,"5"
"2021-08-02 01:48:37.411+00",7636,"1"
"2021-08-02 01:49:07.411+00",8055,"3"
"2021-08-02 01:49:07.411+00",7789,"5"
"2021-08-02 01:49:07.411+00",8099,"0"
"2021-08-02 01:49:07.411+00",7961,"2"
"2021-08-02 01:49:07.411+00",0,"4"
"2021-08-02 01:49:07.411+00",7977,"1"
"2021-08-02 01:49:37.411+00",8875,"0"
"2021-08-02 01:49:37.411+00",8754,"2"
"2021-08-02 01:49:37.411+00",0,"4"
"2021-08-02 01:49:37.411+00",8690,"1"
"2021-08-02 01:49:37.411+00",8843,"3"
"2021-08-02 01:49:37.411+00",8574,"5"
"2021-08-02 01:50:07.411+00",0,"4"
"2021-08-02 01:50:07.411+00",8589,"3"
"2021-08-02 01:50:07.411+00",8416,"5"
"2021-08-02 01:50:07.411+00",8654,"0"
"2021-08-02 01:50:07.411+00",8583,"2"
"2021-08-02 01:50:07.411+00",8557,"1"
"2021-08-02 01:50:37.411+00",9749,"0"
"2021-08-02 01:50:37.411+00",9551,"5"
"2021-08-02 01:50:37.411+00",0,"4"
"2021-08-02 01:50:37.411+00",9608,"1"
"2021-08-02 01:50:37.411+00",9748,"3"
"2021-08-02 01:50:37.411+00",9752,"2"
"2021-08-02 01:51:07.411+00",0,"4"
"2021-08-02 01:51:07.411+00",9178,"3"
"2021-08-02 01:51:07.411+00",9026,"1"
"2021-08-02 01:51:07.411+00",8970,"5"
"2021-08-02 01:51:07.411+00",9153,"2"
"2021-08-02 01:51:07.411+00",9144,"0"
"2021-08-02 01:51:37.411+00",8693,"1"
"2021-08-02 01:51:37.411+00",8609,"5"
"2021-08-02 01:51:37.411+00",8776,"0"
"2021-08-02 01:51:37.411+00",8791,"2"
"2021-08-02 01:51:37.411+00",0,"4"
"2021-08-02 01:51:37.411+00",8783,"3"
"2021-08-02 01:52:07.411+00",8075,"2"
"2021-08-02 01:52:07.411+00",0,"4"
"2021-08-02 01:52:07.411+00",8118,"0"
"2021-08-02 01:52:07.411+00",7908,"5"
"2021-08-02 01:52:07.411+00",8056,"3"
"2021-08-02 01:52:07.411+00",7973,"1"
"2021-08-02 01:52:37.411+00",5045,"3"
"2021-08-02 01:52:37.411+00",4933,"5"
"2021-08-02 01:52:37.411+00",5206,"0"
"2021-08-02 01:52:37.411+00",5057,"2"
"2021-08-02 01:52:37.411+00",0,"4"
"2021-08-02 01:52:37.411+00",5129,"1"
"2021-08-02 01:53:07.411+00",370,"2"
"2021-08-02 01:53:07.411+00",383,"3"
"2021-08-02 01:53:07.411+00",358,"5"
"2021-08-02 01:53:07.411+00",464,"1"
"2021-08-02 01:53:07.411+00",0,"4"
"2021-08-02 01:53:07.411+00",450,"0"
"2021-08-02 01:53:37.411+00",869,"0"
"2021-08-02 01:53:37.411+00",780,"5"
"2021-08-02 01:53:37.411+00",898,"1"
"2021-08-02 01:53:37.411+00",0,"4"
"2021-08-02 01:53:37.411+00",797,"2"
"2021-08-02 01:53:37.411+00",806,"3"
"2021-08-02 01:54:07.411+00",860,"2"
"2021-08-02 01:54:07.411+00",0,"4"
"2021-08-02 01:54:07.411+00",848,"5"
"2021-08-02 01:54:07.411+00",852,"3"
"2021-08-02 01:54:07.411+00",941,"1"
"2021-08-02 01:54:07.411+00",930,"0"
"2021-08-02 01:54:37.411+00",1307,"2"
"2021-08-02 01:54:37.411+00",0,"4"
"2021-08-02 01:54:37.411+00",1294,"5"
"2021-08-02 01:54:37.411+00",1377,"0"
"2021-08-02 01:54:37.411+00",1389,"1"
"2021-08-02 01:54:37.411+00",1299,"3"
"2021-08-02 01:55:07.411+00",1281,"0"
"2021-08-02 01:55:07.411+00",1298,"1"
"2021-08-02 01:55:07.411+00",1205,"3"
"2021-08-02 01:55:07.411+00",1199,"5"
"2021-08-02 01:55:07.411+00",1212,"2"
"2021-08-02 01:55:07.411+00",0,"4"
"2021-08-02 01:55:37.411+00",1461,"1"
"2021-08-02 01:55:37.411+00",1380,"3"
"2021-08-02 01:55:37.411+00",1360,"5"
"2021-08-02 01:55:37.411+00",1370,"2"
"2021-08-02 01:55:37.411+00",0,"4"
"2021-08-02 01:55:37.411+00",1455,"0"
"2021-08-02 01:56:07.411+00",1450,"1"
"2021-08-02 01:56:07.411+00",1443,"0"
"2021-08-02 01:56:07.411+00",1359,"2"
"2021-08-02 01:56:07.411+00",0,"4"
"2021-08-02 01:56:07.411+00",1345,"5"
"2021-08-02 01:56:07.411+00",1368,"3"
"2021-08-02 01:56:37.411+00",1382,"2"
"2021-08-02 01:56:37.411+00",0,"4"
"2021-08-02 01:56:37.411+00",1465,"1"
"2021-08-02 01:56:37.411+00",1390,"3"
"2021-08-02 01:56:37.411+00",1464,"0"
"2021-08-02 01:56:37.411+00",1372,"5"
"2021-08-02 01:57:07.411+00",1349,"5"
"2021-08-02 01:57:07.411+00",1352,"2"
"2021-08-02 01:57:07.411+00",1432,"0"
"2021-08-02 01:57:07.411+00",1362,"3"
"2021-08-02 01:57:07.411+00",1440,"1"
"2021-08-02 01:57:07.411+00",0,"4"
"2021-08-02 01:57:37.411+00",1080,"0"
"2021-08-02 01:57:37.411+00",1012,"3"
"2021-08-02 01:57:37.411+00",1092,"1"
"2021-08-02 01:57:37.411+00",1005,"5"
"2021-08-02 01:57:37.411+00",1002,"2"
"2021-08-02 01:57:37.411+00",0,"4"
"2021-08-02 01:58:07.411+00",0,"4"
"2021-08-02 01:58:07.411+00",1075,"0"
"2021-08-02 01:58:07.411+00",996,"5"
"2021-08-02 01:58:07.411+00",1003,"3"
"2021-08-02 01:58:07.411+00",1090,"1"
"2021-08-02 01:58:07.411+00",997,"2"
"2021-08-02 01:58:37.411+00",1068,"0"
"2021-08-02 01:58:37.411+00",995,"2"
"2021-08-02 01:58:37.411+00",0,"4"
"2021-08-02 01:58:37.411+00",990,"5"
"2021-08-02 01:58:37.411+00",993,"3"
"2021-08-02 01:58:37.411+00",1080,"1"
"2021-08-02 01:59:07.411+00",1336,"5"
"2021-08-02 01:59:07.411+00",0,"4"
"2021-08-02 01:59:07.411+00",1420,"0"
"2021-08-02 01:59:07.411+00",1343,"2"
"2021-08-02 01:59:07.411+00",1345,"3"
"2021-08-02 01:59:07.411+00",1426,"1"
"2021-08-02 01:59:37.411+00",977,"2"
"2021-08-02 01:59:37.411+00",1061,"1"
"2021-08-02 01:59:37.411+00",975,"3"
"2021-08-02 01:59:37.411+00",961,"5"
"2021-08-02 01:59:37.411+00",1045,"0"
"2021-08-02 01:59:37.411+00",0,"4"
"2021-08-02 02:00:07.411+00",1072,"1"
"2021-08-02 02:00:07.411+00",983,"3"
"2021-08-02 02:00:07.411+00",971,"5"
"2021-08-02 02:00:07.411+00",1052,"0"
"2021-08-02 02:00:07.411+00",987,"2"
"2021-08-02 02:00:07.411+00",0,"4"
"2021-08-02 02:00:37.411+00",1093,"0"
"2021-08-02 02:00:37.411+00",1027,"2"
"2021-08-02 02:00:37.411+00",0,"4"
"2021-08-02 02:00:37.411+00",1012,"5"
"2021-08-02 02:00:37.411+00",1116,"1"
"2021-08-02 02:00:37.411+00",1020,"3"
"2021-08-02 02:01:07.411+00",1394,"5"
"2021-08-02 02:01:07.411+00",1392,"2"
"2021-08-02 02:01:07.411+00",0,"4"
"2021-08-02 02:01:07.411+00",1486,"1"
"2021-08-02 02:01:07.411+00",1399,"3"
"2021-08-02 02:01:07.411+00",1479,"0"
"2021-08-02 02:01:37.411+00",0,"4"
"2021-08-02 02:01:37.411+00",1409,"2"
"2021-08-02 02:01:37.411+00",1497,"0"
"2021-08-02 02:01:37.411+00",1405,"5"
"2021-08-02 02:01:37.411+00",1413,"3"
"2021-08-02 02:01:37.411+00",1502,"1"
"2021-08-02 02:02:07.411+00",1016,"5"
"2021-08-02 02:02:07.411+00",1021,"3"
"2021-08-02 02:02:07.411+00",1115,"1"
"2021-08-02 02:02:07.411+00",1100,"0"
"2021-08-02 02:02:07.411+00",1025,"2"
"2021-08-02 02:02:07.411+00",0,"4"
"2021-08-02 02:02:37.413+00",0,"4"
"2021-08-02 02:02:37.413+00",1095,"0"
"2021-08-02 02:02:37.413+00",1023,"2"
"2021-08-02 02:02:37.413+00",1112,"1"
"2021-08-02 02:02:37.413+00",1025,"3"
"2021-08-02 02:02:37.413+00",1007,"5"
"2021-08-02 02:03:07.411+00",1056,"2"
"2021-08-02 02:03:07.411+00",1057,"3"
"2021-08-02 02:03:07.411+00",1040,"5"
"2021-08-02 02:03:07.411+00",1124,"0"
"2021-08-02 02:03:07.411+00",0,"4"
"2021-08-02 02:03:07.411+00",1146,"1"
"2021-08-02 02:03:37.411+00",1512,"1"
"2021-08-02 02:03:37.411+00",1418,"2"
"2021-08-02 02:03:37.411+00",1500,"0"
"2021-08-02 02:03:37.411+00",1404,"5"
"2021-08-02 02:03:37.411+00",0,"4"
"2021-08-02 02:03:37.411+00",1429,"3"
"2021-08-02 02:04:07.411+00",1515,"0"
"2021-08-02 02:04:07.411+00",1529,"1"
"2021-08-02 02:04:07.411+00",1438,"3"
"2021-08-02 02:04:07.411+00",1425,"5"
"2021-08-02 02:04:07.411+00",0,"4"
"2021-08-02 02:04:07.411+00",1438,"2"
"2021-08-02 02:04:37.411+00",1462,"1"
"2021-08-02 02:04:37.411+00",1456,"0"
"2021-08-02 02:04:37.411+00",1372,"2"
"2021-08-02 02:04:37.411+00",0,"4"
"2021-08-02 02:04:37.411+00",1374,"3"
"2021-08-02 02:04:37.411+00",1363,"5"
"2021-08-02 02:05:07.411+00",1344,"5"
"2021-08-02 02:05:07.411+00",0,"4"
"2021-08-02 02:05:07.411+00",1440,"1"
"2021-08-02 02:05:07.411+00",1353,"3"
"2021-08-02 02:05:07.411+00",1435,"0"
"2021-08-02 02:05:07.411+00",1359,"2"
"2021-08-02 02:05:37.411+00",1310,"2"
"2021-08-02 02:05:37.411+00",0,"4"
"2021-08-02 02:05:37.411+00",1390,"1"
"2021-08-02 02:05:37.411+00",1391,"0"
"2021-08-02 02:05:37.411+00",1306,"3"
"2021-08-02 02:05:37.411+00",1298,"5"
"2021-08-02 02:06:07.411+00",1404,"1"
"2021-08-02 02:06:07.411+00",1406,"0"
"2021-08-02 02:06:07.411+00",1304,"5"
"2021-08-02 02:06:07.411+00",1326,"3"
"2021-08-02 02:06:07.411+00",0,"4"
"2021-08-02 02:06:07.411+00",1319,"2"
"2021-08-02 02:06:37.411+00",0,"4"
"2021-08-02 02:06:37.411+00",1451,"1"
"2021-08-02 02:06:37.411+00",1374,"3"
"2021-08-02 02:06:37.411+00",1357,"5"
"2021-08-02 02:06:37.411+00",1454,"0"
"2021-08-02 02:06:37.411+00",1365,"2"
"2021-08-02 02:07:07.414+00",1433,"0"
"2021-08-02 02:07:07.414+00",1432,"1"
"2021-08-02 02:07:07.414+00",1356,"3"
"2021-08-02 02:07:07.414+00",1339,"5"
"2021-08-02 02:07:07.414+00",1341,"2"
"2021-08-02 02:07:07.414+00",0,"4"
"2021-08-02 02:07:37.411+00",1423,"0"
"2021-08-02 02:07:37.411+00",0,"4"
"2021-08-02 02:07:37.411+00",1338,"2"
"2021-08-02 02:07:37.411+00",1428,"1"
"2021-08-02 02:07:37.411+00",1345,"3"
"2021-08-02 02:07:37.411+00",1339,"5"
"2021-08-02 02:08:07.411+00",1345,"2"
"2021-08-02 02:08:07.411+00",1433,"0"
"2021-08-02 02:08:07.411+00",1346,"5"
"2021-08-02 02:08:07.411+00",1351,"3"
"2021-08-02 02:08:07.411+00",1443,"1"
"2021-08-02 02:08:07.411+00",0,"4"
"2021-08-02 02:08:37.411+00",1487,"1"
"2021-08-02 02:08:37.411+00",0,"4"
"2021-08-02 02:08:37.411+00",1397,"2"
"2021-08-02 02:08:37.411+00",1477,"0"
"2021-08-02 02:08:37.411+00",1387,"5"
"2021-08-02 02:08:37.411+00",1391,"3"
"2021-08-02 02:09:07.411+00",1401,"2"
"2021-08-02 02:09:07.411+00",1395,"5"
"2021-08-02 02:09:07.411+00",1397,"3"
"2021-08-02 02:09:07.411+00",1489,"1"
"2021-08-02 02:09:07.411+00",0,"4"
"2021-08-02 02:09:07.411+00",1483,"0"
"2021-08-02 02:09:37.411+00",4587,"5"
"2021-08-02 02:09:37.411+00",4902,"1"
"2021-08-02 02:09:37.411+00",4714,"3"
"2021-08-02 02:09:37.411+00",4818,"0"
"2021-08-02 02:09:37.411+00",4650,"2"
"2021-08-02 02:09:37.411+00",0,"4"
"2021-08-02 02:10:07.411+00",6141,"5"
"2021-08-02 02:10:07.411+00",0,"4"
"2021-08-02 02:10:07.411+00",6548,"1"
"2021-08-02 02:10:07.411+00",6389,"3"
"2021-08-02 02:10:07.411+00",6272,"2"
"2021-08-02 02:10:07.411+00",6395,"0"
"2021-08-02 02:10:37.411+00",8831,"0"
"2021-08-02 02:10:37.411+00",0,"4"
"2021-08-02 02:10:37.411+00",8686,"2"
"2021-08-02 02:10:37.411+00",9022,"1"
"2021-08-02 02:10:37.411+00",8868,"3"
"2021-08-02 02:10:37.411+00",8489,"5"
"2021-08-02 02:11:07.411+00",0,"4"
"2021-08-02 02:11:07.411+00",7714,"3"
"2021-08-02 02:11:07.411+00",7831,"1"
"2021-08-02 02:11:07.411+00",7370,"5"
"2021-08-02 02:11:07.411+00",7681,"0"
"2021-08-02 02:11:07.411+00",7524,"2"
"2021-08-02 02:11:37.411+00",7663,"1"
"2021-08-02 02:11:37.411+00",7360,"2"
"2021-08-02 02:11:37.411+00",0,"4"
"2021-08-02 02:11:37.411+00",7272,"5"
"2021-08-02 02:11:37.411+00",7596,"3"
"2021-08-02 02:11:37.411+00",7537,"0"
"2021-08-02 02:12:07.411+00",8364,"1"
"2021-08-02 02:12:07.411+00",8247,"3"
"2021-08-02 02:12:07.411+00",8010,"5"
"2021-08-02 02:12:07.411+00",8209,"0"
"2021-08-02 02:12:07.411+00",8145,"2"
"2021-08-02 02:12:07.411+00",0,"4"
"2021-08-02 02:12:37.411+00",8562,"3"
"2021-08-02 02:12:37.411+00",8486,"2"
"2021-08-02 02:12:37.411+00",8516,"0"
"2021-08-02 02:12:37.411+00",8326,"5"
"2021-08-02 02:12:37.411+00",0,"4"
"2021-08-02 02:12:37.411+00",8686,"1"
"2021-08-02 02:13:07.411+00",0,"4"
"2021-08-02 02:13:07.411+00",7685,"5"
"2021-08-02 02:13:07.411+00",8007,"1"
"2021-08-02 02:13:07.411+00",7900,"3"
"2021-08-02 02:13:07.411+00",7858,"0"
"2021-08-02 02:13:07.411+00",7855,"2"
"2021-08-02 02:13:37.411+00",8027,"5"
"2021-08-02 02:13:37.411+00",8295,"0"
"2021-08-02 02:13:37.411+00",8462,"1"
"2021-08-02 02:13:37.411+00",8355,"3"
"2021-08-02 02:13:37.411+00",8219,"2"
"2021-08-02 02:13:37.411+00",0,"4"
"2021-08-02 02:14:07.411+00",8198,"1"
"2021-08-02 02:14:07.411+00",8086,"3"
"2021-08-02 02:14:07.411+00",7860,"5"
"2021-08-02 02:14:07.411+00",8055,"0"
"2021-08-02 02:14:07.411+00",8044,"2"
"2021-08-02 02:14:07.411+00",0,"4"
"2021-08-02 02:14:37.411+00",5361,"5"
"2021-08-02 02:14:37.411+00",0,"4"
"2021-08-02 02:14:37.411+00",5470,"2"
"2021-08-02 02:14:37.411+00",5588,"1"
"2021-08-02 02:14:37.411+00",5487,"3"
"2021-08-02 02:14:37.411+00",5472,"0"
"2021-08-02 02:15:07.411+00",3226,"1"
"2021-08-02 02:15:07.411+00",3130,"3"
"2021-08-02 02:15:07.411+00",3086,"5"
"2021-08-02 02:15:07.411+00",3171,"0"
"2021-08-02 02:15:07.411+00",3125,"2"
"2021-08-02 02:15:07.411+00",0,"4"
"2021-08-02 02:15:37.411+00",1390,"0"
"2021-08-02 02:15:37.411+00",1309,"2"
"2021-08-02 02:15:37.411+00",0,"4"
"2021-08-02 02:15:37.411+00",1399,"1"
"2021-08-02 02:15:37.411+00",1308,"3"
"2021-08-02 02:15:37.411+00",1310,"5"
"2021-08-02 02:16:07.411+00",1401,"3"
"2021-08-02 02:16:07.411+00",1495,"1"
"2021-08-02 02:16:07.411+00",1404,"5"
"2021-08-02 02:16:07.411+00",1485,"0"
"2021-08-02 02:16:07.411+00",1409,"2"
"2021-08-02 02:16:07.411+00",0,"4"
"2021-08-02 02:16:37.411+00",1393,"2"
"2021-08-02 02:16:37.411+00",1379,"3"
"2021-08-02 02:16:37.411+00",0,"4"
"2021-08-02 02:16:37.411+00",1478,"1"
"2021-08-02 02:16:37.411+00",1384,"5"
"2021-08-02 02:16:37.411+00",1462,"0"
"2021-08-02 02:17:07.411+00",1478,"1"
"2021-08-02 02:17:07.411+00",1385,"3"
"2021-08-02 02:17:07.411+00",1386,"5"
"2021-08-02 02:17:07.411+00",1394,"2"
"2021-08-02 02:17:07.411+00",0,"4"
"2021-08-02 02:17:07.411+00",1460,"0"
"2021-08-02 02:17:37.411+00",0,"4"
"2021-08-02 02:17:37.411+00",1425,"2"
"2021-08-02 02:17:37.411+00",1495,"0"
"2021-08-02 02:17:37.411+00",1423,"5"
"2021-08-02 02:17:37.411+00",1421,"3"
"2021-08-02 02:17:37.411+00",1512,"1"
"2021-08-02 02:18:07.411+00",1514,"0"
"2021-08-02 02:18:07.411+00",1440,"2"
"2021-08-02 02:18:07.411+00",0,"4"
"2021-08-02 02:18:07.411+00",1440,"5"
"2021-08-02 02:18:07.411+00",1445,"3"
"2021-08-02 02:18:07.411+00",1529,"1"
"2021-08-02 02:18:37.415+00",1515,"0"
"2021-08-02 02:18:37.415+00",0,"4"
"2021-08-02 02:18:37.415+00",1437,"2"
"2021-08-02 02:18:37.415+00",1532,"1"
"2021-08-02 02:18:37.415+00",1442,"3"
"2021-08-02 02:18:37.415+00",1430,"5"
"2021-08-02 02:19:07.411+00",3325,"1"
"2021-08-02 02:19:07.411+00",3247,"0"
"2021-08-02 02:19:07.411+00",3115,"2"
"2021-08-02 02:19:07.411+00",3205,"3"
"2021-08-02 02:19:07.411+00",3118,"5"
"2021-08-02 02:19:07.411+00",0,"4"
"2021-08-02 02:19:37.411+00",0,"4"
"2021-08-02 02:19:37.411+00",5959,"5"
"2021-08-02 02:19:37.411+00",6101,"3"
"2021-08-02 02:19:37.411+00",6279,"1"
"2021-08-02 02:19:37.411+00",6088,"0"
"2021-08-02 02:19:37.411+00",6084,"2"
"2021-08-02 02:20:07.415+00",8137,"5"
"2021-08-02 02:20:07.415+00",8328,"3"
"2021-08-02 02:20:07.415+00",8492,"1"
"2021-08-02 02:20:07.415+00",0,"4"
"2021-08-02 02:20:07.415+00",8312,"2"
"2021-08-02 02:20:07.415+00",8281,"0"
"2021-08-02 02:20:37.411+00",10851,"1"
"2021-08-02 02:20:37.411+00",0,"4"
"2021-08-02 02:20:37.411+00",10685,"2"
"2021-08-02 02:20:37.411+00",10493,"0"
"2021-08-02 02:20:37.411+00",10449,"5"
"2021-08-02 02:20:37.411+00",10659,"3"
"2021-08-02 02:21:07.411+00",0,"4"
"2021-08-02 02:21:07.411+00",12270,"1"
"2021-08-02 02:21:07.411+00",11863,"0"
"2021-08-02 02:21:07.411+00",12120,"2"
"2021-08-02 02:21:07.411+00",11837,"5"
"2021-08-02 02:21:07.411+00",12099,"3"
"2021-08-02 02:21:37.411+00",9892,"3"
"2021-08-02 02:21:37.411+00",0,"4"
"2021-08-02 02:21:37.411+00",9925,"2"
"2021-08-02 02:21:37.411+00",9606,"0"
"2021-08-02 02:21:37.411+00",10061,"1"
"2021-08-02 02:21:37.411+00",9634,"5"
"2021-08-02 02:22:07.411+00",8492,"2"
"2021-08-02 02:22:07.411+00",8503,"1"
"2021-08-02 02:22:07.411+00",8413,"3"
"2021-08-02 02:22:07.411+00",8219,"5"
"2021-08-02 02:22:07.411+00",8219,"0"
"2021-08-02 02:22:07.411+00",0,"4"
"2021-08-02 02:22:37.411+00",7575,"0"
"2021-08-02 02:22:37.411+00",0,"4"
"2021-08-02 02:22:37.411+00",7735,"1"
"2021-08-02 02:22:37.411+00",7629,"2"
"2021-08-02 02:22:37.411+00",7602,"3"
"2021-08-02 02:22:37.411+00",7417,"5"
"2021-08-02 02:23:07.411+00",6126,"2"
"2021-08-02 02:23:07.411+00",6147,"3"
"2021-08-02 02:23:07.411+00",5936,"5"
"2021-08-02 02:23:07.411+00",6197,"0"
"2021-08-02 02:23:07.411+00",0,"4"
"2021-08-02 02:23:07.411+00",6253,"1"
"2021-08-02 02:23:37.411+00",6787,"3"
"2021-08-02 02:23:37.411+00",6914,"1"
"2021-08-02 02:23:37.411+00",0,"4"
"2021-08-02 02:23:37.411+00",6749,"2"
"2021-08-02 02:23:37.411+00",6924,"0"
"2021-08-02 02:23:37.411+00",6583,"5"
"2021-08-02 02:24:07.411+00",6856,"3"
"2021-08-02 02:24:07.411+00",6989,"0"
