"time","requests_per_sec_in"
"2021-08-02 02:18:35.166+00",14679.613548304846
"2021-08-02 02:18:45.166+00",14683.175951385048
"2021-08-02 02:18:55.166+00",14672.485155361892
"2021-08-02 02:19:05.166+00",14666.449176048742
"2021-08-02 02:19:15.166+00",14674.623857716084
"2021-08-02 02:19:25.166+00",14669.876436029812
"2021-08-02 02:19:35.166+00",14673.227897336468
"2021-08-02 02:19:45.166+00",14670.633941566864
"2021-08-02 02:19:55.166+00",14677.716018861705
"2021-08-02 02:20:05.173+00",14680.22147472616
"2021-08-02 02:20:15.166+00",14688.09827374719
"2021-08-02 02:20:25.166+00",14696.653200371607
"2021-08-02 02:20:35.166+00",14691.61609763832
"2021-08-02 02:20:45.166+00",14670.219553946046
"2021-08-02 02:20:55.166+00",14666.596619555277
"2021-08-02 02:21:05.166+00",14671.114118493128
"2021-08-02 02:21:15.166+00",14672.575613268378
"2021-08-02 02:21:25.166+00",14675.79457489658
"2021-08-02 02:21:35.166+00",14676.32401136394
"2021-08-02 02:21:45.166+00",14675.42047188959
"2021-08-02 02:21:55.169+00",14680.572843917926
"2021-08-02 02:22:05.166+00",14691.747993472285
"2021-08-02 02:22:15.176+00",14698.337294352055
"2021-08-02 02:22:25.166+00",14699.447120323262
"2021-08-02 02:22:35.175+00",14691.617317965238
"2021-08-02 02:22:45.172+00",14687.862713580575
"2021-08-02 02:22:55.166+00",14681.725700074363
"2021-08-02 02:23:05.166+00",14672.251674839665
"2021-08-02 02:23:15.166+00",14672.442321155724
"2021-08-02 02:23:25.166+00",14668.105454439605
"2021-08-02 02:23:35.169+00",14673.816331522952
"2021-08-02 02:23:45.166+00",14676.395612807728
"2021-08-02 02:23:55.166+00",14675.625019012889
"2021-08-02 02:24:05.166+00",14676.874567360823
"2021-08-02 02:24:15.166+00",14682.521231682344
"2021-08-02 02:24:25.166+00",14669.285247426284
"2021-08-02 02:24:35.166+00",14670.566038000403
"2021-08-02 02:24:45.166+00",14675.985670020616
"2021-08-02 02:24:55.166+00",14675.426582649821
"2021-08-02 02:25:05.166+00",14673.03761444073
"2021-08-02 02:25:15.166+00",14664.885613330533
"2021-08-02 02:25:25.166+00",14663.733051998199
"2021-08-02 02:25:35.166+00",14660.692666800303
"2021-08-02 02:25:45.166+00",14654.7458250984
"2021-08-02 02:25:55.166+00",14654.5923395304
"2021-08-02 02:26:05.166+00",14620.726496115969
"2021-08-02 02:26:15.166+00",14622.593504589548
"2021-08-02 02:26:25.166+00",14642.710882985351
"2021-08-02 02:26:35.166+00",14662.444807801969
"2021-08-02 02:26:45.166+00",14656.259879406634
"2021-08-02 02:26:55.166+00",14649.197183566686
"2021-08-02 02:27:05.166+00",14646.291610002185
"2021-08-02 02:27:15.166+00",14647.361523756035
"2021-08-02 02:27:25.166+00",14644.500811993234
"2021-08-02 02:27:35.166+00",14636.781692597393
"2021-08-02 02:27:45.166+00",14634.010838997352
"2021-08-02 02:27:55.169+00",14635.21302821065
"2021-08-02 02:28:05.166+00",14634.48582519372
"2021-08-02 02:28:15.166+00",14635.698815644244
"2021-08-02 02:28:25.166+00",14636.296218134461
"2021-08-02 02:28:35.166+00",14638.255013528002
"2021-08-02 02:28:45.166+00",14628.46720516379
"2021-08-02 02:28:55.166+00",14621.767468933484
"2021-08-02 02:29:05.172+00",14621.521195614383
"2021-08-02 02:29:15.166+00",14606.068737981812
"2021-08-02 02:29:25.166+00",14585.3421773115
"2021-08-02 02:29:35.166+00",14589.829437123051
"2021-08-02 02:29:45.166+00",14590.998396088913
"2021-08-02 02:29:55.171+00",14580.395475143134
