"time","bytesinpersec_oneminuterate"
"2021-08-02 02:17:55.166+00",2895084.3494428336
"2021-08-02 02:18:05.166+00",2895608.880325654
"2021-08-02 02:18:15.166+00",2896624.4608258675
"2021-08-02 02:18:25.168+00",2898042.846267031
"2021-08-02 02:18:35.166+00",2898752.4548538793
"2021-08-02 02:18:45.166+00",2899544.8179862844
"2021-08-02 02:18:55.166+00",2897497.8597616497
"2021-08-02 02:19:05.166+00",2896323.516845155
"2021-08-02 02:19:15.166+00",2898003.6527103055
"2021-08-02 02:19:25.166+00",2897156.045370076
"2021-08-02 02:19:35.166+00",2897830.488221681
"2021-08-02 02:19:45.166+00",2897396.1445286046
"2021-08-02 02:19:55.166+00",2898861.079984724
"2021-08-02 02:20:05.173+00",2899424.428263657
"2021-08-02 02:20:15.166+00",2901057.5591963017
"2021-08-02 02:20:25.166+00",2902806.2677715616
"2021-08-02 02:20:35.166+00",2901877.902078811
"2021-08-02 02:20:45.166+00",2897696.9769580984
"2021-08-02 02:20:55.166+00",2896983.4213840906
"2021-08-02 02:21:05.166+00",2897923.655961331
"2021-08-02 02:21:15.166+00",2898248.3260353496
"2021-08-02 02:21:25.166+00",2898932.513055173
"2021-08-02 02:21:35.166+00",2899129.2190190214
"2021-08-02 02:21:45.166+00",2898956.07913535
"2021-08-02 02:21:55.169+00",2900004.2726624375
"2021-08-02 02:22:05.166+00",2902268.305540032
"2021-08-02 02:22:15.176+00",2903631.6072287112
"2021-08-02 02:22:25.166+00",2903924.5787440315
"2021-08-02 02:22:35.175+00",2902375.427409962
"2021-08-02 02:22:45.172+00",2901666.823517917
"2021-08-02 02:22:55.166+00",2900492.2076355945
"2021-08-02 02:23:05.166+00",2898635.683234848
"2021-08-02 02:23:15.166+00",2898694.7356134634
"2021-08-02 02:23:25.166+00",2897885.9609044488
"2021-08-02 02:23:35.169+00",2899023.3198820245
"2021-08-02 02:23:45.166+00",2899579.33278749
"2021-08-02 02:23:55.166+00",2899475.5947503857
"2021-08-02 02:24:05.166+00",2899727.642359685
"2021-08-02 02:24:15.166+00",2900894.0558322985
"2021-08-02 02:24:25.166+00",2898314.5477085104
"2021-08-02 02:24:35.166+00",2898576.474929406
"2021-08-02 02:24:45.166+00",2899706.7385372235
"2021-08-02 02:24:55.166+00",2899595.150147174
"2021-08-02 02:25:05.166+00",2899171.9270646665
"2021-08-02 02:25:15.166+00",2897611.443014233
"2021-08-02 02:25:25.166+00",2897367.1293320823
"2021-08-02 02:25:35.166+00",2896835.5990319955
"2021-08-02 02:25:45.166+00",2895679.5238823504
"2021-08-02 02:25:55.166+00",2895679.1184484134
"2021-08-02 02:26:05.166+00",2889032.2926078187
"2021-08-02 02:26:15.166+00",2889416.569091362
"2021-08-02 02:26:25.166+00",2893419.7056261646
"2021-08-02 02:26:35.166+00",2897352.939570353
"2021-08-02 02:26:45.166+00",2896179.6176465475
"2021-08-02 02:26:55.166+00",2894818.9636677345
"2021-08-02 02:27:05.166+00",2894275.570339276
"2021-08-02 02:27:15.166+00",2894509.5361369723
"2021-08-02 02:27:25.166+00",2893950.714076964
"2021-08-02 02:27:35.166+00",2892443.654863387
"2021-08-02 02:27:45.166+00",2891917.6461999966
"2021-08-02 02:27:55.169+00",2892159.847464785
"2021-08-02 02:28:05.166+00",2892009.3897161167
"2021-08-02 02:28:15.166+00",2892289.5438753036
"2021-08-02 02:28:25.166+00",2892437.186487682
"2021-08-02 02:28:35.166+00",2892860.2650786308
"2021-08-02 02:28:45.166+00",2890941.7306333007
"2021-08-02 02:28:55.166+00",2889637.0246554585
"2021-08-02 02:29:05.172+00",2889592.287107456
"2021-08-02 02:29:15.166+00",2886565.7754218606
"2021-08-02 02:29:25.166+00",2882479.967423045
"2021-08-02 02:29:35.166+00",2883398.1824735054
"2021-08-02 02:29:45.166+00",2883668.0621120445
"2021-08-02 02:29:55.171+00",2881572.502322904
