"time","current_consumer_offset","kafka_partition"
"2021-08-03 02:28:37.394+00",566133,"3"
"2021-08-03 02:28:37.394+00",564442,"2"
"2021-08-03 02:28:47.394+00",567869,"1"
"2021-08-03 02:28:47.394+00",568115,"0"
"2021-08-03 02:28:47.394+00",567772,"4"
"2021-08-03 02:28:47.394+00",568309,"3"
"2021-08-03 02:28:47.394+00",566616,"2"
"2021-08-03 02:28:57.394+00",570498,"3"
"2021-08-03 02:28:57.394+00",570021,"1"
"2021-08-03 02:28:57.394+00",568763,"2"
"2021-08-03 02:28:57.394+00",570297,"0"
"2021-08-03 02:28:57.394+00",569923,"4"
"2021-08-03 02:29:07.4+00",572462,"0"
"2021-08-03 02:29:07.4+00",572102,"4"
"2021-08-03 02:29:07.4+00",572193,"1"
"2021-08-03 02:29:07.4+00",572600,"3"
"2021-08-03 02:29:07.4+00",570998,"2"
"2021-08-03 02:29:17.394+00",574641,"0"
"2021-08-03 02:29:17.394+00",574335,"1"
"2021-08-03 02:29:17.394+00",573144,"2"
"2021-08-03 02:29:17.394+00",574210,"4"
"2021-08-03 02:29:17.394+00",574654,"3"
"2021-08-03 02:29:27.394+00",576799,"0"
"2021-08-03 02:29:27.394+00",576500,"1"
"2021-08-03 02:29:27.394+00",576358,"4"
"2021-08-03 02:29:27.394+00",575241,"2"
"2021-08-03 02:29:27.394+00",576783,"3"
"2021-08-03 02:29:37.394+00",578986,"0"
"2021-08-03 02:29:37.394+00",578440,"4"
"2021-08-03 02:29:37.394+00",578851,"3"
"2021-08-03 02:29:37.394+00",578609,"1"
"2021-08-03 02:29:37.394+00",577392,"2"
"2021-08-03 02:29:47.394+00",580627,"4"
"2021-08-03 02:29:47.394+00",581006,"3"
"2021-08-03 02:29:47.394+00",579523,"2"
"2021-08-03 02:29:47.394+00",581166,"0"
"2021-08-03 02:29:47.394+00",580764,"1"
"2021-08-03 02:29:57.394+00",583310,"0"
"2021-08-03 02:29:57.394+00",583119,"3"
"2021-08-03 02:29:57.394+00",582929,"1"
"2021-08-03 02:29:57.394+00",582775,"4"
"2021-08-03 02:29:57.394+00",581706,"2"
"2021-08-03 02:30:07.394+00",585288,"3"
"2021-08-03 02:30:07.394+00",585025,"1"
"2021-08-03 02:30:07.394+00",584925,"4"
"2021-08-03 02:30:07.394+00",585431,"0"
"2021-08-03 02:30:07.394+00",583863,"2"
"2021-08-03 02:30:17.394+00",587592,"0"
"2021-08-03 02:30:17.394+00",587411,"3"
"2021-08-03 02:30:17.394+00",587185,"1"
"2021-08-03 02:30:17.394+00",586049,"2"
"2021-08-03 02:30:17.394+00",587125,"4"
"2021-08-03 02:30:27.394+00",589161,"4"
"2021-08-03 02:30:27.394+00",588254,"2"
"2021-08-03 02:30:27.394+00",589542,"3"
"2021-08-03 02:30:27.394+00",589378,"1"
"2021-08-03 02:30:27.394+00",589778,"0"
"2021-08-03 02:30:37.394+00",591901,"0"
"2021-08-03 02:30:37.394+00",591509,"1"
"2021-08-03 02:30:37.394+00",591652,"3"
"2021-08-03 02:30:37.394+00",591306,"4"
"2021-08-03 02:30:37.394+00",590359,"2"
"2021-08-03 02:30:47.394+00",593605,"1"
"2021-08-03 02:30:47.394+00",592502,"2"
"2021-08-03 02:30:47.394+00",594055,"0"
"2021-08-03 02:30:47.394+00",593501,"4"
"2021-08-03 02:30:47.394+00",593819,"3"
"2021-08-03 02:30:57.394+00",595591,"4"
"2021-08-03 02:30:57.394+00",596208,"0"
"2021-08-03 02:30:57.394+00",594626,"2"
"2021-08-03 02:30:57.394+00",595702,"1"
"2021-08-03 02:30:57.394+00",596006,"3"
"2021-08-03 02:31:07.394+00",598152,"3"
"2021-08-03 02:31:07.394+00",597854,"1"
"2021-08-03 02:31:07.394+00",597681,"4"
"2021-08-03 02:31:07.394+00",598358,"0"
"2021-08-03 02:31:07.394+00",596771,"2"
"2021-08-03 02:31:17.394+00",600560,"0"
"2021-08-03 02:31:17.394+00",600354,"3"
"2021-08-03 02:31:17.394+00",600033,"1"
"2021-08-03 02:31:17.394+00",598914,"2"
"2021-08-03 02:31:17.394+00",599812,"4"
"2021-08-03 02:31:27.394+00",601914,"4"
"2021-08-03 02:31:27.394+00",602750,"0"
"2021-08-03 02:31:27.394+00",601092,"2"
"2021-08-03 02:31:27.394+00",602155,"1"
"2021-08-03 02:31:27.394+00",602509,"3"
"2021-08-03 02:31:37.394+00",604299,"1"
"2021-08-03 02:31:37.394+00",604001,"4"
"2021-08-03 02:31:37.394+00",604902,"0"
"2021-08-03 02:31:37.394+00",604618,"3"
"2021-08-03 02:31:37.394+00",603211,"2"
"2021-08-03 02:31:47.399+00",607006,"0"
"2021-08-03 02:31:47.399+00",606520,"1"
"2021-08-03 02:31:47.399+00",606783,"3"
"2021-08-03 02:31:47.399+00",606192,"4"
"2021-08-03 02:31:47.399+00",605379,"2"
"2021-08-03 02:31:57.394+00",608342,"4"
"2021-08-03 02:31:57.394+00",609170,"0"
"2021-08-03 02:31:57.394+00",607463,"2"
"2021-08-03 02:31:57.394+00",608638,"1"
"2021-08-03 02:31:57.394+00",608890,"3"
"2021-08-03 02:32:07.394+00",611325,"0"
"2021-08-03 02:32:07.394+00",610500,"4"
"2021-08-03 02:32:07.394+00",611034,"3"
"2021-08-03 02:32:07.394+00",610747,"1"
"2021-08-03 02:32:07.394+00",609595,"2"
"2021-08-03 02:32:17.394+00",613456,"0"
"2021-08-03 02:32:17.394+00",613158,"3"
"2021-08-03 02:32:17.394+00",612880,"1"
"2021-08-03 02:32:17.394+00",612586,"4"
"2021-08-03 02:32:17.394+00",611789,"2"
"2021-08-03 02:32:27.394+00",615315,"3"
"2021-08-03 02:32:27.394+00",615620,"0"
"2021-08-03 02:32:27.394+00",615050,"1"
"2021-08-03 02:32:27.394+00",613975,"2"
"2021-08-03 02:32:27.394+00",614773,"4"
"2021-08-03 02:32:37.394+00",617166,"1"
"2021-08-03 02:32:37.394+00",617433,"3"
"2021-08-03 02:32:37.394+00",616920,"4"
"2021-08-03 02:32:37.394+00",617716,"0"
"2021-08-03 02:32:37.394+00",616070,"2"
"2021-08-03 02:32:47.394+00",619319,"1"
"2021-08-03 02:32:47.394+00",619826,"0"
"2021-08-03 02:32:47.394+00",619048,"4"
"2021-08-03 02:32:47.394+00",619613,"3"
"2021-08-03 02:32:47.394+00",618282,"2"
"2021-08-03 02:32:57.394+00",621688,"3"
"2021-08-03 02:32:57.394+00",621199,"4"
"2021-08-03 02:32:57.394+00",621464,"1"
"2021-08-03 02:32:57.394+00",620416,"2"
"2021-08-03 02:32:57.394+00",621941,"0"
"2021-08-03 02:33:07.394+00",623411,"4"
"2021-08-03 02:33:07.394+00",623662,"1"
"2021-08-03 02:33:07.394+00",622557,"2"
"2021-08-03 02:33:07.394+00",624074,"0"
"2021-08-03 02:33:07.394+00",623868,"3"
"2021-08-03 02:33:17.394+00",626257,"0"
"2021-08-03 02:33:17.394+00",624721,"2"
"2021-08-03 02:33:17.394+00",625537,"4"
"2021-08-03 02:33:17.394+00",625792,"1"
"2021-08-03 02:33:17.394+00",626008,"3"
"2021-08-03 02:33:27.394+00",626866,"2"
"2021-08-03 02:33:27.394+00",627698,"4"
"2021-08-03 02:33:27.394+00",628143,"3"
"2021-08-03 02:33:27.394+00",627962,"1"
"2021-08-03 02:33:27.394+00",628384,"0"
"2021-08-03 02:33:37.394+00",629927,"4"
"2021-08-03 02:33:37.394+00",630550,"0"
"2021-08-03 02:33:37.394+00",630095,"1"
"2021-08-03 02:33:37.394+00",628984,"2"
"2021-08-03 02:33:37.394+00",630244,"3"
"2021-08-03 02:33:47.394+00",632098,"4"
"2021-08-03 02:33:47.394+00",632265,"1"
"2021-08-03 02:33:47.394+00",632368,"3"
"2021-08-03 02:33:47.394+00",632692,"0"
"2021-08-03 02:33:47.394+00",631134,"2"
"2021-08-03 02:33:57.394+00",634497,"3"
"2021-08-03 02:33:57.394+00",633283,"2"
"2021-08-03 02:33:57.394+00",634824,"0"
"2021-08-03 02:33:57.394+00",634392,"1"
"2021-08-03 02:33:57.394+00",634272,"4"
"2021-08-03 02:34:07.394+00",636460,"4"
"2021-08-03 02:34:07.394+00",636684,"3"
"2021-08-03 02:34:07.394+00",636495,"1"
"2021-08-03 02:34:07.394+00",635435,"2"
"2021-08-03 02:34:07.394+00",636981,"0"
"2021-08-03 02:34:17.394+00",638646,"1"
"2021-08-03 02:34:17.394+00",638588,"4"
"2021-08-03 02:34:17.394+00",637601,"2"
"2021-08-03 02:34:17.394+00",639116,"0"
"2021-08-03 02:34:17.394+00",638873,"3"
"2021-08-03 02:34:27.399+00",641024,"3"
"2021-08-03 02:34:27.399+00",640775,"4"
"2021-08-03 02:34:27.399+00",641295,"0"
"2021-08-03 02:34:27.399+00",639801,"2"
"2021-08-03 02:34:27.399+00",640769,"1"
"2021-08-03 02:34:37.394+00",643414,"0"
"2021-08-03 02:34:37.394+00",641912,"2"
"2021-08-03 02:34:37.394+00",642924,"4"
"2021-08-03 02:34:37.394+00",642911,"1"
"2021-08-03 02:34:37.394+00",643108,"3"
"2021-08-03 02:34:47.394+00",645106,"4"
"2021-08-03 02:34:47.394+00",645561,"0"
"2021-08-03 02:34:47.394+00",644044,"2"
"2021-08-03 02:34:47.394+00",645058,"1"
"2021-08-03 02:34:47.394+00",645218,"3"
"2021-08-03 02:34:57.394+00",646149,"2"
"2021-08-03 02:34:57.394+00",647141,"1"
"2021-08-03 02:34:57.394+00",647406,"3"
"2021-08-03 02:34:57.394+00",647710,"0"
"2021-08-03 02:34:57.394+00",647267,"4"
"2021-08-03 02:35:07.394+00",648309,"2"
"2021-08-03 02:35:07.394+00",649541,"3"
"2021-08-03 02:35:07.394+00",649434,"4"
"2021-08-03 02:35:07.394+00",649840,"0"
"2021-08-03 02:35:07.394+00",649243,"1"
"2021-08-03 02:35:17.394+00",651648,"3"
"2021-08-03 02:35:17.394+00",650499,"2"
"2021-08-03 02:35:17.394+00",651981,"0"
"2021-08-03 02:35:17.394+00",651557,"4"
"2021-08-03 02:35:17.394+00",651438,"1"
"2021-08-03 02:35:27.394+00",653681,"4"
"2021-08-03 02:35:27.394+00",652669,"2"
"2021-08-03 02:35:27.394+00",653560,"1"
"2021-08-03 02:35:27.394+00",653801,"3"
"2021-08-03 02:35:27.394+00",654123,"0"
"2021-08-03 02:35:37.394+00",655928,"3"
"2021-08-03 02:35:37.394+00",655745,"1"
"2021-08-03 02:35:37.394+00",654873,"2"
"2021-08-03 02:35:37.394+00",656214,"0"
"2021-08-03 02:35:37.394+00",655805,"4"
"2021-08-03 02:35:47.394+00",658395,"0"
"2021-08-03 02:35:47.394+00",657953,"4"
"2021-08-03 02:35:47.394+00",657063,"2"
"2021-08-03 02:35:47.394+00",657887,"1"
"2021-08-03 02:35:47.394+00",658080,"3"
"2021-08-03 02:35:57.394+00",660251,"3"
"2021-08-03 02:35:57.394+00",660489,"0"
"2021-08-03 02:35:57.394+00",660047,"1"
"2021-08-03 02:35:57.394+00",659255,"2"
"2021-08-03 02:35:57.394+00",660111,"4"
"2021-08-03 02:36:07.394+00",662610,"0"
"2021-08-03 02:36:07.394+00",662209,"4"
"2021-08-03 02:36:07.394+00",662451,"3"
"2021-08-03 02:36:07.394+00",661361,"2"
"2021-08-03 02:36:07.394+00",662181,"1"
"2021-08-03 02:36:17.394+00",663493,"2"
"2021-08-03 02:36:17.394+00",664709,"0"
"2021-08-03 02:36:17.394+00",664354,"1"
"2021-08-03 02:36:17.394+00",664647,"3"
"2021-08-03 02:36:17.394+00",664392,"4"
"2021-08-03 02:36:27.399+00",665655,"2"
"2021-08-03 02:36:27.399+00",666900,"0"
"2021-08-03 02:36:27.399+00",666507,"4"
"2021-08-03 02:36:27.399+00",666745,"3"
"2021-08-03 02:36:27.399+00",666465,"1"
"2021-08-03 02:36:37.394+00",669025,"0"
"2021-08-03 02:36:37.394+00",668593,"1"
"2021-08-03 02:36:37.394+00",668688,"4"
"2021-08-03 02:36:37.394+00",668874,"3"
"2021-08-03 02:36:37.394+00",667797,"2"
"2021-08-03 02:36:47.394+00",669954,"2"
"2021-08-03 02:36:47.394+00",671162,"0"
"2021-08-03 02:36:47.394+00",670790,"4"
"2021-08-03 02:36:47.394+00",670698,"1"
"2021-08-03 02:36:47.394+00",671030,"3"
"2021-08-03 02:36:57.394+00",672918,"4"
"2021-08-03 02:36:57.394+00",673324,"0"
"2021-08-03 02:36:57.394+00",672110,"2"
"2021-08-03 02:36:57.394+00",672892,"1"
"2021-08-03 02:36:57.394+00",673148,"3"
"2021-08-03 02:37:07.394+00",674994,"4"
"2021-08-03 02:37:07.394+00",675344,"3"
"2021-08-03 02:37:07.394+00",675032,"1"
"2021-08-03 02:37:07.394+00",674310,"2"
"2021-08-03 02:37:07.394+00",675447,"0"
"2021-08-03 02:37:17.394+00",676497,"2"
"2021-08-03 02:37:17.394+00",677634,"0"
"2021-08-03 02:37:17.394+00",677146,"4"
"2021-08-03 02:37:17.394+00",677211,"1"
"2021-08-03 02:37:17.394+00",677530,"3"
"2021-08-03 02:37:27.394+00",679358,"1"
"2021-08-03 02:37:27.394+00",678604,"2"
"2021-08-03 02:37:27.394+00",679764,"0"
"2021-08-03 02:37:27.394+00",679260,"4"
"2021-08-03 02:37:27.394+00",679684,"3"
"2021-08-03 02:37:37.394+00",681335,"4"
"2021-08-03 02:37:37.394+00",681730,"3"
"2021-08-03 02:37:37.394+00",681869,"0"
"2021-08-03 02:37:37.394+00",680735,"2"
"2021-08-03 02:37:37.394+00",681487,"1"
"2021-08-03 02:37:47.394+00",683838,"3"
"2021-08-03 02:37:47.394+00",683978,"0"
"2021-08-03 02:37:47.394+00",683488,"4"
"2021-08-03 02:37:47.394+00",682898,"2"
"2021-08-03 02:37:47.394+00",683640,"1"
"2021-08-03 02:37:57.394+00",685016,"2"
"2021-08-03 02:37:57.394+00",686081,"0"
"2021-08-03 02:37:57.394+00",685942,"3"
"2021-08-03 02:37:57.394+00",685778,"1"
"2021-08-03 02:37:57.394+00",685563,"4"
"2021-08-03 02:38:07.394+00",687968,"1"
"2021-08-03 02:38:07.394+00",687736,"4"
"2021-08-03 02:38:07.394+00",688116,"3"
"2021-08-03 02:38:07.394+00",687190,"2"
"2021-08-03 02:38:07.394+00",688266,"0"
"2021-08-03 02:38:17.394+00",689913,"4"
"2021-08-03 02:38:17.394+00",690265,"3"
"2021-08-03 02:38:17.394+00",689345,"2"
"2021-08-03 02:38:17.394+00",690404,"0"
"2021-08-03 02:38:17.394+00",690164,"1"
"2021-08-03 02:38:27.394+00",692051,"4"
"2021-08-03 02:38:27.394+00",692422,"3"
"2021-08-03 02:38:27.394+00",692547,"0"
"2021-08-03 02:38:27.394+00",692307,"1"
"2021-08-03 02:38:27.394+00",691585,"2"
"2021-08-03 02:38:37.394+00",694277,"4"
"2021-08-03 02:38:37.394+00",694500,"1"
"2021-08-03 02:38:37.394+00",694502,"3"
"2021-08-03 02:38:37.394+00",693768,"2"
"2021-08-03 02:38:37.394+00",694734,"0"
"2021-08-03 02:38:47.394+00",696394,"4"
"2021-08-03 02:38:47.394+00",695931,"2"
"2021-08-03 02:38:47.394+00",696659,"1"
"2021-08-03 02:38:47.394+00",696891,"0"
"2021-08-03 02:38:47.394+00",696673,"3"
"2021-08-03 02:38:57.394+00",698079,"2"
"2021-08-03 02:38:57.394+00",698903,"1"
"2021-08-03 02:38:57.394+00",698865,"3"
"2021-08-03 02:38:57.394+00",698525,"4"
"2021-08-03 02:38:57.394+00",699040,"0"
"2021-08-03 02:39:07.394+00",701044,"1"
"2021-08-03 02:39:07.394+00",700675,"4"
"2021-08-03 02:39:07.394+00",701256,"0"
"2021-08-03 02:39:07.394+00",700970,"3"
"2021-08-03 02:39:07.394+00",700243,"2"
"2021-08-03 02:39:17.394+00",703104,"3"
"2021-08-03 02:39:17.394+00",703445,"0"
"2021-08-03 02:39:17.394+00",702407,"2"
"2021-08-03 02:39:17.394+00",702811,"4"
"2021-08-03 02:39:17.394+00",703264,"1"
"2021-08-03 02:39:27.397+00",704586,"2"
"2021-08-03 02:39:27.397+00",705257,"3"
"2021-08-03 02:39:27.397+00",705424,"1"
"2021-08-03 02:39:27.397+00",704949,"4"
"2021-08-03 02:39:27.397+00",705674,"0"
"2021-08-03 02:39:37.394+00",707347,"3"
"2021-08-03 02:39:37.394+00",707577,"1"
"2021-08-03 02:39:37.394+00",706708,"2"
"2021-08-03 02:39:37.394+00",707816,"0"
"2021-08-03 02:39:37.394+00",707080,"4"
"2021-08-03 02:39:47.394+00",709307,"4"
"2021-08-03 02:39:47.394+00",708846,"2"
"2021-08-03 02:39:47.394+00",709995,"0"
"2021-08-03 02:39:47.394+00",709704,"1"
"2021-08-03 02:39:47.394+00",709523,"3"
"2021-08-03 02:39:57.394+00",712222,"0"
"2021-08-03 02:39:57.394+00",711474,"4"
"2021-08-03 02:39:57.394+00",711828,"1"
"2021-08-03 02:39:57.394+00",711672,"3"
"2021-08-03 02:39:57.394+00",710952,"2"
"2021-08-03 02:40:07.394+00",713624,"4"
"2021-08-03 02:40:07.394+00",714025,"1"
"2021-08-03 02:40:07.394+00",713098,"2"
"2021-08-03 02:40:07.394+00",714373,"0"
"2021-08-03 02:40:07.394+00",713908,"3"
"2021-08-03 02:40:17.394+00",716157,"1"
"2021-08-03 02:40:17.394+00",715777,"4"
"2021-08-03 02:40:17.394+00",715239,"2"
"2021-08-03 02:40:17.394+00",716089,"3"
"2021-08-03 02:40:17.394+00",716483,"0"
"2021-08-03 02:40:27.394+00",718372,"1"
"2021-08-03 02:40:27.394+00",717845,"4"
"2021-08-03 02:40:27.394+00",718625,"0"
"2021-08-03 02:40:27.394+00",717396,"2"
"2021-08-03 02:40:27.394+00",718245,"3"
"2021-08-03 02:40:37.394+00",720498,"1"
"2021-08-03 02:40:37.394+00",719505,"2"
"2021-08-03 02:40:37.394+00",720748,"0"
"2021-08-03 02:40:37.394+00",719994,"4"
"2021-08-03 02:40:37.394+00",720418,"3"
"2021-08-03 02:40:47.394+00",722195,"4"
"2021-08-03 02:40:47.394+00",722638,"1"
"2021-08-03 02:40:47.394+00",722569,"3"
"2021-08-03 02:40:47.394+00",721639,"2"
"2021-08-03 02:40:47.394+00",722869,"0"
"2021-08-03 02:40:57.394+00",724365,"4"
"2021-08-03 02:40:57.394+00",724973,"0"
"2021-08-03 02:40:57.394+00",723715,"2"
"2021-08-03 02:40:57.394+00",724789,"1"
"2021-08-03 02:40:57.394+00",724715,"3"
"2021-08-03 02:41:07.394+00",726811,"3"
"2021-08-03 02:41:07.394+00",725882,"2"
"2021-08-03 02:41:07.394+00",727131,"0"
"2021-08-03 02:41:07.394+00",726473,"4"
"2021-08-03 02:41:07.394+00",726876,"1"
"2021-08-03 02:41:17.394+00",729031,"1"
"2021-08-03 02:41:17.394+00",728568,"4"
"2021-08-03 02:41:17.394+00",729321,"0"
"2021-08-03 02:41:17.394+00",728016,"2"
"2021-08-03 02:41:17.394+00",728963,"3"
"2021-08-03 02:41:27.394+00",731435,"0"
"2021-08-03 02:41:27.394+00",730134,"2"
"2021-08-03 02:41:27.394+00",730670,"4"
"2021-08-03 02:41:27.394+00",731066,"3"
"2021-08-03 02:41:27.394+00",731070,"1"
"2021-08-03 02:41:37.394+00",733502,"0"
"2021-08-03 02:41:37.394+00",732804,"4"
"2021-08-03 02:41:37.394+00",733132,"3"
"2021-08-03 02:41:37.394+00",733221,"1"
"2021-08-03 02:41:37.394+00",732244,"2"
"2021-08-03 02:41:47.394+00",733746,"4"
"2021-08-03 02:41:47.394+00",734043,"3"
"2021-08-03 02:41:47.394+00",734445,"0"
"2021-08-03 02:41:47.394+00",733210,"2"
"2021-08-03 02:41:47.394+00",734148,"1"
"2021-08-03 02:41:57.394+00",734937,"0"
"2021-08-03 02:41:57.394+00",734541,"3"
"2021-08-03 02:41:57.394+00",734639,"1"
"2021-08-03 02:41:57.394+00",734258,"4"
"2021-08-03 02:41:57.394+00",733703,"2"
"2021-08-03 02:42:07.394+00",742074,"3"
"2021-08-03 02:42:07.394+00",741734,"4"
"2021-08-03 02:42:07.394+00",742339,"0"
"2021-08-03 02:42:07.394+00",741209,"2"
"2021-08-03 02:42:07.394+00",742087,"1"
"2021-08-03 02:42:17.394+00",749560,"3"
"2021-08-03 02:42:17.394+00",748862,"2"
"2021-08-03 02:42:17.394+00",749839,"0"
"2021-08-03 02:42:17.394+00",749344,"4"
"2021-08-03 02:42:17.394+00",749598,"1"
"2021-08-03 02:42:27.394+00",757195,"1"
"2021-08-03 02:42:27.394+00",756455,"2"
"2021-08-03 02:42:27.394+00",757517,"0"
"2021-08-03 02:42:27.394+00",756880,"4"
"2021-08-03 02:42:27.394+00",757241,"3"
"2021-08-03 02:42:37.394+00",764870,"1"
"2021-08-03 02:42:37.394+00",764502,"4"
"2021-08-03 02:42:37.394+00",765219,"0"
"2021-08-03 02:42:37.394+00",764067,"2"
"2021-08-03 02:42:37.394+00",764913,"3"
"2021-08-03 02:42:47.394+00",772057,"4"
"2021-08-03 02:42:47.394+00",772965,"0"
"2021-08-03 02:42:47.394+00",772355,"1"
"2021-08-03 02:42:47.394+00",771533,"2"
"2021-08-03 02:42:47.394+00",772432,"3"
"2021-08-03 02:42:57.394+00",779640,"4"
"2021-08-03 02:42:57.394+00",779992,"1"
"2021-08-03 02:42:57.394+00",780575,"0"
"2021-08-03 02:42:57.394+00",779943,"3"
"2021-08-03 02:42:57.394+00",779107,"2"
"2021-08-03 02:43:07.394+00",788253,"0"
"2021-08-03 02:43:07.394+00",787194,"4"
"2021-08-03 02:43:07.394+00",787564,"3"
"2021-08-03 02:43:07.394+00",787569,"1"
"2021-08-03 02:43:07.394+00",786659,"2"
"2021-08-03 02:43:17.394+00",795899,"0"
"2021-08-03 02:43:17.394+00",794215,"2"
"2021-08-03 02:43:17.394+00",795332,"1"
"2021-08-03 02:43:17.394+00",795252,"3"
"2021-08-03 02:43:17.394+00",794866,"4"
"2021-08-03 02:43:27.394+00",802509,"4"
"2021-08-03 02:43:27.394+00",803515,"0"
"2021-08-03 02:43:27.394+00",801822,"2"
"2021-08-03 02:43:27.394+00",802861,"3"
"2021-08-03 02:43:27.394+00",803051,"1"
"2021-08-03 02:43:37.397+00",809420,"2"
"2021-08-03 02:43:37.397+00",810209,"4"
"2021-08-03 02:43:37.397+00",810636,"1"
"2021-08-03 02:43:37.397+00",811304,"0"
"2021-08-03 02:43:37.397+00",810367,"3"
"2021-08-03 02:43:47.394+00",817854,"4"
"2021-08-03 02:43:47.394+00",817896,"3"
"2021-08-03 02:43:47.394+00",818356,"1"
"2021-08-03 02:43:47.394+00",816977,"2"
"2021-08-03 02:43:47.394+00",818917,"0"
"2021-08-03 02:43:57.394+00",825523,"4"
"2021-08-03 02:43:57.394+00",825511,"3"
"2021-08-03 02:43:57.394+00",825990,"1"
"2021-08-03 02:43:57.394+00",824560,"2"
"2021-08-03 02:43:57.394+00",826539,"0"
"2021-08-03 02:44:07.394+00",834142,"0"
"2021-08-03 02:44:07.394+00",833106,"4"
"2021-08-03 02:44:07.394+00",832239,"2"
"2021-08-03 02:44:07.394+00",833014,"3"
"2021-08-03 02:44:07.394+00",833666,"1"
"2021-08-03 02:44:17.394+00",841600,"0"
"2021-08-03 02:44:17.394+00",841397,"1"
"2021-08-03 02:44:17.394+00",839939,"2"
"2021-08-03 02:44:17.394+00",840627,"3"
"2021-08-03 02:44:17.394+00",840751,"4"
"2021-08-03 02:44:27.394+00",849060,"1"
"2021-08-03 02:44:27.394+00",847603,"2"
"2021-08-03 02:44:27.394+00",849241,"0"
"2021-08-03 02:44:27.394+00",848404,"4"
"2021-08-03 02:44:27.394+00",848276,"3"
"2021-08-03 02:44:37.394+00",855280,"2"
"2021-08-03 02:44:37.394+00",856769,"1"
"2021-08-03 02:44:37.394+00",855944,"3"
"2021-08-03 02:44:37.394+00",856002,"4"
"2021-08-03 02:44:37.394+00",856866,"0"
"2021-08-03 02:44:47.394+00",863778,"4"
"2021-08-03 02:44:47.394+00",864366,"1"
"2021-08-03 02:44:47.394+00",864396,"0"
"2021-08-03 02:44:47.394+00",863482,"3"
"2021-08-03 02:44:47.394+00",862828,"2"
"2021-08-03 02:44:57.399+00",871527,"4"
"2021-08-03 02:44:57.399+00",870540,"2"
"2021-08-03 02:44:57.399+00",871957,"0"
"2021-08-03 02:44:57.399+00",872098,"1"
"2021-08-03 02:44:57.399+00",871076,"3"
"2021-08-03 02:45:07.394+00",877513,"3"
"2021-08-03 02:45:07.394+00",877878,"4"
"2021-08-03 02:45:07.394+00",876889,"2"
"2021-08-03 02:45:07.394+00",878266,"0"
"2021-08-03 02:45:07.394+00",878461,"1"
"2021-08-03 02:45:17.394+00",878092,"4"
"2021-08-03 02:45:17.394+00",877747,"3"
"2021-08-03 02:45:17.394+00",878690,"1"
"2021-08-03 02:45:17.394+00",877122,"2"
"2021-08-03 02:45:17.394+00",878482,"0"
"2021-08-03 02:45:27.394+00",891959,"0"
"2021-08-03 02:45:27.394+00",891067,"3"
"2021-08-03 02:45:27.394+00",892186,"1"
"2021-08-03 02:45:27.394+00",891408,"4"
"2021-08-03 02:45:27.394+00",890496,"2"
"2021-08-03 02:45:37.394+00",905218,"2"
"2021-08-03 02:45:37.394+00",906437,"4"
"2021-08-03 02:45:37.394+00",907047,"0"
"2021-08-03 02:45:37.394+00",906986,"1"
"2021-08-03 02:45:37.394+00",905907,"3"
"2021-08-03 02:45:47.394+00",921881,"1"
"2021-08-03 02:45:47.394+00",922080,"0"
"2021-08-03 02:45:47.394+00",921337,"4"
"2021-08-03 02:45:47.394+00",920158,"2"
"2021-08-03 02:45:47.394+00",921009,"3"
"2021-08-03 02:45:57.394+00",936245,"3"
"2021-08-03 02:45:57.394+00",937052,"1"
"2021-08-03 02:45:57.394+00",937305,"0"
"2021-08-03 02:45:57.394+00",935248,"2"
"2021-08-03 02:45:57.394+00",936556,"4"
"2021-08-03 02:46:07.394+00",950314,"2"
"2021-08-03 02:46:07.394+00",951559,"4"
"2021-08-03 02:46:07.394+00",951259,"3"
"2021-08-03 02:46:07.394+00",951906,"1"
"2021-08-03 02:46:07.394+00",952375,"0"
"2021-08-03 02:46:17.394+00",966684,"1"
"2021-08-03 02:46:17.394+00",967466,"0"
"2021-08-03 02:46:17.394+00",965263,"2"
"2021-08-03 02:46:17.394+00",966186,"3"
"2021-08-03 02:46:17.394+00",966401,"4"
"2021-08-03 02:46:27.394+00",981058,"3"
"2021-08-03 02:46:27.394+00",981703,"1"
"2021-08-03 02:46:27.394+00",980248,"2"
"2021-08-03 02:46:27.394+00",982362,"0"
"2021-08-03 02:46:27.394+00",981370,"4"
"2021-08-03 02:46:37.394+00",996827,"1"
"2021-08-03 02:46:37.394+00",995414,"2"
"2021-08-03 02:46:37.394+00",995999,"3"
"2021-08-03 02:46:37.394+00",997491,"0"
"2021-08-03 02:46:37.394+00",996411,"4"
"2021-08-03 02:46:47.394+00",1012573,"0"
"2021-08-03 02:46:47.394+00",1011570,"4"
"2021-08-03 02:46:47.394+00",1010678,"2"
"2021-08-03 02:46:47.394+00",1011837,"1"
"2021-08-03 02:46:47.394+00",1011028,"3"
"2021-08-03 02:46:57.394+00",1026776,"1"
"2021-08-03 02:46:57.394+00",1025913,"3"
"2021-08-03 02:46:57.394+00",1025778,"2"
"2021-08-03 02:46:57.394+00",1027524,"0"
"2021-08-03 02:46:57.394+00",1026520,"4"
"2021-08-03 02:47:07.394+00",1041996,"1"
"2021-08-03 02:47:07.394+00",1040619,"3"
"2021-08-03 02:47:07.394+00",1040561,"2"
"2021-08-03 02:47:07.394+00",1042435,"0"
"2021-08-03 02:47:07.394+00",1041460,"4"
"2021-08-03 02:47:17.394+00",1057117,"1"
