"time","cpu_usage_seconds_total","pod"
"2021-08-03 03:18:45.709+00",385.14892108,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:19:01.421+00",386.118615756,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:19:14.714+00",387.577001358,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:19:32.292+00",388.96942247,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:19:48.509+00",390.911452714,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:20:02.538+00",391.025495735,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:20:16.127+00",391.28599393,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:20:28.25+00",392.18161518,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:20:42.27+00",392.292299447,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:20:52.978+00",392.364206544,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:21:05.118+00",392.440733292,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:21:16.209+00",392.50413332,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:21:29.014+00",392.595801543,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:21:45.317+00",392.753385512,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:21:55.694+00",392.815807294,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:22:11.541+00",392.940812879,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:22:25.199+00",393.02684049,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:22:35.904+00",393.088742827,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:22:52.785+00",393.208698426,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:23:12.372+00",393.331232381,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:23:26.978+00",393.406097021,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:23:44.495+00",393.525932808,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:24:01.464+00",393.638723391,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:24:13.786+00",393.707787074,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:24:31.773+00",393.900820755,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:24:45.843+00",393.985520388,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:25:00.408+00",394.066236104,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:25:12.432+00",394.158154726,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:25:31.228+00",394.28044945,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:25:43.032+00",394.347662151,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:25:55.547+00",394.421231917,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:26:05.557+00",394.483283213,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:26:23.055+00",394.604388562,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:26:40.001+00",394.702209244,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:26:51.249+00",394.80536303,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:27:10.142+00",394.972337312,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:27:20.49+00",398.311358867,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:27:30.859+00",400.996061136,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:27:49.636+00",405.273520405,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:28:01.527+00",407.443589232,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:28:18.659+00",411.668337874,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:28:31.892+00",414.542269423,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:28:46.377+00",417.184258108,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:29:00.868+00",419.772178407,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:29:20.041+00",424.330312107,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:29:31.938+00",426.897226085,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:29:49.751+00",430.521237386,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:30:05.909+00",434.037454482,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:30:23.928+00",437.063728618,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:30:33.976+00",439.547534651,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:30:48.616+00",442.284188018,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:30:59.872+00",445.011806827,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:31:11.89+00",447.316120278,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:31:26.349+00",450.673808764,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:31:44.093+00",454.155998448,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:32:03.599+00",457.947309986,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:32:17.296+00",462.233796892,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:32:37.261+00",462.388147541,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:32:50.286+00",462.491223345,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:33:01.035+00",463.492142286,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:33:15.755+00",463.603973194,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:33:26.781+00",463.69588507,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:33:45.661+00",463.910382647,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:33:58.243+00",463.991589407,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:34:14.086+00",464.124954409,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:34:33.628+00",464.270496833,"sketchbench-zeppelin-788ddb985b-qpdkm"
"2021-08-03 03:34:50.419+00",464.405918764,"sketchbench-zeppelin-788ddb985b-qpdkm"
