"time","shuffle_write_bytes_total","executor"
"2021-08-03 02:55:44.027+00",17175492,"2"
"2021-08-03 02:55:44.027+00",18676871,"5"
"2021-08-03 02:55:44.027+00",17199669,"0"
"2021-08-03 02:55:44.027+00",17251316,"4"
"2021-08-03 02:55:44.027+00",24722908,"3"
"2021-08-03 02:55:44.027+00",0,"1"
"2021-08-03 02:56:14.027+00",17175492,"2"
"2021-08-03 02:56:14.027+00",18676871,"5"
"2021-08-03 02:56:14.027+00",17251316,"4"
"2021-08-03 02:56:14.027+00",0,"1"
"2021-08-03 02:56:14.027+00",17199669,"0"
"2021-08-03 02:56:14.027+00",24722908,"3"
"2021-08-03 02:56:44.027+00",17199669,"0"
"2021-08-03 02:56:44.027+00",24722908,"3"
"2021-08-03 02:56:44.027+00",17251316,"4"
"2021-08-03 02:56:44.027+00",0,"1"
"2021-08-03 02:56:44.027+00",17175492,"2"
"2021-08-03 02:56:44.027+00",18676871,"5"
"2021-08-03 02:57:14.027+00",17175492,"2"
"2021-08-03 02:57:14.027+00",18676871,"5"
"2021-08-03 02:57:14.027+00",17199669,"0"
"2021-08-03 02:57:14.027+00",24722908,"3"
"2021-08-03 02:57:14.027+00",17251316,"4"
"2021-08-03 02:57:14.027+00",0,"1"
"2021-08-03 02:57:44.027+00",17175492,"2"
"2021-08-03 02:57:44.027+00",18676871,"5"
"2021-08-03 02:57:44.027+00",17251316,"4"
"2021-08-03 02:57:44.027+00",0,"1"
"2021-08-03 02:57:44.027+00",17199669,"0"
"2021-08-03 02:57:44.027+00",24722908,"3"
"2021-08-03 02:58:14.027+00",24722908,"3"
"2021-08-03 02:58:14.027+00",0,"1"
"2021-08-03 02:58:14.027+00",18676871,"5"
"2021-08-03 02:58:14.027+00",17199669,"0"
"2021-08-03 02:58:14.027+00",17251316,"4"
"2021-08-03 02:58:14.027+00",17175492,"2"
"2021-08-03 02:58:44.027+00",24722908,"3"
"2021-08-03 02:58:44.027+00",0,"1"
"2021-08-03 02:58:44.027+00",18676871,"5"
"2021-08-03 02:58:44.027+00",17199669,"0"
"2021-08-03 02:58:44.027+00",17251316,"4"
"2021-08-03 02:58:44.027+00",17175492,"2"
"2021-08-03 02:59:14.027+00",17175492,"2"
"2021-08-03 02:59:14.027+00",18676871,"5"
"2021-08-03 02:59:14.027+00",17251316,"4"
"2021-08-03 02:59:14.027+00",0,"1"
"2021-08-03 02:59:14.027+00",24722908,"3"
"2021-08-03 02:59:14.027+00",17199669,"0"
"2021-08-03 02:59:44.027+00",17251316,"4"
"2021-08-03 02:59:44.027+00",0,"1"
"2021-08-03 02:59:44.027+00",18676871,"5"
"2021-08-03 02:59:44.027+00",17199669,"0"
"2021-08-03 02:59:44.027+00",24722908,"3"
"2021-08-03 02:59:44.027+00",17175492,"2"
"2021-08-03 03:00:14.027+00",17251316,"4"
"2021-08-03 03:00:14.027+00",0,"1"
"2021-08-03 03:00:14.027+00",17199669,"0"
"2021-08-03 03:00:14.027+00",24722908,"3"
"2021-08-03 03:00:14.027+00",17175492,"2"
"2021-08-03 03:00:14.027+00",18676871,"5"
"2021-08-03 03:00:44.027+00",18579786,"0"
"2021-08-03 03:00:44.027+00",26109146,"3"
"2021-08-03 03:00:44.027+00",18406338,"4"
"2021-08-03 03:00:44.027+00",0,"1"
"2021-08-03 03:00:44.027+00",18554357,"2"
"2021-08-03 03:00:44.027+00",19828993,"5"
"2021-08-03 03:01:14.027+00",20808451,"2"
"2021-08-03 03:01:14.027+00",21648706,"5"
"2021-08-03 03:01:14.027+00",20221431,"4"
"2021-08-03 03:01:14.027+00",0,"1"
"2021-08-03 03:01:14.027+00",20826393,"0"
"2021-08-03 03:01:14.027+00",28362997,"3"
"2021-08-03 03:01:44.027+00",23403066,"2"
"2021-08-03 03:01:44.027+00",23724799,"5"
"2021-08-03 03:01:44.027+00",23417803,"0"
"2021-08-03 03:01:44.027+00",30961758,"3"
"2021-08-03 03:01:44.027+00",22296735,"4"
"2021-08-03 03:01:44.027+00",0,"1"
"2021-08-03 03:02:14.033+00",26316698,"2"
"2021-08-03 03:02:14.033+00",26042622,"5"
"2021-08-03 03:02:14.033+00",26331438,"0"
"2021-08-03 03:02:14.033+00",33881297,"3"
"2021-08-03 03:02:14.033+00",24605235,"4"
"2021-08-03 03:02:14.033+00",0,"1"
"2021-08-03 03:02:44.027+00",29537869,"2"
"2021-08-03 03:02:44.027+00",28590107,"5"
"2021-08-03 03:02:44.027+00",27149901,"4"
"2021-08-03 03:02:44.027+00",0,"1"
"2021-08-03 03:02:44.027+00",29552933,"0"
"2021-08-03 03:02:44.027+00",37107421,"3"
"2021-08-03 03:03:14.027+00",0,"1"
"2021-08-03 03:03:14.027+00",33093814,"0"
"2021-08-03 03:03:14.027+00",29931633,"4"
"2021-08-03 03:03:14.027+00",33070730,"2"
"2021-08-03 03:03:14.027+00",31374324,"5"
"2021-08-03 03:03:14.027+00",40653234,"3"
"2021-08-03 03:03:44.027+00",36983284,"0"
"2021-08-03 03:03:44.027+00",44548937,"3"
"2021-08-03 03:03:44.027+00",36960827,"2"
"2021-08-03 03:03:44.027+00",34422975,"5"
"2021-08-03 03:03:44.027+00",32975005,"4"
"2021-08-03 03:03:44.027+00",0,"1"
"2021-08-03 03:04:14.027+00",41236480,"0"
"2021-08-03 03:04:14.027+00",41209809,"2"
"2021-08-03 03:04:14.027+00",37740905,"5"
"2021-08-03 03:04:14.027+00",36290476,"4"
"2021-08-03 03:04:14.027+00",0,"1"
"2021-08-03 03:04:14.027+00",48808870,"3"
"2021-08-03 03:04:44.027+00",0,"1"
"2021-08-03 03:04:44.027+00",39856074,"4"
"2021-08-03 03:04:44.027+00",45822863,"0"
"2021-08-03 03:04:44.027+00",41305098,"5"
"2021-08-03 03:04:44.027+00",45792049,"2"
"2021-08-03 03:04:44.027+00",53397653,"3"
"2021-08-03 03:05:14.027+00",43663858,"4"
"2021-08-03 03:05:14.027+00",50731859,"0"
"2021-08-03 03:05:14.027+00",50695815,"2"
"2021-08-03 03:05:14.027+00",45117819,"5"
"2021-08-03 03:05:14.027+00",0,"1"
"2021-08-03 03:05:14.027+00",58309392,"3"
"2021-08-03 03:05:44.027+00",59333151,"3"
"2021-08-03 03:05:44.027+00",51717912,"2"
"2021-08-03 03:05:44.027+00",0,"1"
"2021-08-03 03:05:44.027+00",51754874,"0"
"2021-08-03 03:05:44.027+00",44457058,"4"
"2021-08-03 03:05:44.027+00",45910470,"5"
"2021-08-03 03:06:14.027+00",59333151,"3"
"2021-08-03 03:06:14.027+00",44457058,"4"
"2021-08-03 03:06:14.027+00",0,"1"
"2021-08-03 03:06:14.027+00",51717912,"2"
"2021-08-03 03:06:14.027+00",45910470,"5"
"2021-08-03 03:06:14.027+00",51754874,"0"
"2021-08-03 03:06:44.027+00",51754874,"0"
"2021-08-03 03:06:44.027+00",59333151,"3"
"2021-08-03 03:06:44.027+00",51717912,"2"
"2021-08-03 03:06:44.027+00",0,"1"
"2021-08-03 03:06:44.027+00",44457058,"4"
"2021-08-03 03:06:44.027+00",45910470,"5"
"2021-08-03 03:07:14.027+00",59333151,"3"
"2021-08-03 03:07:14.027+00",44457058,"4"
"2021-08-03 03:07:14.027+00",51717912,"2"
"2021-08-03 03:07:14.027+00",45910470,"5"
"2021-08-03 03:07:14.027+00",0,"1"
"2021-08-03 03:07:14.027+00",51754874,"0"
"2021-08-03 03:07:44.027+00",44457058,"4"
"2021-08-03 03:07:44.027+00",59333151,"3"
"2021-08-03 03:07:44.027+00",45910470,"5"
"2021-08-03 03:07:44.027+00",0,"1"
"2021-08-03 03:07:44.027+00",51717912,"2"
"2021-08-03 03:07:44.027+00",51754874,"0"
"2021-08-03 03:08:14.027+00",51754874,"0"
"2021-08-03 03:08:14.027+00",0,"1"
"2021-08-03 03:08:14.027+00",44457058,"4"
"2021-08-03 03:08:14.027+00",45910470,"5"
"2021-08-03 03:08:14.027+00",51717912,"2"
"2021-08-03 03:08:14.027+00",59333151,"3"
"2021-08-03 03:08:44.027+00",0,"1"
"2021-08-03 03:08:44.027+00",44457058,"4"
"2021-08-03 03:08:44.027+00",51754874,"0"
"2021-08-03 03:08:44.027+00",59333151,"3"
"2021-08-03 03:08:44.027+00",45910470,"5"
"2021-08-03 03:08:44.027+00",51717912,"2"
"2021-08-03 03:09:14.027+00",59333151,"3"
"2021-08-03 03:09:14.027+00",51754874,"0"
"2021-08-03 03:09:14.027+00",44457058,"4"
"2021-08-03 03:09:14.027+00",45910470,"5"
"2021-08-03 03:09:14.027+00",51717912,"2"
"2021-08-03 03:09:14.027+00",0,"1"
"2021-08-03 03:09:44.027+00",0,"1"
"2021-08-03 03:09:44.027+00",45910470,"5"
"2021-08-03 03:09:44.027+00",51717912,"2"
"2021-08-03 03:09:44.027+00",59333151,"3"
"2021-08-03 03:09:44.027+00",51754874,"0"
"2021-08-03 03:09:44.027+00",44457058,"4"
"2021-08-03 03:10:14.027+00",51754874,"0"
"2021-08-03 03:10:14.027+00",59333151,"3"
"2021-08-03 03:10:14.027+00",51717912,"2"
"2021-08-03 03:10:14.027+00",44457058,"4"
"2021-08-03 03:10:14.027+00",0,"1"
"2021-08-03 03:10:14.027+00",45910470,"5"
"2021-08-03 03:10:44.027+00",45910470,"5"
"2021-08-03 03:10:44.027+00",51754874,"0"
"2021-08-03 03:10:44.027+00",44457058,"4"
"2021-08-03 03:10:44.027+00",51717912,"2"
"2021-08-03 03:10:44.027+00",59333151,"3"
"2021-08-03 03:10:44.027+00",0,"1"
"2021-08-03 03:11:14.027+00",59333151,"3"
"2021-08-03 03:11:14.027+00",51717912,"2"
"2021-08-03 03:11:14.027+00",51754874,"0"
"2021-08-03 03:11:14.027+00",44457058,"4"
"2021-08-03 03:11:14.027+00",0,"1"
"2021-08-03 03:11:14.027+00",45910470,"5"
"2021-08-03 03:11:44.027+00",45910470,"5"
"2021-08-03 03:11:44.027+00",0,"1"
"2021-08-03 03:11:44.027+00",51717912,"2"
"2021-08-03 03:11:44.027+00",51754874,"0"
"2021-08-03 03:11:44.027+00",59333151,"3"
"2021-08-03 03:11:44.027+00",44457058,"4"
"2021-08-03 03:12:14.027+00",59333151,"3"
"2021-08-03 03:12:14.027+00",51754874,"0"
"2021-08-03 03:12:14.027+00",44457058,"4"
"2021-08-03 03:12:14.027+00",0,"1"
"2021-08-03 03:12:14.027+00",51717912,"2"
"2021-08-03 03:12:14.027+00",45910470,"5"
"2021-08-03 03:12:44.027+00",51717912,"2"
"2021-08-03 03:12:44.027+00",44457058,"4"
"2021-08-03 03:12:44.027+00",45910470,"5"
"2021-08-03 03:12:44.027+00",0,"1"
"2021-08-03 03:12:44.027+00",59333151,"3"
"2021-08-03 03:12:44.027+00",51754874,"0"
"2021-08-03 03:13:14.027+00",45910470,"5"
"2021-08-03 03:13:14.027+00",0,"1"
"2021-08-03 03:13:14.027+00",44457058,"4"
"2021-08-03 03:13:14.027+00",51754874,"0"
"2021-08-03 03:13:14.027+00",59333151,"3"
"2021-08-03 03:13:14.027+00",51717912,"2"
"2021-08-03 03:13:44.027+00",45910470,"5"
"2021-08-03 03:13:44.027+00",44457058,"4"
"2021-08-03 03:13:44.027+00",51717912,"2"
"2021-08-03 03:13:44.027+00",51754874,"0"
"2021-08-03 03:13:44.027+00",0,"1"
"2021-08-03 03:13:44.027+00",59333151,"3"
"2021-08-03 03:14:14.027+00",0,"1"
"2021-08-03 03:14:14.027+00",45910470,"5"
"2021-08-03 03:14:14.027+00",51754874,"0"
"2021-08-03 03:14:14.027+00",44457058,"4"
"2021-08-03 03:14:14.027+00",59333151,"3"
"2021-08-03 03:14:14.027+00",51717912,"2"
"2021-08-03 03:14:44.027+00",44731931,"4"
"2021-08-03 03:14:44.027+00",59610862,"3"
"2021-08-03 03:14:44.027+00",0,"1"
"2021-08-03 03:14:44.027+00",52031144,"0"
"2021-08-03 03:14:44.027+00",51992904,"2"
"2021-08-03 03:14:44.027+00",46188048,"5"
"2021-08-03 03:15:14.027+00",52925934,"0"
"2021-08-03 03:15:14.027+00",45629008,"4"
"2021-08-03 03:15:14.027+00",0,"1"
"2021-08-03 03:15:14.027+00",47082650,"5"
"2021-08-03 03:15:14.027+00",52887746,"2"
"2021-08-03 03:15:14.027+00",60506164,"3"
"2021-08-03 03:15:44.027+00",61399980,"3"
"2021-08-03 03:15:44.027+00",46523023,"4"
"2021-08-03 03:15:44.027+00",53819974,"0"
"2021-08-03 03:15:44.027+00",53782870,"2"
"2021-08-03 03:15:44.027+00",47977822,"5"
"2021-08-03 03:15:44.027+00",0,"1"
"2021-08-03 03:16:14.027+00",54675899,"2"
"2021-08-03 03:16:14.027+00",54712426,"0"
"2021-08-03 03:16:14.027+00",47415103,"4"
"2021-08-03 03:16:14.027+00",0,"1"
"2021-08-03 03:16:14.027+00",48872241,"5"
"2021-08-03 03:16:14.027+00",62294971,"3"
"2021-08-03 03:16:44.027+00",63187156,"3"
"2021-08-03 03:16:44.027+00",48309616,"4"
"2021-08-03 03:16:44.027+00",0,"1"
"2021-08-03 03:16:44.027+00",55570052,"2"
"2021-08-03 03:16:44.027+00",49767671,"5"
"2021-08-03 03:16:44.027+00",55605177,"0"
"2021-08-03 03:17:14.029+00",56501539,"0"
"2021-08-03 03:17:14.029+00",64081143,"3"
"2021-08-03 03:17:14.029+00",56465105,"2"
"2021-08-03 03:17:14.029+00",50660211,"5"
"2021-08-03 03:17:14.029+00",0,"1"
"2021-08-03 03:17:14.029+00",49203921,"4"
"2021-08-03 03:17:44.027+00",50097003,"4"
"2021-08-03 03:17:44.027+00",57391954,"0"
"2021-08-03 03:17:44.027+00",57358202,"2"
"2021-08-03 03:17:44.027+00",51551871,"5"
"2021-08-03 03:17:44.027+00",64971620,"3"
"2021-08-03 03:17:44.027+00",0,"1"
"2021-08-03 03:18:14.027+00",58249133,"2"
"2021-08-03 03:18:14.027+00",50994195,"4"
"2021-08-03 03:18:14.027+00",0,"1"
"2021-08-03 03:18:14.027+00",52444858,"5"
"2021-08-03 03:18:14.027+00",65866936,"3"
"2021-08-03 03:18:14.027+00",58285297,"0"
"2021-08-03 03:18:44.027+00",59142339,"2"
"2021-08-03 03:18:44.027+00",51886916,"4"
"2021-08-03 03:18:44.027+00",59175853,"0"
"2021-08-03 03:18:44.027+00",66758592,"3"
"2021-08-03 03:18:44.027+00",53341196,"5"
"2021-08-03 03:18:44.027+00",0,"1"
"2021-08-03 03:19:14.027+00",0,"1"
"2021-08-03 03:19:14.027+00",67654468,"3"
"2021-08-03 03:19:14.027+00",60069084,"0"
"2021-08-03 03:19:14.027+00",54235615,"5"
"2021-08-03 03:19:14.027+00",52781434,"4"
"2021-08-03 03:19:14.027+00",60034604,"2"
"2021-08-03 03:19:44.027+00",53497592,"4"
"2021-08-03 03:19:44.027+00",68368140,"3"
"2021-08-03 03:19:44.027+00",54949404,"5"
"2021-08-03 03:19:44.027+00",60788086,"0"
"2021-08-03 03:19:44.027+00",60750249,"2"
"2021-08-03 03:19:44.027+00",0,"1"
"2021-08-03 03:20:14.027+00",53497592,"4"
"2021-08-03 03:20:14.027+00",60750249,"2"
"2021-08-03 03:20:14.027+00",68368140,"3"
"2021-08-03 03:20:14.027+00",60788086,"0"
"2021-08-03 03:20:14.027+00",0,"1"
"2021-08-03 03:20:14.027+00",54949404,"5"
"2021-08-03 03:20:44.027+00",54949404,"5"
"2021-08-03 03:20:44.027+00",0,"1"
"2021-08-03 03:20:44.027+00",53497592,"4"
"2021-08-03 03:20:44.027+00",60750249,"2"
"2021-08-03 03:20:44.027+00",60788086,"0"
"2021-08-03 03:20:44.027+00",68368140,"3"
"2021-08-03 03:21:14.027+00",0,"1"
"2021-08-03 03:21:14.027+00",54949404,"5"
"2021-08-03 03:21:14.027+00",60750249,"2"
"2021-08-03 03:21:14.027+00",60788086,"0"
"2021-08-03 03:21:14.027+00",53497592,"4"
"2021-08-03 03:21:14.027+00",68368140,"3"
"2021-08-03 03:21:44.027+00",68368140,"3"
"2021-08-03 03:21:44.027+00",60788086,"0"
"2021-08-03 03:21:44.027+00",53497592,"4"
"2021-08-03 03:21:44.027+00",0,"1"
"2021-08-03 03:21:44.027+00",54949404,"5"
"2021-08-03 03:21:44.027+00",60750249,"2"
"2021-08-03 03:22:14.027+00",54949404,"5"
"2021-08-03 03:22:14.027+00",60788086,"0"
"2021-08-03 03:22:14.027+00",53497592,"4"
"2021-08-03 03:22:14.027+00",60750249,"2"
"2021-08-03 03:22:14.027+00",0,"1"
"2021-08-03 03:22:14.027+00",68368140,"3"
"2021-08-03 03:22:44.027+00",0,"1"
"2021-08-03 03:22:44.027+00",60788086,"0"
"2021-08-03 03:22:44.027+00",53497592,"4"
"2021-08-03 03:22:44.027+00",60750249,"2"
"2021-08-03 03:22:44.027+00",68368140,"3"
"2021-08-03 03:22:44.027+00",54949404,"5"
"2021-08-03 03:23:14.027+00",60750249,"2"
"2021-08-03 03:23:14.027+00",53497592,"4"
"2021-08-03 03:23:14.027+00",60788086,"0"
"2021-08-03 03:23:14.027+00",54949404,"5"
"2021-08-03 03:23:14.027+00",68368140,"3"
"2021-08-03 03:23:14.027+00",0,"1"
"2021-08-03 03:23:44.027+00",68368140,"3"
"2021-08-03 03:23:44.027+00",60750249,"2"
"2021-08-03 03:23:44.027+00",53497592,"4"
"2021-08-03 03:23:44.027+00",60788086,"0"
"2021-08-03 03:23:44.027+00",0,"1"
"2021-08-03 03:23:44.027+00",54949404,"5"
"2021-08-03 03:24:14.027+00",60750249,"2"
"2021-08-03 03:24:14.027+00",60788086,"0"
"2021-08-03 03:24:14.027+00",68368140,"3"
"2021-08-03 03:24:14.027+00",53497592,"4"
"2021-08-03 03:24:14.027+00",0,"1"
"2021-08-03 03:24:14.027+00",54949404,"5"
"2021-08-03 03:24:44.027+00",54949404,"5"
"2021-08-03 03:24:44.027+00",53497592,"4"
"2021-08-03 03:24:44.027+00",60750249,"2"
"2021-08-03 03:24:44.027+00",68368140,"3"
"2021-08-03 03:24:44.027+00",0,"1"
"2021-08-03 03:24:44.027+00",60788086,"0"
"2021-08-03 03:25:14.027+00",60750249,"2"
"2021-08-03 03:25:14.027+00",60788086,"0"
"2021-08-03 03:25:14.027+00",53497592,"4"
"2021-08-03 03:25:14.027+00",54949404,"5"
"2021-08-03 03:25:14.027+00",0,"1"
"2021-08-03 03:25:14.027+00",68368140,"3"
"2021-08-03 03:25:44.027+00",60750249,"2"
"2021-08-03 03:25:44.027+00",0,"1"
"2021-08-03 03:25:44.027+00",54949404,"5"
"2021-08-03 03:25:44.027+00",60788086,"0"
"2021-08-03 03:25:44.027+00",53497592,"4"
"2021-08-03 03:25:44.027+00",68368140,"3"
"2021-08-03 03:26:14.027+00",60750249,"2"
"2021-08-03 03:26:14.027+00",0,"1"
"2021-08-03 03:26:14.027+00",54949404,"5"
"2021-08-03 03:26:14.027+00",60788086,"0"
"2021-08-03 03:26:14.027+00",53497592,"4"
"2021-08-03 03:26:14.027+00",68368140,"3"
"2021-08-03 03:26:44.027+00",53497592,"4"
"2021-08-03 03:26:44.027+00",60788086,"0"
"2021-08-03 03:26:44.027+00",60750249,"2"
"2021-08-03 03:26:44.027+00",68368140,"3"
"2021-08-03 03:26:44.027+00",54949404,"5"
"2021-08-03 03:26:44.027+00",0,"1"
"2021-08-03 03:27:14.027+00",68409401,"3"
"2021-08-03 03:27:14.027+00",53538530,"4"
"2021-08-03 03:27:14.027+00",60836313,"0"
"2021-08-03 03:27:14.027+00",60794347,"2"
"2021-08-03 03:27:14.027+00",0,"1"
"2021-08-03 03:27:14.027+00",54999768,"5"
"2021-08-03 03:27:44.027+00",63304674,"0"
"2021-08-03 03:27:44.027+00",55610755,"4"
"2021-08-03 03:27:44.027+00",0,"1"
"2021-08-03 03:27:44.027+00",57647632,"5"
"2021-08-03 03:27:44.027+00",63051949,"2"
"2021-08-03 03:27:44.027+00",70483151,"3"
"2021-08-03 03:28:14.027+00",0,"1"
"2021-08-03 03:28:14.027+00",73338522,"3"
"2021-08-03 03:28:14.027+00",66810270,"0"
"2021-08-03 03:28:14.027+00",58461670,"4"
"2021-08-03 03:28:14.027+00",66221831,"2"
"2021-08-03 03:28:14.027+00",61478314,"5"
"2021-08-03 03:28:44.027+00",0,"1"
"2021-08-03 03:28:44.027+00",61821788,"4"
"2021-08-03 03:28:44.027+00",66069585,"5"
"2021-08-03 03:28:44.027+00",70996116,"0"
"2021-08-03 03:28:44.027+00",69987696,"2"
"2021-08-03 03:28:44.027+00",76699150,"3"
"2021-08-03 03:29:14.027+00",0,"1"
"2021-08-03 03:29:14.027+00",80561841,"3"
"2021-08-03 03:29:14.027+00",65678645,"4"
"2021-08-03 03:29:14.027+00",75845537,"0"
"2021-08-03 03:29:14.027+00",74334909,"2"
"2021-08-03 03:29:14.027+00",71405884,"5"
"2021-08-03 03:29:44.027+00",77480602,"5"
"2021-08-03 03:29:44.027+00",79253642,"2"
"2021-08-03 03:29:44.027+00",84912090,"3"
"2021-08-03 03:29:44.027+00",0,"1"
"2021-08-03 03:29:44.027+00",81348263,"0"
"2021-08-03 03:29:44.027+00",70028843,"4"
"2021-08-03 03:30:14.027+00",89470891,"3"
"2021-08-03 03:30:14.027+00",0,"1"
"2021-08-03 03:30:14.027+00",84413267,"2"
"2021-08-03 03:30:14.027+00",87135078,"0"
"2021-08-03 03:30:14.027+00",74588303,"4"
"2021-08-03 03:30:14.027+00",83865247,"5"
"2021-08-03 03:30:44.027+00",95064937,"3"
"2021-08-03 03:30:44.027+00",90786082,"2"
"2021-08-03 03:30:44.027+00",80181105,"4"
"2021-08-03 03:30:44.027+00",94304188,"0"
"2021-08-03 03:30:44.027+00",0,"1"
"2021-08-03 03:30:44.027+00",91809201,"5"
"2021-08-03 03:31:14.027+00",85581367,"4"
"2021-08-03 03:31:14.027+00",96938660,"2"
"2021-08-03 03:31:14.027+00",101231849,"0"
"2021-08-03 03:31:14.027+00",99489032,"5"
"2021-08-03 03:31:14.027+00",0,"1"
"2021-08-03 03:31:14.027+00",100463920,"3"
"2021-08-03 03:31:44.027+00",0,"1"
"2021-08-03 03:31:44.027+00",104591305,"2"
"2021-08-03 03:31:44.027+00",109859233,"0"
"2021-08-03 03:31:44.027+00",109061258,"5"
"2021-08-03 03:31:44.027+00",92281427,"4"
"2021-08-03 03:31:44.027+00",107171002,"3"
"2021-08-03 03:32:14.027+00",118757277,"5"
"2021-08-03 03:32:14.027+00",118586538,"0"
"2021-08-03 03:32:14.027+00",112324884,"2"
"2021-08-03 03:32:14.027+00",113940415,"3"
"2021-08-03 03:32:14.027+00",0,"1"
"2021-08-03 03:32:14.027+00",99041451,"4"
"2021-08-03 03:32:44.027+00",0,"1"
"2021-08-03 03:32:44.027+00",112861848,"2"
"2021-08-03 03:32:44.027+00",114410887,"3"
"2021-08-03 03:32:44.027+00",119432319,"5"
"2021-08-03 03:32:44.027+00",119194773,"0"
"2021-08-03 03:32:44.027+00",99511478,"4"
"2021-08-03 03:33:14.027+00",119194773,"0"
"2021-08-03 03:33:14.027+00",114410887,"3"
"2021-08-03 03:33:14.027+00",112861848,"2"
"2021-08-03 03:33:14.027+00",119432319,"5"
"2021-08-03 03:33:14.027+00",99511478,"4"
"2021-08-03 03:33:14.027+00",0,"1"
"2021-08-03 03:33:44.027+00",112861848,"2"
"2021-08-03 03:33:44.027+00",114410887,"3"
"2021-08-03 03:33:44.027+00",0,"1"
"2021-08-03 03:33:44.027+00",119432319,"5"
"2021-08-03 03:33:44.027+00",99511478,"4"
"2021-08-03 03:33:44.027+00",119194773,"0"
"2021-08-03 03:34:14.027+00",119194773,"0"
"2021-08-03 03:34:14.027+00",0,"1"
"2021-08-03 03:34:14.027+00",114410887,"3"
"2021-08-03 03:34:14.027+00",112861848,"2"
"2021-08-03 03:34:14.027+00",99511478,"4"
"2021-08-03 03:34:14.027+00",119432319,"5"
"2021-08-03 03:34:44.027+00",99511478,"4"
"2021-08-03 03:34:44.027+00",119194773,"0"
"2021-08-03 03:34:44.027+00",112861848,"2"
"2021-08-03 03:34:44.027+00",119432319,"5"
"2021-08-03 03:34:44.027+00",0,"1"
"2021-08-03 03:34:44.027+00",114410887,"3"
