"time","current_consumer_offset","consumergroup","kafka_partition"
"2021-08-03 02:50:27.394+00",1330725,"stream-nexmark-v-593172440","3"
"2021-08-03 02:50:27.394+00",1331901,"stream-nexmark-v-593172440","0"
"2021-08-03 02:50:27.394+00",1330946,"stream-nexmark-v-593172440","1"
"2021-08-03 02:50:27.394+00",1330823,"stream-nexmark-v-593172440","4"
"2021-08-03 02:50:27.394+00",1329596,"stream-nexmark-v-593172440","2"
"2021-08-03 02:50:37.394+00",1349954,"stream-nexmark-v-593172440","0"
"2021-08-03 02:50:37.394+00",1348612,"stream-nexmark-v-593172440","3"
"2021-08-03 02:50:37.394+00",1347666,"stream-nexmark-v-593172440","2"
"2021-08-03 02:50:37.394+00",1348798,"stream-nexmark-v-593172440","4"
"2021-08-03 02:50:37.394+00",1348970,"stream-nexmark-v-593172440","1"
"2021-08-03 02:50:47.394+00",1366731,"stream-nexmark-v-593172440","3"
"2021-08-03 02:50:47.394+00",1367960,"stream-nexmark-v-593172440","0"
"2021-08-03 02:50:47.394+00",1365534,"stream-nexmark-v-593172440","2"
"2021-08-03 02:50:47.394+00",1366785,"stream-nexmark-v-593172440","4"
"2021-08-03 02:50:47.394+00",1367257,"stream-nexmark-v-593172440","1"
"2021-08-03 02:50:57.394+00",1374773,"stream-nexmark-v-593172440","2"
"2021-08-03 02:50:57.394+00",1375749,"stream-nexmark-v-593172440","3"
"2021-08-03 02:50:57.394+00",1377046,"stream-nexmark-v-593172440","0"
"2021-08-03 02:50:57.394+00",1375881,"stream-nexmark-v-593172440","4"
"2021-08-03 02:50:57.394+00",1376470,"stream-nexmark-v-593172440","1"
"2021-08-03 02:51:07.394+00",1394977,"stream-nexmark-v-593172440","0"
"2021-08-03 02:51:07.394+00",1393964,"stream-nexmark-v-593172440","4"
"2021-08-03 02:51:07.394+00",1393704,"stream-nexmark-v-593172440","3"
"2021-08-03 02:51:07.394+00",1392746,"stream-nexmark-v-593172440","2"
"2021-08-03 02:51:07.394+00",1394571,"stream-nexmark-v-593172440","1"
"2021-08-03 02:51:17.394+00",1412364,"stream-nexmark-v-593172440","1"
"2021-08-03 02:51:17.394+00",1413108,"stream-nexmark-v-593172440","0"
"2021-08-03 02:51:17.394+00",1411842,"stream-nexmark-v-593172440","3"
"2021-08-03 02:51:17.394+00",1410805,"stream-nexmark-v-593172440","2"
"2021-08-03 02:51:17.394+00",1412017,"stream-nexmark-v-593172440","4"
"2021-08-03 02:51:27.394+00",1422074,"stream-nexmark-v-593172440","0"
"2021-08-03 02:51:27.394+00",1420881,"stream-nexmark-v-593172440","3"
"2021-08-03 02:51:27.394+00",1421400,"stream-nexmark-v-593172440","1"
"2021-08-03 02:51:27.394+00",1419791,"stream-nexmark-v-593172440","2"
"2021-08-03 02:51:27.394+00",1421090,"stream-nexmark-v-593172440","4"
"2021-08-03 02:51:37.394+00",1439470,"stream-nexmark-v-593172440","1"
"2021-08-03 02:51:37.394+00",1437816,"stream-nexmark-v-593172440","2"
"2021-08-03 02:51:37.394+00",1439128,"stream-nexmark-v-593172440","4"
"2021-08-03 02:51:37.394+00",1440122,"stream-nexmark-v-593172440","0"
"2021-08-03 02:51:37.394+00",1438943,"stream-nexmark-v-593172440","3"
"2021-08-03 02:51:47.394+00",1457578,"stream-nexmark-v-593172440","1"
"2021-08-03 02:51:47.394+00",1456978,"stream-nexmark-v-593172440","3"
"2021-08-03 02:51:47.394+00",1457341,"stream-nexmark-v-593172440","4"
"2021-08-03 02:51:47.394+00",1458053,"stream-nexmark-v-593172440","0"
"2021-08-03 02:51:47.394+00",1455879,"stream-nexmark-v-593172440","2"
"2021-08-03 02:51:57.394+00",1466705,"stream-nexmark-v-593172440","1"
"2021-08-03 02:51:57.394+00",1464894,"stream-nexmark-v-593172440","2"
"2021-08-03 02:51:57.394+00",1467090,"stream-nexmark-v-593172440","0"
"2021-08-03 02:51:57.394+00",1466302,"stream-nexmark-v-593172440","4"
"2021-08-03 02:51:57.394+00",1466077,"stream-nexmark-v-593172440","3"
"2021-08-03 02:52:07.394+00",1485526,"stream-nexmark-v-593172440","0"
"2021-08-03 02:52:07.394+00",1484316,"stream-nexmark-v-593172440","4"
"2021-08-03 02:52:07.394+00",1484166,"stream-nexmark-v-593172440","3"
"2021-08-03 02:52:07.394+00",1484721,"stream-nexmark-v-593172440","1"
"2021-08-03 02:52:07.394+00",1482895,"stream-nexmark-v-593172440","2"
"2021-08-03 02:52:17.404+00",1500600,"stream-nexmark-v-593172440","2"
"2021-08-03 02:52:17.404+00",1502725,"stream-nexmark-v-593172440","1"
"2021-08-03 02:52:17.404+00",1502127,"stream-nexmark-v-593172440","4"
"2021-08-03 02:52:17.404+00",1503229,"stream-nexmark-v-593172440","0"
"2021-08-03 02:52:17.404+00",1502178,"stream-nexmark-v-593172440","3"
"2021-08-03 02:52:27.394+00",1511710,"stream-nexmark-v-593172440","1"
"2021-08-03 02:52:27.394+00",1511311,"stream-nexmark-v-593172440","3"
"2021-08-03 02:52:27.394+00",1511470,"stream-nexmark-v-593172440","4"
"2021-08-03 02:52:27.394+00",1512273,"stream-nexmark-v-593172440","0"
"2021-08-03 02:52:27.394+00",1509719,"stream-nexmark-v-593172440","2"
"2021-08-03 02:52:37.394+00",1529490,"stream-nexmark-v-593172440","4"
"2021-08-03 02:52:37.394+00",1530306,"stream-nexmark-v-593172440","0"
"2021-08-03 02:52:37.394+00",1527516,"stream-nexmark-v-593172440","2"
"2021-08-03 02:52:37.394+00",1529684,"stream-nexmark-v-593172440","1"
"2021-08-03 02:52:37.394+00",1529409,"stream-nexmark-v-593172440","3"
"2021-08-03 02:52:47.394+00",1545413,"stream-nexmark-v-593172440","2"
"2021-08-03 02:52:47.394+00",1547634,"stream-nexmark-v-593172440","1"
"2021-08-03 02:52:47.394+00",1547346,"stream-nexmark-v-593172440","3"
"2021-08-03 02:52:47.394+00",1547403,"stream-nexmark-v-593172440","4"
"2021-08-03 02:52:47.394+00",1548358,"stream-nexmark-v-593172440","0"
"2021-08-03 02:52:57.4+00",1556691,"stream-nexmark-v-593172440","1"
"2021-08-03 02:52:57.4+00",1554571,"stream-nexmark-v-593172440","2"
"2021-08-03 02:52:57.4+00",1557347,"stream-nexmark-v-593172440","0"
"2021-08-03 02:52:57.4+00",1556427,"stream-nexmark-v-593172440","4"
"2021-08-03 02:52:57.4+00",1556415,"stream-nexmark-v-593172440","3"
"2021-08-03 02:53:07.394+00",1574747,"stream-nexmark-v-593172440","1"
"2021-08-03 02:53:07.394+00",1572480,"stream-nexmark-v-593172440","2"
"2021-08-03 02:53:07.394+00",1575406,"stream-nexmark-v-593172440","0"
"2021-08-03 02:53:07.394+00",1574512,"stream-nexmark-v-593172440","4"
"2021-08-03 02:53:07.394+00",1574456,"stream-nexmark-v-593172440","3"
"2021-08-03 02:53:17.394+00",1592309,"stream-nexmark-v-593172440","3"
"2021-08-03 02:53:17.394+00",1590402,"stream-nexmark-v-593172440","2"
"2021-08-03 02:53:17.394+00",1593208,"stream-nexmark-v-593172440","0"
"2021-08-03 02:53:17.394+00",1592305,"stream-nexmark-v-593172440","4"
"2021-08-03 02:53:17.394+00",1592715,"stream-nexmark-v-593172440","1"
"2021-08-03 02:53:27.394+00",nan,"stream-nexmark-v-593172440","1"
"2021-08-03 02:53:27.394+00",nan,"stream-nexmark-v-593172440","4"
"2021-08-03 02:53:27.394+00",nan,"stream-nexmark-v-593172440","0"
"2021-08-03 02:53:27.394+00",nan,"stream-nexmark-v-593172440","2"
"2021-08-03 02:53:27.394+00",nan,"stream-nexmark-v-593172440","3"
"2021-08-03 03:00:27.394+00",2236109,"stream-nexmark-v881722469","2"
"2021-08-03 03:00:27.394+00",2238836,"stream-nexmark-v881722469","0"
"2021-08-03 03:00:27.394+00",2236886,"stream-nexmark-v881722469","3"
"2021-08-03 03:00:27.394+00",2236235,"stream-nexmark-v881722469","4"
"2021-08-03 03:00:27.394+00",2237093,"stream-nexmark-v881722469","1"
"2021-08-03 03:00:37.394+00",2246009,"stream-nexmark-v881722469","1"
"2021-08-03 03:00:37.394+00",2245702,"stream-nexmark-v881722469","3"
"2021-08-03 03:00:37.394+00",2247827,"stream-nexmark-v881722469","0"
"2021-08-03 03:00:37.394+00",2245061,"stream-nexmark-v881722469","2"
"2021-08-03 03:00:37.394+00",2245099,"stream-nexmark-v881722469","4"
"2021-08-03 03:00:47.394+00",2263788,"stream-nexmark-v881722469","3"
"2021-08-03 03:00:47.394+00",2263055,"stream-nexmark-v881722469","2"
"2021-08-03 03:00:47.394+00",2263913,"stream-nexmark-v881722469","1"
"2021-08-03 03:00:47.394+00",2265880,"stream-nexmark-v881722469","0"
"2021-08-03 03:00:47.394+00",2263233,"stream-nexmark-v881722469","4"
"2021-08-03 03:00:57.394+00",2280968,"stream-nexmark-v881722469","2"
"2021-08-03 03:00:57.394+00",2281301,"stream-nexmark-v881722469","4"
"2021-08-03 03:00:57.394+00",2282047,"stream-nexmark-v881722469","1"
"2021-08-03 03:00:57.394+00",2283850,"stream-nexmark-v881722469","0"
"2021-08-03 03:00:57.394+00",2281807,"stream-nexmark-v881722469","3"
"2021-08-03 03:01:07.394+00",2290817,"stream-nexmark-v881722469","3"
"2021-08-03 03:01:07.394+00",2290443,"stream-nexmark-v881722469","4"
"2021-08-03 03:01:07.394+00",2291043,"stream-nexmark-v881722469","1"
"2021-08-03 03:01:07.394+00",2292739,"stream-nexmark-v881722469","0"
"2021-08-03 03:01:07.394+00",2289888,"stream-nexmark-v881722469","2"
"2021-08-03 03:01:17.394+00",2310799,"stream-nexmark-v881722469","0"
"2021-08-03 03:01:17.394+00",2308557,"stream-nexmark-v881722469","4"
"2021-08-03 03:01:17.394+00",2309009,"stream-nexmark-v881722469","1"
"2021-08-03 03:01:17.394+00",2307817,"stream-nexmark-v881722469","2"
"2021-08-03 03:01:17.394+00",2309021,"stream-nexmark-v881722469","3"
"2021-08-03 03:01:27.394+00",2326379,"stream-nexmark-v881722469","4"
"2021-08-03 03:01:27.394+00",2325592,"stream-nexmark-v881722469","2"
"2021-08-03 03:01:27.394+00",2328533,"stream-nexmark-v881722469","0"
"2021-08-03 03:01:27.394+00",2326946,"stream-nexmark-v881722469","3"
"2021-08-03 03:01:27.394+00",2326926,"stream-nexmark-v881722469","1"
"2021-08-03 03:01:37.394+00",2335814,"stream-nexmark-v881722469","1"
"2021-08-03 03:01:37.394+00",2335837,"stream-nexmark-v881722469","3"
"2021-08-03 03:01:37.394+00",2337505,"stream-nexmark-v881722469","0"
"2021-08-03 03:01:37.394+00",2335290,"stream-nexmark-v881722469","4"
"2021-08-03 03:01:37.394+00",2334498,"stream-nexmark-v881722469","2"
"2021-08-03 03:01:47.394+00",2352444,"stream-nexmark-v881722469","2"
"2021-08-03 03:01:47.394+00",2353274,"stream-nexmark-v881722469","4"
"2021-08-03 03:01:47.394+00",2353858,"stream-nexmark-v881722469","1"
"2021-08-03 03:01:47.394+00",2355461,"stream-nexmark-v881722469","0"
"2021-08-03 03:01:47.394+00",2353602,"stream-nexmark-v881722469","3"
"2021-08-03 03:01:57.394+00",2370360,"stream-nexmark-v881722469","2"
"2021-08-03 03:01:57.394+00",2371337,"stream-nexmark-v881722469","4"
"2021-08-03 03:01:57.394+00",2371558,"stream-nexmark-v881722469","3"
"2021-08-03 03:01:57.394+00",2373605,"stream-nexmark-v881722469","0"
"2021-08-03 03:01:57.394+00",2371786,"stream-nexmark-v881722469","1"
"2021-08-03 03:02:07.394+00",2382551,"stream-nexmark-v881722469","0"
"2021-08-03 03:02:07.394+00",2380573,"stream-nexmark-v881722469","3"
"2021-08-03 03:02:07.394+00",2379337,"stream-nexmark-v881722469","2"
"2021-08-03 03:02:07.394+00",2380309,"stream-nexmark-v881722469","4"
"2021-08-03 03:02:07.394+00",2380755,"stream-nexmark-v881722469","1"
"2021-08-03 03:02:17.394+00",2398670,"stream-nexmark-v881722469","1"
"2021-08-03 03:02:17.394+00",2397489,"stream-nexmark-v881722469","2"
"2021-08-03 03:02:17.394+00",2398715,"stream-nexmark-v881722469","3"
"2021-08-03 03:02:17.394+00",2400691,"stream-nexmark-v881722469","0"
"2021-08-03 03:02:17.394+00",2398445,"stream-nexmark-v881722469","4"
"2021-08-03 03:02:27.394+00",2416476,"stream-nexmark-v881722469","4"
"2021-08-03 03:02:27.394+00",2418552,"stream-nexmark-v881722469","0"
"2021-08-03 03:02:27.394+00",2416599,"stream-nexmark-v881722469","3"
"2021-08-03 03:02:27.394+00",2415401,"stream-nexmark-v881722469","2"
"2021-08-03 03:02:27.394+00",2416587,"stream-nexmark-v881722469","1"
"2021-08-03 03:02:37.394+00",2427402,"stream-nexmark-v881722469","0"
"2021-08-03 03:02:37.394+00",2425334,"stream-nexmark-v881722469","4"
"2021-08-03 03:02:37.394+00",2425645,"stream-nexmark-v881722469","1"
"2021-08-03 03:02:37.394+00",2424340,"stream-nexmark-v881722469","2"
"2021-08-03 03:02:37.394+00",2425391,"stream-nexmark-v881722469","3"
"2021-08-03 03:02:47.394+00",2443425,"stream-nexmark-v881722469","3"
"2021-08-03 03:02:47.394+00",2445231,"stream-nexmark-v881722469","0"
"2021-08-03 03:02:47.394+00",2443712,"stream-nexmark-v881722469","1"
"2021-08-03 03:02:47.394+00",2442335,"stream-nexmark-v881722469","2"
"2021-08-03 03:02:47.394+00",2443146,"stream-nexmark-v881722469","4"
"2021-08-03 03:02:57.394+00",2463276,"stream-nexmark-v881722469","0"
"2021-08-03 03:02:57.394+00",2461320,"stream-nexmark-v881722469","3"
"2021-08-03 03:02:57.394+00",2461078,"stream-nexmark-v881722469","4"
"2021-08-03 03:02:57.394+00",2461710,"stream-nexmark-v881722469","1"
"2021-08-03 03:02:57.394+00",2460543,"stream-nexmark-v881722469","2"
"2021-08-03 03:03:07.394+00",2470318,"stream-nexmark-v881722469","3"
"2021-08-03 03:03:07.394+00",2472286,"stream-nexmark-v881722469","0"
"2021-08-03 03:03:07.394+00",2470808,"stream-nexmark-v881722469","1"
"2021-08-03 03:03:07.394+00",2469583,"stream-nexmark-v881722469","2"
"2021-08-03 03:03:07.394+00",2470034,"stream-nexmark-v881722469","4"
"2021-08-03 03:03:17.409+00",2490357,"stream-nexmark-v881722469","0"
"2021-08-03 03:03:17.409+00",2488044,"stream-nexmark-v881722469","3"
"2021-08-03 03:03:17.409+00",2487723,"stream-nexmark-v881722469","2"
"2021-08-03 03:03:17.409+00",2488904,"stream-nexmark-v881722469","1"
"2021-08-03 03:03:17.409+00",2487920,"stream-nexmark-v881722469","4"
"2021-08-03 03:03:27.394+00",2505653,"stream-nexmark-v881722469","4"
"2021-08-03 03:03:27.394+00",2506782,"stream-nexmark-v881722469","1"
"2021-08-03 03:03:27.394+00",2505459,"stream-nexmark-v881722469","2"
"2021-08-03 03:03:27.394+00",2505883,"stream-nexmark-v881722469","3"
"2021-08-03 03:03:27.394+00",2508102,"stream-nexmark-v881722469","0"
"2021-08-03 03:03:37.394+00",2514640,"stream-nexmark-v881722469","4"
"2021-08-03 03:03:37.394+00",2515741,"stream-nexmark-v881722469","1"
"2021-08-03 03:03:37.394+00",2516911,"stream-nexmark-v881722469","0"
"2021-08-03 03:03:37.394+00",2514738,"stream-nexmark-v881722469","3"
"2021-08-03 03:03:37.394+00",2514395,"stream-nexmark-v881722469","2"
"2021-08-03 03:03:47.394+00",2532531,"stream-nexmark-v881722469","2"
"2021-08-03 03:03:47.394+00",2533460,"stream-nexmark-v881722469","1"
"2021-08-03 03:03:47.394+00",2532712,"stream-nexmark-v881722469","3"
"2021-08-03 03:03:47.394+00",2532470,"stream-nexmark-v881722469","4"
"2021-08-03 03:03:47.394+00",2535036,"stream-nexmark-v881722469","0"
"2021-08-03 03:03:57.394+00",2551244,"stream-nexmark-v881722469","1"
"2021-08-03 03:03:57.394+00",2550305,"stream-nexmark-v881722469","4"
"2021-08-03 03:03:57.394+00",2552983,"stream-nexmark-v881722469","0"
"2021-08-03 03:03:57.394+00",2550445,"stream-nexmark-v881722469","2"
"2021-08-03 03:03:57.394+00",2550520,"stream-nexmark-v881722469","3"
"2021-08-03 03:04:07.399+00",2559441,"stream-nexmark-v881722469","3"
"2021-08-03 03:04:07.399+00",2562026,"stream-nexmark-v881722469","0"
"2021-08-03 03:04:07.399+00",2559508,"stream-nexmark-v881722469","2"
"2021-08-03 03:04:07.399+00",2559276,"stream-nexmark-v881722469","4"
"2021-08-03 03:04:07.399+00",2560313,"stream-nexmark-v881722469","1"
"2021-08-03 03:04:17.394+00",2577544,"stream-nexmark-v881722469","2"
"2021-08-03 03:04:17.394+00",2577279,"stream-nexmark-v881722469","4"
"2021-08-03 03:04:17.394+00",2578380,"stream-nexmark-v881722469","1"
"2021-08-03 03:04:17.394+00",2579915,"stream-nexmark-v881722469","0"
"2021-08-03 03:04:17.394+00",2577409,"stream-nexmark-v881722469","3"
"2021-08-03 03:04:27.394+00",2597921,"stream-nexmark-v881722469","0"
"2021-08-03 03:04:27.394+00",2595439,"stream-nexmark-v881722469","3"
"2021-08-03 03:04:27.394+00",2595740,"stream-nexmark-v881722469","2"
"2021-08-03 03:04:27.394+00",2595036,"stream-nexmark-v881722469","4"
"2021-08-03 03:04:27.394+00",2596343,"stream-nexmark-v881722469","1"
"2021-08-03 03:04:37.394+00",2604833,"stream-nexmark-v881722469","2"
"2021-08-03 03:04:37.394+00",2605206,"stream-nexmark-v881722469","1"
"2021-08-03 03:04:37.394+00",2604013,"stream-nexmark-v881722469","4"
"2021-08-03 03:04:37.394+00",2606826,"stream-nexmark-v881722469","0"
"2021-08-03 03:04:37.394+00",2604333,"stream-nexmark-v881722469","3"
"2021-08-03 03:04:47.394+00",2622777,"stream-nexmark-v881722469","2"
"2021-08-03 03:04:47.394+00",2623202,"stream-nexmark-v881722469","1"
"2021-08-03 03:04:47.394+00",2622341,"stream-nexmark-v881722469","3"
"2021-08-03 03:04:47.394+00",2624712,"stream-nexmark-v881722469","0"
"2021-08-03 03:04:47.394+00",2622013,"stream-nexmark-v881722469","4"
"2021-08-03 03:04:57.394+00",2640325,"stream-nexmark-v881722469","3"
"2021-08-03 03:04:57.394+00",2641165,"stream-nexmark-v881722469","1"
"2021-08-03 03:04:57.394+00",2640623,"stream-nexmark-v881722469","2"
"2021-08-03 03:04:57.394+00",2642841,"stream-nexmark-v881722469","0"
"2021-08-03 03:04:57.394+00",2640094,"stream-nexmark-v881722469","4"
"2021-08-03 03:05:07.394+00",2649226,"stream-nexmark-v881722469","4"
"2021-08-03 03:05:07.394+00",2650074,"stream-nexmark-v881722469","1"
"2021-08-03 03:05:07.394+00",2649576,"stream-nexmark-v881722469","2"
"2021-08-03 03:05:07.394+00",2649390,"stream-nexmark-v881722469","3"
"2021-08-03 03:05:07.394+00",2651695,"stream-nexmark-v881722469","0"
"2021-08-03 03:05:17.394+00",2669478,"stream-nexmark-v881722469","0"
"2021-08-03 03:05:17.394+00",2667503,"stream-nexmark-v881722469","2"
"2021-08-03 03:05:17.394+00",2667132,"stream-nexmark-v881722469","4"
"2021-08-03 03:05:17.394+00",2668012,"stream-nexmark-v881722469","1"
"2021-08-03 03:05:17.394+00",2667192,"stream-nexmark-v881722469","3"
"2021-08-03 03:05:27.394+00",nan,"stream-nexmark-v881722469","0"
"2021-08-03 03:05:27.394+00",nan,"stream-nexmark-v881722469","1"
"2021-08-03 03:05:27.394+00",nan,"stream-nexmark-v881722469","3"
"2021-08-03 03:05:27.394+00",nan,"stream-nexmark-v881722469","2"
"2021-08-03 03:05:27.394+00",nan,"stream-nexmark-v881722469","4"
"2021-08-03 03:14:47.401+00",3929045,"stream-nexmark-v1885203788","1"
"2021-08-03 03:14:47.401+00",3926484,"stream-nexmark-v1885203788","4"
"2021-08-03 03:14:47.401+00",3928641,"stream-nexmark-v1885203788","2"
"2021-08-03 03:14:47.401+00",3928235,"stream-nexmark-v1885203788","3"
"2021-08-03 03:14:47.401+00",3930605,"stream-nexmark-v1885203788","0"
"2021-08-03 03:14:57.394+00",3963887,"stream-nexmark-v1885203788","3"
"2021-08-03 03:14:57.394+00",3962092,"stream-nexmark-v1885203788","4"
"2021-08-03 03:14:57.394+00",3966231,"stream-nexmark-v1885203788","0"
"2021-08-03 03:14:57.394+00",3964028,"stream-nexmark-v1885203788","2"
"2021-08-03 03:14:57.394+00",3964591,"stream-nexmark-v1885203788","1"
"2021-08-03 03:15:07.394+00",3981411,"stream-nexmark-v1885203788","3"
"2021-08-03 03:15:07.394+00",3983908,"stream-nexmark-v1885203788","0"
"2021-08-03 03:15:07.394+00",3981940,"stream-nexmark-v1885203788","2"
"2021-08-03 03:15:07.394+00",3982451,"stream-nexmark-v1885203788","1"
"2021-08-03 03:15:07.394+00",3979759,"stream-nexmark-v1885203788","4"
"2021-08-03 03:15:17.394+00",4015080,"stream-nexmark-v1885203788","4"
"2021-08-03 03:15:17.394+00",4016849,"stream-nexmark-v1885203788","3"
"2021-08-03 03:15:17.394+00",4017250,"stream-nexmark-v1885203788","2"
"2021-08-03 03:15:17.394+00",4019258,"stream-nexmark-v1885203788","0"
"2021-08-03 03:15:17.394+00",4017939,"stream-nexmark-v1885203788","1"
"2021-08-03 03:15:27.394+00",4054823,"stream-nexmark-v1885203788","0"
"2021-08-03 03:15:27.394+00",4052552,"stream-nexmark-v1885203788","2"
"2021-08-03 03:15:27.394+00",4053390,"stream-nexmark-v1885203788","1"
"2021-08-03 03:15:27.394+00",4052503,"stream-nexmark-v1885203788","3"
"2021-08-03 03:15:27.394+00",4050526,"stream-nexmark-v1885203788","4"
"2021-08-03 03:15:37.394+00",4072596,"stream-nexmark-v1885203788","0"
"2021-08-03 03:15:37.394+00",4070379,"stream-nexmark-v1885203788","2"
"2021-08-03 03:15:37.394+00",4070124,"stream-nexmark-v1885203788","3"
"2021-08-03 03:15:37.394+00",4071033,"stream-nexmark-v1885203788","1"
"2021-08-03 03:15:37.394+00",4068311,"stream-nexmark-v1885203788","4"
"2021-08-03 03:15:47.394+00",4106840,"stream-nexmark-v1885203788","1"
"2021-08-03 03:15:47.394+00",4105922,"stream-nexmark-v1885203788","3"
"2021-08-03 03:15:47.394+00",4104108,"stream-nexmark-v1885203788","4"
"2021-08-03 03:15:47.394+00",4108161,"stream-nexmark-v1885203788","0"
"2021-08-03 03:15:47.394+00",4106155,"stream-nexmark-v1885203788","2"
"2021-08-03 03:15:57.394+00",4141588,"stream-nexmark-v1885203788","2"
"2021-08-03 03:15:57.394+00",4139889,"stream-nexmark-v1885203788","4"
"2021-08-03 03:15:57.394+00",4141480,"stream-nexmark-v1885203788","3"
"2021-08-03 03:15:57.394+00",4142343,"stream-nexmark-v1885203788","1"
"2021-08-03 03:15:57.394+00",4143650,"stream-nexmark-v1885203788","0"
"2021-08-03 03:16:07.394+00",4157451,"stream-nexmark-v1885203788","4"
"2021-08-03 03:16:07.394+00",4159255,"stream-nexmark-v1885203788","2"
"2021-08-03 03:16:07.394+00",4160013,"stream-nexmark-v1885203788","1"
"2021-08-03 03:16:07.394+00",4159230,"stream-nexmark-v1885203788","3"
"2021-08-03 03:16:07.394+00",4161488,"stream-nexmark-v1885203788","0"
"2021-08-03 03:16:17.394+00",4192853,"stream-nexmark-v1885203788","4"
"2021-08-03 03:16:17.394+00",4196911,"stream-nexmark-v1885203788","0"
"2021-08-03 03:16:17.394+00",4195301,"stream-nexmark-v1885203788","1"
"2021-08-03 03:16:17.394+00",4194667,"stream-nexmark-v1885203788","2"
"2021-08-03 03:16:17.394+00",4194507,"stream-nexmark-v1885203788","3"
"2021-08-03 03:16:27.394+00",4230071,"stream-nexmark-v1885203788","2"
"2021-08-03 03:16:27.394+00",4230904,"stream-nexmark-v1885203788","1"
"2021-08-03 03:16:27.394+00",4229770,"stream-nexmark-v1885203788","3"
"2021-08-03 03:16:27.394+00",4232370,"stream-nexmark-v1885203788","0"
"2021-08-03 03:16:27.394+00",4228558,"stream-nexmark-v1885203788","4"
"2021-08-03 03:16:37.394+00",4250120,"stream-nexmark-v1885203788","0"
"2021-08-03 03:16:37.394+00",4248636,"stream-nexmark-v1885203788","1"
"2021-08-03 03:16:37.394+00",4247658,"stream-nexmark-v1885203788","3"
"2021-08-03 03:16:37.394+00",4246265,"stream-nexmark-v1885203788","4"
"2021-08-03 03:16:37.394+00",4247789,"stream-nexmark-v1885203788","2"
"2021-08-03 03:16:47.394+00",4283213,"stream-nexmark-v1885203788","3"
"2021-08-03 03:16:47.394+00",4284048,"stream-nexmark-v1885203788","1"
"2021-08-03 03:16:47.394+00",4285444,"stream-nexmark-v1885203788","0"
"2021-08-03 03:16:47.394+00",4283224,"stream-nexmark-v1885203788","2"
"2021-08-03 03:16:47.394+00",4281722,"stream-nexmark-v1885203788","4"
"2021-08-03 03:16:57.394+00",4318876,"stream-nexmark-v1885203788","3"
"2021-08-03 03:16:57.394+00",4319681,"stream-nexmark-v1885203788","1"
"2021-08-03 03:16:57.394+00",4317190,"stream-nexmark-v1885203788","4"
"2021-08-03 03:16:57.394+00",4318986,"stream-nexmark-v1885203788","2"
"2021-08-03 03:16:57.394+00",4321171,"stream-nexmark-v1885203788","0"
"2021-08-03 03:17:07.394+00",4335065,"stream-nexmark-v1885203788","4"
"2021-08-03 03:17:07.394+00",4338849,"stream-nexmark-v1885203788","0"
"2021-08-03 03:17:07.394+00",4337513,"stream-nexmark-v1885203788","1"
"2021-08-03 03:17:07.394+00",4336446,"stream-nexmark-v1885203788","3"
"2021-08-03 03:17:07.394+00",4336839,"stream-nexmark-v1885203788","2"
"2021-08-03 03:17:17.394+00",4372135,"stream-nexmark-v1885203788","3"
"2021-08-03 03:17:17.394+00",4372913,"stream-nexmark-v1885203788","1"
"2021-08-03 03:17:17.394+00",4372315,"stream-nexmark-v1885203788","2"
"2021-08-03 03:17:17.394+00",4370402,"stream-nexmark-v1885203788","4"
"2021-08-03 03:17:17.394+00",4374293,"stream-nexmark-v1885203788","0"
"2021-08-03 03:17:27.394+00",4407425,"stream-nexmark-v1885203788","3"
"2021-08-03 03:17:27.394+00",4408655,"stream-nexmark-v1885203788","1"
"2021-08-03 03:17:27.394+00",4406057,"stream-nexmark-v1885203788","4"
"2021-08-03 03:17:27.394+00",4407907,"stream-nexmark-v1885203788","2"
"2021-08-03 03:17:27.394+00",4409688,"stream-nexmark-v1885203788","0"
"2021-08-03 03:17:37.394+00",4423704,"stream-nexmark-v1885203788","4"
"2021-08-03 03:17:37.394+00",4427419,"stream-nexmark-v1885203788","0"
"2021-08-03 03:17:37.394+00",4425367,"stream-nexmark-v1885203788","3"
"2021-08-03 03:17:37.394+00",4425555,"stream-nexmark-v1885203788","2"
"2021-08-03 03:17:37.394+00",4426289,"stream-nexmark-v1885203788","1"
"2021-08-03 03:17:47.394+00",4459029,"stream-nexmark-v1885203788","4"
"2021-08-03 03:17:47.394+00",4462736,"stream-nexmark-v1885203788","0"
"2021-08-03 03:17:47.394+00",4460913,"stream-nexmark-v1885203788","3"
"2021-08-03 03:17:47.394+00",4460831,"stream-nexmark-v1885203788","2"
"2021-08-03 03:17:47.394+00",4461669,"stream-nexmark-v1885203788","1"
"2021-08-03 03:17:57.394+00",4497302,"stream-nexmark-v1885203788","1"
"2021-08-03 03:17:57.394+00",4496196,"stream-nexmark-v1885203788","2"
"2021-08-03 03:17:57.394+00",4494449,"stream-nexmark-v1885203788","4"
"2021-08-03 03:17:57.394+00",4498107,"stream-nexmark-v1885203788","0"
"2021-08-03 03:17:57.394+00",4496373,"stream-nexmark-v1885203788","3"
"2021-08-03 03:18:07.394+00",4515826,"stream-nexmark-v1885203788","0"
"2021-08-03 03:18:07.394+00",4514860,"stream-nexmark-v1885203788","1"
"2021-08-03 03:18:07.394+00",4511956,"stream-nexmark-v1885203788","4"
