"time","requests_per_sec_in"
"2021-08-02 05:44:15.17+00",15683.910031801359
"2021-08-02 05:44:25.166+00",15687.700162303872
"2021-08-02 05:44:35.166+00",15685.042220189265
"2021-08-02 05:44:45.166+00",15678.385484954397
"2021-08-02 05:44:55.166+00",15678.94385073519
"2021-08-02 05:45:05.177+00",15683.206702714784
"2021-08-02 05:45:15.166+00",15684.631138451621
"2021-08-02 05:45:25.166+00",15348.356519624738
"2021-08-02 05:45:35.166+00",15485.22077666573
"2021-08-02 05:45:45.182+00",15312.922605767691
"2021-08-02 05:45:55.166+00",15425.238530337598
"2021-08-02 05:46:05.166+00",15464.428015070573
"2021-08-02 05:46:15.166+00",15499.908455736495
"2021-08-02 05:46:25.166+00",15529.763567613156
"2021-08-02 05:46:35.166+00",15557.858778626234
"2021-08-02 05:46:45.169+00",15571.339589656061
"2021-08-02 05:46:55.166+00",15589.587101170684
"2021-08-02 05:47:05.166+00",15603.31964399538
"2021-08-02 05:47:15.166+00",15619.392895161054
"2021-08-02 05:47:25.166+00",15629.661579380385
"2021-08-02 05:47:35.166+00",15623.779425824621
"2021-08-02 05:47:45.166+00",15629.846884689141
"2021-08-02 05:47:55.166+00",15637.379618548923
"2021-08-02 05:48:05.166+00",15645.510576804827
"2021-08-02 05:48:15.166+00",15655.346704276391
"2021-08-02 05:48:25.172+00",15650.648925039275
"2021-08-02 05:48:35.169+00",15658.768550850817
"2021-08-02 05:48:45.166+00",15664.211450742428
"2021-08-02 05:48:55.166+00",15671.374219413063
"2021-08-02 05:49:05.166+00",15676.820093766128
"2021-08-02 05:49:15.166+00",15665.521970719092
"2021-08-02 05:49:25.166+00",15669.870525668772
"2021-08-02 05:49:35.173+00",15668.486620195907
"2021-08-02 05:49:45.166+00",15676.589768823314
"2021-08-02 05:49:55.166+00",15680.901793506808
"2021-08-02 05:50:05.166+00",15670.145001402074
"2021-08-02 05:50:15.166+00",15676.707041266258
"2021-08-02 05:50:25.166+00",15679.72990625112
"2021-08-02 05:50:35.166+00",15680.628231664112
"2021-08-02 05:50:45.166+00",15679.967382792287
"2021-08-02 05:50:55.166+00",15669.704530293218
"2021-08-02 05:51:05.171+00",15673.601582981306
"2021-08-02 05:51:15.166+00",15671.794716611126
"2021-08-02 05:51:25.166+00",15673.671984549783
"2021-08-02 05:51:35.166+00",15676.82314373329
"2021-08-02 05:51:45.166+00",15664.900232971124
"2021-08-02 05:51:55.166+00",15668.046851237868
"2021-08-02 05:52:05.166+00",15669.990947875445
"2021-08-02 05:52:15.166+00",15673.00612595483
"2021-08-02 05:52:25.166+00",15013.971961246527
"2021-08-02 05:52:35.166+00",12709.052883215276
"2021-08-02 05:52:45.166+00",10757.9810063101
"2021-08-02 05:52:55.166+00",9106.434318561838
"2021-08-02 05:53:05.166+00",7708.4302295793095
"2021-08-02 05:53:15.166+00",6525.045316933247
"2021-08-02 05:53:25.166+00",5523.331614867078
"2021-08-02 05:53:35.166+00",4675.399272495546
"2021-08-02 05:53:45.166+00",3957.6400407343517
"2021-08-02 05:53:55.166+00",3350.0699681769747
"2021-08-02 05:54:05.166+00",2835.7730051666904
"2021-08-02 05:54:15.166+00",2400.4300248117406
"2021-08-02 05:54:25.166+00",2031.920147881862
"2021-08-02 05:54:35.166+00",1719.9832716190303
"2021-08-02 05:54:45.166+00",1455.9344065430785
"2021-08-02 05:54:55.166+00",1232.421867778178
"2021-08-02 05:55:05.166+00",1043.2225884297845
"2021-08-02 05:55:15.166+00",883.0688560988953
"2021-08-02 05:55:25.166+00",747.5016485077745
"2021-08-02 05:55:35.169+00",632.7464847874385
"2021-08-02 05:55:45.166+00",535.6083358613438
"2021-08-02 05:55:55.166+00",453.3826680057017
"2021-08-02 05:56:05.166+00",383.78014284897506
"2021-08-02 05:56:15.166+00",324.8628772975667
"2021-08-02 05:56:25.166+00",274.9904887277722
"2021-08-02 05:56:35.166+00",232.77442322679755
"2021-08-02 05:56:45.166+00",197.03929528343744
"2021-08-02 05:56:55.166+00",166.79016254275518
"2021-08-02 05:57:05.166+00",141.1848244839773
"2021-08-02 05:57:15.166+00",119.51037375757572
"2021-08-02 05:57:25.166+00",101.1633473206347
"2021-08-02 05:57:35.166+00",85.63292473567915
"2021-08-02 05:57:45.166+00",72.48670583768583
"2021-08-02 05:57:55.166+00",61.35867178912285
"2021-08-02 05:58:05.166+00",51.938994333053785
"2021-08-02 05:58:15.166+00",43.965409512127195
"2021-08-02 05:58:25.168+00",37.215915679347646
"2021-08-02 05:58:35.166+00",31.50259249763785
"2021-08-02 05:58:45.18+00",26.66636883592661
"2021-08-02 05:58:55.166+00",22.572593888804477
"2021-08-02 05:59:05.166+00",19.107288210250548
"2021-08-02 05:59:15.166+00",16.173970282194983
"2021-08-02 05:59:25.166+00",13.690970262801942
"2021-08-02 05:59:35.166+00",11.589156123482692
"2021-08-02 05:59:45.166+00",9.810008865432252
"2021-08-02 05:59:55.166+00",8.303993225603309
"2021-08-02 06:00:05.166+00",7.029178509088664
"2021-08-02 06:00:15.166+00",5.950071148937408
"2021-08-02 06:00:25.166+00",5.036626489374416
"2021-08-02 06:00:35.171+00",4.263412278355415
"2021-08-02 06:00:45.166+00",3.6089005793021145
"2021-08-02 06:00:55.173+00",3.054868387326391
"2021-08-02 06:01:05.166+00",2.5858902618178523
"2021-08-02 06:01:15.166+00",2.1889088492014173
"2021-08-02 06:01:25.173+00",1.8528713383003448
"2021-08-02 06:01:35.166+00",1.5684217264448566
"2021-08-02 06:01:45.166+00",1.3276403283569573
"2021-08-02 06:01:55.166+00",1.1238232751819386
"2021-08-02 06:02:05.166+00",0.9512958644482266
"2021-08-02 06:02:15.166+00",0.8052545642194427
"2021-08-02 06:02:25.188+00",0.6816332724965137
"2021-08-02 06:02:35.166+00",0.576990108245683
"2021-08-02 06:02:45.166+00",0.48841158207262786
"2021-08-02 06:02:55.166+00",0.4134314784493918
"2021-08-02 06:03:05.166+00",0.3499621910019179
"2021-08-02 06:03:15.166+00",0.2962365990858021
"2021-08-02 06:03:25.166+00",0.25075886736987907
"2021-08-02 06:03:35.166+00",0.21226279858287198
"2021-08-02 06:03:45.166+00",0.17967657987453847
"2021-08-02 06:03:55.166+00",0.15209294125464554
"2021-08-02 06:04:05.166+00",0.1287438952569192
"2021-08-02 06:04:15.166+00",0.10897935452621355
"2021-08-02 06:04:25.166+00",36.02428909757893
"2021-08-02 06:04:35.166+00",1308.963642265099
"2021-08-02 06:04:45.166+00",2318.5648460125526
"2021-08-02 06:04:55.166+00",3170.3197063423945
"2021-08-02 06:05:05.166+00",3900.206063667339
"2021-08-02 06:05:15.166+00",4508.57949101077
"2021-08-02 06:05:25.166+00",5035.582553909288
"2021-08-02 06:05:35.166+00",5474.184387032305
"2021-08-02 06:05:45.166+00",5844.84447714611
"2021-08-02 06:05:55.166+00",6164.587599039765
"2021-08-02 06:06:05.166+00",6430.076948968785
"2021-08-02 06:06:15.166+00",6660.792679436349
"2021-08-02 06:06:25.172+00",6849.604660132554
"2021-08-02 06:06:35.166+00",7011.652739361993
"2021-08-02 06:06:45.166+00",7151.946406277617
"2021-08-02 06:06:55.168+00",7264.649815858998
"2021-08-02 06:07:05.166+00",7369.281361060028
"2021-08-02 06:07:15.166+00",7449.964451187569
"2021-08-02 06:07:25.166+00",7517.601128295235
"2021-08-02 06:07:35.166+00",7584.297702211072
"2021-08-02 06:07:45.166+00",7631.687184231271
"2021-08-02 06:07:55.166+00",7679.23102676922
"2021-08-02 06:08:05.166+00",7710.876564336211
"2021-08-02 06:08:15.169+00",7737.835369699876
"2021-08-02 06:08:25.166+00",7768.568311778723
"2021-08-02 06:08:35.166+00",7788.315608922872
"2021-08-02 06:08:45.166+00",7811.764873938719
"2021-08-02 06:08:55.166+00",7823.444048235004
"2021-08-02 06:09:05.172+00",7835.624674810968
"2021-08-02 06:09:15.166+00",7851.39186621711
"2021-08-02 06:09:25.166+00",7856.117029381839
"2021-08-02 06:09:35.166+00",7869.531095455625
"2021-08-02 06:09:45.166+00",7871.462640893936
"2021-08-02 06:09:55.166+00",7873.70271083086
"2021-08-02 06:10:05.176+00",7883.33444321767
"2021-08-02 06:10:15.166+00",7884.3756281053065
"2021-08-02 06:10:25.166+00",7893.207798108557
"2021-08-02 06:10:35.166+00",7893.503391117602
"2021-08-02 06:10:45.166+00",7895.178794632009
"2021-08-02 06:10:55.166+00",7901.360019646464
"2021-08-02 06:11:05.166+00",7898.21261319202
"2021-08-02 06:11:15.166+00",7905.7451034046735
"2021-08-02 06:11:25.166+00",7903.6790986966425
"2021-08-02 06:11:35.166+00",7902.062658553298
"2021-08-02 06:11:45.166+00",7905.644878594174
"2021-08-02 06:11:55.166+00",7901.450154203124
"2021-08-02 06:12:05.166+00",7907.416091338909
"2021-08-02 06:12:15.166+00",7904.514727172973
"2021-08-02 06:12:25.166+00",7901.701155101596
"2021-08-02 06:12:35.166+00",7905.815453983201
"2021-08-02 06:12:45.166+00",7903.260877922138
"2021-08-02 06:12:55.166+00",7908.433231124163
"2021-08-02 06:13:05.166+00",7905.128756325583
"2021-08-02 06:13:15.166+00",7902.765984897418
"2021-08-02 06:13:25.166+00",7906.76993612519
"2021-08-02 06:13:35.166+00",7903.580705433572
"2021-08-02 06:13:45.166+00",7912.853507624552
"2021-08-02 06:13:55.166+00",7908.564015707487
"2021-08-02 06:14:05.166+00",7904.885749518937
"2021-08-02 06:14:15.166+00",7911.315975586286
"2021-08-02 06:14:25.166+00",7905.419690978768
"2021-08-02 06:14:35.173+00",7910.374491490258
"2021-08-02 06:14:45.166+00",7907.8555224604215
"2021-08-02 06:14:55.166+00",7904.538062824883
"2021-08-02 06:15:05.166+00",7908.451596965771
"2021-08-02 06:15:15.166+00",7904.3242362871715
"2021-08-02 06:15:25.166+00",7908.921446752603
"2021-08-02 06:15:35.166+00",7906.175273720195
"2021-08-02 06:15:45.166+00",7904.194191124178
"2021-08-02 06:15:55.166+00",7908.792506819614
"2021-08-02 06:16:05.166+00",7906.9584966776065
"2021-08-02 06:16:15.166+00",7910.577475539771
"2021-08-02 06:16:25.175+00",7907.2246723492035
"2021-08-02 06:16:35.166+00",7903.27291674214
"2021-08-02 06:16:45.166+00",7908.086822480938
"2021-08-02 06:16:55.166+00",7906.223602867352
"2021-08-02 06:17:05.166+00",7912.10274822049
"2021-08-02 06:17:15.166+00",7906.876951358632
"2021-08-02 06:17:25.166+00",7903.344499492249
"2021-08-02 06:17:35.166+00",7909.728680838333
"2021-08-02 06:17:45.166+00",7906.282236483261
"2021-08-02 06:17:55.166+00",7911.986076438447
"2021-08-02 06:18:05.166+00",7908.669084915381
"2021-08-02 06:18:15.166+00",7908.10448148085
"2021-08-02 06:18:25.166+00",7911.81845626362
"2021-08-02 06:18:35.166+00",7907.329071275279
"2021-08-02 06:18:45.166+00",7912.456469426918
"2021-08-02 06:18:55.166+00",7911.446157958271
"2021-08-02 06:19:05.166+00",7909.777851415154
"2021-08-02 06:19:15.166+00",7912.777583832472
"2021-08-02 06:19:25.166+00",7913.462321286355
"2021-08-02 06:19:35.166+00",7918.547509524999
"2021-08-02 06:19:45.166+00",7914.655555416844
"2021-08-02 06:19:55.166+00",7912.150414610876
"2021-08-02 06:20:05.166+00",7916.229617416395
"2021-08-02 06:20:15.166+00",7914.055987895732
"2021-08-02 06:20:25.166+00",7920.52003043215
"2021-08-02 06:20:35.166+00",7630.846668724777
"2021-08-02 06:20:45.166+00",6459.372250517947
"2021-08-02 06:20:55.166+00",5467.740564328999
"2021-08-02 06:21:05.166+00",4628.342464147591
"2021-08-02 06:21:15.166+00",3917.807312436129
"2021-08-02 06:21:25.166+00",3316.352291619996
"2021-08-02 06:21:35.166+00",2807.2316081554354
"2021-08-02 06:21:45.166+00",2376.2702538388653
"2021-08-02 06:21:55.166+00",2011.4693432757804
"2021-08-02 06:22:05.166+00",1702.6720392606735
"2021-08-02 06:22:15.166+00",1441.2807647163943
"2021-08-02 06:22:25.166+00",1248.4180516924614
"2021-08-02 06:22:35.166+00",1210.2813408906006
"2021-08-02 06:22:45.166+00",1177.9833210323127
"2021-08-02 06:22:55.166+00",1150.659628589192
"2021-08-02 06:23:05.175+00",1127.5306222795587
"2021-08-02 06:23:15.166+00",1107.8493533579401
"2021-08-02 06:23:25.166+00",1091.2925066587666
"2021-08-02 06:23:35.166+00",1077.2774385061005
"2021-08-02 06:23:45.169+00",1065.3845143658768
"2021-08-02 06:23:55.166+00",1055.3467965015627
"2021-08-02 06:24:05.184+00",1046.379250555485
"2021-08-02 06:24:15.172+00",1039.2150503954979
"2021-08-02 06:24:25.166+00",1033.1948235004534
"2021-08-02 06:24:35.166+00",1027.9222609987305
"2021-08-02 06:24:45.166+00",1023.5768335012602
"2021-08-02 06:24:55.166+00",1019.8543709239715
"2021-08-02 06:25:05.166+00",1016.8063621463416
"2021-08-02 06:25:15.166+00",1014.1674282669806
"2021-08-02 06:25:25.166+00",1011.9630440408022
"2021-08-02 06:25:35.166+00",1010.1264981546008
"2021-08-02 06:25:45.166+00",1008.5424705491125
"2021-08-02 06:25:55.166+00",1007.23104520524
"2021-08-02 06:26:05.166+00",1006.1209476180935
"2021-08-02 06:26:15.166+00",1005.1518452218336
"2021-08-02 06:26:25.166+00",1004.3609428297472
"2021-08-02 06:26:35.166+00",1003.3972076497191
"2021-08-02 06:26:45.166+00",1002.8315365773027
"2021-08-02 06:26:55.166+00",1002.3968439660459
"2021-08-02 06:27:05.166+00",1002.0288846146722
"2021-08-02 06:27:15.166+00",1001.6054759287127
"2021-08-02 06:27:25.166+00",1001.3148684195638
"2021-08-02 06:27:35.166+00",1001.1130120877966
"2021-08-02 06:27:45.166+00",1000.8142154553092
"2021-08-02 06:27:55.174+00",1000.6892185030428
"2021-08-02 06:28:05.166+00",1000.583410867282
"2021-08-02 06:28:15.166+00",1000.3390497830211
"2021-08-02 06:28:25.166+00",1000.2869994451555
"2021-08-02 06:28:35.166+00",999.8911352097468
"2021-08-02 06:28:45.166+00",999.9078479445668
"2021-08-02 06:28:55.182+00",999.8420393837941
"2021-08-02 06:29:05.166+00",999.3116966880516
"2021-08-02 06:29:15.166+00",999.4173638252539
"2021-08-02 06:29:25.166+00",999.2637370438952
"2021-08-02 06:29:35.169+00",999.1528912239055
"2021-08-02 06:29:45.166+00",999.2509556678933
"2021-08-02 06:29:55.173+00",999.3045403516949
"2021-08-02 06:30:05.166+00",999.3377434275721
"2021-08-02 06:30:15.166+00",999.3658492245124
"2021-08-02 06:30:25.166+00",999.389640267986
"2021-08-02 06:30:35.166+00",999.4097789515022
"2021-08-02 06:30:45.166+00",998.6764865437273
"2021-08-02 06:30:55.166+00",998.8502449707229
"2021-08-02 06:31:05.166+00",998.9531906898771
"2021-08-02 06:31:15.172+00",999.0550448977447
"2021-08-02 06:31:25.166+00",999.185400237151
"2021-08-02 06:31:35.166+00",999.0590644634103
"2021-08-02 06:31:45.166+00",999.1568204918807
"2021-08-02 06:31:55.166+00",999.2862639555747
"2021-08-02 06:32:05.166+00",999.3958354819981
"2021-08-02 06:32:15.166+00",999.4738732387361
"2021-08-02 06:32:25.166+00",999.2898176285549
"2021-08-02 06:32:35.166+00",999.3988436012323
"2021-08-02 06:32:45.166+00",999.4911320946421
"2021-08-02 06:32:55.166+00",999.5692526177312
"2021-08-02 06:33:05.166+00",999.6193890957908
"2021-08-02 06:33:15.166+00",999.6778198252929
"2021-08-02 06:33:25.166+00",999.7272803699884
"2021-08-02 06:33:35.166+00",999.145494251285
"2021-08-02 06:33:45.166+00",999.2766764998987
"2021-08-02 06:33:55.166+00",999.3877198759805
"2021-08-02 06:34:05.166+00",998.9507861192585
"2021-08-02 06:34:15.166+00",999.111859624451
"2021-08-02 06:34:25.166+00",999.2482054029603
"2021-08-02 06:34:35.166+00",999.3476284956603
"2021-08-02 06:34:45.166+00",999.447779443737
"2021-08-02 06:34:55.166+00",999.1941670182163
