"time","current_consumer_offset","kafka_partition"
"2021-08-02 04:50:54.576+00",16029780,"0"
"2021-08-02 04:50:54.576+00",16029783,"1"
"2021-08-02 04:50:54.576+00",16029785,"2"
"2021-08-02 04:50:54.576+00",16029788,"4"
"2021-08-02 04:51:04.576+00",16061780,"1"
"2021-08-02 04:51:04.576+00",16061776,"0"
"2021-08-02 04:51:04.576+00",16061793,"4"
"2021-08-02 04:51:04.576+00",16061783,"3"
"2021-08-02 04:51:04.576+00",16061783,"2"
"2021-08-02 04:51:14.576+00",16093776,"0"
"2021-08-02 04:51:14.576+00",16093788,"4"
"2021-08-02 04:51:14.576+00",16093784,"3"
"2021-08-02 04:51:14.576+00",16093780,"1"
"2021-08-02 04:51:14.576+00",16093783,"2"
"2021-08-02 04:51:24.576+00",16125777,"1"
"2021-08-02 04:51:24.576+00",16125773,"0"
"2021-08-02 04:51:24.576+00",16125779,"2"
"2021-08-02 04:51:24.576+00",16125783,"4"
"2021-08-02 04:51:24.576+00",16125780,"3"
"2021-08-02 04:51:34.576+00",16157780,"1"
"2021-08-02 04:51:34.576+00",16157782,"2"
"2021-08-02 04:51:34.576+00",16157776,"0"
"2021-08-02 04:51:34.576+00",16157786,"4"
"2021-08-02 04:51:34.576+00",16157782,"3"
"2021-08-02 04:51:44.58+00",16190252,"2"
"2021-08-02 04:51:44.58+00",16190256,"4"
"2021-08-02 04:51:44.58+00",16190252,"3"
"2021-08-02 04:51:44.58+00",16190151,"0"
"2021-08-02 04:51:44.58+00",16190250,"1"
"2021-08-02 04:51:54.576+00",16221784,"3"
"2021-08-02 04:51:54.576+00",16221782,"1"
"2021-08-02 04:51:54.576+00",16221783,"2"
"2021-08-02 04:51:54.576+00",16221786,"4"
"2021-08-02 04:51:54.576+00",16221778,"0"
"2021-08-02 04:52:04.576+00",16253785,"1"
"2021-08-02 04:52:04.576+00",16253781,"0"
"2021-08-02 04:52:04.576+00",16253787,"2"
"2021-08-02 04:52:04.576+00",16253791,"4"
"2021-08-02 04:52:04.576+00",16253788,"3"
"2021-08-02 04:52:14.576+00",16285777,"0"
"2021-08-02 04:52:14.576+00",16285784,"3"
"2021-08-02 04:52:14.576+00",16285781,"1"
"2021-08-02 04:52:14.576+00",16285783,"2"
"2021-08-02 04:52:14.576+00",16285787,"4"
"2021-08-02 04:52:24.58+00",16318074,"0"
"2021-08-02 04:52:24.58+00",16318079,"1"
"2021-08-02 04:52:24.58+00",16318081,"2"
"2021-08-02 04:52:24.58+00",16318085,"4"
"2021-08-02 04:52:24.58+00",16318082,"3"
"2021-08-02 04:52:34.576+00",16349781,"3"
"2021-08-02 04:52:34.576+00",16349776,"0"
"2021-08-02 04:52:34.576+00",16349779,"1"
"2021-08-02 04:52:34.576+00",16349781,"2"
"2021-08-02 04:52:34.576+00",16349785,"4"
"2021-08-02 04:52:44.576+00",16381777,"0"
"2021-08-02 04:52:44.576+00",16381784,"3"
"2021-08-02 04:52:44.576+00",16381787,"4"
"2021-08-02 04:52:44.576+00",16381783,"2"
"2021-08-02 04:52:44.576+00",16381782,"1"
"2021-08-02 04:52:54.576+00",16413791,"4"
"2021-08-02 04:52:54.576+00",16413780,"0"
"2021-08-02 04:52:54.576+00",16413784,"1"
"2021-08-02 04:52:54.576+00",16413786,"2"
"2021-08-02 04:52:54.576+00",16413787,"3"
"2021-08-02 04:53:04.576+00",16445785,"4"
"2021-08-02 04:53:04.576+00",16445775,"0"
"2021-08-02 04:53:04.576+00",16445781,"3"
"2021-08-02 04:53:04.576+00",16445778,"1"
"2021-08-02 04:53:04.576+00",16445780,"2"
"2021-08-02 04:53:14.576+00",16477780,"0"
"2021-08-02 04:53:14.576+00",16477786,"3"
"2021-08-02 04:53:14.576+00",16477790,"4"
"2021-08-02 04:53:14.576+00",16477786,"2"
"2021-08-02 04:53:14.576+00",16477784,"1"
"2021-08-02 04:53:24.576+00",16509782,"3"
"2021-08-02 04:53:24.576+00",16509782,"2"
"2021-08-02 04:53:24.576+00",16509786,"4"
"2021-08-02 04:53:24.576+00",16509776,"0"
"2021-08-02 04:53:24.576+00",16509780,"1"
"2021-08-02 04:53:34.576+00",16541783,"3"
"2021-08-02 04:53:34.576+00",16541776,"0"
"2021-08-02 04:53:34.576+00",16541780,"1"
"2021-08-02 04:53:34.576+00",16541782,"2"
"2021-08-02 04:53:34.576+00",16541786,"4"
"2021-08-02 04:53:44.576+00",16573778,"0"
"2021-08-02 04:53:44.576+00",16573783,"2"
"2021-08-02 04:53:44.576+00",16573784,"3"
"2021-08-02 04:53:44.576+00",16573787,"4"
"2021-08-02 04:53:44.576+00",16573782,"1"
"2021-08-02 04:53:54.576+00",16605786,"3"
"2021-08-02 04:53:54.576+00",16605780,"0"
"2021-08-02 04:53:54.576+00",16605784,"1"
"2021-08-02 04:53:54.576+00",16605786,"2"
"2021-08-02 04:53:54.576+00",16605789,"4"
"2021-08-02 04:54:04.576+00",16637788,"1"
"2021-08-02 04:54:04.576+00",16637789,"2"
"2021-08-02 04:54:04.576+00",16637784,"0"
"2021-08-02 04:54:04.576+00",16637790,"3"
"2021-08-02 04:54:04.576+00",16637795,"4"
"2021-08-02 04:54:14.576+00",16669786,"2"
"2021-08-02 04:54:14.576+00",16669780,"0"
"2021-08-02 04:54:14.576+00",16669784,"1"
"2021-08-02 04:54:14.576+00",16669791,"4"
"2021-08-02 04:54:14.576+00",16669787,"3"
"2021-08-02 04:54:24.581+00",16702098,"2"
"2021-08-02 04:54:24.581+00",16702096,"1"
"2021-08-02 04:54:24.581+00",16702100,"3"
"2021-08-02 04:54:24.581+00",16702093,"0"
"2021-08-02 04:54:24.581+00",16702104,"4"
"2021-08-02 04:54:34.576+00",16733787,"4"
"2021-08-02 04:54:34.576+00",16733776,"0"
"2021-08-02 04:54:34.576+00",16733780,"1"
"2021-08-02 04:54:34.576+00",16733783,"2"
"2021-08-02 04:54:34.576+00",16733784,"3"
"2021-08-02 04:54:44.576+00",16765787,"4"
"2021-08-02 04:54:44.576+00",16765784,"2"
"2021-08-02 04:54:44.576+00",16765782,"1"
"2021-08-02 04:54:44.576+00",16765778,"0"
"2021-08-02 04:54:44.576+00",16765784,"3"
"2021-08-02 04:54:54.576+00",16797781,"2"
"2021-08-02 04:54:54.576+00",16797779,"1"
"2021-08-02 04:54:54.576+00",16797775,"0"
"2021-08-02 04:54:54.576+00",16797785,"4"
"2021-08-02 04:54:54.576+00",16797781,"3"
"2021-08-02 04:55:04.576+00",16829778,"1"
"2021-08-02 04:55:04.576+00",16829781,"2"
"2021-08-02 04:55:04.576+00",16829781,"3"
"2021-08-02 04:55:04.576+00",16829775,"0"
"2021-08-02 04:55:04.576+00",16829785,"4"
"2021-08-02 04:55:14.596+00",16862112,"4"
"2021-08-02 04:55:14.596+00",16862102,"0"
"2021-08-02 04:55:14.596+00",16862108,"3"
"2021-08-02 04:55:14.596+00",16862106,"1"
"2021-08-02 04:55:14.596+00",16862108,"2"
"2021-08-02 04:55:24.576+00",16893778,"0"
"2021-08-02 04:55:24.576+00",16893782,"1"
"2021-08-02 04:55:24.576+00",16893785,"2"
"2021-08-02 04:55:24.576+00",16893789,"4"
"2021-08-02 04:55:24.576+00",16893786,"3"
"2021-08-02 04:55:34.576+00",16925778,"0"
"2021-08-02 04:55:34.576+00",16925784,"2"
"2021-08-02 04:55:34.576+00",16925788,"4"
"2021-08-02 04:55:34.576+00",16925785,"3"
"2021-08-02 04:55:34.576+00",16925782,"1"
"2021-08-02 04:55:44.576+00",16957785,"4"
"2021-08-02 04:55:44.576+00",16957775,"0"
"2021-08-02 04:55:44.576+00",16957781,"3"
"2021-08-02 04:55:44.576+00",16957779,"1"
"2021-08-02 04:55:44.576+00",16957781,"2"
"2021-08-02 04:55:54.576+00",16989789,"4"
"2021-08-02 04:55:54.576+00",16989784,"3"
"2021-08-02 04:55:54.576+00",16989783,"2"
"2021-08-02 04:55:54.576+00",16989781,"1"
"2021-08-02 04:55:54.576+00",16989777,"0"
"2021-08-02 04:56:04.576+00",17022086,"1"
"2021-08-02 04:56:04.576+00",17022088,"2"
"2021-08-02 04:56:04.576+00",17022092,"4"
"2021-08-02 04:56:04.576+00",17022088,"3"
"2021-08-02 04:56:04.576+00",17022082,"0"
"2021-08-02 04:56:14.576+00",17053776,"0"
"2021-08-02 04:56:14.576+00",17053780,"1"
"2021-08-02 04:56:14.576+00",17053781,"2"
"2021-08-02 04:56:14.576+00",17053787,"4"
"2021-08-02 04:56:14.576+00",17053782,"3"
"2021-08-02 04:56:24.576+00",17085784,"0"
"2021-08-02 04:56:24.576+00",17085796,"4"
"2021-08-02 04:56:24.576+00",17085791,"2"
"2021-08-02 04:56:24.576+00",17085792,"3"
"2021-08-02 04:56:24.576+00",17085789,"1"
"2021-08-02 04:56:34.576+00",17117783,"2"
"2021-08-02 04:56:34.576+00",17117787,"4"
"2021-08-02 04:56:34.576+00",17117777,"0"
"2021-08-02 04:56:34.576+00",17117784,"3"
"2021-08-02 04:56:34.576+00",17117781,"1"
"2021-08-02 04:56:44.576+00",17150146,"1"
"2021-08-02 04:56:44.576+00",17150142,"0"
"2021-08-02 04:56:44.576+00",17150148,"2"
"2021-08-02 04:56:44.576+00",17150150,"4"
"2021-08-02 04:56:44.576+00",17150146,"3"
"2021-08-02 04:56:54.576+00",17181784,"2"
"2021-08-02 04:56:54.576+00",17181778,"0"
"2021-08-02 04:56:54.576+00",17181782,"1"
"2021-08-02 04:56:54.576+00",17181787,"4"
"2021-08-02 04:56:54.576+00",17181784,"3"
"2021-08-02 04:57:04.576+00",17213789,"4"
"2021-08-02 04:57:04.576+00",17213784,"2"
"2021-08-02 04:57:04.576+00",17213782,"1"
"2021-08-02 04:57:04.576+00",17213778,"0"
"2021-08-02 04:57:04.576+00",17213784,"3"
"2021-08-02 04:57:14.576+00",17245782,"3"
"2021-08-02 04:57:14.576+00",17245776,"0"
"2021-08-02 04:57:14.576+00",17245780,"1"
"2021-08-02 04:57:14.576+00",17245782,"2"
"2021-08-02 04:57:14.576+00",17245786,"4"
"2021-08-02 04:57:24.576+00",17277783,"1"
"2021-08-02 04:57:24.576+00",17277779,"0"
"2021-08-02 04:57:24.576+00",17277786,"3"
"2021-08-02 04:57:24.576+00",17277789,"4"
"2021-08-02 04:57:24.576+00",17277785,"2"
"2021-08-02 04:57:34.576+00",17310107,"4"
"2021-08-02 04:57:34.576+00",17310098,"0"
"2021-08-02 04:57:34.576+00",17310102,"1"
"2021-08-02 04:57:34.576+00",17310103,"2"
"2021-08-02 04:57:34.576+00",17310103,"3"
"2021-08-02 04:57:44.576+00",17341781,"1"
"2021-08-02 04:57:44.576+00",17341788,"4"
"2021-08-02 04:57:44.576+00",17341784,"2"
"2021-08-02 04:57:44.576+00",17341776,"0"
"2021-08-02 04:57:44.576+00",17341784,"3"
"2021-08-02 04:57:54.576+00",17373786,"2"
"2021-08-02 04:57:54.576+00",17373780,"0"
"2021-08-02 04:57:54.576+00",17373784,"1"
"2021-08-02 04:57:54.576+00",17373791,"4"
"2021-08-02 04:57:54.576+00",17373787,"3"
"2021-08-02 04:58:04.576+00",17405779,"1"
"2021-08-02 04:58:04.576+00",17405785,"4"
"2021-08-02 04:58:04.576+00",17405782,"3"
"2021-08-02 04:58:04.576+00",17405781,"2"
"2021-08-02 04:58:04.576+00",17405775,"0"
"2021-08-02 04:58:14.576+00",17437780,"2"
"2021-08-02 04:58:14.576+00",17437774,"0"
"2021-08-02 04:58:14.576+00",17437778,"1"
"2021-08-02 04:58:14.576+00",17437784,"4"
"2021-08-02 04:58:14.576+00",17437780,"3"
"2021-08-02 04:58:24.576+00",17469783,"2"
"2021-08-02 04:58:24.576+00",17469788,"4"
"2021-08-02 04:58:24.576+00",17469784,"3"
"2021-08-02 04:58:24.576+00",17469781,"1"
"2021-08-02 04:58:24.576+00",17469777,"0"
"2021-08-02 04:58:34.576+00",17501777,"0"
"2021-08-02 04:58:34.576+00",17501780,"1"
"2021-08-02 04:58:34.576+00",17501783,"2"
"2021-08-02 04:58:34.576+00",17501787,"4"
"2021-08-02 04:58:34.576+00",17501783,"3"
"2021-08-02 04:58:44.576+00",17533782,"0"
"2021-08-02 04:58:44.576+00",17533793,"4"
"2021-08-02 04:58:44.576+00",17533789,"3"
"2021-08-02 04:58:44.576+00",17533789,"2"
"2021-08-02 04:58:44.576+00",17533786,"1"
"2021-08-02 04:58:54.576+00",17565785,"4"
"2021-08-02 04:58:54.576+00",17565781,"2"
"2021-08-02 04:58:54.576+00",17565779,"1"
"2021-08-02 04:58:54.576+00",17565775,"0"
"2021-08-02 04:58:54.576+00",17565782,"3"
"2021-08-02 04:59:04.586+00",17598161,"3"
"2021-08-02 04:59:04.586+00",17598141,"1"
"2021-08-02 04:59:04.586+00",17598158,"2"
"2021-08-02 04:59:04.586+00",17598165,"4"
"2021-08-02 04:59:04.586+00",17598136,"0"
"2021-08-02 04:59:14.585+00",17630116,"4"
"2021-08-02 04:59:14.585+00",17630096,"0"
"2021-08-02 04:59:14.585+00",17630110,"1"
"2021-08-02 04:59:14.585+00",17630112,"2"
"2021-08-02 04:59:14.585+00",17630112,"3"
"2021-08-02 04:59:24.576+00",17661789,"4"
"2021-08-02 04:59:24.576+00",17661784,"3"
"2021-08-02 04:59:24.576+00",17661784,"2"
"2021-08-02 04:59:24.576+00",17661777,"0"
"2021-08-02 04:59:24.576+00",17661781,"1"
"2021-08-02 04:59:34.576+00",17693784,"2"
"2021-08-02 04:59:34.576+00",17693784,"3"
"2021-08-02 04:59:34.576+00",17693778,"0"
"2021-08-02 04:59:34.576+00",17693782,"1"
"2021-08-02 04:59:34.576+00",17693788,"4"
"2021-08-02 04:59:44.576+00",17725783,"3"
"2021-08-02 04:59:44.576+00",17725782,"2"
"2021-08-02 04:59:44.576+00",17725776,"0"
"2021-08-02 04:59:44.576+00",17725787,"4"
"2021-08-02 04:59:44.576+00",17725780,"1"
"2021-08-02 04:59:54.576+00",17757784,"1"
"2021-08-02 04:59:54.576+00",17757777,"0"
"2021-08-02 04:59:54.576+00",17757791,"4"
"2021-08-02 04:59:54.576+00",17757787,"2"
"2021-08-02 04:59:54.576+00",17757787,"3"
"2021-08-02 05:00:04.576+00",17789788,"4"
"2021-08-02 05:00:04.576+00",17789784,"3"
"2021-08-02 05:00:04.576+00",17789778,"0"
"2021-08-02 05:00:04.576+00",17789782,"1"
"2021-08-02 05:00:04.576+00",17789784,"2"
"2021-08-02 05:00:14.576+00",17822115,"2"
"2021-08-02 05:00:14.576+00",17822119,"4"
"2021-08-02 05:00:14.576+00",17822108,"1"
"2021-08-02 05:00:14.576+00",17822091,"0"
"2021-08-02 05:00:14.576+00",17822116,"3"
"2021-08-02 05:00:24.576+00",17853782,"2"
"2021-08-02 05:00:24.576+00",17853776,"0"
"2021-08-02 05:00:24.576+00",17853780,"1"
"2021-08-02 05:00:24.576+00",17853786,"4"
"2021-08-02 05:00:24.576+00",17853782,"3"
"2021-08-02 05:00:34.576+00",17886070,"0"
"2021-08-02 05:00:34.576+00",17886073,"1"
"2021-08-02 05:00:34.576+00",17886075,"3"
"2021-08-02 05:00:34.576+00",17886079,"4"
"2021-08-02 05:00:34.576+00",17886075,"2"
"2021-08-02 05:00:44.576+00",17917781,"1"
"2021-08-02 05:00:44.576+00",17917784,"3"
"2021-08-02 05:00:44.576+00",17917783,"2"
"2021-08-02 05:00:44.576+00",17917788,"4"
"2021-08-02 05:00:44.576+00",17917776,"0"
"2021-08-02 05:00:54.576+00",17949787,"1"
"2021-08-02 05:00:54.576+00",17949789,"3"
"2021-08-02 05:00:54.576+00",17949792,"4"
"2021-08-02 05:00:54.576+00",17949789,"2"
"2021-08-02 05:00:54.576+00",17949783,"0"
"2021-08-02 05:01:04.576+00",17981782,"2"
"2021-08-02 05:01:04.576+00",17981786,"4"
"2021-08-02 05:01:04.576+00",17981782,"3"
"2021-08-02 05:01:04.576+00",17981776,"0"
"2021-08-02 05:01:04.576+00",17981780,"1"
"2021-08-02 05:01:14.576+00",18014003,"4"
"2021-08-02 05:01:14.576+00",18013997,"1"
"2021-08-02 05:01:14.576+00",18013999,"2"
"2021-08-02 05:01:14.576+00",18013999,"3"
"2021-08-02 05:01:14.576+00",18013990,"0"
"2021-08-02 05:01:24.576+00",18045776,"0"
"2021-08-02 05:01:24.576+00",18045782,"2"
"2021-08-02 05:01:24.576+00",18045786,"4"
"2021-08-02 05:01:24.576+00",18045783,"3"
"2021-08-02 05:01:24.576+00",18045780,"1"
"2021-08-02 05:01:34.576+00",18077785,"3"
"2021-08-02 05:01:34.576+00",18077782,"1"
"2021-08-02 05:01:34.576+00",18077784,"2"
"2021-08-02 05:01:34.576+00",18077789,"4"
"2021-08-02 05:01:34.576+00",18077778,"0"
"2021-08-02 05:01:44.576+00",18109770,"0"
"2021-08-02 05:01:44.576+00",18109778,"3"
"2021-08-02 05:01:44.576+00",18109782,"4"
"2021-08-02 05:01:44.576+00",18109777,"2"
"2021-08-02 05:01:44.576+00",18109774,"1"
"2021-08-02 05:01:54.576+00",18141784,"3"
"2021-08-02 05:01:54.576+00",18141788,"4"
"2021-08-02 05:01:54.576+00",18141782,"1"
"2021-08-02 05:01:54.576+00",18141783,"2"
"2021-08-02 05:01:54.576+00",18141778,"0"
"2021-08-02 05:02:04.576+00",18173793,"4"
"2021-08-02 05:02:04.576+00",18173789,"2"
"2021-08-02 05:02:04.576+00",18173787,"1"
"2021-08-02 05:02:04.576+00",18173784,"0"
"2021-08-02 05:02:04.576+00",18173789,"3"
"2021-08-02 05:02:14.576+00",18205785,"2"
"2021-08-02 05:02:14.576+00",18205778,"0"
"2021-08-02 05:02:14.576+00",18205785,"3"
"2021-08-02 05:02:14.576+00",18205782,"1"
"2021-08-02 05:02:14.576+00",18205789,"4"
"2021-08-02 05:02:24.576+00",18237784,"3"
"2021-08-02 05:02:24.576+00",18237783,"2"
"2021-08-02 05:02:24.576+00",18237781,"1"
"2021-08-02 05:02:24.576+00",18237777,"0"
"2021-08-02 05:02:24.576+00",18237787,"4"
"2021-08-02 05:02:34.654+00",18270059,"0"
"2021-08-02 05:02:34.654+00",18270063,"1"
"2021-08-02 05:02:34.654+00",18270065,"2"
"2021-08-02 05:02:34.654+00",18270069,"4"
"2021-08-02 05:02:34.654+00",18270066,"3"
"2021-08-02 05:02:44.582+00",18301911,"0"
"2021-08-02 05:02:44.582+00",18301916,"1"
"2021-08-02 05:02:44.582+00",18301921,"2"
"2021-08-02 05:02:44.582+00",18301925,"4"
"2021-08-02 05:02:44.582+00",18301922,"3"
"2021-08-02 05:02:54.576+00",18333869,"3"
"2021-08-02 05:02:54.576+00",18333873,"4"
"2021-08-02 05:02:54.576+00",18333869,"2"
"2021-08-02 05:02:54.576+00",18333867,"1"
"2021-08-02 05:02:54.576+00",18333862,"0"
"2021-08-02 05:03:04.576+00",18365782,"1"
"2021-08-02 05:03:04.576+00",18365779,"0"
"2021-08-02 05:03:04.576+00",18365785,"3"
"2021-08-02 05:03:04.576+00",18365789,"4"
"2021-08-02 05:03:04.576+00",18365785,"2"
"2021-08-02 05:03:14.576+00",18397783,"2"
"2021-08-02 05:03:14.576+00",18397777,"0"
"2021-08-02 05:03:14.576+00",18397781,"1"
"2021-08-02 05:03:14.576+00",18397787,"4"
"2021-08-02 05:03:14.576+00",18397784,"3"
"2021-08-02 05:03:24.576+00",18429782,"3"
"2021-08-02 05:03:24.576+00",18429785,"4"
"2021-08-02 05:03:24.576+00",18429781,"2"
"2021-08-02 05:03:24.576+00",18429780,"1"
"2021-08-02 05:03:24.576+00",18429776,"0"
"2021-08-02 05:03:34.576+00",18461782,"3"
"2021-08-02 05:03:34.576+00",18461780,"1"
"2021-08-02 05:03:34.576+00",18461786,"4"
"2021-08-02 05:03:34.576+00",18461782,"2"
"2021-08-02 05:03:34.576+00",18461775,"0"
"2021-08-02 05:03:44.576+00",18494099,"2"
"2021-08-02 05:03:44.576+00",18494103,"4"
"2021-08-02 05:03:44.576+00",18494098,"3"
"2021-08-02 05:03:44.576+00",18494092,"0"
"2021-08-02 05:03:44.576+00",18494096,"1"
"2021-08-02 05:03:54.583+00",18526015,"0"
"2021-08-02 05:03:54.583+00",18526095,"4"
"2021-08-02 05:03:54.583+00",18526077,"1"
"2021-08-02 05:03:54.583+00",18526091,"2"
"2021-08-02 05:03:54.583+00",18526092,"3"
"2021-08-02 05:04:04.576+00",18557783,"1"
"2021-08-02 05:04:04.576+00",18557778,"0"
"2021-08-02 05:04:04.576+00",18557785,"3"
"2021-08-02 05:04:04.576+00",18557789,"4"
"2021-08-02 05:04:04.576+00",18557785,"2"
"2021-08-02 05:04:14.581+00",18590078,"3"
"2021-08-02 05:04:14.581+00",18590072,"0"
"2021-08-02 05:04:14.581+00",18590076,"1"
"2021-08-02 05:04:14.581+00",18590078,"2"
"2021-08-02 05:04:14.581+00",18590083,"4"
"2021-08-02 05:04:24.576+00",18621786,"3"
"2021-08-02 05:04:24.576+00",18621780,"0"
"2021-08-02 05:04:24.576+00",18621789,"4"
"2021-08-02 05:04:24.576+00",18621786,"2"
"2021-08-02 05:04:24.576+00",18621784,"1"
"2021-08-02 05:04:34.576+00",18653778,"0"
"2021-08-02 05:04:34.576+00",18653784,"2"
"2021-08-02 05:04:34.576+00",18653784,"3"
"2021-08-02 05:04:34.576+00",18653787,"4"
"2021-08-02 05:04:34.576+00",18653782,"1"
"2021-08-02 05:04:44.576+00",18685782,"1"
"2021-08-02 05:04:44.576+00",18685784,"2"
"2021-08-02 05:04:44.576+00",18685789,"4"
"2021-08-02 05:04:44.576+00",18685785,"3"
"2021-08-02 05:04:44.576+00",18685778,"0"
"2021-08-02 05:04:54.576+00",18717786,"3"
"2021-08-02 05:04:54.576+00",18717790,"4"
"2021-08-02 05:04:54.576+00",18717784,"1"
"2021-08-02 05:04:54.576+00",18717787,"2"
"2021-08-02 05:04:54.576+00",18717780,"0"
"2021-08-02 05:05:04.576+00",18749786,"3"
"2021-08-02 05:05:04.576+00",18749780,"0"
"2021-08-02 05:05:04.576+00",18749784,"1"
"2021-08-02 05:05:04.576+00",18749786,"2"
"2021-08-02 05:05:04.576+00",18749791,"4"
"2021-08-02 05:05:14.576+00",18781821,"4"
"2021-08-02 05:05:14.576+00",18781817,"3"
"2021-08-02 05:05:14.576+00",18781817,"2"
"2021-08-02 05:05:14.576+00",18781815,"1"
"2021-08-02 05:05:14.576+00",18781811,"0"
"2021-08-02 05:05:24.576+00",18813783,"3"
"2021-08-02 05:05:24.576+00",18813777,"0"
"2021-08-02 05:05:24.576+00",18813780,"1"
"2021-08-02 05:05:24.576+00",18813783,"2"
"2021-08-02 05:05:24.576+00",18813787,"4"
"2021-08-02 05:05:34.576+00",18845778,"0"
"2021-08-02 05:05:34.576+00",18845782,"1"
"2021-08-02 05:05:34.576+00",18845783,"2"
"2021-08-02 05:05:34.576+00",18845788,"4"
"2021-08-02 05:05:34.576+00",18845784,"3"
"2021-08-02 05:05:44.576+00",18878189,"3"
"2021-08-02 05:05:44.576+00",18878182,"0"
"2021-08-02 05:05:44.576+00",18878186,"1"
"2021-08-02 05:05:44.576+00",18878189,"2"
"2021-08-02 05:05:44.576+00",18878193,"4"
"2021-08-02 05:05:54.576+00",18909782,"3"
"2021-08-02 05:05:54.576+00",18909775,"0"
"2021-08-02 05:05:54.576+00",18909779,"1"
"2021-08-02 05:05:54.576+00",18909781,"2"
"2021-08-02 05:05:54.576+00",18909785,"4"
"2021-08-02 05:06:04.576+00",18941791,"4"
"2021-08-02 05:06:04.576+00",18941787,"3"
"2021-08-02 05:06:04.576+00",18941784,"1"
"2021-08-02 05:06:04.576+00",18941780,"0"
"2021-08-02 05:06:04.576+00",18941786,"2"
"2021-08-02 05:06:14.576+00",18973776,"0"
"2021-08-02 05:06:14.576+00",18973782,"2"
"2021-08-02 05:06:14.576+00",18973786,"4"
"2021-08-02 05:06:14.576+00",18973783,"3"
"2021-08-02 05:06:14.576+00",18973780,"1"
"2021-08-02 05:06:24.576+00",19005784,"3"
"2021-08-02 05:06:24.576+00",19005777,"0"
"2021-08-02 05:06:24.576+00",19005782,"1"
"2021-08-02 05:06:24.576+00",19005784,"2"
"2021-08-02 05:06:24.576+00",19005788,"4"
"2021-08-02 05:06:34.61+00",19038037,"3"
"2021-08-02 05:06:34.61+00",19038027,"0"
"2021-08-02 05:06:34.61+00",19038031,"1"
"2021-08-02 05:06:34.61+00",19038035,"2"
"2021-08-02 05:06:34.61+00",19038041,"4"
"2021-08-02 05:06:44.576+00",19069782,"1"
"2021-08-02 05:06:44.576+00",19069779,"0"
"2021-08-02 05:06:44.576+00",19069784,"3"
"2021-08-02 05:06:44.576+00",19069788,"4"
"2021-08-02 05:06:44.576+00",19069784,"2"
"2021-08-02 05:06:54.576+00",19101786,"3"
"2021-08-02 05:06:54.576+00",19101784,"1"
"2021-08-02 05:06:54.576+00",19101779,"0"
"2021-08-02 05:06:54.576+00",19101790,"4"
"2021-08-02 05:06:54.576+00",19101785,"2"
"2021-08-02 05:07:04.576+00",19133781,"2"
"2021-08-02 05:07:04.576+00",19133780,"3"
"2021-08-02 05:07:04.576+00",19133784,"4"
"2021-08-02 05:07:04.576+00",19133778,"1"
"2021-08-02 05:07:04.576+00",19133774,"0"
"2021-08-02 05:07:14.576+00",19165780,"0"
"2021-08-02 05:07:14.576+00",19165791,"4"
"2021-08-02 05:07:14.576+00",19165787,"3"
"2021-08-02 05:07:14.576+00",19165785,"1"
"2021-08-02 05:07:14.576+00",19165787,"2"
"2021-08-02 05:07:24.576+00",19197776,"0"
"2021-08-02 05:07:24.576+00",19197785,"4"
"2021-08-02 05:07:24.576+00",19197782,"2"
"2021-08-02 05:07:24.576+00",19197780,"1"
"2021-08-02 05:07:24.576+00",19197782,"3"
"2021-08-02 05:07:34.576+00",19229787,"4"
"2021-08-02 05:07:34.576+00",19229783,"2"
"2021-08-02 05:07:34.576+00",19229784,"3"
"2021-08-02 05:07:34.576+00",19229781,"1"
"2021-08-02 05:07:34.576+00",19229777,"0"
"2021-08-02 05:07:44.576+00",19261784,"2"
"2021-08-02 05:07:44.576+00",19261777,"0"
"2021-08-02 05:07:44.576+00",19261782,"1"
"2021-08-02 05:07:44.576+00",19261789,"4"
"2021-08-02 05:07:44.576+00",19261785,"3"
"2021-08-02 05:07:54.579+00",19293803,"0"
"2021-08-02 05:07:54.579+00",19293807,"1"
"2021-08-02 05:07:54.579+00",19293825,"2"
"2021-08-02 05:07:54.579+00",19293844,"4"
"2021-08-02 05:07:54.579+00",19293840,"3"
"2021-08-02 05:08:04.576+00",19325783,"2"
"2021-08-02 05:08:04.576+00",19325776,"0"
"2021-08-02 05:08:04.576+00",19325780,"1"
"2021-08-02 05:08:04.576+00",19325783,"3"
"2021-08-02 05:08:04.576+00",19325787,"4"
"2021-08-02 05:08:14.576+00",19357788,"2"
"2021-08-02 05:08:14.576+00",19357782,"0"
"2021-08-02 05:08:14.576+00",19357788,"3"
"2021-08-02 05:08:14.576+00",19357793,"4"
"2021-08-02 05:08:14.576+00",19357786,"1"
"2021-08-02 05:08:24.576+00",19389780,"1"
"2021-08-02 05:08:24.576+00",19389776,"0"
"2021-08-02 05:08:24.576+00",19389782,"2"
"2021-08-02 05:08:24.576+00",19389788,"4"
"2021-08-02 05:08:24.576+00",19389784,"3"
"2021-08-02 05:08:34.576+00",19421780,"1"
"2021-08-02 05:08:34.576+00",19421782,"2"
"2021-08-02 05:08:34.576+00",19421786,"4"
"2021-08-02 05:08:34.576+00",19421783,"3"
"2021-08-02 05:08:34.576+00",19421776,"0"
"2021-08-02 05:08:44.576+00",19453783,"2"
"2021-08-02 05:08:44.576+00",19453776,"0"
"2021-08-02 05:08:44.576+00",19453780,"1"
