"time","cpu_usage_seconds_total","pod"
"2021-08-02 04:49:51.57+00",12108.285764981,"sketchbench-spark-worker-3"
"2021-08-02 04:49:54.717+00",11414.968324027,"sketchbench-spark-worker-0"
"2021-08-02 04:49:57.755+00",12391.226957138,"sketchbench-spark-worker-4"
"2021-08-02 04:49:58.758+00",12204.652070426,"sketchbench-spark-worker-5"
"2021-08-02 04:50:03.699+00",23459.974578291,"sketchbench-spark-worker-1"
"2021-08-02 04:50:05.972+00",12124.013401594,"sketchbench-spark-worker-3"
"2021-08-02 04:50:06.187+00",11427.241074804,"sketchbench-spark-worker-0"
"2021-08-02 04:50:07.664+00",12010.212548366,"sketchbench-spark-worker-2"
"2021-08-02 04:50:11.59+00",12391.288428444,"sketchbench-spark-worker-4"
"2021-08-02 04:50:17.315+00",23473.934946707,"sketchbench-spark-worker-1"
"2021-08-02 04:50:17.915+00",12021.380286185,"sketchbench-spark-worker-2"
"2021-08-02 04:50:18.496+00",12225.904172658,"sketchbench-spark-worker-5"
"2021-08-02 04:50:19.681+00",11441.64663208,"sketchbench-spark-worker-0"
"2021-08-02 04:50:23.083+00",12142.731272442,"sketchbench-spark-worker-3"
"2021-08-02 04:50:24.767+00",12391.418568901,"sketchbench-spark-worker-4"
"2021-08-02 04:50:28.473+00",12032.702007981,"sketchbench-spark-worker-2"
"2021-08-02 04:50:32.444+00",23489.445744384,"sketchbench-spark-worker-1"
"2021-08-02 04:50:32.522+00",12240.958613978,"sketchbench-spark-worker-5"
"2021-08-02 04:50:34.943+00",11458.067778152,"sketchbench-spark-worker-0"
"2021-08-02 04:50:36.963+00",12158.122876614,"sketchbench-spark-worker-3"
"2021-08-02 04:50:42.243+00",12047.619883294,"sketchbench-spark-worker-2"
"2021-08-02 04:50:43.408+00",12391.494278217,"sketchbench-spark-worker-4"
"2021-08-02 04:50:45.144+00",11469.116921497,"sketchbench-spark-worker-0"
"2021-08-02 04:50:50.919+00",23508.383072474,"sketchbench-spark-worker-1"
"2021-08-02 04:50:51.386+00",12261.321973557,"sketchbench-spark-worker-5"
"2021-08-02 04:50:53.242+00",12176.086144378,"sketchbench-spark-worker-3"
"2021-08-02 04:51:01.321+00",12068.173206017,"sketchbench-spark-worker-2"
"2021-08-02 04:51:01.475+00",12272.294172344,"sketchbench-spark-worker-5"
"2021-08-02 04:51:02.081+00",23519.727736728,"sketchbench-spark-worker-1"
"2021-08-02 04:51:02.711+00",12391.641816147,"sketchbench-spark-worker-4"
"2021-08-02 04:51:04.042+00",11489.750553576,"sketchbench-spark-worker-0"
"2021-08-02 04:51:11.66+00",12196.658037569,"sketchbench-spark-worker-3"
"2021-08-02 04:51:16.334+00",12084.506455806,"sketchbench-spark-worker-2"
"2021-08-02 04:51:19.418+00",12391.790803904,"sketchbench-spark-worker-4"
"2021-08-02 04:51:20.595+00",23538.583624259,"sketchbench-spark-worker-1"
"2021-08-02 04:51:20.773+00",12293.416770653,"sketchbench-spark-worker-5"
"2021-08-02 04:51:21.007+00",11508.360399661,"sketchbench-spark-worker-0"
"2021-08-02 04:51:23.917+00",12210.619591154,"sketchbench-spark-worker-3"
"2021-08-02 04:51:27.372+00",12096.770963573,"sketchbench-spark-worker-2"
"2021-08-02 04:51:32.378+00",12391.83283094,"sketchbench-spark-worker-4"
"2021-08-02 04:51:34.025+00",12221.716180866,"sketchbench-spark-worker-3"
"2021-08-02 04:51:38.704+00",23557.090610793,"sketchbench-spark-worker-1"
"2021-08-02 04:51:38.719+00",12312.846694113,"sketchbench-spark-worker-5"
"2021-08-02 04:51:39.059+00",11527.488629289,"sketchbench-spark-worker-0"
"2021-08-02 04:51:39.919+00",12110.615597012,"sketchbench-spark-worker-2"
"2021-08-02 04:51:45.853+00",12234.727873204,"sketchbench-spark-worker-3"
"2021-08-02 04:51:49.81+00",11539.008718167,"sketchbench-spark-worker-0"
"2021-08-02 04:51:50.276+00",12391.929934332,"sketchbench-spark-worker-4"
"2021-08-02 04:51:52.833+00",23571.89046889,"sketchbench-spark-worker-1"
"2021-08-02 04:51:56.378+00",12128.274691859,"sketchbench-spark-worker-2"
"2021-08-02 04:51:56.8+00",12332.257925922,"sketchbench-spark-worker-5"
"2021-08-02 04:51:57.079+00",12246.989182707,"sketchbench-spark-worker-3"
"2021-08-02 04:52:00.882+00",12391.961980487,"sketchbench-spark-worker-4"
"2021-08-02 04:52:03.902+00",11554.01272162,"sketchbench-spark-worker-0"
"2021-08-02 04:52:10.391+00",23589.822585807,"sketchbench-spark-worker-1"
"2021-08-02 04:52:11.296+00",12347.702643995,"sketchbench-spark-worker-5"
"2021-08-02 04:52:14.135+00",11564.826837296,"sketchbench-spark-worker-0"
"2021-08-02 04:52:14.566+00",12266.362274992,"sketchbench-spark-worker-3"
"2021-08-02 04:52:15.216+00",12148.474695523,"sketchbench-spark-worker-2"
"2021-08-02 04:52:18.383+00",12392.125654338,"sketchbench-spark-worker-4"
"2021-08-02 04:52:21.388+00",12358.632682279,"sketchbench-spark-worker-5"
"2021-08-02 04:52:26.327+00",23606.173245744,"sketchbench-spark-worker-1"
"2021-08-02 04:52:26.522+00",11578.097321083,"sketchbench-spark-worker-0"
"2021-08-02 04:52:30.247+00",12283.483333153,"sketchbench-spark-worker-3"
"2021-08-02 04:52:31.217+00",12165.744556228,"sketchbench-spark-worker-2"
"2021-08-02 04:52:32.824+00",12392.181659616,"sketchbench-spark-worker-4"
"2021-08-02 04:52:36.923+00",23617.037143702,"sketchbench-spark-worker-1"
"2021-08-02 04:52:40.409+00",12378.952227432,"sketchbench-spark-worker-5"
"2021-08-02 04:52:40.845+00",11593.42333756,"sketchbench-spark-worker-0"
"2021-08-02 04:52:46.237+00",12301.039672323,"sketchbench-spark-worker-3"
"2021-08-02 04:52:47.591+00",12183.448761007,"sketchbench-spark-worker-2"
"2021-08-02 04:52:48.685+00",12392.241283599,"sketchbench-spark-worker-4"
"2021-08-02 04:52:53.957+00",12393.60240471,"sketchbench-spark-worker-5"
"2021-08-02 04:52:56.836+00",23637.51147089,"sketchbench-spark-worker-1"
"2021-08-02 04:52:58.647+00",11612.647002221,"sketchbench-spark-worker-0"
"2021-08-02 04:52:59.577+00",12392.393184144,"sketchbench-spark-worker-4"
"2021-08-02 04:53:02.256+00",12318.647483999,"sketchbench-spark-worker-3"
"2021-08-02 04:53:04.422+00",12201.073080741,"sketchbench-spark-worker-2"
"2021-08-02 04:53:07.008+00",23644.959350947,"sketchbench-spark-worker-1"
"2021-08-02 04:53:13.589+00",12392.42743631,"sketchbench-spark-worker-4"
"2021-08-02 04:53:13.627+00",12404.44777668,"sketchbench-spark-worker-5"
"2021-08-02 04:53:16.764+00",11618.527703726,"sketchbench-spark-worker-0"
"2021-08-02 04:53:16.916+00",12201.097423392,"sketchbench-spark-worker-2"
"2021-08-02 04:53:21.185+00",12320.69836884,"sketchbench-spark-worker-3"
"2021-08-02 04:53:22.6+00",23645.00023105,"sketchbench-spark-worker-1"
"2021-08-02 04:53:30.487+00",12404.46985141,"sketchbench-spark-worker-5"
"2021-08-02 04:53:32.385+00",12392.468141106,"sketchbench-spark-worker-4"
"2021-08-02 04:53:34.042+00",11618.562317682,"sketchbench-spark-worker-0"
"2021-08-02 04:53:36.668+00",12201.132601025,"sketchbench-spark-worker-2"
"2021-08-02 04:53:38.349+00",12320.767846175,"sketchbench-spark-worker-3"
"2021-08-02 04:53:39.484+00",23645.043748055,"sketchbench-spark-worker-1"
"2021-08-02 04:53:44.661+00",12392.516709799,"sketchbench-spark-worker-4"
"2021-08-02 04:53:49.621+00",12404.499595282,"sketchbench-spark-worker-5"
"2021-08-02 04:53:49.711+00",12320.79859264,"sketchbench-spark-worker-3"
"2021-08-02 04:53:50.509+00",12201.155635171,"sketchbench-spark-worker-2"
"2021-08-02 04:53:51.999+00",11618.592523461,"sketchbench-spark-worker-0"
"2021-08-02 04:53:55.942+00",23645.079285397,"sketchbench-spark-worker-1"
"2021-08-02 04:54:01.347+00",12392.561418188,"sketchbench-spark-worker-4"
"2021-08-02 04:54:05.277+00",12404.535127691,"sketchbench-spark-worker-5"
"2021-08-02 04:54:06.244+00",12320.839968136,"sketchbench-spark-worker-3"
"2021-08-02 04:54:07.509+00",12201.191224653,"sketchbench-spark-worker-2"
"2021-08-02 04:54:09.339+00",23645.116071939,"sketchbench-spark-worker-1"
"2021-08-02 04:54:11.642+00",11618.627576964,"sketchbench-spark-worker-0"
"2021-08-02 04:54:16.978+00",12404.552451059,"sketchbench-spark-worker-5"
"2021-08-02 04:54:18.444+00",12392.634775568,"sketchbench-spark-worker-4"
"2021-08-02 04:54:22.221+00",12201.213940867,"sketchbench-spark-worker-2"
"2021-08-02 04:54:22.271+00",11618.64065526,"sketchbench-spark-worker-0"
"2021-08-02 04:54:24.244+00",12320.876976206,"sketchbench-spark-worker-3"
"2021-08-02 04:54:27.756+00",23645.150063555,"sketchbench-spark-worker-1"
"2021-08-02 04:54:29.514+00",12392.657524289,"sketchbench-spark-worker-4"
"2021-08-02 04:54:30.58+00",12404.567871385,"sketchbench-spark-worker-5"
"2021-08-02 04:54:36.499+00",12201.234234362,"sketchbench-spark-worker-2"
"2021-08-02 04:54:37.377+00",11618.66121156,"sketchbench-spark-worker-0"
"2021-08-02 04:54:42.281+00",12320.915773827,"sketchbench-spark-worker-3"
"2021-08-02 04:54:43.918+00",23645.189057489,"sketchbench-spark-worker-1"
"2021-08-02 04:54:47.085+00",12392.695218165,"sketchbench-spark-worker-4"
"2021-08-02 04:54:47.884+00",12404.624992417,"sketchbench-spark-worker-5"
"2021-08-02 04:54:52.928+00",12201.263609066,"sketchbench-spark-worker-2"
"2021-08-02 04:54:53.479+00",12320.937164284,"sketchbench-spark-worker-3"
"2021-08-02 04:54:56.604+00",11618.690474773,"sketchbench-spark-worker-0"
"2021-08-02 04:54:58.672+00",23645.22281375,"sketchbench-spark-worker-1"
"2021-08-02 04:55:03.549+00",12404.650181443,"sketchbench-spark-worker-5"
"2021-08-02 04:55:04.389+00",12392.733106712,"sketchbench-spark-worker-4"
"2021-08-02 04:55:05.43+00",12201.284821276,"sketchbench-spark-worker-2"
"2021-08-02 04:55:10.61+00",23645.250097759,"sketchbench-spark-worker-1"
"2021-08-02 04:55:11.228+00",11618.715721925,"sketchbench-spark-worker-0"
"2021-08-02 04:55:13.472+00",12320.977037845,"sketchbench-spark-worker-3"
"2021-08-02 04:55:18.777+00",12392.760302851,"sketchbench-spark-worker-4"
"2021-08-02 04:55:20.2+00",12201.303951376,"sketchbench-spark-worker-2"
"2021-08-02 04:55:21.169+00",12404.673740018,"sketchbench-spark-worker-5"
"2021-08-02 04:55:23.86+00",12320.99841982,"sketchbench-spark-worker-3"
"2021-08-02 04:55:24.587+00",11618.731648928,"sketchbench-spark-worker-0"
"2021-08-02 04:55:27.734+00",23645.282254083,"sketchbench-spark-worker-1"
"2021-08-02 04:55:29.815+00",12392.779020232,"sketchbench-spark-worker-4"
"2021-08-02 04:55:35.262+00",12404.695345912,"sketchbench-spark-worker-5"
"2021-08-02 04:55:35.368+00",12321.021819329,"sketchbench-spark-worker-3"
"2021-08-02 04:55:35.396+00",12201.329871329,"sketchbench-spark-worker-2"
"2021-08-02 04:55:40.016+00",23645.314527956,"sketchbench-spark-worker-1"
"2021-08-02 04:55:41.24+00",11618.766867215,"sketchbench-spark-worker-0"
"2021-08-02 04:55:43.714+00",12392.809748948,"sketchbench-spark-worker-4"
"2021-08-02 04:55:49.067+00",12404.714721837,"sketchbench-spark-worker-5"
"2021-08-02 04:55:51.542+00",12321.060107527,"sketchbench-spark-worker-3"
"2021-08-02 04:55:53.356+00",12201.370141594,"sketchbench-spark-worker-2"
"2021-08-02 04:55:54.709+00",23645.352019051,"sketchbench-spark-worker-1"
"2021-08-02 04:55:55.472+00",11618.786860353,"sketchbench-spark-worker-0"
"2021-08-02 04:56:01.595+00",12321.082450078,"sketchbench-spark-worker-3"
"2021-08-02 04:56:01.937+00",12392.849525387,"sketchbench-spark-worker-4"
"2021-08-02 04:56:08.527+00",12404.743183779,"sketchbench-spark-worker-5"
"2021-08-02 04:56:08.543+00",11618.861707275,"sketchbench-spark-worker-0"
"2021-08-02 04:56:08.998+00",23645.381351917,"sketchbench-spark-worker-1"
"2021-08-02 04:56:09.879+00",12201.394942682,"sketchbench-spark-worker-2"
"2021-08-02 04:56:19.23+00",12321.130575782,"sketchbench-spark-worker-3"
"2021-08-02 04:56:20.212+00",12392.891771993,"sketchbench-spark-worker-4"
"2021-08-02 04:56:26.88+00",12404.786052334,"sketchbench-spark-worker-5"
"2021-08-02 04:56:27.396+00",11618.892037825,"sketchbench-spark-worker-0"
"2021-08-02 04:56:27.929+00",23645.423351573,"sketchbench-spark-worker-1"
"2021-08-02 04:56:29.204+00",12201.438616377,"sketchbench-spark-worker-2"
"2021-08-02 04:56:36.949+00",12392.927931864,"sketchbench-spark-worker-4"
"2021-08-02 04:56:38.68+00",12321.181515273,"sketchbench-spark-worker-3"
"2021-08-02 04:56:38.925+00",23645.499300243,"sketchbench-spark-worker-1"
"2021-08-02 04:56:43.473+00",11618.916160725,"sketchbench-spark-worker-0"
"2021-08-02 04:56:45.513+00",12404.811302568,"sketchbench-spark-worker-5"
"2021-08-02 04:56:46.918+00",12201.470557414,"sketchbench-spark-worker-2"
"2021-08-02 04:56:49.714+00",12392.950447853,"sketchbench-spark-worker-4"
"2021-08-02 04:56:50.399+00",12321.210649936,"sketchbench-spark-worker-3"
"2021-08-02 04:56:52.738+00",23645.536110511,"sketchbench-spark-worker-1"
"2021-08-02 04:57:00.758+00",11618.944915901,"sketchbench-spark-worker-0"
"2021-08-02 04:57:01.159+00",12404.835648819,"sketchbench-spark-worker-5"
"2021-08-02 04:57:05.773+00",12392.993090759,"sketchbench-spark-worker-4"
"2021-08-02 04:57:06.503+00",12201.501233403,"sketchbench-spark-worker-2"
"2021-08-02 04:57:07.168+00",23645.562204785,"sketchbench-spark-worker-1"
"2021-08-02 04:57:09.223+00",12321.250162602,"sketchbench-spark-worker-3"
"2021-08-02 04:57:12.066+00",11618.964942482,"sketchbench-spark-worker-0"
"2021-08-02 04:57:14.635+00",12404.857825475,"sketchbench-spark-worker-5"
"2021-08-02 04:57:17.57+00",12201.56216008,"sketchbench-spark-worker-2"
"2021-08-02 04:57:19.654+00",12321.272671255,"sketchbench-spark-worker-3"
"2021-08-02 04:57:23.19+00",23645.596748238,"sketchbench-spark-worker-1"
"2021-08-02 04:57:24.434+00",11618.981033093,"sketchbench-spark-worker-0"
"2021-08-02 04:57:24.804+00",12393.037332471,"sketchbench-spark-worker-4"
"2021-08-02 04:57:29.925+00",12321.295131584,"sketchbench-spark-worker-3"
"2021-08-02 04:57:32.75+00",12201.649430963,"sketchbench-spark-worker-2"
"2021-08-02 04:57:33.437+00",12404.88925135,"sketchbench-spark-worker-5"
"2021-08-02 04:57:38.883+00",23645.631070638,"sketchbench-spark-worker-1"
"2021-08-02 04:57:40.802+00",11619.00887981,"sketchbench-spark-worker-0"
"2021-08-02 04:57:43.823+00",12321.323291037,"sketchbench-spark-worker-3"
"2021-08-02 04:57:44.233+00",12393.079497431,"sketchbench-spark-worker-4"
"2021-08-02 04:57:46.922+00",12201.672227421,"sketchbench-spark-worker-2"
"2021-08-02 04:57:46.944+00",12404.912330674,"sketchbench-spark-worker-5"
"2021-08-02 04:57:55.486+00",23645.66255474,"sketchbench-spark-worker-1"
"2021-08-02 04:57:59.932+00",11619.036275681,"sketchbench-spark-worker-0"
"2021-08-02 04:57:59.94+00",12321.364374051,"sketchbench-spark-worker-3"
"2021-08-02 04:58:00.756+00",12201.690474648,"sketchbench-spark-worker-2"
"2021-08-02 04:58:01.898+00",12393.115314446,"sketchbench-spark-worker-4"
"2021-08-02 04:58:05.946+00",12404.939022741,"sketchbench-spark-worker-5"
"2021-08-02 04:58:08.014+00",23645.684215092,"sketchbench-spark-worker-1"
"2021-08-02 04:58:12.881+00",12201.713465147,"sketchbench-spark-worker-2"
"2021-08-02 04:58:14.808+00",12321.392675692,"sketchbench-spark-worker-3"
"2021-08-02 04:58:16.096+00",11619.059947046,"sketchbench-spark-worker-0"
"2021-08-02 04:58:18.075+00",12393.159256806,"sketchbench-spark-worker-4"
"2021-08-02 04:58:24.057+00",12404.964563204,"sketchbench-spark-worker-5"
"2021-08-02 04:58:24.404+00",12201.732222336,"sketchbench-spark-worker-2"
"2021-08-02 04:58:25.275+00",23645.721150497,"sketchbench-spark-worker-1"
"2021-08-02 04:58:26.584+00",11619.073008472,"sketchbench-spark-worker-0"
"2021-08-02 04:58:33.013+00",12321.430356607,"sketchbench-spark-worker-3"
"2021-08-02 04:58:36.053+00",23645.742807537,"sketchbench-spark-worker-1"
"2021-08-02 04:58:36.461+00",12393.206274677,"sketchbench-spark-worker-4"
"2021-08-02 04:58:36.488+00",12404.982197119,"sketchbench-spark-worker-5"
"2021-08-02 04:58:42.453+00",12201.762726639,"sketchbench-spark-worker-2"
"2021-08-02 04:58:44.175+00",11619.102116661,"sketchbench-spark-worker-0"
"2021-08-02 04:58:45.067+00",12321.457572876,"sketchbench-spark-worker-3"
"2021-08-02 04:58:49.18+00",12405.000974285,"sketchbench-spark-worker-5"
"2021-08-02 04:58:51.445+00",23645.77822184,"sketchbench-spark-worker-1"
"2021-08-02 04:58:53.039+00",12393.235678856,"sketchbench-spark-worker-4"
"2021-08-02 04:58:55.619+00",12321.477595536,"sketchbench-spark-worker-3"
"2021-08-02 04:58:59.076+00",12201.78779714,"sketchbench-spark-worker-2"
"2021-08-02 04:59:00.46+00",11619.132377757,"sketchbench-spark-worker-0"
"2021-08-02 04:59:03.744+00",23645.800965842,"sketchbench-spark-worker-1"
"2021-08-02 04:59:04.929+00",12393.266556728,"sketchbench-spark-worker-4"
"2021-08-02 04:59:06.363+00",12321.506492966,"sketchbench-spark-worker-3"
"2021-08-02 04:59:08.657+00",12405.079699172,"sketchbench-spark-worker-5"
"2021-08-02 04:59:13.593+00",12201.813099172,"sketchbench-spark-worker-2"
"2021-08-02 04:59:18.701+00",11619.15848899,"sketchbench-spark-worker-0"
"2021-08-02 04:59:21.044+00",12321.538270767,"sketchbench-spark-worker-3"
"2021-08-02 04:59:21.923+00",23645.84300055,"sketchbench-spark-worker-1"
"2021-08-02 04:59:23.036+00",12393.300723261,"sketchbench-spark-worker-4"
"2021-08-02 04:59:23.111+00",12405.104371033,"sketchbench-spark-worker-5"
"2021-08-02 04:59:29.758+00",12201.837112345,"sketchbench-spark-worker-2"
"2021-08-02 04:59:30.246+00",11619.177542436,"sketchbench-spark-worker-0"
"2021-08-02 04:59:35.563+00",12405.122039085,"sketchbench-spark-worker-5"
"2021-08-02 04:59:35.943+00",12393.33148059,"sketchbench-spark-worker-4"
"2021-08-02 04:59:37.097+00",23645.872201968,"sketchbench-spark-worker-1"
"2021-08-02 04:59:39.03+00",12321.570369702,"sketchbench-spark-worker-3"
"2021-08-02 04:59:46.418+00",11619.195574689,"sketchbench-spark-worker-0"
"2021-08-02 04:59:47.556+00",12405.137669826,"sketchbench-spark-worker-5"
"2021-08-02 04:59:47.809+00",12201.8677359,"sketchbench-spark-worker-2"
"2021-08-02 04:59:53.635+00",23645.908769856,"sketchbench-spark-worker-1"
"2021-08-02 04:59:53.913+00",12393.365857568,"sketchbench-spark-worker-4"
"2021-08-02 04:59:56.424+00",12321.607550668,"sketchbench-spark-worker-3"
"2021-08-02 04:59:59.661+00",12201.883912073,"sketchbench-spark-worker-2"
"2021-08-02 05:00:00.805+00",12405.157010921,"sketchbench-spark-worker-5"
"2021-08-02 05:00:04.086+00",11619.229710007,"sketchbench-spark-worker-0"
"2021-08-02 05:00:05.041+00",12393.390513395,"sketchbench-spark-worker-4"
"2021-08-02 05:00:08.665+00",23645.937665068,"sketchbench-spark-worker-1"
"2021-08-02 05:00:09.813+00",12321.636695268,"sketchbench-spark-worker-3"
"2021-08-02 05:00:12.107+00",12405.174210642,"sketchbench-spark-worker-5"
"2021-08-02 05:00:12.932+00",12201.907525283,"sketchbench-spark-worker-2"
"2021-08-02 05:00:15.114+00",12393.408743372,"sketchbench-spark-worker-4"
"2021-08-02 05:00:17.854+00",11619.247317549,"sketchbench-spark-worker-0"
"2021-08-02 05:00:25.578+00",12321.667730868,"sketchbench-spark-worker-3"
"2021-08-02 05:00:25.745+00",12405.193313285,"sketchbench-spark-worker-5"
"2021-08-02 05:00:26.61+00",12393.434167711,"sketchbench-spark-worker-4"
"2021-08-02 05:00:28.35+00",23645.977528128,"sketchbench-spark-worker-1"
"2021-08-02 05:00:32.607+00",12201.946284073,"sketchbench-spark-worker-2"
"2021-08-02 05:00:35.672+00",11619.272186257,"sketchbench-spark-worker-0"
"2021-08-02 05:00:38.149+00",12321.690946152,"sketchbench-spark-worker-3"
"2021-08-02 05:00:39.214+00",12393.459451265,"sketchbench-spark-worker-4"
"2021-08-02 05:00:42.105+00",12405.218453739,"sketchbench-spark-worker-5"
"2021-08-02 05:00:45.444+00",23646.020299542,"sketchbench-spark-worker-1"
"2021-08-02 05:00:49.511+00",11619.293962152,"sketchbench-spark-worker-0"
"2021-08-02 05:00:51.352+00",12393.481954857,"sketchbench-spark-worker-4"
"2021-08-02 05:00:52.261+00",12201.976018004,"sketchbench-spark-worker-2"
"2021-08-02 05:00:54.879+00",12405.236255698,"sketchbench-spark-worker-5"
"2021-08-02 05:00:58.134+00",12321.737861845,"sketchbench-spark-worker-3"
"2021-08-02 05:01:00.646+00",23646.054768409,"sketchbench-spark-worker-1"
"2021-08-02 05:01:07.115+00",11619.314107125,"sketchbench-spark-worker-0"
"2021-08-02 05:01:07.758+00",12393.517989827,"sketchbench-spark-worker-4"
"2021-08-02 05:01:08.825+00",12202.003954824,"sketchbench-spark-worker-2"
"2021-08-02 05:01:12.722+00",23646.079262906,"sketchbench-spark-worker-1"
"2021-08-02 05:01:12.728+00",12405.26150192,"sketchbench-spark-worker-5"
"2021-08-02 05:01:16.861+00",12321.774931233,"sketchbench-spark-worker-3"
"2021-08-02 05:01:25.296+00",11619.339214743,"sketchbench-spark-worker-0"
"2021-08-02 05:01:25.743+00",12393.55525947,"sketchbench-spark-worker-4"
"2021-08-02 05:01:27.128+00",12202.03200963,"sketchbench-spark-worker-2"
"2021-08-02 05:01:27.139+00",12321.79738194,"sketchbench-spark-worker-3"
"2021-08-02 05:01:28.693+00",23646.110462259,"sketchbench-spark-worker-1"
"2021-08-02 05:01:28.788+00",12405.283446395,"sketchbench-spark-worker-5"
"2021-08-02 05:01:37.723+00",11619.356997356,"sketchbench-spark-worker-0"
"2021-08-02 05:01:39.514+00",12393.582536164,"sketchbench-spark-worker-4"
"2021-08-02 05:01:41.662+00",12405.302517192,"sketchbench-spark-worker-5"
"2021-08-02 05:01:42.479+00",12321.82972862,"sketchbench-spark-worker-3"
"2021-08-02 05:01:42.831+00",23646.138907813,"sketchbench-spark-worker-1"
"2021-08-02 05:01:46.972+00",12202.06430126,"sketchbench-spark-worker-2"
"2021-08-02 05:01:54.464+00",12393.615357604,"sketchbench-spark-worker-4"
"2021-08-02 05:01:57.291+00",11619.384767557,"sketchbench-spark-worker-0"
"2021-08-02 05:01:57.451+00",12202.079067849,"sketchbench-spark-worker-2"
"2021-08-02 05:01:59.469+00",23646.173930271,"sketchbench-spark-worker-1"
"2021-08-02 05:01:59.558+00",12321.863938207,"sketchbench-spark-worker-3"
"2021-08-02 05:01:59.824+00",12405.339871157,"sketchbench-spark-worker-5"
"2021-08-02 05:02:07.511+00",12393.640955364,"sketchbench-spark-worker-4"
"2021-08-02 05:02:09.237+00",12202.098861442,"sketchbench-spark-worker-2"
"2021-08-02 05:02:12.153+00",11619.408328419,"sketchbench-spark-worker-0"
"2021-08-02 05:02:12.344+00",23646.198136972,"sketchbench-spark-worker-1"
"2021-08-02 05:02:15.015+00",12321.894455359,"sketchbench-spark-worker-3"
"2021-08-02 05:02:16.093+00",12405.37338254,"sketchbench-spark-worker-5"
"2021-08-02 05:02:21.355+00",12393.667734843,"sketchbench-spark-worker-4"
"2021-08-02 05:02:28.499+00",12202.128920461,"sketchbench-spark-worker-2"
"2021-08-02 05:02:29.292+00",12405.388751101,"sketchbench-spark-worker-5"
"2021-08-02 05:02:30.034+00",23646.232850448,"sketchbench-spark-worker-1"
"2021-08-02 05:02:30.066+00",12321.927607472,"sketchbench-spark-worker-3"
"2021-08-02 05:02:30.254+00",11619.434277237,"sketchbench-spark-worker-0"
"2021-08-02 05:02:38.773+00",12202.144328268,"sketchbench-spark-worker-2"
"2021-08-02 05:02:40.396+00",12393.714988631,"sketchbench-spark-worker-4"
"2021-08-02 05:02:40.502+00",23646.254352046,"sketchbench-spark-worker-1"
"2021-08-02 05:02:41.058+00",12321.950182612,"sketchbench-spark-worker-3"
"2021-08-02 05:02:41.117+00",12405.40632045,"sketchbench-spark-worker-5"
"2021-08-02 05:02:44.972+00",11619.450721183,"sketchbench-spark-worker-0"
"2021-08-02 05:02:54.298+00",12405.427224697,"sketchbench-spark-worker-5"
"2021-08-02 05:02:54.442+00",12321.97503779,"sketchbench-spark-worker-3"
"2021-08-02 05:02:55.16+00",12202.170834197,"sketchbench-spark-worker-2"
"2021-08-02 05:02:56.922+00",11619.467816928,"sketchbench-spark-worker-0"
"2021-08-02 05:02:58.554+00",12393.753105036,"sketchbench-spark-worker-4"
"2021-08-02 05:03:00.494+00",23646.296630654,"sketchbench-spark-worker-1"
"2021-08-02 05:03:07.125+00",12405.443027644,"sketchbench-spark-worker-5"
"2021-08-02 05:03:07.634+00",11619.481831598,"sketchbench-spark-worker-0"
"2021-08-02 05:03:07.749+00",12202.191653168,"sketchbench-spark-worker-2"
"2021-08-02 05:03:09.291+00",12322.008574437,"sketchbench-spark-worker-3"
"2021-08-02 05:03:14.436+00",23646.325162332,"sketchbench-spark-worker-1"
"2021-08-02 05:03:16.735+00",12393.791543425,"sketchbench-spark-worker-4"
"2021-08-02 05:03:20.677+00",12202.20756806,"sketchbench-spark-worker-2"
"2021-08-02 05:03:23.248+00",11619.507981534,"sketchbench-spark-worker-0"
"2021-08-02 05:03:25.521+00",12322.039434001,"sketchbench-spark-worker-3"
"2021-08-02 05:03:25.931+00",23646.345705869,"sketchbench-spark-worker-1"
"2021-08-02 05:03:26.905+00",12405.472472866,"sketchbench-spark-worker-5"
"2021-08-02 05:03:30.349+00",12393.813994461,"sketchbench-spark-worker-4"
"2021-08-02 05:03:34.553+00",11619.524016467,"sketchbench-spark-worker-0"
"2021-08-02 05:03:36.044+00",12322.060641837,"sketchbench-spark-worker-3"
"2021-08-02 05:03:39.518+00",12202.238306746,"sketchbench-spark-worker-2"
"2021-08-02 05:03:41.434+00",23646.380161602,"sketchbench-spark-worker-1"
"2021-08-02 05:03:45.923+00",12405.499137887,"sketchbench-spark-worker-5"
"2021-08-02 05:03:47.516+00",12393.849566291,"sketchbench-spark-worker-4"
"2021-08-02 05:03:47.56+00",12322.085012142,"sketchbench-spark-worker-3"
"2021-08-02 05:03:50.639+00",12202.25579506,"sketchbench-spark-worker-2"
"2021-08-02 05:03:51.742+00",23646.41456735,"sketchbench-spark-worker-1"
"2021-08-02 05:03:53.138+00",11619.549884351,"sketchbench-spark-worker-0"
"2021-08-02 05:03:59.03+00",12322.105922432,"sketchbench-spark-worker-3"
"2021-08-02 05:03:59.036+00",12405.516478482,"sketchbench-spark-worker-5"
"2021-08-02 05:04:00.506+00",12393.875248715,"sketchbench-spark-worker-4"
"2021-08-02 05:04:07.037+00",12202.281372099,"sketchbench-spark-worker-2"
"2021-08-02 05:04:11.23+00",23646.451148646,"sketchbench-spark-worker-1"
"2021-08-02 05:04:11.469+00",11619.584337822,"sketchbench-spark-worker-0"
