"time","bytesinpersec_oneminuterate"
"2021-08-02 05:42:55.166+00",4097357.6020595343
"2021-08-02 05:43:05.166+00",4097615.3651205557
"2021-08-02 05:43:15.166+00",4098199.5974631505
"2021-08-02 05:43:25.166+00",4098326.0268272976
"2021-08-02 05:43:35.166+00",4099305.763861656
"2021-08-02 05:43:45.166+00",4098899.525293972
"2021-08-02 05:43:55.166+00",4099380.864306656
"2021-08-02 05:44:05.166+00",4096774.0338431248
"2021-08-02 05:44:15.17+00",4094460.776608433
"2021-08-02 05:44:25.166+00",4089451.0999674145
"2021-08-02 05:44:35.166+00",4083028.5406259736
"2021-08-02 05:44:45.166+00",4074606.7476250962
"2021-08-02 05:44:55.166+00",4067992.6686833366
"2021-08-02 05:45:05.177+00",4062332.270616877
"2021-08-02 05:45:15.166+00",4056855.1352699385
"2021-08-02 05:45:25.166+00",3969767.5529255257
"2021-08-02 05:45:35.166+00",4000780.7589383293
"2021-08-02 05:45:45.182+00",3951576.69535855
"2021-08-02 05:45:55.166+00",3979552.0053083077
"2021-08-02 05:46:05.166+00",3987083.607401347
"2021-08-02 05:46:15.166+00",3993377.4140071673
"2021-08-02 05:46:25.166+00",3998819.2229115954
"2021-08-02 05:46:35.166+00",4003401.7191314595
"2021-08-02 05:46:45.169+00",4006780.9785789484
"2021-08-02 05:46:55.166+00",4009702.8630172675
"2021-08-02 05:47:05.166+00",4012421.3026416185
"2021-08-02 05:47:15.166+00",4014998.9372426146
"2021-08-02 05:47:25.166+00",4016769.774447886
"2021-08-02 05:47:35.166+00",4018814.6355530163
"2021-08-02 05:47:45.166+00",4021206.2416402227
"2021-08-02 05:47:55.166+00",4024381.3312977985
"2021-08-02 05:48:05.166+00",4027410.730551466
"2021-08-02 05:48:15.166+00",4030155.5458204346
"2021-08-02 05:48:25.172+00",4031242.5458961623
"2021-08-02 05:48:35.169+00",4034155.545472676
"2021-08-02 05:48:45.166+00",4035351.0137553685
"2021-08-02 05:48:55.166+00",4038005.322538287
"2021-08-02 05:49:05.166+00",4038538.725792174
"2021-08-02 05:49:15.166+00",4039438.2114836536
"2021-08-02 05:49:25.166+00",4039600.941043702
"2021-08-02 05:49:35.173+00",4039541.4129877104
"2021-08-02 05:49:45.166+00",4039505.059474341
"2021-08-02 05:49:55.166+00",4040325.3742363043
"2021-08-02 05:50:05.166+00",4039400.2996007055
"2021-08-02 05:50:15.166+00",4039843.4461713894
"2021-08-02 05:50:25.166+00",4040552.240176117
"2021-08-02 05:50:35.166+00",4041047.939237675
"2021-08-02 05:50:45.166+00",4041295.945940415
"2021-08-02 05:50:55.166+00",4041133.5330160824
"2021-08-02 05:51:05.171+00",4043183.9841596084
"2021-08-02 05:51:15.166+00",4044919.3350702105
"2021-08-02 05:51:25.166+00",4047718.018118431
"2021-08-02 05:51:35.166+00",4050937.6197564164
"2021-08-02 05:51:45.166+00",4052936.35286215
"2021-08-02 05:51:55.166+00",4055271.8907979643
"2021-08-02 05:52:05.166+00",4057334.1603167653
"2021-08-02 05:52:15.166+00",4059106.2456448497
"2021-08-02 05:52:25.166+00",3890901.8122223034
"2021-08-02 05:52:35.166+00",3293577.277389952
"2021-08-02 05:52:45.166+00",2787952.974825579
"2021-08-02 05:52:55.166+00",2359951.243044276
"2021-08-02 05:53:05.166+00",1997655.598869867
"2021-08-02 05:53:15.166+00",1690978.9570687576
"2021-08-02 05:53:25.166+00",1431382.784333294
"2021-08-02 05:53:35.166+00",1211639.3682611766
"2021-08-02 05:53:45.166+00",1025630.5823910948
"2021-08-02 05:53:55.166+00",868177.544482979
"2021-08-02 05:54:05.166+00",734896.4253652501
"2021-08-02 05:54:15.166+00",622076.3937591234
"2021-08-02 05:54:25.166+00",526576.2988029557
"2021-08-02 05:54:35.166+00",445737.2136972414
"2021-08-02 05:54:45.166+00",377308.4054983772
"2021-08-02 05:54:55.166+00",319384.66990199365
"2021-08-02 05:55:05.166+00",270353.286282259
"2021-08-02 05:55:15.166+00",228849.1161020526
"2021-08-02 05:55:25.166+00",193716.5945377579
"2021-08-02 05:55:35.169+00",163977.55708425702
"2021-08-02 05:55:45.166+00",138804.00536403104
"2021-08-02 05:55:55.166+00",117495.05388227107
"2021-08-02 05:56:05.166+00",99457.41587638046
"2021-08-02 05:56:15.166+00",84188.88494420168
"2021-08-02 05:56:25.166+00",71264.35254418531
"2021-08-02 05:56:35.166+00",60323.9720648148
"2021-08-02 05:56:45.166+00",51063.139925677664
"2021-08-02 05:56:55.166+00",43224.01476261841
"2021-08-02 05:57:05.166+00",36588.33857295861
"2021-08-02 05:57:15.166+00",30971.359946119792
"2021-08-02 05:57:25.166+00",26216.690189399556
"2021-08-02 05:57:35.166+00",22191.949132445778
"2021-08-02 05:57:45.166+00",18785.07938031747
"2021-08-02 05:57:55.166+00",15901.226396058244
"2021-08-02 05:58:05.166+00",13460.097547611547
"2021-08-02 05:58:15.166+00",11393.726589298149
"2021-08-02 05:58:25.168+00",9644.58133624115
"2021-08-02 05:58:35.166+00",8163.961845349232
"2021-08-02 05:58:45.18+00",6910.64450479238
"2021-08-02 05:58:55.166+00",5849.734280522498
"2021-08-02 05:59:05.166+00",4951.693163928439
"2021-08-02 05:59:15.166+00",4191.517770531209
"2021-08-02 05:59:25.166+00",3548.0431923089186
"2021-08-02 05:59:35.166+00",3003.3537214120547
"2021-08-02 05:59:45.166+00",2542.284038557521
"2021-08-02 05:59:55.166+00",2151.996978120047
"2021-08-02 06:00:05.166+00",1821.6261139984467
"2021-08-02 06:00:15.166+00",1541.9732150831917
"2021-08-02 06:00:25.166+00",1305.252146838746
"2021-08-02 06:00:35.171+00",1104.8720886732392
"2021-08-02 06:00:45.166+00",935.254031403619
"2021-08-02 06:00:55.173+00",791.6754457134361
"2021-08-02 06:01:05.166+00",670.1387968410552
"2021-08-02 06:01:15.166+00",567.2602446661373
"2021-08-02 06:01:25.173+00",480.1754303668636
"2021-08-02 06:01:35.166+00",406.4597265470357
"2021-08-02 06:01:45.166+00",344.0607304261021
"2021-08-02 06:01:55.166+00",291.24112055821155
"2021-08-02 06:02:05.166+00",246.53028608919018
"2021-08-02 06:02:15.166+00",208.6833818065543
"2021-08-02 06:02:25.188+00",176.64666898761868
"2021-08-02 06:02:35.166+00",149.52817706082084
"2021-08-02 06:02:45.166+00",126.5728692381928
"2021-08-02 06:02:55.166+00",107.14162067709958
"2021-08-02 06:03:05.166+00",90.69342387832715
"2021-08-02 06:03:15.166+00",76.77032588076197
"2021-08-02 06:03:25.166+00",64.98467787196195
"2021-08-02 06:03:35.166+00",55.00834221651928
"2021-08-02 06:03:45.166+00",46.56355640281243
"2021-08-02 06:03:55.166+00",39.41519954089407
"2021-08-02 06:04:05.166+00",33.36424609428375
"2021-08-02 06:04:15.166+00",28.242224583564248
"2021-08-02 06:04:25.166+00",9235.82938429202
"2021-08-02 06:04:35.166+00",333064.70259427116
"2021-08-02 06:04:45.166+00",591408.3996300832
"2021-08-02 06:04:55.166+00",810121.487053124
"2021-08-02 06:05:05.166+00",995823.7989431131
"2021-08-02 06:05:15.166+00",1152212.356507216
"2021-08-02 06:05:25.166+00",1285424.9160327367
"2021-08-02 06:05:35.166+00",1397644.0625063411
"2021-08-02 06:05:45.166+00",1492671.8061045976
"2021-08-02 06:05:55.166+00",1573495.1778114429
"2021-08-02 06:06:05.166+00",1641291.6067117578
"2021-08-02 06:06:15.166+00",1699343.7985520498
"2021-08-02 06:06:25.172+00",1748083.17096233
"2021-08-02 06:06:35.166+00",1790159.5983989232
"2021-08-02 06:06:45.166+00",1826510.9919037577
"2021-08-02 06:06:55.168+00",1856916.2583644295
"2021-08-02 06:07:05.166+00",1883212.0302028945
"2021-08-02 06:07:15.166+00",1904983.0207632475
"2021-08-02 06:07:25.166+00",1923260.7133453991
"2021-08-02 06:07:35.166+00",1939526.163258587
"2021-08-02 06:07:45.166+00",1952874.6592957308
"2021-08-02 06:07:55.166+00",1964906.5076925838
"2021-08-02 06:08:05.166+00",1974178.3319962167
"2021-08-02 06:08:15.169+00",1981607.9621270325
"2021-08-02 06:08:25.166+00",1988470.069465036
"2021-08-02 06:08:35.166+00",1994134.6270904266
"2021-08-02 06:08:45.166+00",1998560.299061753
"2021-08-02 06:08:55.166+00",2002032.2605340523
"2021-08-02 06:09:05.172+00",2005637.7007401953
"2021-08-02 06:09:15.166+00",2009027.5253250552
"2021-08-02 06:09:25.166+00",2011374.0479169015
"2021-08-02 06:09:35.166+00",2013930.2532853733
"2021-08-02 06:09:45.166+00",2015516.3274391957
"2021-08-02 06:09:55.166+00",2016702.712394085
"2021-08-02 06:10:05.176+00",2019090.3942884395
"2021-08-02 06:10:15.166+00",2021890.673302436
"2021-08-02 06:10:25.166+00",2024753.2841275798
"2021-08-02 06:10:35.166+00",2026739.809963242
"2021-08-02 06:10:45.166+00",2028381.3628790663
"2021-08-02 06:10:55.166+00",2030152.6341197318
"2021-08-02 06:11:05.166+00",2031237.6086274101
"2021-08-02 06:11:15.166+00",2032761.033485087
"2021-08-02 06:11:25.166+00",2033506.7911084557
"2021-08-02 06:11:35.166+00",2034150.8023480896
"2021-08-02 06:11:45.166+00",2034804.6278769274
"2021-08-02 06:11:55.166+00",2034404.3671203065
"2021-08-02 06:12:05.166+00",2035608.7871259693
"2021-08-02 06:12:15.166+00",2035038.9376525735
"2021-08-02 06:12:25.166+00",2033798.0482089173
"2021-08-02 06:12:35.166+00",2032297.9980772447
"2021-08-02 06:12:45.166+00",2031169.7909345008
"2021-08-02 06:12:55.166+00",2030565.3485519437
"2021-08-02 06:13:05.166+00",2031537.4656003953
"2021-08-02 06:13:15.166+00",2032658.1608773558
"2021-08-02 06:13:25.166+00",2034011.9073515087
"2021-08-02 06:13:35.166+00",2033845.4450807087
"2021-08-02 06:13:45.166+00",2035080.97711448
"2021-08-02 06:13:55.166+00",2034670.0497710365
"2021-08-02 06:14:05.166+00",2035348.3606665106
"2021-08-02 06:14:15.166+00",2036469.0586186328
"2021-08-02 06:14:25.166+00",2036807.8349568157
"2021-08-02 06:14:35.173+00",2037735.5064593386
"2021-08-02 06:14:45.166+00",2038075.6211133876
"2021-08-02 06:14:55.166+00",2038178.037416363
"2021-08-02 06:15:05.166+00",2037104.7367248717
"2021-08-02 06:15:15.166+00",2037096.0462412243
"2021-08-02 06:15:25.166+00",2037034.5135454645
"2021-08-02 06:15:35.166+00",2037225.700427121
"2021-08-02 06:15:45.166+00",2037535.5379056854
"2021-08-02 06:15:55.166+00",2038346.2747131002
"2021-08-02 06:16:05.166+00",2038509.9409293777
"2021-08-02 06:16:15.166+00",2039107.5409015722
"2021-08-02 06:16:25.175+00",2039239.6526362821
"2021-08-02 06:16:35.166+00",2039277.8505926388
"2021-08-02 06:16:45.166+00",2039885.6141819519
"2021-08-02 06:16:55.166+00",2039972.1808091712
"2021-08-02 06:17:05.166+00",2040366.568973812
"2021-08-02 06:17:15.166+00",2039101.4148541533
"2021-08-02 06:17:25.166+00",2038386.9143358301
"2021-08-02 06:17:35.166+00",2038763.0362141235
"2021-08-02 06:17:45.166+00",2037189.7621860455
"2021-08-02 06:17:55.166+00",2037845.7486520188
"2021-08-02 06:18:05.166+00",2037948.686312038
"2021-08-02 06:18:15.166+00",2037401.8882796355
"2021-08-02 06:18:25.166+00",2037757.9345004742
"2021-08-02 06:18:35.166+00",2037592.0120859854
"2021-08-02 06:18:45.166+00",2037611.774747961
"2021-08-02 06:18:55.166+00",2037786.2700171543
"2021-08-02 06:19:05.166+00",2037001.418544709
"2021-08-02 06:19:15.166+00",2034413.7624836909
"2021-08-02 06:19:25.166+00",2027917.0634423895
"2021-08-02 06:19:35.166+00",2020678.7618691826
"2021-08-02 06:19:45.166+00",2016130.8258617613
"2021-08-02 06:19:55.166+00",2014366.3870695657
"2021-08-02 06:20:05.166+00",2014043.3919389502
"2021-08-02 06:20:15.166+00",2013430.396977019
"2021-08-02 06:20:25.166+00",2013415.571696151
"2021-08-02 06:20:35.166+00",1940793.835036057
"2021-08-02 06:20:45.166+00",1642846.5131383918
"2021-08-02 06:20:55.166+00",1390639.5501719166
"2021-08-02 06:21:05.166+00",1177150.9651306318
"2021-08-02 06:21:15.166+00",996436.7794204284
"2021-08-02 06:21:25.166+00",843465.5237882527
"2021-08-02 06:21:35.166+00",713978.1514620455
"2021-08-02 06:21:45.166+00",604369.4571838044
"2021-08-02 06:21:55.166+00",511587.7005881508
"2021-08-02 06:22:05.166+00",433049.63922668097
"2021-08-02 06:22:15.166+00",366568.6055758591
"2021-08-02 06:22:25.166+00",317392.0184433408
"2021-08-02 06:22:35.166+00",307074.5921952882
"2021-08-02 06:22:45.166+00",298465.14206586377
"2021-08-02 06:22:55.166+00",291178.37532809045
"2021-08-02 06:23:05.175+00",285010.26045102446
"2021-08-02 06:23:15.166+00",279782.7816768585
"2021-08-02 06:23:25.166+00",275471.6374071858
"2021-08-02 06:23:35.166+00",271850.086977318
"2021-08-02 06:23:45.169+00",268829.5662144212
"2021-08-02 06:23:55.166+00",266280.08106478775
"2021-08-02 06:24:05.184+00",264033.48754510685
"2021-08-02 06:24:15.172+00",262331.96393652173
"2021-08-02 06:24:25.166+00",260950.65907457832
"2021-08-02 06:24:35.166+00",259717.34321132972
"2021-08-02 06:24:45.166+00",258645.22088203678
"2021-08-02 06:24:55.166+00",257777.74921962415
"2021-08-02 06:25:05.166+00",257106.33620892485
"2021-08-02 06:25:15.166+00",256440.05401128138
"2021-08-02 06:25:25.166+00",255883.60481783617
"2021-08-02 06:25:35.166+00",255464.38301387307
"2021-08-02 06:25:45.166+00",255131.46629883538
"2021-08-02 06:25:55.166+00",254752.09038989633
"2021-08-02 06:26:05.166+00",254472.32803603623
"2021-08-02 06:26:15.166+00",254287.43614162185
"2021-08-02 06:26:25.166+00",254102.25090108547
"2021-08-02 06:26:35.166+00",253871.77564544432
"2021-08-02 06:26:45.166+00",253734.51550659866
"2021-08-02 06:26:55.166+00",253679.5439676598
"2021-08-02 06:27:05.166+00",253561.93307393888
"2021-08-02 06:27:15.166+00",253434.57780360625
"2021-08-02 06:27:25.166+00",253376.3328701083
"2021-08-02 06:27:35.166+00",253382.24007133636
"2021-08-02 06:27:45.166+00",253270.97665098985
"2021-08-02 06:27:55.174+00",253210.9039615325
"2021-08-02 06:28:05.166+00",253205.53409371543
"2021-08-02 06:28:15.166+00",253203.79523107345
"2021-08-02 06:28:25.166+00",253123.31273347253
"2021-08-02 06:28:35.166+00",253081.24752560543
"2021-08-02 06:28:45.166+00",253107.92119965082
"2021-08-02 06:28:55.182+00",253096.84152632684
"2021-08-02 06:29:05.166+00",252945.1490176876
"2021-08-02 06:29:15.166+00",252806.51178206882
"2021-08-02 06:29:25.166+00",252852.6313381757
"2021-08-02 06:29:35.169+00",252865.0648284386
"2021-08-02 06:29:45.166+00",252831.32834950395
"2021-08-02 06:29:55.173+00",252832.01145519744
"2021-08-02 06:30:05.166+00",252885.76405405987
"2021-08-02 06:30:15.166+00",252902.49763958118
"2021-08-02 06:30:25.166+00",252860.671934652
"2021-08-02 06:30:35.166+00",252860.0502718816
"2021-08-02 06:30:45.166+00",252859.3917220897
"2021-08-02 06:30:55.166+00",252773.97362232255
"2021-08-02 06:31:05.166+00",252792.7079220888
"2021-08-02 06:31:15.172+00",252851.37252049823
"2021-08-02 06:31:25.166+00",252881.69372189394
"2021-08-02 06:31:35.166+00",252823.57982336663
"2021-08-02 06:31:45.166+00",252827.91506594475
"2021-08-02 06:31:55.166+00",252883.0279802637
"2021-08-02 06:32:05.166+00",252909.1964466034
"2021-08-02 06:32:15.166+00",252862.15329235708
"2021-08-02 06:32:25.166+00",252850.99978159546
"2021-08-02 06:32:35.166+00",252903.06635053837
"2021-08-02 06:32:45.166+00",252918.73339063866
"2021-08-02 06:32:55.166+00",252874.82875046154
"2021-08-02 06:33:05.166+00",252874.58961056473
"2021-08-02 06:33:15.166+00",252929.40090568044
"2021-08-02 06:33:25.166+00",252937.87412328852
"2021-08-02 06:33:35.166+00",252855.73427585498
"2021-08-02 06:33:45.166+00",252861.1449944225
"2021-08-02 06:33:55.166+00",252916.4455538938
"2021-08-02 06:34:05.166+00",252901.70495296517
"2021-08-02 06:34:15.166+00",252858.0169048696
"2021-08-02 06:34:25.166+00",252862.13366899273
"2021-08-02 06:34:35.166+00",252916.21615832188
"2021-08-02 06:34:45.166+00",252931.50005821578
"2021-08-02 06:34:55.166+00",252804.63743014287
