"time","shuffle_write_bytes_total","executor"
"2021-08-02 05:01:41.281+00",0,"3"
"2021-08-02 05:01:41.281+00",42082,"5"
"2021-08-02 05:02:11.281+00",42031,"2"
"2021-08-02 05:02:11.281+00",42082,"5"
"2021-08-02 05:02:11.281+00",0,"3"
"2021-08-02 05:02:11.281+00",42042,"1"
"2021-08-02 05:02:11.281+00",41984,"0"
"2021-08-02 05:02:11.281+00",42056,"4"
"2021-08-02 05:02:41.281+00",42031,"2"
"2021-08-02 05:02:41.281+00",42056,"4"
"2021-08-02 05:02:41.281+00",41984,"0"
"2021-08-02 05:02:41.281+00",42042,"1"
"2021-08-02 05:02:41.281+00",0,"3"
"2021-08-02 05:02:41.281+00",42082,"5"
"2021-08-02 05:03:11.281+00",0,"3"
"2021-08-02 05:03:11.281+00",41984,"0"
"2021-08-02 05:03:11.281+00",42031,"2"
"2021-08-02 05:03:11.281+00",42056,"4"
"2021-08-02 05:03:11.281+00",42042,"1"
"2021-08-02 05:03:11.281+00",42082,"5"
"2021-08-02 05:03:41.286+00",0,"3"
"2021-08-02 05:03:41.286+00",41984,"0"
"2021-08-02 05:03:41.286+00",42031,"2"
"2021-08-02 05:03:41.286+00",42056,"4"
"2021-08-02 05:03:41.286+00",42042,"1"
"2021-08-02 05:03:41.286+00",42082,"5"
"2021-08-02 05:04:11.281+00",42031,"2"
"2021-08-02 05:04:11.281+00",42042,"1"
"2021-08-02 05:04:11.281+00",0,"3"
"2021-08-02 05:04:11.281+00",42082,"5"
"2021-08-02 05:04:11.281+00",41984,"0"
"2021-08-02 05:04:11.281+00",42056,"4"
"2021-08-02 05:04:41.281+00",0,"3"
"2021-08-02 05:04:41.281+00",41984,"0"
"2021-08-02 05:04:41.281+00",42031,"2"
"2021-08-02 05:04:41.281+00",42056,"4"
"2021-08-02 05:04:41.281+00",42042,"1"
"2021-08-02 05:04:41.281+00",42082,"5"
"2021-08-02 05:05:11.281+00",42056,"4"
"2021-08-02 05:05:11.281+00",42042,"1"
"2021-08-02 05:05:11.281+00",0,"3"
"2021-08-02 05:05:11.281+00",42082,"5"
"2021-08-02 05:05:11.281+00",41984,"0"
"2021-08-02 05:05:11.281+00",42031,"2"
"2021-08-02 05:05:41.286+00",42056,"4"
"2021-08-02 05:05:41.286+00",41984,"0"
"2021-08-02 05:05:41.286+00",42082,"5"
"2021-08-02 05:05:41.286+00",42042,"1"
"2021-08-02 05:05:41.286+00",42031,"2"
"2021-08-02 05:05:41.286+00",0,"3"
"2021-08-02 05:06:11.281+00",41984,"0"
"2021-08-02 05:06:11.281+00",42082,"5"
"2021-08-02 05:06:11.281+00",0,"3"
"2021-08-02 05:06:11.281+00",42031,"2"
"2021-08-02 05:06:11.281+00",42056,"4"
"2021-08-02 05:06:11.281+00",42042,"1"
"2021-08-02 05:06:41.281+00",42056,"4"
"2021-08-02 05:06:41.281+00",0,"3"
"2021-08-02 05:06:41.281+00",42082,"5"
"2021-08-02 05:06:41.281+00",41984,"0"
"2021-08-02 05:06:41.281+00",42031,"2"
"2021-08-02 05:06:41.281+00",42042,"1"
"2021-08-02 05:07:11.281+00",144596,"2"
"2021-08-02 05:07:11.281+00",144588,"4"
"2021-08-02 05:07:11.281+00",144714,"0"
"2021-08-02 05:07:11.281+00",144609,"5"
"2021-08-02 05:07:11.281+00",0,"3"
"2021-08-02 05:07:11.281+00",144626,"1"
"2021-08-02 05:07:41.281+00",0,"3"
"2021-08-02 05:07:41.281+00",409612,"5"
"2021-08-02 05:07:41.281+00",409644,"0"
"2021-08-02 05:07:41.281+00",409494,"2"
"2021-08-02 05:07:41.281+00",409372,"4"
"2021-08-02 05:07:41.281+00",409530,"1"
"2021-08-02 05:08:11.281+00",685467,"5"
"2021-08-02 05:08:11.281+00",685148,"4"
"2021-08-02 05:08:11.281+00",685325,"1"
"2021-08-02 05:08:11.281+00",0,"3"
"2021-08-02 05:08:11.281+00",685519,"0"
"2021-08-02 05:08:11.281+00",685405,"2"
"2021-08-02 05:08:41.281+00",957907,"2"
"2021-08-02 05:08:41.281+00",957863,"0"
"2021-08-02 05:08:41.281+00",957673,"4"
"2021-08-02 05:08:41.281+00",957937,"1"
"2021-08-02 05:08:41.281+00",0,"3"
"2021-08-02 05:08:41.281+00",957764,"5"
"2021-08-02 05:09:11.281+00",1224361,"4"
"2021-08-02 05:09:11.281+00",1224845,"1"
"2021-08-02 05:09:11.281+00",0,"3"
"2021-08-02 05:09:11.281+00",1224606,"5"
"2021-08-02 05:09:11.281+00",1224612,"0"
"2021-08-02 05:09:11.281+00",1224805,"2"
"2021-08-02 05:09:41.281+00",1494173,"5"
"2021-08-02 05:09:41.281+00",1494210,"0"
"2021-08-02 05:09:41.281+00",1494294,"2"
"2021-08-02 05:09:41.281+00",1494034,"4"
"2021-08-02 05:09:41.281+00",1494448,"1"
"2021-08-02 05:09:41.281+00",0,"3"
"2021-08-02 05:10:11.281+00",1758216,"1"
"2021-08-02 05:10:11.281+00",1758280,"0"
"2021-08-02 05:10:11.281+00",1757962,"4"
"2021-08-02 05:10:11.281+00",1758068,"5"
"2021-08-02 05:10:11.281+00",0,"3"
"2021-08-02 05:10:11.281+00",1758318,"2"
"2021-08-02 05:10:41.281+00",2037132,"4"
"2021-08-02 05:10:41.281+00",2037270,"1"
"2021-08-02 05:10:41.281+00",0,"3"
"2021-08-02 05:10:41.281+00",2037161,"5"
"2021-08-02 05:10:41.281+00",2037396,"0"
"2021-08-02 05:10:41.281+00",2037500,"2"
"2021-08-02 05:11:11.281+00",2313228,"1"
"2021-08-02 05:11:11.281+00",2313093,"4"
"2021-08-02 05:11:11.281+00",2313617,"2"
"2021-08-02 05:11:11.281+00",2313088,"0"
"2021-08-02 05:11:11.281+00",2313097,"5"
"2021-08-02 05:11:11.281+00",0,"3"
"2021-08-02 05:11:41.281+00",2585686,"2"
"2021-08-02 05:11:41.281+00",2585317,"1"
"2021-08-02 05:11:41.281+00",0,"3"
"2021-08-02 05:11:41.281+00",2585029,"5"
"2021-08-02 05:11:41.281+00",2585170,"0"
"2021-08-02 05:11:41.281+00",2585190,"4"
"2021-08-02 05:12:11.281+00",2727802,"2"
"2021-08-02 05:12:11.281+00",2727264,"0"
"2021-08-02 05:12:11.281+00",2727261,"4"
"2021-08-02 05:12:11.281+00",2727377,"1"
"2021-08-02 05:12:11.281+00",0,"3"
"2021-08-02 05:12:11.281+00",2727171,"5"
"2021-08-02 05:12:41.281+00",2727261,"4"
"2021-08-02 05:12:41.281+00",2727377,"1"
"2021-08-02 05:12:41.281+00",0,"3"
"2021-08-02 05:12:41.281+00",2727171,"5"
"2021-08-02 05:12:41.281+00",2727264,"0"
"2021-08-02 05:12:41.281+00",2727802,"2"
"2021-08-02 05:13:11.281+00",2727261,"4"
"2021-08-02 05:13:11.281+00",2727171,"5"
"2021-08-02 05:13:11.281+00",2727802,"2"
"2021-08-02 05:13:11.281+00",2727264,"0"
"2021-08-02 05:13:11.281+00",0,"3"
"2021-08-02 05:13:11.281+00",2727377,"1"
"2021-08-02 05:13:41.284+00",2727802,"2"
"2021-08-02 05:13:41.284+00",2727377,"1"
"2021-08-02 05:13:41.284+00",0,"3"
"2021-08-02 05:13:41.284+00",2727171,"5"
"2021-08-02 05:13:41.284+00",2727264,"0"
"2021-08-02 05:13:41.284+00",2727261,"4"
"2021-08-02 05:14:11.281+00",2727377,"1"
"2021-08-02 05:14:11.281+00",2727264,"0"
"2021-08-02 05:14:11.281+00",2727802,"2"
"2021-08-02 05:14:11.281+00",2727171,"5"
"2021-08-02 05:14:11.281+00",0,"3"
"2021-08-02 05:14:11.281+00",2727261,"4"
"2021-08-02 05:14:41.281+00",2727377,"1"
"2021-08-02 05:14:41.281+00",0,"3"
"2021-08-02 05:14:41.281+00",2727171,"5"
"2021-08-02 05:14:41.281+00",2727264,"0"
"2021-08-02 05:14:41.281+00",2727802,"2"
"2021-08-02 05:14:41.281+00",2727261,"4"
"2021-08-02 05:15:11.281+00",2727171,"5"
"2021-08-02 05:15:11.281+00",2727264,"0"
"2021-08-02 05:15:11.281+00",2727802,"2"
"2021-08-02 05:15:11.281+00",2727261,"4"
"2021-08-02 05:15:11.281+00",2727377,"1"
"2021-08-02 05:15:11.281+00",0,"3"
"2021-08-02 05:15:41.281+00",2727261,"4"
"2021-08-02 05:15:41.281+00",0,"3"
"2021-08-02 05:15:41.281+00",2727264,"0"
"2021-08-02 05:15:41.281+00",2727377,"1"
"2021-08-02 05:15:41.281+00",2727171,"5"
"2021-08-02 05:15:41.281+00",2727802,"2"
"2021-08-02 05:16:11.281+00",2727264,"0"
"2021-08-02 05:16:11.281+00",2727171,"5"
"2021-08-02 05:16:11.281+00",0,"3"
"2021-08-02 05:16:11.281+00",2727377,"1"
"2021-08-02 05:16:11.281+00",2727261,"4"
"2021-08-02 05:16:11.281+00",2727802,"2"
"2021-08-02 05:16:41.281+00",2727802,"2"
"2021-08-02 05:16:41.281+00",2727377,"1"
"2021-08-02 05:16:41.281+00",0,"3"
"2021-08-02 05:16:41.281+00",2727171,"5"
"2021-08-02 05:16:41.281+00",2727264,"0"
"2021-08-02 05:16:41.281+00",2727261,"4"
"2021-08-02 05:17:11.281+00",0,"3"
"2021-08-02 05:17:11.281+00",2727261,"4"
"2021-08-02 05:17:11.281+00",2727802,"2"
"2021-08-02 05:17:11.281+00",2727264,"0"
"2021-08-02 05:17:11.281+00",2727171,"5"
"2021-08-02 05:17:11.281+00",2727377,"1"
"2021-08-02 05:17:41.281+00",2727802,"2"
"2021-08-02 05:17:41.281+00",0,"3"
"2021-08-02 05:17:41.281+00",2727171,"5"
"2021-08-02 05:17:41.281+00",2727377,"1"
"2021-08-02 05:17:41.281+00",2727261,"4"
"2021-08-02 05:17:41.281+00",2727264,"0"
"2021-08-02 05:18:11.281+00",2727377,"1"
"2021-08-02 05:18:11.281+00",2727264,"0"
"2021-08-02 05:18:11.281+00",2727802,"2"
"2021-08-02 05:18:11.281+00",2727261,"4"
"2021-08-02 05:18:11.281+00",0,"3"
"2021-08-02 05:18:11.281+00",2727171,"5"
"2021-08-02 05:18:41.281+00",2727377,"1"
"2021-08-02 05:18:41.281+00",2727264,"0"
"2021-08-02 05:18:41.281+00",2727802,"2"
"2021-08-02 05:18:41.281+00",2727261,"4"
"2021-08-02 05:18:41.281+00",2727171,"5"
"2021-08-02 05:18:41.281+00",0,"3"
"2021-08-02 05:19:11.281+00",2727264,"0"
"2021-08-02 05:19:11.281+00",2727171,"5"
"2021-08-02 05:19:11.281+00",0,"3"
"2021-08-02 05:19:11.281+00",2727377,"1"
"2021-08-02 05:19:11.281+00",2727261,"4"
"2021-08-02 05:19:11.281+00",2727802,"2"
"2021-08-02 05:19:41.281+00",2727171,"5"
"2021-08-02 05:19:41.281+00",2727264,"0"
"2021-08-02 05:19:41.281+00",2727261,"4"
"2021-08-02 05:19:41.281+00",2727802,"2"
"2021-08-02 05:19:41.281+00",2727377,"1"
"2021-08-02 05:19:41.281+00",0,"3"
"2021-08-02 05:20:11.281+00",0,"3"
"2021-08-02 05:20:11.281+00",2727261,"4"
"2021-08-02 05:20:11.281+00",2727802,"2"
"2021-08-02 05:20:11.281+00",2727264,"0"
"2021-08-02 05:20:11.281+00",2727171,"5"
"2021-08-02 05:20:11.281+00",2727377,"1"
"2021-08-02 05:20:41.281+00",0,"3"
"2021-08-02 05:20:41.281+00",2727171,"5"
"2021-08-02 05:20:41.281+00",2727264,"0"
"2021-08-02 05:20:41.281+00",2727261,"4"
"2021-08-02 05:20:41.281+00",2727802,"2"
"2021-08-02 05:20:41.281+00",2727377,"1"
"2021-08-02 05:21:11.281+00",2727261,"4"
"2021-08-02 05:21:11.281+00",2727171,"5"
"2021-08-02 05:21:11.281+00",0,"3"
"2021-08-02 05:21:11.281+00",2727377,"1"
"2021-08-02 05:21:11.281+00",2727802,"2"
"2021-08-02 05:21:11.281+00",2727264,"0"
"2021-08-02 05:21:41.281+00",2727171,"5"
"2021-08-02 05:21:41.281+00",2727264,"0"
"2021-08-02 05:21:41.281+00",2727802,"2"
"2021-08-02 05:21:41.281+00",2727261,"4"
"2021-08-02 05:21:41.281+00",2727377,"1"
"2021-08-02 05:21:41.281+00",0,"3"
"2021-08-02 05:22:11.281+00",0,"3"
"2021-08-02 05:22:11.281+00",2727264,"0"
"2021-08-02 05:22:11.281+00",2727802,"2"
"2021-08-02 05:22:11.281+00",2727261,"4"
"2021-08-02 05:22:11.281+00",2727377,"1"
"2021-08-02 05:22:11.281+00",2727171,"5"
"2021-08-02 05:22:41.281+00",0,"3"
"2021-08-02 05:22:41.281+00",2727264,"0"
"2021-08-02 05:22:41.281+00",2727802,"2"
"2021-08-02 05:22:41.281+00",2727261,"4"
"2021-08-02 05:22:41.281+00",2727377,"1"
"2021-08-02 05:22:41.281+00",2727171,"5"
"2021-08-02 05:23:11.281+00",2727264,"0"
"2021-08-02 05:23:11.281+00",2727802,"2"
"2021-08-02 05:23:11.281+00",2727261,"4"
"2021-08-02 05:23:11.281+00",2727171,"5"
"2021-08-02 05:23:11.281+00",0,"3"
"2021-08-02 05:23:11.281+00",2727377,"1"
"2021-08-02 05:23:41.281+00",2727171,"5"
"2021-08-02 05:23:41.281+00",2727264,"0"
"2021-08-02 05:23:41.281+00",2727802,"2"
"2021-08-02 05:23:41.281+00",2727261,"4"
"2021-08-02 05:23:41.281+00",2727377,"1"
"2021-08-02 05:23:41.281+00",0,"3"
"2021-08-02 05:24:11.286+00",2727802,"2"
"2021-08-02 05:24:11.286+00",2728204,"4"
"2021-08-02 05:24:11.286+00",2727377,"1"
"2021-08-02 05:24:11.286+00",0,"3"
"2021-08-02 05:24:11.286+00",2727171,"5"
"2021-08-02 05:24:11.286+00",2727264,"0"
"2021-08-02 05:24:41.281+00",2728744,"2"
"2021-08-02 05:24:41.281+00",2728206,"0"
"2021-08-02 05:24:41.281+00",2728113,"5"
"2021-08-02 05:24:41.281+00",0,"3"
"2021-08-02 05:24:41.281+00",2728319,"1"
"2021-08-02 05:24:41.281+00",2728204,"4"
"2021-08-02 05:25:11.281+00",2728319,"1"
"2021-08-02 05:25:11.281+00",2728113,"5"
"2021-08-02 05:25:11.281+00",2728206,"0"
"2021-08-02 05:25:11.281+00",2728744,"2"
"2021-08-02 05:25:11.281+00",2728204,"4"
"2021-08-02 05:25:11.281+00",0,"3"
"2021-08-02 05:25:41.281+00",0,"3"
"2021-08-02 05:25:41.281+00",2728206,"0"
"2021-08-02 05:25:41.281+00",2728744,"2"
"2021-08-02 05:25:41.281+00",2728204,"4"
"2021-08-02 05:25:41.281+00",2728319,"1"
"2021-08-02 05:25:41.281+00",2728113,"5"
"2021-08-02 05:26:11.281+00",2728319,"1"
"2021-08-02 05:26:11.281+00",2728204,"4"
"2021-08-02 05:26:11.281+00",2728744,"2"
"2021-08-02 05:26:11.281+00",2728206,"0"
"2021-08-02 05:26:11.281+00",2728113,"5"
"2021-08-02 05:26:11.281+00",0,"3"
"2021-08-02 05:26:41.281+00",0,"3"
"2021-08-02 05:26:41.281+00",2728113,"5"
"2021-08-02 05:26:41.281+00",2728319,"1"
"2021-08-02 05:26:41.281+00",2728204,"4"
"2021-08-02 05:26:41.281+00",2728744,"2"
"2021-08-02 05:26:41.281+00",2728206,"0"
"2021-08-02 05:27:11.281+00",2728744,"2"
"2021-08-02 05:27:11.281+00",2728204,"4"
"2021-08-02 05:27:11.281+00",2728319,"1"
"2021-08-02 05:27:11.281+00",0,"3"
"2021-08-02 05:27:11.281+00",2728113,"5"
"2021-08-02 05:27:11.281+00",2728206,"0"
"2021-08-02 05:27:41.281+00",2728319,"1"
"2021-08-02 05:27:41.281+00",2728113,"5"
"2021-08-02 05:27:41.281+00",2728206,"0"
"2021-08-02 05:27:41.281+00",2728204,"4"
"2021-08-02 05:27:41.281+00",2728744,"2"
"2021-08-02 05:27:41.281+00",0,"3"
"2021-08-02 05:28:11.281+00",2728206,"0"
"2021-08-02 05:28:11.281+00",2728204,"4"
"2021-08-02 05:28:11.281+00",2728319,"1"
"2021-08-02 05:28:11.281+00",0,"3"
"2021-08-02 05:28:11.281+00",2728113,"5"
"2021-08-02 05:28:11.281+00",2728744,"2"
"2021-08-02 05:28:41.281+00",2728206,"0"
"2021-08-02 05:28:41.281+00",2728319,"1"
"2021-08-02 05:28:41.281+00",0,"3"
"2021-08-02 05:28:41.281+00",2728113,"5"
"2021-08-02 05:28:41.281+00",2728204,"4"
"2021-08-02 05:28:41.281+00",2728744,"2"
"2021-08-02 05:29:11.281+00",2728113,"5"
"2021-08-02 05:29:11.281+00",0,"3"
"2021-08-02 05:29:11.281+00",2728204,"4"
"2021-08-02 05:29:11.281+00",2728206,"0"
"2021-08-02 05:29:11.281+00",2728319,"1"
"2021-08-02 05:29:11.281+00",2728744,"2"
"2021-08-02 05:29:41.281+00",0,"3"
"2021-08-02 05:29:41.281+00",2728204,"4"
"2021-08-02 05:29:41.281+00",2728744,"2"
"2021-08-02 05:29:41.281+00",2728206,"0"
"2021-08-02 05:29:41.281+00",2728319,"1"
"2021-08-02 05:29:41.281+00",2728113,"5"
"2021-08-02 05:30:11.281+00",2728206,"0"
"2021-08-02 05:30:11.281+00",0,"3"
"2021-08-02 05:30:11.281+00",2728113,"5"
"2021-08-02 05:30:11.281+00",2728744,"2"
"2021-08-02 05:30:11.281+00",2728319,"1"
"2021-08-02 05:30:11.281+00",2728204,"4"
"2021-08-02 05:30:41.281+00",2728204,"4"
"2021-08-02 05:30:41.281+00",2728744,"2"
"2021-08-02 05:30:41.281+00",2728206,"0"
"2021-08-02 05:30:41.281+00",2728113,"5"
"2021-08-02 05:30:41.281+00",0,"3"
"2021-08-02 05:30:41.281+00",2728319,"1"
"2021-08-02 05:31:11.281+00",2728204,"4"
"2021-08-02 05:31:11.281+00",2728206,"0"
"2021-08-02 05:31:11.281+00",2728744,"2"
"2021-08-02 05:31:11.281+00",2728319,"1"
"2021-08-02 05:31:11.281+00",0,"3"
"2021-08-02 05:31:11.281+00",2728113,"5"
"2021-08-02 05:31:41.281+00",2728744,"2"
"2021-08-02 05:31:41.281+00",2728113,"5"
"2021-08-02 05:31:41.281+00",0,"3"
"2021-08-02 05:31:41.281+00",2728319,"1"
"2021-08-02 05:31:41.281+00",2728204,"4"
"2021-08-02 05:31:41.281+00",2728206,"0"
"2021-08-02 05:32:11.281+00",2728113,"5"
"2021-08-02 05:32:11.281+00",0,"3"
"2021-08-02 05:32:11.281+00",2728319,"1"
"2021-08-02 05:32:11.281+00",2728204,"4"
"2021-08-02 05:32:11.281+00",2728744,"2"
"2021-08-02 05:32:11.281+00",2728206,"0"
"2021-08-02 05:32:41.281+00",2728319,"1"
"2021-08-02 05:32:41.281+00",2728206,"0"
"2021-08-02 05:32:41.281+00",2728744,"2"
"2021-08-02 05:32:41.281+00",2728204,"4"
"2021-08-02 05:32:41.281+00",2728113,"5"
"2021-08-02 05:32:41.281+00",0,"3"
"2021-08-02 05:33:11.287+00",2728319,"1"
"2021-08-02 05:33:11.287+00",2728113,"5"
"2021-08-02 05:33:11.287+00",0,"3"
"2021-08-02 05:33:11.287+00",2728206,"0"
"2021-08-02 05:33:11.287+00",2728744,"2"
"2021-08-02 05:33:11.287+00",2728204,"4"
"2021-08-02 05:33:41.288+00",2728113,"5"
"2021-08-02 05:33:41.288+00",2728204,"4"
"2021-08-02 05:33:41.288+00",2728744,"2"
"2021-08-02 05:33:41.288+00",2728206,"0"
"2021-08-02 05:33:41.288+00",2728319,"1"
"2021-08-02 05:33:41.288+00",0,"3"
"2021-08-02 05:34:11.281+00",2728113,"5"
"2021-08-02 05:34:11.281+00",2728204,"4"
"2021-08-02 05:34:11.281+00",2728206,"0"
"2021-08-02 05:34:11.281+00",2728744,"2"
"2021-08-02 05:34:11.281+00",0,"3"
"2021-08-02 05:34:11.281+00",2728319,"1"
"2021-08-02 05:34:41.281+00",2728206,"0"
"2021-08-02 05:34:41.281+00",2728204,"4"
"2021-08-02 05:34:41.281+00",2728744,"2"
"2021-08-02 05:34:41.281+00",0,"3"
"2021-08-02 05:34:41.281+00",2728319,"1"
"2021-08-02 05:34:41.281+00",2728113,"5"
"2021-08-02 05:35:11.286+00",2729147,"0"
"2021-08-02 05:35:11.286+00",2729145,"4"
"2021-08-02 05:35:11.286+00",2729685,"2"
"2021-08-02 05:35:11.286+00",2729259,"1"
"2021-08-02 05:35:11.286+00",0,"3"
"2021-08-02 05:35:11.286+00",2729054,"5"
"2021-08-02 05:35:41.281+00",2729054,"5"
"2021-08-02 05:35:41.281+00",2729147,"0"
"2021-08-02 05:35:41.281+00",2729685,"2"
"2021-08-02 05:35:41.281+00",2729145,"4"
"2021-08-02 05:35:41.281+00",2729259,"1"
"2021-08-02 05:35:41.281+00",0,"3"
"2021-08-02 05:36:11.281+00",2729147,"0"
"2021-08-02 05:36:11.281+00",2729685,"2"
"2021-08-02 05:36:11.281+00",2729145,"4"
"2021-08-02 05:36:11.281+00",2729259,"1"
"2021-08-02 05:36:11.281+00",0,"3"
"2021-08-02 05:36:11.281+00",2729054,"5"
"2021-08-02 05:36:41.281+00",2729147,"0"
"2021-08-02 05:36:41.281+00",2729259,"1"
"2021-08-02 05:36:41.281+00",0,"3"
"2021-08-02 05:36:41.281+00",2729054,"5"
"2021-08-02 05:36:41.281+00",2729145,"4"
"2021-08-02 05:36:41.281+00",2729685,"2"
"2021-08-02 05:37:11.281+00",0,"3"
"2021-08-02 05:37:11.281+00",2729685,"2"
"2021-08-02 05:37:11.281+00",2729147,"0"
"2021-08-02 05:37:11.281+00",2729145,"4"
"2021-08-02 05:37:11.281+00",2729054,"5"
"2021-08-02 05:37:11.281+00",2729259,"1"
"2021-08-02 05:37:41.281+00",2729147,"0"
"2021-08-02 05:37:41.281+00",2729145,"4"
"2021-08-02 05:37:41.281+00",2729685,"2"
"2021-08-02 05:37:41.281+00",2729054,"5"
"2021-08-02 05:37:41.281+00",0,"3"
"2021-08-02 05:37:41.281+00",2729259,"1"
"2021-08-02 05:38:11.281+00",0,"3"
"2021-08-02 05:38:11.281+00",2729259,"1"
"2021-08-02 05:38:11.281+00",2729147,"0"
"2021-08-02 05:38:11.281+00",2729685,"2"
"2021-08-02 05:38:11.281+00",2729145,"4"
"2021-08-02 05:38:11.281+00",2729054,"5"
"2021-08-02 05:38:41.281+00",2729685,"2"
"2021-08-02 05:38:41.281+00",0,"3"
"2021-08-02 05:38:41.281+00",2729054,"5"
"2021-08-02 05:38:41.281+00",2729147,"0"
"2021-08-02 05:38:41.281+00",2729259,"1"
"2021-08-02 05:38:41.281+00",2729145,"4"
"2021-08-02 05:39:11.281+00",0,"3"
"2021-08-02 05:39:11.281+00",2729145,"4"
"2021-08-02 05:39:11.281+00",2729685,"2"
"2021-08-02 05:39:11.281+00",2729147,"0"
"2021-08-02 05:39:11.281+00",2729054,"5"
"2021-08-02 05:39:11.281+00",2729259,"1"
"2021-08-02 05:39:41.281+00",0,"3"
"2021-08-02 05:39:41.281+00",2729145,"4"
"2021-08-02 05:39:41.281+00",2729147,"0"
"2021-08-02 05:39:41.281+00",2729685,"2"
"2021-08-02 05:39:41.281+00",2729259,"1"
"2021-08-02 05:39:41.281+00",2729054,"5"
"2021-08-02 05:40:11.285+00",2729145,"4"
"2021-08-02 05:40:11.285+00",2729259,"1"
"2021-08-02 05:40:11.285+00",0,"3"
"2021-08-02 05:40:11.285+00",2729054,"5"
"2021-08-02 05:40:11.285+00",2729147,"0"
"2021-08-02 05:40:11.285+00",2729685,"2"
"2021-08-02 05:40:41.281+00",2729054,"5"
"2021-08-02 05:40:41.281+00",2729147,"0"
"2021-08-02 05:40:41.281+00",2729685,"2"
"2021-08-02 05:40:41.281+00",2729145,"4"
"2021-08-02 05:40:41.281+00",2729259,"1"
"2021-08-02 05:40:41.281+00",0,"3"
"2021-08-02 05:41:11.281+00",2729054,"5"
"2021-08-02 05:41:11.281+00",2729147,"0"
"2021-08-02 05:41:11.281+00",2729685,"2"
"2021-08-02 05:41:11.281+00",2729145,"4"
"2021-08-02 05:41:11.281+00",2729259,"1"
"2021-08-02 05:41:11.281+00",0,"3"
"2021-08-02 05:41:41.281+00",2729259,"1"
"2021-08-02 05:41:41.281+00",0,"3"
"2021-08-02 05:41:41.281+00",2729054,"5"
"2021-08-02 05:41:41.281+00",2729147,"0"
"2021-08-02 05:41:41.281+00",2729145,"4"
"2021-08-02 05:41:41.281+00",2729685,"2"
"2021-08-02 05:42:11.281+00",2729054,"5"
"2021-08-02 05:42:11.281+00",0,"3"
"2021-08-02 05:42:11.281+00",2729259,"1"
"2021-08-02 05:42:11.281+00",2729147,"0"
"2021-08-02 05:42:11.281+00",2729685,"2"
"2021-08-02 05:42:11.281+00",2729145,"4"
"2021-08-02 05:42:41.281+00",2729147,"0"
"2021-08-02 05:42:41.281+00",2729685,"2"
"2021-08-02 05:42:41.281+00",2729145,"4"
"2021-08-02 05:42:41.281+00",2729259,"1"
"2021-08-02 05:42:41.281+00",0,"3"
"2021-08-02 05:42:41.281+00",2729054,"5"
"2021-08-02 05:43:11.284+00",2729685,"2"
"2021-08-02 05:43:11.284+00",2729054,"5"
"2021-08-02 05:43:11.284+00",0,"3"
"2021-08-02 05:43:11.284+00",2729259,"1"
"2021-08-02 05:43:11.284+00",2729145,"4"
"2021-08-02 05:43:11.284+00",2729147,"0"
"2021-08-02 05:43:41.281+00",2729147,"0"
"2021-08-02 05:43:41.281+00",0,"3"
"2021-08-02 05:43:41.281+00",2729054,"5"
"2021-08-02 05:43:41.281+00",2729259,"1"
"2021-08-02 05:43:41.281+00",2729685,"2"
"2021-08-02 05:43:41.281+00",2729145,"4"
"2021-08-02 05:44:11.281+00",2729054,"5"
"2021-08-02 05:44:11.281+00",2729147,"0"
"2021-08-02 05:44:11.281+00",2729685,"2"
"2021-08-02 05:44:11.281+00",2729145,"4"
"2021-08-02 05:44:11.281+00",2729259,"1"
"2021-08-02 05:44:11.281+00",0,"3"
"2021-08-02 05:44:41.281+00",2729054,"5"
"2021-08-02 05:44:41.281+00",2729259,"1"
"2021-08-02 05:44:41.281+00",0,"3"
"2021-08-02 05:44:41.281+00",2729145,"4"
"2021-08-02 05:44:41.281+00",2729685,"2"
"2021-08-02 05:44:41.281+00",2729147,"0"
"2021-08-02 05:45:11.281+00",0,"3"
"2021-08-02 05:45:11.281+00",2729259,"1"
"2021-08-02 05:45:11.281+00",2729054,"5"
"2021-08-02 05:45:11.281+00",2729145,"4"
"2021-08-02 05:45:11.281+00",2729685,"2"
"2021-08-02 05:45:11.281+00",2729147,"0"
"2021-08-02 05:45:41.281+00",2729054,"5"
"2021-08-02 05:45:41.281+00",2729685,"2"
"2021-08-02 05:45:41.281+00",2729147,"0"
"2021-08-02 05:45:41.281+00",2729145,"4"
"2021-08-02 05:45:41.281+00",2729259,"1"
"2021-08-02 05:45:41.281+00",0,"3"
"2021-08-02 05:46:11.285+00",2729147,"0"
"2021-08-02 05:46:11.285+00",2729054,"5"
"2021-08-02 05:46:11.285+00",0,"3"
"2021-08-02 05:46:11.285+00",2729259,"1"
"2021-08-02 05:46:11.285+00",2729145,"4"
"2021-08-02 05:46:11.285+00",2729685,"2"
"2021-08-02 05:46:41.281+00",2729145,"4"
"2021-08-02 05:46:41.281+00",2729685,"2"
"2021-08-02 05:46:41.281+00",2729147,"0"
"2021-08-02 05:46:41.281+00",2729259,"1"
"2021-08-02 05:46:41.281+00",2729054,"5"
"2021-08-02 05:46:41.281+00",0,"3"
"2021-08-02 05:47:11.281+00",2729147,"0"
"2021-08-02 05:47:11.281+00",2729685,"2"
"2021-08-02 05:47:11.281+00",2729145,"4"
"2021-08-02 05:47:11.281+00",2729054,"5"
"2021-08-02 05:47:11.281+00",0,"3"
