"time","current_consumer_offset","consumergroup","kafka_partition"
"2021-08-02 04:48:14.576+00",15496729,"stream-espbench-v1328162386","3"
"2021-08-02 04:48:14.576+00",15496730,"stream-espbench-v1328162386","1"
"2021-08-02 04:48:24.668+00",15535126,"stream-espbench-v1328162386","0"
"2021-08-02 04:48:24.668+00",15535128,"stream-espbench-v1328162386","4"
"2021-08-02 04:48:24.668+00",15535126,"stream-espbench-v1328162386","3"
"2021-08-02 04:48:24.668+00",15535128,"stream-espbench-v1328162386","1"
"2021-08-02 04:48:24.668+00",15535128,"stream-espbench-v1328162386","2"
"2021-08-02 04:48:34.576+00",15573529,"stream-espbench-v1328162386","2"
"2021-08-02 04:48:34.576+00",15573528,"stream-espbench-v1328162386","1"
"2021-08-02 04:48:34.576+00",15573527,"stream-espbench-v1328162386","0"
"2021-08-02 04:48:34.576+00",15573529,"stream-espbench-v1328162386","4"
"2021-08-02 04:48:34.576+00",15573528,"stream-espbench-v1328162386","3"
"2021-08-02 04:48:44.576+00",15592730,"stream-espbench-v1328162386","1"
"2021-08-02 04:48:44.576+00",15592730,"stream-espbench-v1328162386","2"
"2021-08-02 04:48:44.576+00",15592728,"stream-espbench-v1328162386","0"
"2021-08-02 04:48:44.576+00",15592730,"stream-espbench-v1328162386","4"
"2021-08-02 04:48:44.576+00",15592728,"stream-espbench-v1328162386","3"
"2021-08-02 04:48:54.589+00",15631126,"stream-espbench-v1328162386","3"
"2021-08-02 04:48:54.589+00",15631128,"stream-espbench-v1328162386","4"
"2021-08-02 04:48:54.589+00",15631127,"stream-espbench-v1328162386","1"
"2021-08-02 04:48:54.589+00",15631127,"stream-espbench-v1328162386","2"
"2021-08-02 04:48:54.589+00",15631126,"stream-espbench-v1328162386","0"
"2021-08-02 04:49:04.576+00",15669527,"stream-espbench-v1328162386","3"
"2021-08-02 04:49:04.576+00",15669526,"stream-espbench-v1328162386","0"
"2021-08-02 04:49:04.576+00",15669529,"stream-espbench-v1328162386","2"
"2021-08-02 04:49:04.576+00",15669529,"stream-espbench-v1328162386","4"
"2021-08-02 04:49:04.576+00",15669528,"stream-espbench-v1328162386","1"
"2021-08-02 04:49:14.576+00",15688729,"stream-espbench-v1328162386","2"
"2021-08-02 04:49:14.576+00",15688728,"stream-espbench-v1328162386","3"
"2021-08-02 04:49:14.576+00",15688729,"stream-espbench-v1328162386","4"
"2021-08-02 04:49:14.576+00",15688727,"stream-espbench-v1328162386","0"
"2021-08-02 04:49:14.576+00",15688728,"stream-espbench-v1328162386","1"
"2021-08-02 04:49:24.576+00",15727129,"stream-espbench-v1328162386","4"
"2021-08-02 04:49:24.576+00",15727129,"stream-espbench-v1328162386","2"
"2021-08-02 04:49:24.576+00",15727127,"stream-espbench-v1328162386","0"
"2021-08-02 04:49:24.576+00",15727128,"stream-espbench-v1328162386","3"
"2021-08-02 04:49:24.576+00",15727129,"stream-espbench-v1328162386","1"
"2021-08-02 04:49:34.582+00",15765527,"stream-espbench-v1328162386","4"
"2021-08-02 04:49:34.582+00",15765527,"stream-espbench-v1328162386","1"
"2021-08-02 04:49:34.582+00",15765526,"stream-espbench-v1328162386","3"
"2021-08-02 04:49:34.582+00",15765527,"stream-espbench-v1328162386","2"
"2021-08-02 04:49:34.582+00",15765526,"stream-espbench-v1328162386","0"
"2021-08-02 04:49:44.576+00",15784726,"stream-espbench-v1328162386","3"
"2021-08-02 04:49:44.576+00",15784728,"stream-espbench-v1328162386","2"
"2021-08-02 04:49:44.576+00",15784726,"stream-espbench-v1328162386","0"
"2021-08-02 04:49:44.576+00",15784728,"stream-espbench-v1328162386","4"
"2021-08-02 04:49:44.576+00",15784728,"stream-espbench-v1328162386","1"
"2021-08-02 04:49:54.576+00",15823128,"stream-espbench-v1328162386","1"
"2021-08-02 04:49:54.576+00",15823127,"stream-espbench-v1328162386","3"
"2021-08-02 04:49:54.576+00",15823129,"stream-espbench-v1328162386","2"
"2021-08-02 04:49:54.576+00",15823127,"stream-espbench-v1328162386","0"
"2021-08-02 04:49:54.576+00",15823129,"stream-espbench-v1328162386","4"
"2021-08-02 04:50:04.576+00",15861526,"stream-espbench-v1328162386","0"
"2021-08-02 04:50:04.576+00",15861528,"stream-espbench-v1328162386","1"
"2021-08-02 04:50:04.576+00",15861526,"stream-espbench-v1328162386","3"
"2021-08-02 04:50:04.576+00",15861528,"stream-espbench-v1328162386","2"
"2021-08-02 04:50:04.576+00",15861528,"stream-espbench-v1328162386","4"
"2021-08-02 04:50:14.576+00",15880728,"stream-espbench-v1328162386","0"
"2021-08-02 04:50:14.576+00",15880729,"stream-espbench-v1328162386","4"
"2021-08-02 04:50:14.576+00",15880729,"stream-espbench-v1328162386","2"
"2021-08-02 04:50:14.576+00",15880729,"stream-espbench-v1328162386","1"
"2021-08-02 04:50:14.576+00",15880728,"stream-espbench-v1328162386","3"
"2021-08-02 04:50:24.576+00",15919110,"stream-espbench-v1328162386","1"
"2021-08-02 04:50:24.576+00",15919111,"stream-espbench-v1328162386","2"
"2021-08-02 04:50:24.576+00",15919108,"stream-espbench-v1328162386","0"
"2021-08-02 04:50:24.576+00",15919111,"stream-espbench-v1328162386","4"
"2021-08-02 04:50:24.576+00",15919110,"stream-espbench-v1328162386","3"
"2021-08-02 04:50:34.576+00",15957528,"stream-espbench-v1328162386","1"
"2021-08-02 04:50:34.576+00",15957529,"stream-espbench-v1328162386","4"
"2021-08-02 04:50:34.576+00",15957527,"stream-espbench-v1328162386","0"
"2021-08-02 04:50:34.576+00",15957529,"stream-espbench-v1328162386","2"
"2021-08-02 04:50:34.576+00",15957527,"stream-espbench-v1328162386","3"
"2021-08-02 04:50:44.576+00",15976727,"stream-espbench-v1328162386","0"
"2021-08-02 04:50:44.576+00",15976729,"stream-espbench-v1328162386","2"
"2021-08-02 04:50:44.576+00",15976729,"stream-espbench-v1328162386","4"
"2021-08-02 04:50:44.576+00",15976728,"stream-espbench-v1328162386","3"
"2021-08-02 04:50:44.576+00",15976729,"stream-espbench-v1328162386","1"
"2021-08-02 04:50:54.576+00",16015128,"stream-espbench-v1328162386","2"
"2021-08-02 04:50:54.576+00",16015129,"stream-espbench-v1328162386","4"
"2021-08-02 04:50:54.576+00",16015128,"stream-espbench-v1328162386","1"
"2021-08-02 04:50:54.576+00",16015127,"stream-espbench-v1328162386","3"
"2021-08-02 04:50:54.576+00",16015126,"stream-espbench-v1328162386","0"
"2021-08-02 04:51:04.576+00",16053528,"stream-espbench-v1328162386","3"
"2021-08-02 04:51:04.576+00",16053529,"stream-espbench-v1328162386","2"
"2021-08-02 04:51:04.576+00",16053528,"stream-espbench-v1328162386","0"
"2021-08-02 04:51:04.576+00",16053530,"stream-espbench-v1328162386","4"
"2021-08-02 04:51:04.576+00",16053529,"stream-espbench-v1328162386","1"
"2021-08-02 04:51:14.576+00",16072726,"stream-espbench-v1328162386","0"
"2021-08-02 04:51:14.576+00",16072727,"stream-espbench-v1328162386","2"
"2021-08-02 04:51:14.576+00",16072727,"stream-espbench-v1328162386","1"
"2021-08-02 04:51:14.576+00",16072726,"stream-espbench-v1328162386","3"
"2021-08-02 04:51:14.576+00",16072728,"stream-espbench-v1328162386","4"
"2021-08-02 04:51:24.576+00",16111129,"stream-espbench-v1328162386","1"
"2021-08-02 04:51:24.576+00",16111129,"stream-espbench-v1328162386","2"
"2021-08-02 04:51:24.576+00",16111128,"stream-espbench-v1328162386","0"
"2021-08-02 04:51:24.576+00",16111130,"stream-espbench-v1328162386","4"
"2021-08-02 04:51:24.576+00",16111128,"stream-espbench-v1328162386","3"
"2021-08-02 04:51:34.576+00",16149530,"stream-espbench-v1328162386","2"
"2021-08-02 04:51:34.576+00",16149528,"stream-espbench-v1328162386","0"
"2021-08-02 04:51:34.576+00",16149529,"stream-espbench-v1328162386","3"
"2021-08-02 04:51:34.576+00",16149531,"stream-espbench-v1328162386","4"
"2021-08-02 04:51:34.576+00",16149530,"stream-espbench-v1328162386","1"
"2021-08-02 04:51:44.58+00",16168728,"stream-espbench-v1328162386","1"
"2021-08-02 04:51:44.58+00",16168727,"stream-espbench-v1328162386","3"
"2021-08-02 04:51:44.58+00",16168729,"stream-espbench-v1328162386","4"
"2021-08-02 04:51:44.58+00",16168726,"stream-espbench-v1328162386","0"
"2021-08-02 04:51:44.58+00",16168728,"stream-espbench-v1328162386","2"
"2021-08-02 04:51:54.576+00",16207129,"stream-espbench-v1328162386","1"
"2021-08-02 04:51:54.576+00",16207128,"stream-espbench-v1328162386","3"
"2021-08-02 04:51:54.576+00",16207130,"stream-espbench-v1328162386","4"
"2021-08-02 04:51:54.576+00",16207128,"stream-espbench-v1328162386","0"
"2021-08-02 04:51:54.576+00",16207129,"stream-espbench-v1328162386","2"
"2021-08-02 04:52:04.576+00",16245525,"stream-espbench-v1328162386","1"
"2021-08-02 04:52:04.576+00",16245525,"stream-espbench-v1328162386","3"
"2021-08-02 04:52:04.576+00",16245526,"stream-espbench-v1328162386","4"
"2021-08-02 04:52:04.576+00",16245524,"stream-espbench-v1328162386","0"
"2021-08-02 04:52:04.576+00",16245526,"stream-espbench-v1328162386","2"
"2021-08-02 04:52:14.576+00",16264728,"stream-espbench-v1328162386","2"
"2021-08-02 04:52:14.576+00",16264729,"stream-espbench-v1328162386","4"
"2021-08-02 04:52:14.576+00",16264728,"stream-espbench-v1328162386","1"
"2021-08-02 04:52:14.576+00",16264727,"stream-espbench-v1328162386","3"
"2021-08-02 04:52:14.576+00",16264726,"stream-espbench-v1328162386","0"
"2021-08-02 04:52:24.58+00",16303128,"stream-espbench-v1328162386","3"
"2021-08-02 04:52:24.58+00",16303129,"stream-espbench-v1328162386","4"
"2021-08-02 04:52:24.58+00",16303128,"stream-espbench-v1328162386","0"
"2021-08-02 04:52:24.58+00",16303129,"stream-espbench-v1328162386","2"
"2021-08-02 04:52:24.58+00",16303129,"stream-espbench-v1328162386","1"
"2021-08-02 04:52:34.576+00",16341530,"stream-espbench-v1328162386","2"
"2021-08-02 04:52:34.576+00",16341528,"stream-espbench-v1328162386","3"
"2021-08-02 04:52:34.576+00",16341530,"stream-espbench-v1328162386","1"
"2021-08-02 04:52:34.576+00",16341530,"stream-espbench-v1328162386","4"
"2021-08-02 04:52:34.576+00",16341528,"stream-espbench-v1328162386","0"
"2021-08-02 04:52:44.576+00",16360728,"stream-espbench-v1328162386","3"
"2021-08-02 04:52:44.576+00",16360730,"stream-espbench-v1328162386","1"
"2021-08-02 04:52:44.576+00",16360729,"stream-espbench-v1328162386","2"
"2021-08-02 04:52:44.576+00",16360728,"stream-espbench-v1328162386","0"
"2021-08-02 04:52:44.576+00",16360730,"stream-espbench-v1328162386","4"
"2021-08-02 04:52:54.576+00",16399110,"stream-espbench-v1328162386","1"
"2021-08-02 04:52:54.576+00",16399110,"stream-espbench-v1328162386","3"
"2021-08-02 04:52:54.576+00",16399111,"stream-espbench-v1328162386","4"
"2021-08-02 04:52:54.576+00",16399108,"stream-espbench-v1328162386","0"
"2021-08-02 04:52:54.576+00",16399111,"stream-espbench-v1328162386","2"
"2021-08-02 04:53:04.576+00",nan,"stream-espbench-v1328162386","3"
"2021-08-02 04:53:04.576+00",nan,"stream-espbench-v1328162386","1"
"2021-08-02 04:53:04.576+00",nan,"stream-espbench-v1328162386","4"
"2021-08-02 04:53:04.576+00",nan,"stream-espbench-v1328162386","0"
"2021-08-02 04:53:04.576+00",nan,"stream-espbench-v1328162386","2"
"2021-08-02 05:07:04.576+00",19112729,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:07:04.576+00",19112731,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:07:04.576+00",19112730,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:07:04.576+00",19112730,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:07:04.576+00",19112731,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:07:14.576+00",19151128,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:07:14.576+00",19151128,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:07:14.576+00",19151128,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:07:14.576+00",19151126,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:07:14.576+00",19151126,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:07:24.576+00",19189525,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:07:24.576+00",19189527,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:07:24.576+00",19189526,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:07:24.576+00",19189525,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:07:24.576+00",19189526,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:07:34.576+00",19208729,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:07:34.576+00",19208729,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:07:34.576+00",19208727,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:07:34.576+00",19208728,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:07:34.576+00",19208729,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:07:44.576+00",19247130,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:07:44.576+00",19247131,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:07:44.576+00",19247130,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:07:44.576+00",19247128,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:07:44.576+00",19247129,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:07:54.579+00",19285529,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:07:54.579+00",19285528,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:07:54.579+00",19285526,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:07:54.579+00",19285526,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:07:54.579+00",19285528,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:08:04.576+00",19304730,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:08:04.576+00",19304730,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:08:04.576+00",19304728,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:08:04.576+00",19304728,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:08:04.576+00",19304730,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:08:14.576+00",19343129,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:08:14.576+00",19343130,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:08:14.576+00",19343131,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:08:14.576+00",19343130,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:08:14.576+00",19343129,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:08:24.576+00",19381529,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:08:24.576+00",19381527,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:08:24.576+00",19381529,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:08:24.576+00",19381529,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:08:24.576+00",19381528,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:08:34.576+00",19400728,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:08:34.576+00",19400729,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:08:34.576+00",19400728,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:08:34.576+00",19400729,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:08:34.576+00",19400730,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:08:44.576+00",19439128,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:08:44.576+00",19439126,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:08:44.576+00",19439127,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:08:44.576+00",19439127,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:08:44.576+00",19439126,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:08:54.576+00",19477528,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:08:54.576+00",19477526,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:08:54.576+00",19477529,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:08:54.576+00",19477529,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:08:54.576+00",19477527,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:09:04.576+00",19496729,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:09:04.576+00",19496728,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:09:04.576+00",19496728,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:09:04.576+00",19496729,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:09:04.576+00",19496729,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:09:14.576+00",19535129,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:09:14.576+00",19535128,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:09:14.576+00",19535128,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:09:14.576+00",19535130,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:09:14.576+00",19535129,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:09:24.576+00",19573529,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:09:24.576+00",19573529,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:09:24.576+00",19573531,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:09:24.576+00",19573530,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:09:24.576+00",19573531,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:09:34.58+00",19592727,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:09:34.58+00",19592728,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:09:34.58+00",19592725,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:09:34.58+00",19592727,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:09:34.58+00",19592726,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:09:44.576+00",19631129,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:09:44.576+00",19631127,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:09:44.576+00",19631128,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:09:44.576+00",19631129,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:09:44.576+00",19631126,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:09:54.576+00",19669530,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:09:54.576+00",19669529,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:09:54.576+00",19669528,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:09:54.576+00",19669528,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:09:54.576+00",19669530,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:10:04.576+00",19688729,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:10:04.576+00",19688731,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:10:04.576+00",19688729,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:10:04.576+00",19688730,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:10:04.576+00",19688731,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:10:14.576+00",19727127,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:10:14.576+00",19727126,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:10:14.576+00",19727128,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:10:14.576+00",19727126,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:10:14.576+00",19727128,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:10:24.576+00",19765528,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:10:24.576+00",19765528,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:10:24.576+00",19765528,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:10:24.576+00",19765526,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:10:24.576+00",19765526,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:10:34.578+00",19784729,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:10:34.578+00",19784729,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:10:34.578+00",19784729,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:10:34.578+00",19784728,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:10:34.578+00",19784727,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:10:44.576+00",19823129,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:10:44.576+00",19823129,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:10:44.576+00",19823127,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:10:44.576+00",19823129,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:10:44.576+00",19823128,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:10:54.576+00",19861528,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:10:54.576+00",19861528,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:10:54.576+00",19861529,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:10:54.576+00",19861529,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:10:54.576+00",19861530,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:11:04.576+00",19880731,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:11:04.576+00",19880729,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:11:04.576+00",19880730,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:11:04.576+00",19880731,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:11:04.576+00",19880728,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:11:14.576+00",19919127,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:11:14.576+00",19919129,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:11:14.576+00",19919129,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:11:14.576+00",19919127,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:11:14.576+00",19919128,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:11:24.576+00",19957529,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:11:24.576+00",19957529,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:11:24.576+00",19957529,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:11:24.576+00",19957527,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:11:24.576+00",19957528,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:11:34.58+00",19976728,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:11:34.58+00",19976728,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:11:34.58+00",19976729,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:11:34.58+00",19976730,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:11:34.58+00",19976729,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:11:44.584+00",20015128,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:11:44.584+00",20015126,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:11:44.584+00",20015127,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:11:44.584+00",20015128,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:11:44.584+00",20015126,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:11:54.576+00",nan,"stream-nexmark-v-1744749827","3"
"2021-08-02 05:11:54.576+00",nan,"stream-nexmark-v-1744749827","0"
"2021-08-02 05:11:54.576+00",nan,"stream-nexmark-v-1744749827","2"
"2021-08-02 05:11:54.576+00",nan,"stream-nexmark-v-1744749827","4"
"2021-08-02 05:11:54.576+00",nan,"stream-nexmark-v-1744749827","1"
"2021-08-02 05:20:04.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:20:04.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:20:04.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:20:04.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:20:04.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:20:14.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:20:14.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:20:14.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:20:14.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:20:14.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:20:24.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:20:24.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:20:24.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:20:24.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:20:24.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:20:34.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:20:34.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:20:34.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:20:34.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:20:34.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:20:44.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:20:44.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:20:44.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:20:44.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:20:44.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:20:54.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:20:54.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:20:54.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:20:54.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:20:54.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:21:04.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:21:04.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:21:04.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:21:04.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:21:04.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:21:14.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:21:14.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:21:14.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:21:14.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:21:14.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:21:24.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:21:24.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:21:24.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:21:24.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:21:24.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:21:34.576+00",21308865,"stream-espbench-v-338444294","4"
"2021-08-02 05:21:34.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:21:34.576+00",21308865,"stream-espbench-v-338444294","2"
"2021-08-02 05:21:34.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:21:34.576+00",21308864,"stream-espbench-v-338444294","3"
"2021-08-02 05:21:44.576+00",21308865,"stream-espbench-v-338444294","1"
"2021-08-02 05:21:44.576+00",21308864,"stream-espbench-v-338444294","0"
"2021-08-02 05:21:44.576+00",21308865,"stream-espbench-v-338444294","2"
