"time","bytesoutpersec_oneminuterate"
"2021-08-02 05:43:25.166+00",3120011.225268345
"2021-08-02 05:43:35.166+00",3108532.005975434
"2021-08-02 05:43:45.166+00",3114242.270819064
"2021-08-02 05:43:55.166+00",3135843.807230611
"2021-08-02 05:44:05.166+00",3137361.2114554164
"2021-08-02 05:44:15.17+00",3155413.567978115
"2021-08-02 05:44:25.166+00",3153926.65628866
"2021-08-02 05:44:35.166+00",3137240.798525919
"2021-08-02 05:44:45.166+00",3138543.739056726
"2021-08-02 05:44:55.166+00",3139646.6544046737
"2021-08-02 05:45:05.177+00",3140580.252090812
"2021-08-02 05:45:15.166+00",3158138.4270476573
"2021-08-02 05:45:25.166+00",3156233.1996939303
"2021-08-02 05:45:35.166+00",3154620.4595572385
"2021-08-02 05:45:45.182+00",3137828.0903134397
"2021-08-02 05:45:55.166+00",3139040.8708220404
"2021-08-02 05:46:05.166+00",3124640.253167783
"2021-08-02 05:46:15.166+00",3127877.607687408
"2021-08-02 05:46:25.166+00",3130617.969125263
"2021-08-02 05:46:35.166+00",3132937.635002002
"2021-08-02 05:46:45.169+00",3134901.1897745146
"2021-08-02 05:46:55.166+00",3151990.517196359
"2021-08-02 05:47:05.166+00",3100725.4016271457
"2021-08-02 05:47:15.166+00",3107634.1229047864
"2021-08-02 05:47:25.166+00",3113482.2292086724
"2021-08-02 05:47:35.166+00",3118432.5443201293
"2021-08-02 05:47:45.166+00",3122622.895594428
"2021-08-02 05:47:55.166+00",3126169.9513689936
"2021-08-02 05:48:05.166+00",3031246.4345686343
"2021-08-02 05:48:15.166+00",2791260.520879721
"2021-08-02 05:48:25.172+00",2845677.756856638
"2021-08-02 05:48:35.169+00",2891740.9526301585
"2021-08-02 05:48:45.166+00",2930732.606042503
"2021-08-02 05:48:55.166+00",2963738.3280793205
"2021-08-02 05:49:05.166+00",3008444.9701774353
"2021-08-02 05:49:15.166+00",3012752.522540457
"2021-08-02 05:49:25.166+00",3033166.6884718933
"2021-08-02 05:49:35.173+00",3050446.9068617383
"2021-08-02 05:49:45.166+00",3065074.2959308606
"2021-08-02 05:49:55.166+00",3092883.327651829
"2021-08-02 05:50:05.166+00",3100995.950599441
"2021-08-02 05:50:15.166+00",3107863.1376655223
"2021-08-02 05:50:25.166+00",3130443.9875954944
"2021-08-02 05:50:35.166+00",3132790.3628165843
"2021-08-02 05:50:45.166+00",3134776.5265609734
"2021-08-02 05:50:55.166+00",3136457.777873239
"2021-08-02 05:51:05.171+00",3137880.92638402
"2021-08-02 05:51:15.166+00",3139085.595590202
"2021-08-02 05:51:25.166+00",3140105.326057773
"2021-08-02 05:51:35.166+00",3157736.410840015
"2021-08-02 05:51:45.166+00",3155892.9003210505
"2021-08-02 05:51:55.166+00",3171100.303934233
"2021-08-02 05:52:05.166+00",3167205.1915986985
"2021-08-02 05:52:15.166+00",3163908.0501902727
"2021-08-02 05:52:25.166+00",3161117.0802436597
"2021-08-02 05:52:35.166+00",3158754.575189133
"2021-08-02 05:52:45.166+00",3141327.543644423
"2021-08-02 05:52:55.166+00",3142003.094113826
"2021-08-02 05:53:05.166+00",3159342.8368175444
"2021-08-02 05:53:15.166+00",3157252.7105534193
"2021-08-02 05:53:25.166+00",3172251.358445252
"2021-08-02 05:53:35.166+00",3168179.5382066285
"2021-08-02 05:53:45.166+00",3164732.816787595
"2021-08-02 05:53:55.166+00",3152787.8447293174
"2021-08-02 05:54:05.166+00",3139889.410328904
"2021-08-02 05:54:15.166+00",3140785.7405442824
"2021-08-02 05:54:25.166+00",3141544.4676910667
"2021-08-02 05:54:35.166+00",3142186.7163549988
"2021-08-02 05:54:45.166+00",3026695.74445799
"2021-08-02 05:54:55.166+00",2998687.7284379047
"2021-08-02 05:55:05.166+00",3021261.097299733
"2021-08-02 05:55:15.166+00",3024941.827319395
"2021-08-02 05:55:25.166+00",3043484.712206386
"2021-08-02 05:55:35.169+00",3059180.9253899744
"2021-08-02 05:55:45.166+00",3072467.4829998687
"2021-08-02 05:55:55.166+00",3068287.097012259
"2021-08-02 05:56:05.166+00",3081516.378247888
"2021-08-02 05:56:15.166+00",3091374.0356612485
"2021-08-02 05:56:25.166+00",3099718.362511891
"2021-08-02 05:56:35.166+00",3106781.6826974736
"2021-08-02 05:56:45.166+00",3112760.65415162
"2021-08-02 05:56:55.166+00",3101053.8426440693
"2021-08-02 05:57:05.166+00",3092484.9280322255
"2021-08-02 05:57:15.166+00",3100658.7126022433
"2021-08-02 05:57:25.166+00",3107577.671863956
"2021-08-02 05:57:35.166+00",3130202.3460113867
"2021-08-02 05:57:45.166+00",3132585.8176316638
"2021-08-02 05:57:55.166+00",3134603.3828000235
"2021-08-02 05:58:05.166+00",3136311.214843816
"2021-08-02 05:58:15.166+00",3120988.9618809405
"2021-08-02 05:58:25.168+00",3140214.0705319354
"2021-08-02 05:58:35.166+00",3141060.5594729474
"2021-08-02 05:58:45.18+00",3141777.0968918363
"2021-08-02 05:58:55.166+00",3157810.846913217
"2021-08-02 05:59:05.166+00",3155955.9090966894
"2021-08-02 05:59:15.166+00",3137617.8365570614
"2021-08-02 05:59:25.166+00",3138862.8948596767
"2021-08-02 05:59:35.166+00",3139916.8139592637
"2021-08-02 05:59:45.166+00",3140808.937216577
"2021-08-02 05:59:55.166+00",3141564.103250243
"2021-08-02 06:00:05.166+00",3142203.337496999
"2021-08-02 06:00:15.166+00",3127317.2234137114
"2021-08-02 06:00:25.166+00",3130143.614078663
"2021-08-02 06:00:35.171+00",3148217.481532635
"2021-08-02 06:00:45.166+00",3142583.2591998484
"2021-08-02 06:00:55.173+00",3126298.1328060254
"2021-08-02 06:01:05.166+00",3129280.972503249
"2021-08-02 06:01:15.166+00",3098270.0886409697
"2021-08-02 06:01:25.173+00",2860740.65860636
"2021-08-02 06:01:35.166+00",2467846.3297350975
"2021-08-02 06:01:45.166+00",2088986.8179591363
"2021-08-02 06:01:55.166+00",1768289.164939805
"2021-08-02 06:02:05.166+00",1496824.46244363
"2021-08-02 06:02:15.166+00",1267034.55282775
"2021-08-02 06:02:25.188+00",1072521.5937736419
"2021-08-02 06:02:35.166+00",907869.9286799429
"2021-08-02 06:02:45.166+00",768495.3032053169
"2021-08-02 06:02:55.166+00",650517.2298275722
"2021-08-02 06:03:05.166+00",550650.9467755074
"2021-08-02 06:03:15.166+00",466115.9632391813
"2021-08-02 06:03:25.166+00",394558.6445617523
"2021-08-02 06:03:35.166+00",333986.6820191348
"2021-08-02 06:03:45.166+00",282713.6226860503
"2021-08-02 06:03:55.166+00",239311.91498136215
"2021-08-02 06:04:05.166+00",202573.16258029945
"2021-08-02 06:04:15.166+00",171474.48007751873
"2021-08-02 06:04:25.166+00",145150.01367073928
"2021-08-02 06:04:35.166+00",122866.83393990363
"2021-08-02 06:04:45.166+00",104004.52952529829
"2021-08-02 06:04:55.166+00",88037.9335490113
"2021-08-02 06:05:05.166+00",74522.50184637235
"2021-08-02 06:05:15.166+00",63081.93590608125
"2021-08-02 06:05:25.166+00",53397.70591521882
"2021-08-02 06:05:35.166+00",45200.182208316175
"2021-08-02 06:05:45.166+00",38261.12820106553
"2021-08-02 06:05:55.166+00",32387.345795898866
"2021-08-02 06:06:05.166+00",27415.296333941253
"2021-08-02 06:06:15.166+00",23206.54732914192
"2021-08-02 06:06:25.172+00",19643.91821192773
"2021-08-02 06:06:35.166+00",16628.217771642732
"2021-08-02 06:06:45.166+00",14075.482461196907
"2021-08-02 06:06:55.168+00",11914.638672421544
"2021-08-02 06:07:05.166+00",10085.523894879805
"2021-08-02 06:07:15.166+00",8537.211662963364
"2021-08-02 06:07:25.166+00",7226.593654221497
"2021-08-02 06:07:35.166+00",6117.179461508979
"2021-08-02 06:07:45.166+00",5178.08062204356
"2021-08-02 06:07:55.166+00",4383.150616570096
"2021-08-02 06:08:05.166+00",3710.2568943696137
"2021-08-02 06:08:15.169+00",3140.664655733284
"2021-08-02 06:08:25.166+00",2658.5152350880967
"2021-08-02 06:08:35.166+00",2250.384561845349
"2021-08-02 06:08:45.166+00",1904.90940557806
"2021-08-02 06:08:55.166+00",1612.4709993940705
"2021-08-02 06:09:05.172+00",1364.9272329031853
"2021-08-02 06:09:15.166+00",1155.3859584580612
"2021-08-02 06:09:25.166+00",978.0130990299753
"2021-08-02 06:09:35.166+00",827.8702150325083
"2021-08-02 06:09:45.166+00",700.7770076062814
"2021-08-02 06:09:55.166+00",593.1949301622482
"2021-08-02 06:10:05.176+00",502.12866768010724
"2021-08-02 06:10:15.166+00",425.0427407348831
"2021-08-02 06:10:25.166+00",359.790912329498
"2021-08-02 06:10:35.166+00",304.5564320686412
"2021-08-02 06:10:45.166+00",257.80145394399455
"2021-08-02 06:10:55.166+00",218.22421941382072
"2021-08-02 06:11:05.166+00",184.7228136623188
"2021-08-02 06:11:15.166+00",156.3644859355271
"2021-08-02 06:11:25.166+00",132.35967976633916
"2021-08-02 06:11:35.166+00",112.04005003458009
"2021-08-02 06:11:45.166+00",94.83985481010207
"2021-08-02 06:11:55.166+00",195282.48708290688
"2021-08-02 06:12:05.166+00",467499.19590685377
"2021-08-02 06:12:15.166+00",705776.1847877704
"2021-08-02 06:12:25.166+00",924276.2006735788
"2021-08-02 06:12:35.166+00",1090464.2915359652
"2021-08-02 06:12:45.166+00",1233084.7255950859
"2021-08-02 06:12:55.166+00",1362105.322239622
"2021-08-02 06:13:05.166+00",1456345.851338164
"2021-08-02 06:13:15.166+00",1545877.8179232962
"2021-08-02 06:13:25.166+00",1625506.5347925571
"2021-08-02 06:13:35.166+00",1682000.6938812735
"2021-08-02 06:13:45.166+00",1744145.0101929333
"2021-08-02 06:13:55.166+00",1798429.1248689322
"2021-08-02 06:14:05.166+00",1836354.2343045108
"2021-08-02 06:14:15.166+00",1860225.930400456
"2021-08-02 06:14:25.166+00",1883610.168975002
"2021-08-02 06:14:35.173+00",1924762.7670383824
"2021-08-02 06:14:45.166+00",1943581.5671466375
"2021-08-02 06:14:55.166+00",1944522.027665485
"2021-08-02 06:15:05.166+00",1969156.2420432358
"2021-08-02 06:15:15.166+00",1980152.0894026791
"2021-08-02 06:15:25.166+00",1988544.1506994455
"2021-08-02 06:15:35.166+00",1999264.9642208023
"2021-08-02 06:15:45.166+00",2007898.2878041335
"2021-08-02 06:15:55.166+00",2010773.4989161363
"2021-08-02 06:16:05.166+00",2018630.145999407
"2021-08-02 06:16:15.166+00",2023561.9329020595
"2021-08-02 06:16:25.175+00",2028437.4090432383
"2021-08-02 06:16:35.166+00",2025506.6704521962
"2021-08-02 06:16:45.166+00",2025500.1466386144
"2021-08-02 06:16:55.166+00",1855879.0863729524
"2021-08-02 06:17:05.166+00",1570967.7302213938
"2021-08-02 06:17:15.166+00",1329795.4740252984
"2021-08-02 06:17:25.166+00",1125647.5666046664
"2021-08-02 06:17:35.166+00",952840.0937984406
"2021-08-02 06:17:45.166+00",806561.7261434386
"2021-08-02 06:17:55.166+00",682739.761176649
"2021-08-02 06:18:05.166+00",577926.7306922158
"2021-08-02 06:18:15.166+00",489204.41585674026
"2021-08-02 06:18:25.166+00",414102.59775851876
"2021-08-02 06:18:35.166+00",350530.2812323151
"2021-08-02 06:18:45.166+00",296717.4770839222
"2021-08-02 06:18:55.166+00",251165.92180718973
"2021-08-02 06:19:05.166+00",212607.36272509108
"2021-08-02 06:19:15.166+00",179968.24712397959
"2021-08-02 06:19:25.166+00",152339.83225104655
"2021-08-02 06:19:35.166+00",128952.8839734127
"2021-08-02 06:19:45.166+00",109156.2596554336
"2021-08-02 06:19:55.166+00",92398.7789557392
"2021-08-02 06:20:05.166+00",78213.87778824069
"2021-08-02 06:20:15.166+00",66206.61818057367
"2021-08-02 06:20:25.166+00",56042.6923566663
"2021-08-02 06:20:35.166+00",47439.114893584934
"2021-08-02 06:20:45.166+00",40156.343802405805
"2021-08-02 06:20:55.166+00",33991.61116716099
"2021-08-02 06:21:05.166+00",28773.277652589495
"2021-08-02 06:21:15.166+00",24356.053698120515
"2021-08-02 06:21:25.166+00",20616.954345913477
"2021-08-02 06:21:35.166+00",17451.875076719884
"2021-08-02 06:21:45.166+00",14772.693317517367
"2021-08-02 06:21:55.166+00",12504.81492069215
"2021-08-02 06:22:05.166+00",10585.09730350538
"2021-08-02 06:22:15.166+00",8960.091423606224
"2021-08-02 06:22:25.166+00",7584.553643431794
"2021-08-02 06:22:35.166+00",6420.186050617537
"2021-08-02 06:22:45.166+00",5434.570162245393
"2021-08-02 06:22:55.166+00",4600.264324976545
"2021-08-02 06:23:05.175+00",3894.0396807589027
"2021-08-02 06:23:15.166+00",3296.233425761293
"2021-08-02 06:23:25.166+00",2790.2013558805174
"2021-08-02 06:23:35.166+00",2361.8544565178704
"2021-08-02 06:23:45.169+00",1999.266634293831
"2021-08-02 06:23:55.166+00",1692.3426691132947
"2021-08-02 06:24:05.184+00",1432.5371416570074
"2021-08-02 06:24:15.172+00",1212.6165106396936
"2021-08-02 06:24:25.166+00",1026.4577155571258
"2021-08-02 06:24:35.166+00",868.8776975920754
"2021-08-02 06:24:45.166+00",735.4890921767254
"2021-08-02 06:24:55.166+00",622.5780753839865
"2021-08-02 06:25:05.166+00",527.0009631301157
"2021-08-02 06:25:15.166+00",446.0966842893953
"2021-08-02 06:25:25.166+00",377.612690785271
"2021-08-02 06:25:35.166+00",319.6422418365023
"2021-08-02 06:25:45.166+00",270.57131621766524
"2021-08-02 06:25:55.166+00",229.0336744578531
"2021-08-02 06:26:05.166+00",193.87281981311887
"2021-08-02 06:26:15.166+00",25070.221532619955
"2021-08-02 06:26:25.166+00",60364.19803383939
"2021-08-02 06:26:35.166+00",90216.94752910148
"2021-08-02 06:26:45.166+00",115534.20255372766
"2021-08-02 06:26:55.166+00",137021.5105514469
"2021-08-02 06:27:05.166+00",155119.08456390252
"2021-08-02 06:27:15.166+00",170442.29263064
"2021-08-02 06:27:25.166+00",183452.18794999662
"2021-08-02 06:27:35.166+00",194501.6702654586
"2021-08-02 06:27:45.166+00",203744.668087644
"2021-08-02 06:27:55.174+00",211617.98051729496
"2021-08-02 06:28:05.166+00",218340.6694983978
"2021-08-02 06:28:15.166+00",223989.8736614511
"2021-08-02 06:28:25.166+00",228717.10365005364
"2021-08-02 06:28:35.166+00",232751.6726993998
"2021-08-02 06:28:45.166+00",236241.75957624684
"2021-08-02 06:28:55.182+00",239188.18714156956
"2021-08-02 06:29:05.166+00",241450.040112941
"2021-08-02 06:29:15.166+00",243395.88345862937
"2021-08-02 06:29:25.166+00",245224.48319799593
"2021-08-02 06:29:35.169+00",246697.07689433388
"2021-08-02 06:29:45.166+00",247947.08658299135
"2021-08-02 06:29:55.173+00",249024.7250242097
"2021-08-02 06:30:05.166+00",249998.24163006712
"2021-08-02 06:30:15.166+00",250753.07100818315
"2021-08-02 06:30:25.166+00",251377.7466692934
"2021-08-02 06:30:35.166+00",251936.2450487079
"2021-08-02 06:30:45.166+00",252413.3956131504
"2021-08-02 06:30:55.166+00",252698.23210927736
"2021-08-02 06:31:05.166+00",253059.25596026343
"2021-08-02 06:31:15.172+00",221646.39951523763
"2021-08-02 06:31:25.166+00",187619.62657745255
"2021-08-02 06:31:35.166+00",158816.58512861497
"2021-08-02 06:31:45.166+00",134435.33692090705
"2021-08-02 06:31:55.166+00",113797.05588306027
"2021-08-02 06:32:05.166+00",96327.12815136647
"2021-08-02 06:32:15.166+00",81539.15359132794
"2021-08-02 06:32:25.166+00",69021.40337810799
"2021-08-02 06:32:35.166+00",58425.356585871705
"2021-08-02 06:32:45.166+00",49455.996620157886
"2021-08-02 06:32:55.166+00",41863.59732521563
"2021-08-02 06:33:05.166+00",35436.77007397463
"2021-08-02 06:33:15.166+00",29996.578256770143
"2021-08-02 06:33:25.166+00",25391.55530360708
"2021-08-02 06:33:35.166+00",21493.487531052742
"2021-08-02 06:33:45.166+00",18193.844399200432
"2021-08-02 06:33:55.166+00",15400.756789426623
"2021-08-02 06:34:05.166+00",13036.459171734685
"2021-08-02 06:34:15.166+00",11035.124446156042
"2021-08-02 06:34:25.166+00",9341.03117556475
"2021-08-02 06:34:35.166+00",7907.012181749053
"2021-08-02 06:34:45.166+00",6693.141310338036
"2021-08-02 06:34:55.166+00",5665.621801311567
