"time","memory_used_bytes","executor"
"2021-08-02 05:02:11.281+00",34897,"0"
"2021-08-02 05:02:11.281+00",34900,"2"
"2021-08-02 05:02:11.281+00",28157,"1"
"2021-08-02 05:02:11.281+00",0,"3"
"2021-08-02 05:02:11.281+00",28157,"5"
"2021-08-02 05:02:11.281+00",34901,"4"
"2021-08-02 05:02:41.281+00",34900,"2"
"2021-08-02 05:02:41.281+00",34897,"0"
"2021-08-02 05:02:41.281+00",28157,"1"
"2021-08-02 05:02:41.281+00",0,"3"
"2021-08-02 05:02:41.281+00",28157,"5"
"2021-08-02 05:02:41.281+00",34901,"4"
"2021-08-02 05:03:11.281+00",28157,"5"
"2021-08-02 05:03:11.281+00",28157,"1"
"2021-08-02 05:03:11.281+00",34901,"4"
"2021-08-02 05:03:11.281+00",34900,"2"
"2021-08-02 05:03:11.281+00",34897,"0"
"2021-08-02 05:03:11.281+00",0,"3"
"2021-08-02 05:03:41.286+00",0,"3"
"2021-08-02 05:03:41.286+00",34897,"0"
"2021-08-02 05:03:41.286+00",28157,"5"
"2021-08-02 05:03:41.286+00",34901,"4"
"2021-08-02 05:03:41.286+00",34900,"2"
"2021-08-02 05:03:41.286+00",28157,"1"
"2021-08-02 05:04:11.281+00",28157,"1"
"2021-08-02 05:04:11.281+00",34901,"4"
"2021-08-02 05:04:11.281+00",34900,"2"
"2021-08-02 05:04:11.281+00",34897,"0"
"2021-08-02 05:04:11.281+00",28157,"5"
"2021-08-02 05:04:11.281+00",0,"3"
"2021-08-02 05:04:41.281+00",28157,"1"
"2021-08-02 05:04:41.281+00",34897,"0"
"2021-08-02 05:04:41.281+00",34900,"2"
"2021-08-02 05:04:41.281+00",34901,"4"
"2021-08-02 05:04:41.281+00",28157,"5"
"2021-08-02 05:04:41.281+00",0,"3"
"2021-08-02 05:05:11.281+00",28157,"5"
"2021-08-02 05:05:11.281+00",28157,"1"
"2021-08-02 05:05:11.281+00",0,"3"
"2021-08-02 05:05:11.281+00",34897,"0"
"2021-08-02 05:05:11.281+00",34900,"2"
"2021-08-02 05:05:11.281+00",34901,"4"
"2021-08-02 05:05:41.286+00",28157,"1"
"2021-08-02 05:05:41.286+00",34901,"4"
"2021-08-02 05:05:41.286+00",34900,"2"
"2021-08-02 05:05:41.286+00",34897,"0"
"2021-08-02 05:05:41.286+00",28157,"5"
"2021-08-02 05:05:41.286+00",0,"3"
"2021-08-02 05:06:11.281+00",34897,"0"
"2021-08-02 05:06:11.281+00",28157,"5"
"2021-08-02 05:06:11.281+00",0,"3"
"2021-08-02 05:06:11.281+00",28157,"1"
"2021-08-02 05:06:11.281+00",34901,"4"
"2021-08-02 05:06:11.281+00",34900,"2"
"2021-08-02 05:06:41.281+00",18770,"5"
"2021-08-02 05:06:41.281+00",0,"3"
"2021-08-02 05:06:41.281+00",18770,"1"
"2021-08-02 05:06:41.281+00",28157,"4"
"2021-08-02 05:06:41.281+00",28157,"2"
"2021-08-02 05:06:41.281+00",25510,"0"
"2021-08-02 05:07:11.281+00",7124,"3"
"2021-08-02 05:07:11.281+00",38699,"1"
"2021-08-02 05:07:11.281+00",42499,"4"
"2021-08-02 05:07:11.281+00",47964,"5"
"2021-08-02 05:07:11.281+00",42499,"0"
"2021-08-02 05:07:11.281+00",42499,"2"
"2021-08-02 05:07:41.281+00",40761,"1"
"2021-08-02 05:07:41.281+00",54786,"0"
"2021-08-02 05:07:41.281+00",54786,"4"
"2021-08-02 05:07:41.281+00",50711,"2"
"2021-08-02 05:07:41.281+00",33147,"3"
"2021-08-02 05:07:41.281+00",66817,"5"
"2021-08-02 05:08:11.281+00",35569,"1"
"2021-08-02 05:08:11.281+00",45538,"2"
"2021-08-02 05:08:11.281+00",49612,"0"
"2021-08-02 05:08:11.281+00",61643,"5"
"2021-08-02 05:08:11.281+00",27969,"3"
"2021-08-02 05:08:11.281+00",49612,"4"
"2021-08-02 05:08:41.281+00",94027,"4"
"2021-08-02 05:08:41.281+00",106058,"5"
"2021-08-02 05:08:41.281+00",33137,"3"
"2021-08-02 05:08:41.281+00",7795,"2"
"2021-08-02 05:08:41.281+00",94027,"0"
"2021-08-02 05:08:41.281+00",59723,"1"
"2021-08-02 05:09:11.281+00",48369,"1"
"2021-08-02 05:09:11.281+00",68824,"2"
"2021-08-02 05:09:11.281+00",72716,"0"
"2021-08-02 05:09:11.281+00",84747,"5"
"2021-08-02 05:09:11.281+00",72716,"4"
"2021-08-02 05:09:11.281+00",33131,"3"
"2021-08-02 05:09:41.281+00",29808,"5"
"2021-08-02 05:09:41.281+00",7817,"1"
"2021-08-02 05:09:41.281+00",192,"3"
"2021-08-02 05:09:41.281+00",17777,"0"
"2021-08-02 05:09:41.281+00",17777,"4"
"2021-08-02 05:09:41.281+00",17777,"2"
"2021-08-02 05:10:11.281+00",155948,"5"
"2021-08-02 05:10:11.281+00",143917,"4"
"2021-08-02 05:10:11.281+00",143917,"0"
"2021-08-02 05:10:11.281+00",146403,"2"
"2021-08-02 05:10:11.281+00",100324,"1"
"2021-08-02 05:10:11.281+00",66106,"3"
"2021-08-02 05:10:41.281+00",88565,"5"
"2021-08-02 05:10:41.281+00",76534,"4"
"2021-08-02 05:10:41.281+00",76534,"0"
"2021-08-02 05:10:41.281+00",77784,"2"
"2021-08-02 05:10:41.281+00",33146,"3"
"2021-08-02 05:10:41.281+00",52161,"1"
"2021-08-02 05:11:11.281+00",131070,"0"
"2021-08-02 05:11:11.281+00",131070,"4"
"2021-08-02 05:11:11.281+00",92717,"1"
"2021-08-02 05:11:11.281+00",66097,"3"
"2021-08-02 05:11:11.281+00",143101,"5"
"2021-08-02 05:11:11.281+00",128233,"2"
"2021-08-02 05:11:41.281+00",29806,"5"
"2021-08-02 05:11:41.281+00",17775,"0"
"2021-08-02 05:11:41.281+00",17775,"2"
"2021-08-02 05:11:41.281+00",17775,"4"
"2021-08-02 05:11:41.281+00",7819,"1"
"2021-08-02 05:11:41.281+00",192,"3"
"2021-08-02 05:12:11.281+00",42219,"4"
"2021-08-02 05:12:11.281+00",42323,"2"
"2021-08-02 05:12:11.281+00",42219,"0"
"2021-08-02 05:12:11.281+00",54242,"5"
"2021-08-02 05:12:11.281+00",33214,"3"
"2021-08-02 05:12:11.281+00",37022,"1"
"2021-08-02 05:12:41.281+00",42219,"4"
"2021-08-02 05:12:41.281+00",42219,"0"
"2021-08-02 05:12:41.281+00",54242,"5"
"2021-08-02 05:12:41.281+00",37022,"1"
"2021-08-02 05:12:41.281+00",33214,"3"
"2021-08-02 05:12:41.281+00",42323,"2"
"2021-08-02 05:13:11.281+00",42323,"2"
"2021-08-02 05:13:11.281+00",54242,"5"
"2021-08-02 05:13:11.281+00",33214,"3"
"2021-08-02 05:13:11.281+00",37022,"1"
"2021-08-02 05:13:11.281+00",42219,"4"
"2021-08-02 05:13:11.281+00",42219,"0"
"2021-08-02 05:13:41.284+00",264,"1"
"2021-08-02 05:13:41.284+00",264,"4"
"2021-08-02 05:13:41.284+00",264,"2"
"2021-08-02 05:13:41.284+00",264,"0"
"2021-08-02 05:13:41.284+00",12287,"5"
"2021-08-02 05:13:41.284+00",264,"3"
"2021-08-02 05:14:11.281+00",264,"1"
"2021-08-02 05:14:11.281+00",264,"0"
"2021-08-02 05:14:11.281+00",264,"2"
"2021-08-02 05:14:11.281+00",264,"4"
"2021-08-02 05:14:11.281+00",264,"3"
"2021-08-02 05:14:11.281+00",12287,"5"
"2021-08-02 05:14:41.281+00",264,"4"
"2021-08-02 05:14:41.281+00",12287,"5"
"2021-08-02 05:14:41.281+00",264,"3"
"2021-08-02 05:14:41.281+00",264,"1"
"2021-08-02 05:14:41.281+00",264,"0"
"2021-08-02 05:14:41.281+00",264,"2"
"2021-08-02 05:15:11.281+00",264,"1"
"2021-08-02 05:15:11.281+00",264,"0"
"2021-08-02 05:15:11.281+00",264,"2"
"2021-08-02 05:15:11.281+00",264,"4"
"2021-08-02 05:15:11.281+00",12287,"5"
"2021-08-02 05:15:11.281+00",264,"3"
"2021-08-02 05:15:41.281+00",264,"0"
"2021-08-02 05:15:41.281+00",12287,"5"
"2021-08-02 05:15:41.281+00",264,"3"
"2021-08-02 05:15:41.281+00",264,"1"
"2021-08-02 05:15:41.281+00",264,"4"
"2021-08-02 05:15:41.281+00",264,"2"
"2021-08-02 05:16:11.281+00",264,"4"
"2021-08-02 05:16:11.281+00",12287,"5"
"2021-08-02 05:16:11.281+00",264,"3"
"2021-08-02 05:16:11.281+00",264,"0"
"2021-08-02 05:16:11.281+00",264,"1"
"2021-08-02 05:16:11.281+00",264,"2"
"2021-08-02 05:16:41.281+00",264,"0"
"2021-08-02 05:16:41.281+00",264,"3"
"2021-08-02 05:16:41.281+00",264,"1"
"2021-08-02 05:16:41.281+00",264,"4"
"2021-08-02 05:16:41.281+00",12287,"5"
"2021-08-02 05:16:41.281+00",264,"2"
"2021-08-02 05:17:11.281+00",12287,"5"
"2021-08-02 05:17:11.281+00",264,"4"
"2021-08-02 05:17:11.281+00",264,"2"
"2021-08-02 05:17:11.281+00",264,"0"
"2021-08-02 05:17:11.281+00",264,"1"
"2021-08-02 05:17:11.281+00",264,"3"
"2021-08-02 05:17:41.281+00",264,"4"
"2021-08-02 05:17:41.281+00",264,"0"
"2021-08-02 05:17:41.281+00",264,"2"
"2021-08-02 05:17:41.281+00",264,"1"
"2021-08-02 05:17:41.281+00",264,"3"
"2021-08-02 05:17:41.281+00",12287,"5"
"2021-08-02 05:18:11.281+00",264,"3"
"2021-08-02 05:18:11.281+00",264,"1"
"2021-08-02 05:18:11.281+00",264,"4"
"2021-08-02 05:18:11.281+00",264,"2"
"2021-08-02 05:18:11.281+00",264,"0"
"2021-08-02 05:18:11.281+00",12287,"5"
"2021-08-02 05:18:41.281+00",264,"2"
"2021-08-02 05:18:41.281+00",264,"1"
"2021-08-02 05:18:41.281+00",264,"3"
"2021-08-02 05:18:41.281+00",12287,"5"
"2021-08-02 05:18:41.281+00",264,"0"
"2021-08-02 05:18:41.281+00",264,"4"
"2021-08-02 05:19:11.281+00",264,"4"
"2021-08-02 05:19:11.281+00",264,"2"
"2021-08-02 05:19:11.281+00",264,"0"
"2021-08-02 05:19:11.281+00",12287,"5"
"2021-08-02 05:19:11.281+00",264,"3"
"2021-08-02 05:19:11.281+00",264,"1"
"2021-08-02 05:19:41.281+00",264,"1"
"2021-08-02 05:19:41.281+00",12287,"5"
"2021-08-02 05:19:41.281+00",264,"4"
"2021-08-02 05:19:41.281+00",264,"3"
"2021-08-02 05:19:41.281+00",264,"0"
"2021-08-02 05:19:41.281+00",264,"2"
"2021-08-02 05:20:11.281+00",10080,"4"
"2021-08-02 05:20:11.281+00",10080,"1"
"2021-08-02 05:20:11.281+00",264,"3"
"2021-08-02 05:20:11.281+00",10080,"0"
"2021-08-02 05:20:11.281+00",10080,"2"
"2021-08-02 05:20:11.281+00",22103,"5"
"2021-08-02 05:20:41.281+00",22103,"5"
"2021-08-02 05:20:41.281+00",264,"3"
"2021-08-02 05:20:41.281+00",10080,"1"
"2021-08-02 05:20:41.281+00",10080,"4"
"2021-08-02 05:20:41.281+00",10080,"2"
"2021-08-02 05:20:41.281+00",10080,"0"
"2021-08-02 05:21:11.281+00",264,"3"
"2021-08-02 05:21:11.281+00",10080,"0"
"2021-08-02 05:21:11.281+00",10080,"2"
"2021-08-02 05:21:11.281+00",10080,"4"
"2021-08-02 05:21:11.281+00",10080,"1"
"2021-08-02 05:21:11.281+00",22103,"5"
"2021-08-02 05:21:41.281+00",10080,"0"
"2021-08-02 05:21:41.281+00",10080,"1"
"2021-08-02 05:21:41.281+00",264,"3"
"2021-08-02 05:21:41.281+00",22103,"5"
"2021-08-02 05:21:41.281+00",10080,"4"
"2021-08-02 05:21:41.281+00",10080,"2"
"2021-08-02 05:22:11.281+00",29064,"4"
"2021-08-02 05:22:11.281+00",29064,"2"
"2021-08-02 05:22:11.281+00",29064,"0"
"2021-08-02 05:22:11.281+00",41087,"5"
"2021-08-02 05:22:11.281+00",264,"3"
"2021-08-02 05:22:11.281+00",29064,"1"
"2021-08-02 05:22:41.281+00",29064,"2"
"2021-08-02 05:22:41.281+00",41087,"5"
"2021-08-02 05:22:41.281+00",264,"3"
"2021-08-02 05:22:41.281+00",29064,"1"
"2021-08-02 05:22:41.281+00",29064,"4"
"2021-08-02 05:22:41.281+00",29064,"0"
"2021-08-02 05:23:11.281+00",29064,"2"
"2021-08-02 05:23:11.281+00",29064,"1"
"2021-08-02 05:23:11.281+00",264,"3"
"2021-08-02 05:23:11.281+00",41087,"5"
"2021-08-02 05:23:11.281+00",29064,"4"
"2021-08-02 05:23:11.281+00",29064,"0"
"2021-08-02 05:23:41.281+00",19248,"0"
"2021-08-02 05:23:41.281+00",31271,"5"
"2021-08-02 05:23:41.281+00",264,"3"
"2021-08-02 05:23:41.281+00",19248,"1"
"2021-08-02 05:23:41.281+00",19248,"4"
"2021-08-02 05:23:41.281+00",19248,"2"
"2021-08-02 05:24:11.286+00",19248,"1"
"2021-08-02 05:24:11.286+00",31271,"5"
"2021-08-02 05:24:11.286+00",19248,"4"
"2021-08-02 05:24:11.286+00",19248,"2"
"2021-08-02 05:24:11.286+00",19248,"0"
"2021-08-02 05:24:11.286+00",264,"3"
"2021-08-02 05:24:41.281+00",33201,"5"
"2021-08-02 05:24:41.281+00",21178,"1"
"2021-08-02 05:24:41.281+00",21178,"3"
"2021-08-02 05:24:41.281+00",21178,"0"
"2021-08-02 05:24:41.281+00",21178,"2"
"2021-08-02 05:24:41.281+00",21178,"4"
"2021-08-02 05:25:11.281+00",33201,"5"
"2021-08-02 05:25:11.281+00",21178,"0"
"2021-08-02 05:25:11.281+00",21178,"2"
"2021-08-02 05:25:11.281+00",21178,"4"
"2021-08-02 05:25:11.281+00",21178,"1"
"2021-08-02 05:25:11.281+00",21178,"3"
"2021-08-02 05:25:41.281+00",21178,"0"
"2021-08-02 05:25:41.281+00",21178,"4"
"2021-08-02 05:25:41.281+00",33201,"5"
"2021-08-02 05:25:41.281+00",21178,"3"
"2021-08-02 05:25:41.281+00",21178,"1"
"2021-08-02 05:25:41.281+00",21178,"2"
"2021-08-02 05:26:11.281+00",21178,"2"
"2021-08-02 05:26:11.281+00",21178,"1"
"2021-08-02 05:26:11.281+00",21178,"3"
"2021-08-02 05:26:11.281+00",33201,"5"
"2021-08-02 05:26:11.281+00",21178,"0"
"2021-08-02 05:26:11.281+00",21178,"4"
"2021-08-02 05:26:41.281+00",33201,"5"
"2021-08-02 05:26:41.281+00",21178,"0"
"2021-08-02 05:26:41.281+00",21178,"2"
"2021-08-02 05:26:41.281+00",21178,"4"
"2021-08-02 05:26:41.281+00",21178,"1"
"2021-08-02 05:26:41.281+00",21178,"3"
"2021-08-02 05:27:11.281+00",21178,"3"
"2021-08-02 05:27:11.281+00",33201,"5"
"2021-08-02 05:27:11.281+00",21178,"1"
"2021-08-02 05:27:11.281+00",21178,"4"
"2021-08-02 05:27:11.281+00",21178,"0"
"2021-08-02 05:27:11.281+00",21178,"2"
"2021-08-02 05:27:41.281+00",21178,"2"
"2021-08-02 05:27:41.281+00",21178,"0"
"2021-08-02 05:27:41.281+00",33201,"5"
"2021-08-02 05:27:41.281+00",21178,"3"
"2021-08-02 05:27:41.281+00",21178,"1"
"2021-08-02 05:27:41.281+00",21178,"4"
"2021-08-02 05:28:11.281+00",21178,"3"
"2021-08-02 05:28:11.281+00",21178,"4"
"2021-08-02 05:28:11.281+00",21178,"2"
"2021-08-02 05:28:11.281+00",21178,"0"
"2021-08-02 05:28:11.281+00",33201,"5"
"2021-08-02 05:28:11.281+00",21178,"1"
"2021-08-02 05:28:41.281+00",264,"4"
"2021-08-02 05:28:41.281+00",264,"2"
"2021-08-02 05:28:41.281+00",264,"0"
"2021-08-02 05:28:41.281+00",264,"1"
"2021-08-02 05:28:41.281+00",264,"3"
"2021-08-02 05:28:41.281+00",12287,"5"
"2021-08-02 05:29:11.281+00",12287,"5"
"2021-08-02 05:29:11.281+00",264,"4"
"2021-08-02 05:29:11.281+00",264,"2"
"2021-08-02 05:29:11.281+00",264,"0"
"2021-08-02 05:29:11.281+00",264,"1"
"2021-08-02 05:29:11.281+00",264,"3"
"2021-08-02 05:29:41.281+00",12287,"5"
"2021-08-02 05:29:41.281+00",264,"4"
"2021-08-02 05:29:41.281+00",264,"2"
"2021-08-02 05:29:41.281+00",264,"0"
"2021-08-02 05:29:41.281+00",264,"1"
"2021-08-02 05:29:41.281+00",264,"3"
"2021-08-02 05:30:11.281+00",10087,"0"
"2021-08-02 05:30:11.281+00",10087,"4"
"2021-08-02 05:30:11.281+00",10087,"1"
"2021-08-02 05:30:11.281+00",264,"3"
"2021-08-02 05:30:11.281+00",22110,"5"
"2021-08-02 05:30:11.281+00",10087,"2"
"2021-08-02 05:30:41.281+00",22110,"5"
"2021-08-02 05:30:41.281+00",10087,"1"
"2021-08-02 05:30:41.281+00",10087,"2"
"2021-08-02 05:30:41.281+00",10087,"4"
"2021-08-02 05:30:41.281+00",10087,"0"
"2021-08-02 05:30:41.281+00",264,"3"
"2021-08-02 05:31:11.281+00",10087,"2"
"2021-08-02 05:31:11.281+00",10087,"4"
"2021-08-02 05:31:11.281+00",10087,"1"
"2021-08-02 05:31:11.281+00",264,"3"
"2021-08-02 05:31:11.281+00",22110,"5"
"2021-08-02 05:31:11.281+00",10087,"0"
"2021-08-02 05:31:41.281+00",10087,"1"
"2021-08-02 05:31:41.281+00",10087,"2"
"2021-08-02 05:31:41.281+00",10087,"4"
"2021-08-02 05:31:41.281+00",22110,"5"
"2021-08-02 05:31:41.281+00",264,"3"
"2021-08-02 05:31:41.281+00",10087,"0"
"2021-08-02 05:32:11.281+00",264,"3"
"2021-08-02 05:32:11.281+00",10087,"4"
"2021-08-02 05:32:11.281+00",10087,"2"
"2021-08-02 05:32:11.281+00",10087,"0"
"2021-08-02 05:32:11.281+00",22110,"5"
"2021-08-02 05:32:11.281+00",10087,"1"
"2021-08-02 05:32:41.281+00",41083,"5"
"2021-08-02 05:32:41.281+00",264,"3"
"2021-08-02 05:32:41.281+00",29060,"1"
"2021-08-02 05:32:41.281+00",29060,"4"
"2021-08-02 05:32:41.281+00",29060,"2"
"2021-08-02 05:32:41.281+00",29060,"0"
"2021-08-02 05:33:11.287+00",29060,"1"
"2021-08-02 05:33:11.287+00",41083,"5"
"2021-08-02 05:33:11.287+00",264,"3"
"2021-08-02 05:33:11.287+00",29060,"0"
"2021-08-02 05:33:11.287+00",29060,"4"
"2021-08-02 05:33:11.287+00",29060,"2"
"2021-08-02 05:33:41.288+00",29060,"4"
"2021-08-02 05:33:41.288+00",29060,"2"
"2021-08-02 05:33:41.288+00",29060,"0"
"2021-08-02 05:33:41.288+00",41083,"5"
"2021-08-02 05:33:41.288+00",264,"3"
"2021-08-02 05:33:41.288+00",29060,"1"
"2021-08-02 05:34:11.281+00",29060,"0"
"2021-08-02 05:34:11.281+00",264,"3"
"2021-08-02 05:34:11.281+00",41083,"5"
"2021-08-02 05:34:11.281+00",29060,"1"
"2021-08-02 05:34:11.281+00",29060,"4"
"2021-08-02 05:34:11.281+00",29060,"2"
"2021-08-02 05:34:41.281+00",264,"3"
"2021-08-02 05:34:41.281+00",29060,"4"
"2021-08-02 05:34:41.281+00",29060,"2"
"2021-08-02 05:34:41.281+00",29060,"0"
"2021-08-02 05:34:41.281+00",41083,"5"
"2021-08-02 05:34:41.281+00",29060,"1"
"2021-08-02 05:35:11.286+00",43025,"5"
"2021-08-02 05:35:11.286+00",31002,"1"
"2021-08-02 05:35:11.286+00",21169,"3"
"2021-08-02 05:35:11.286+00",31002,"0"
"2021-08-02 05:35:11.286+00",31002,"2"
"2021-08-02 05:35:11.286+00",31002,"4"
"2021-08-02 05:35:41.281+00",31002,"2"
"2021-08-02 05:35:41.281+00",31002,"4"
"2021-08-02 05:35:41.281+00",43025,"5"
"2021-08-02 05:35:41.281+00",31002,"0"
"2021-08-02 05:35:41.281+00",21169,"3"
"2021-08-02 05:35:41.281+00",31002,"1"
"2021-08-02 05:36:11.281+00",31002,"0"
"2021-08-02 05:36:11.281+00",31002,"2"
"2021-08-02 05:36:11.281+00",31002,"1"
"2021-08-02 05:36:11.281+00",21169,"3"
"2021-08-02 05:36:11.281+00",43025,"5"
"2021-08-02 05:36:11.281+00",31002,"4"
"2021-08-02 05:36:41.281+00",31002,"4"
"2021-08-02 05:36:41.281+00",31002,"0"
"2021-08-02 05:36:41.281+00",43025,"5"
"2021-08-02 05:36:41.281+00",21169,"3"
"2021-08-02 05:36:41.281+00",31002,"1"
"2021-08-02 05:36:41.281+00",31002,"2"
"2021-08-02 05:37:11.281+00",43025,"5"
"2021-08-02 05:37:11.281+00",21169,"3"
"2021-08-02 05:37:11.281+00",31002,"1"
"2021-08-02 05:37:11.281+00",31002,"0"
"2021-08-02 05:37:11.281+00",31002,"4"
"2021-08-02 05:37:11.281+00",31002,"2"
"2021-08-02 05:37:41.281+00",21169,"3"
"2021-08-02 05:37:41.281+00",31002,"1"
"2021-08-02 05:37:41.281+00",31002,"0"
"2021-08-02 05:37:41.281+00",31002,"2"
"2021-08-02 05:37:41.281+00",31002,"4"
"2021-08-02 05:37:41.281+00",43025,"5"
"2021-08-02 05:38:11.281+00",21169,"3"
"2021-08-02 05:38:11.281+00",31002,"4"
"2021-08-02 05:38:11.281+00",31002,"2"
"2021-08-02 05:38:11.281+00",31002,"0"
"2021-08-02 05:38:11.281+00",43025,"5"
"2021-08-02 05:38:11.281+00",31002,"1"
"2021-08-02 05:38:41.281+00",21169,"3"
"2021-08-02 05:38:41.281+00",43025,"5"
"2021-08-02 05:38:41.281+00",31002,"0"
"2021-08-02 05:38:41.281+00",31002,"2"
"2021-08-02 05:38:41.281+00",31002,"4"
"2021-08-02 05:38:41.281+00",31002,"1"
"2021-08-02 05:39:11.281+00",31002,"0"
"2021-08-02 05:39:11.281+00",31002,"4"
"2021-08-02 05:39:11.281+00",31002,"1"
"2021-08-02 05:39:11.281+00",43025,"5"
"2021-08-02 05:39:11.281+00",31002,"2"
"2021-08-02 05:39:11.281+00",21169,"3"
"2021-08-02 05:39:41.281+00",31002,"4"
"2021-08-02 05:39:41.281+00",43025,"5"
"2021-08-02 05:39:41.281+00",21169,"3"
"2021-08-02 05:39:41.281+00",31002,"1"
"2021-08-02 05:39:41.281+00",31002,"0"
"2021-08-02 05:39:41.281+00",31002,"2"
"2021-08-02 05:40:11.285+00",21169,"3"
"2021-08-02 05:40:11.285+00",43025,"5"
"2021-08-02 05:40:11.285+00",31002,"0"
"2021-08-02 05:40:11.285+00",31002,"2"
"2021-08-02 05:40:11.285+00",31002,"4"
"2021-08-02 05:40:11.285+00",31002,"1"
"2021-08-02 05:40:41.281+00",31002,"2"
"2021-08-02 05:40:41.281+00",43025,"5"
"2021-08-02 05:40:41.281+00",21169,"3"
"2021-08-02 05:40:41.281+00",31002,"1"
"2021-08-02 05:40:41.281+00",31002,"0"
"2021-08-02 05:40:41.281+00",31002,"4"
"2021-08-02 05:41:11.281+00",10097,"1"
"2021-08-02 05:41:11.281+00",10097,"4"
"2021-08-02 05:41:11.281+00",10097,"0"
"2021-08-02 05:41:11.281+00",22120,"5"
"2021-08-02 05:41:11.281+00",10097,"2"
"2021-08-02 05:41:11.281+00",264,"3"
"2021-08-02 05:41:41.281+00",41089,"5"
"2021-08-02 05:41:41.281+00",264,"3"
"2021-08-02 05:41:41.281+00",29066,"1"
"2021-08-02 05:41:41.281+00",29066,"4"
"2021-08-02 05:41:41.281+00",29066,"2"
"2021-08-02 05:41:41.281+00",29066,"0"
"2021-08-02 05:42:11.281+00",29066,"4"
"2021-08-02 05:42:11.281+00",29066,"2"
"2021-08-02 05:42:11.281+00",41089,"5"
"2021-08-02 05:42:11.281+00",264,"3"
"2021-08-02 05:42:11.281+00",29066,"1"
"2021-08-02 05:42:11.281+00",29066,"0"
"2021-08-02 05:42:41.281+00",29066,"0"
"2021-08-02 05:42:41.281+00",29066,"1"
"2021-08-02 05:42:41.281+00",29066,"4"
"2021-08-02 05:42:41.281+00",41089,"5"
"2021-08-02 05:42:41.281+00",264,"3"
"2021-08-02 05:42:41.281+00",29066,"2"
"2021-08-02 05:43:11.284+00",41089,"5"
"2021-08-02 05:43:11.284+00",29066,"1"
"2021-08-02 05:43:11.284+00",29066,"0"
"2021-08-02 05:43:11.284+00",29066,"2"
"2021-08-02 05:43:11.284+00",29066,"4"
"2021-08-02 05:43:11.284+00",264,"3"
"2021-08-02 05:43:41.281+00",31256,"5"
"2021-08-02 05:43:41.281+00",19233,"1"
"2021-08-02 05:43:41.281+00",264,"3"
"2021-08-02 05:43:41.281+00",19233,"0"
"2021-08-02 05:43:41.281+00",19233,"2"
"2021-08-02 05:43:41.281+00",19233,"4"
"2021-08-02 05:44:11.281+00",31256,"5"
"2021-08-02 05:44:11.281+00",19233,"0"
"2021-08-02 05:44:11.281+00",19233,"2"
"2021-08-02 05:44:11.281+00",19233,"4"
"2021-08-02 05:44:11.281+00",19233,"1"
"2021-08-02 05:44:11.281+00",264,"3"
"2021-08-02 05:44:41.281+00",19233,"1"
"2021-08-02 05:44:41.281+00",31256,"5"
"2021-08-02 05:44:41.281+00",264,"3"
"2021-08-02 05:44:41.281+00",19233,"2"
"2021-08-02 05:44:41.281+00",19233,"0"
"2021-08-02 05:44:41.281+00",19233,"4"
"2021-08-02 05:45:11.281+00",19233,"1"
"2021-08-02 05:45:11.281+00",31256,"5"
"2021-08-02 05:45:11.281+00",264,"3"
"2021-08-02 05:45:11.281+00",19233,"0"
"2021-08-02 05:45:11.281+00",19233,"2"
"2021-08-02 05:45:11.281+00",19233,"4"
"2021-08-02 05:45:41.281+00",19233,"2"
"2021-08-02 05:45:41.281+00",31256,"5"
"2021-08-02 05:45:41.281+00",19233,"1"
"2021-08-02 05:45:41.281+00",264,"3"
"2021-08-02 05:45:41.281+00",19233,"0"
"2021-08-02 05:45:41.281+00",19233,"4"
"2021-08-02 05:46:11.285+00",19233,"0"
"2021-08-02 05:46:11.285+00",31256,"5"
"2021-08-02 05:46:11.285+00",19233,"4"
"2021-08-02 05:46:11.285+00",19233,"1"
"2021-08-02 05:46:11.285+00",264,"3"
"2021-08-02 05:46:11.285+00",19233,"2"
"2021-08-02 05:46:41.281+00",19233,"4"
"2021-08-02 05:46:41.281+00",19233,"2"
"2021-08-02 05:46:41.281+00",19233,"0"
"2021-08-02 05:46:41.281+00",31256,"5"
"2021-08-02 05:46:41.281+00",264,"3"
"2021-08-02 05:46:41.281+00",19233,"1"
"2021-08-02 05:47:11.281+00",31256,"5"
"2021-08-02 05:47:11.281+00",19233,"2"
"2021-08-02 05:47:11.281+00",19233,"0"
"2021-08-02 05:47:11.281+00",19233,"4"
"2021-08-02 05:47:11.281+00",19233,"1"
"2021-08-02 05:47:11.281+00",264,"3"
"2021-08-02 05:47:41.281+00",19233,"4"
"2021-08-02 05:47:41.281+00",19233,"0"
"2021-08-02 05:47:41.281+00",264,"3"
"2021-08-02 05:47:41.281+00",19233,"1"
"2021-08-02 05:47:41.281+00",31256,"5"
"2021-08-02 05:47:41.281+00",19233,"2"
"2021-08-02 05:48:11.286+00",264,"3"
"2021-08-02 05:48:11.286+00",31256,"5"
"2021-08-02 05:48:11.286+00",19233,"2"
"2021-08-02 05:48:11.286+00",19233,"0"
"2021-08-02 05:48:11.286+00",19233,"4"
"2021-08-02 05:48:11.286+00",19233,"1"
"2021-08-02 05:48:41.281+00",49980,"2"
"2021-08-02 05:48:41.281+00",49980,"0"
"2021-08-02 05:48:41.281+00",49980,"4"
"2021-08-02 05:48:41.281+00",49980,"1"
"2021-08-02 05:48:41.281+00",21181,"3"
"2021-08-02 05:48:41.281+00",62003,"5"
