"time","shuffle_read_bytes_total","executor"
"2021-08-02 05:01:41.281+00",41221,"1"
"2021-08-02 05:01:41.281+00",0,"3"
"2021-08-02 05:02:11.281+00",45265,"5"
"2021-08-02 05:02:11.281+00",0,"3"
"2021-08-02 05:02:11.281+00",41221,"1"
"2021-08-02 05:02:11.281+00",51107,"4"
"2021-08-02 05:02:11.281+00",38805,"0"
"2021-08-02 05:02:11.281+00",33797,"2"
"2021-08-02 05:02:41.281+00",41221,"1"
"2021-08-02 05:02:41.281+00",0,"3"
"2021-08-02 05:02:41.281+00",51107,"4"
"2021-08-02 05:02:41.281+00",45265,"5"
"2021-08-02 05:02:41.281+00",38805,"0"
"2021-08-02 05:02:41.281+00",33797,"2"
"2021-08-02 05:03:11.281+00",38805,"0"
"2021-08-02 05:03:11.281+00",33797,"2"
"2021-08-02 05:03:11.281+00",51107,"4"
"2021-08-02 05:03:11.281+00",41221,"1"
"2021-08-02 05:03:11.281+00",45265,"5"
"2021-08-02 05:03:11.281+00",0,"3"
"2021-08-02 05:03:41.286+00",33797,"2"
"2021-08-02 05:03:41.286+00",0,"3"
"2021-08-02 05:03:41.286+00",45265,"5"
"2021-08-02 05:03:41.286+00",41221,"1"
"2021-08-02 05:03:41.286+00",51107,"4"
"2021-08-02 05:03:41.286+00",38805,"0"
"2021-08-02 05:04:11.281+00",45265,"5"
"2021-08-02 05:04:11.281+00",33797,"2"
"2021-08-02 05:04:11.281+00",51107,"4"
"2021-08-02 05:04:11.281+00",38805,"0"
"2021-08-02 05:04:11.281+00",41221,"1"
"2021-08-02 05:04:11.281+00",0,"3"
"2021-08-02 05:04:41.281+00",33797,"2"
"2021-08-02 05:04:41.281+00",51107,"4"
"2021-08-02 05:04:41.281+00",38805,"0"
"2021-08-02 05:04:41.281+00",45265,"5"
"2021-08-02 05:04:41.281+00",0,"3"
"2021-08-02 05:04:41.281+00",41221,"1"
"2021-08-02 05:05:11.281+00",33797,"2"
"2021-08-02 05:05:11.281+00",51107,"4"
"2021-08-02 05:05:11.281+00",41221,"1"
"2021-08-02 05:05:11.281+00",0,"3"
"2021-08-02 05:05:11.281+00",45265,"5"
"2021-08-02 05:05:11.281+00",38805,"0"
"2021-08-02 05:05:41.286+00",0,"3"
"2021-08-02 05:05:41.286+00",33797,"2"
"2021-08-02 05:05:41.286+00",45265,"5"
"2021-08-02 05:05:41.286+00",51107,"4"
"2021-08-02 05:05:41.286+00",41221,"1"
"2021-08-02 05:05:41.286+00",38805,"0"
"2021-08-02 05:06:11.281+00",45265,"5"
"2021-08-02 05:06:11.281+00",41221,"1"
"2021-08-02 05:06:11.281+00",0,"3"
"2021-08-02 05:06:11.281+00",51107,"4"
"2021-08-02 05:06:11.281+00",33797,"2"
"2021-08-02 05:06:11.281+00",38805,"0"
"2021-08-02 05:06:41.281+00",33797,"2"
"2021-08-02 05:06:41.281+00",41221,"1"
"2021-08-02 05:06:41.281+00",38805,"0"
"2021-08-02 05:06:41.281+00",0,"3"
"2021-08-02 05:06:41.281+00",45265,"5"
"2021-08-02 05:06:41.281+00",51107,"4"
"2021-08-02 05:07:11.281+00",51107,"4"
"2021-08-02 05:07:11.281+00",38805,"0"
"2021-08-02 05:07:11.281+00",33797,"2"
"2021-08-02 05:07:11.281+00",41221,"1"
"2021-08-02 05:07:11.281+00",0,"3"
"2021-08-02 05:07:11.281+00",558203,"5"
"2021-08-02 05:07:41.281+00",0,"3"
"2021-08-02 05:07:41.281+00",1882722,"5"
"2021-08-02 05:07:41.281+00",38805,"0"
"2021-08-02 05:07:41.281+00",33797,"2"
"2021-08-02 05:07:41.281+00",51107,"4"
"2021-08-02 05:07:41.281+00",41221,"1"
"2021-08-02 05:08:11.281+00",3261934,"5"
"2021-08-02 05:08:11.281+00",38805,"0"
"2021-08-02 05:08:11.281+00",33797,"2"
"2021-08-02 05:08:11.281+00",51107,"4"
"2021-08-02 05:08:11.281+00",41221,"1"
"2021-08-02 05:08:11.281+00",0,"3"
"2021-08-02 05:08:41.281+00",0,"3"
"2021-08-02 05:08:41.281+00",41221,"1"
"2021-08-02 05:08:41.281+00",51107,"4"
"2021-08-02 05:08:41.281+00",38805,"0"
"2021-08-02 05:08:41.281+00",33797,"2"
"2021-08-02 05:08:41.281+00",4624214,"5"
"2021-08-02 05:09:11.281+00",38805,"0"
"2021-08-02 05:09:11.281+00",51107,"4"
"2021-08-02 05:09:11.281+00",41221,"1"
"2021-08-02 05:09:11.281+00",0,"3"
"2021-08-02 05:09:11.281+00",5958299,"5"
"2021-08-02 05:09:11.281+00",33797,"2"
"2021-08-02 05:09:41.281+00",51107,"4"
"2021-08-02 05:09:41.281+00",38805,"0"
"2021-08-02 05:09:41.281+00",41221,"1"
"2021-08-02 05:09:41.281+00",7306229,"5"
"2021-08-02 05:09:41.281+00",0,"3"
"2021-08-02 05:09:41.281+00",33797,"2"
"2021-08-02 05:10:11.281+00",0,"3"
"2021-08-02 05:10:11.281+00",8625914,"5"
"2021-08-02 05:10:11.281+00",41221,"1"
"2021-08-02 05:10:11.281+00",38805,"0"
"2021-08-02 05:10:11.281+00",33797,"2"
"2021-08-02 05:10:11.281+00",51107,"4"
"2021-08-02 05:10:41.281+00",41221,"1"
"2021-08-02 05:10:41.281+00",38805,"0"
"2021-08-02 05:10:41.281+00",33797,"2"
"2021-08-02 05:10:41.281+00",51107,"4"
"2021-08-02 05:10:41.281+00",0,"3"
"2021-08-02 05:10:41.281+00",10021529,"5"
"2021-08-02 05:11:11.281+00",38805,"0"
"2021-08-02 05:11:11.281+00",0,"3"
"2021-08-02 05:11:11.281+00",11401193,"5"
"2021-08-02 05:11:11.281+00",41221,"1"
"2021-08-02 05:11:11.281+00",51107,"4"
"2021-08-02 05:11:11.281+00",33797,"2"
"2021-08-02 05:11:41.281+00",12761462,"5"
"2021-08-02 05:11:41.281+00",51107,"4"
"2021-08-02 05:11:41.281+00",33797,"2"
"2021-08-02 05:11:41.281+00",38805,"0"
"2021-08-02 05:11:41.281+00",41221,"1"
"2021-08-02 05:11:41.281+00",0,"3"
"2021-08-02 05:12:11.281+00",38805,"0"
"2021-08-02 05:12:11.281+00",13471945,"5"
"2021-08-02 05:12:11.281+00",33797,"2"
"2021-08-02 05:12:11.281+00",51107,"4"
"2021-08-02 05:12:11.281+00",0,"3"
"2021-08-02 05:12:11.281+00",41221,"1"
"2021-08-02 05:12:41.281+00",41221,"1"
"2021-08-02 05:12:41.281+00",51107,"4"
"2021-08-02 05:12:41.281+00",33797,"2"
"2021-08-02 05:12:41.281+00",38805,"0"
"2021-08-02 05:12:41.281+00",13471945,"5"
"2021-08-02 05:12:41.281+00",0,"3"
"2021-08-02 05:13:11.281+00",13471945,"5"
"2021-08-02 05:13:11.281+00",38805,"0"
"2021-08-02 05:13:11.281+00",33797,"2"
"2021-08-02 05:13:11.281+00",51107,"4"
"2021-08-02 05:13:11.281+00",0,"3"
"2021-08-02 05:13:11.281+00",41221,"1"
"2021-08-02 05:13:41.284+00",0,"3"
"2021-08-02 05:13:41.284+00",38805,"0"
"2021-08-02 05:13:41.284+00",33797,"2"
"2021-08-02 05:13:41.284+00",51107,"4"
"2021-08-02 05:13:41.284+00",41221,"1"
"2021-08-02 05:13:41.284+00",13471945,"5"
"2021-08-02 05:14:11.281+00",41221,"1"
"2021-08-02 05:14:11.281+00",33797,"2"
"2021-08-02 05:14:11.281+00",38805,"0"
"2021-08-02 05:14:11.281+00",51107,"4"
"2021-08-02 05:14:11.281+00",13471945,"5"
"2021-08-02 05:14:11.281+00",0,"3"
"2021-08-02 05:14:41.281+00",41221,"1"
"2021-08-02 05:14:41.281+00",51107,"4"
"2021-08-02 05:14:41.281+00",33797,"2"
"2021-08-02 05:14:41.281+00",0,"3"
"2021-08-02 05:14:41.281+00",13471945,"5"
"2021-08-02 05:14:41.281+00",38805,"0"
"2021-08-02 05:15:11.281+00",41221,"1"
"2021-08-02 05:15:11.281+00",0,"3"
"2021-08-02 05:15:11.281+00",13471945,"5"
"2021-08-02 05:15:11.281+00",51107,"4"
"2021-08-02 05:15:11.281+00",33797,"2"
"2021-08-02 05:15:11.281+00",38805,"0"
"2021-08-02 05:15:41.281+00",13471945,"5"
"2021-08-02 05:15:41.281+00",51107,"4"
"2021-08-02 05:15:41.281+00",33797,"2"
"2021-08-02 05:15:41.281+00",0,"3"
"2021-08-02 05:15:41.281+00",41221,"1"
"2021-08-02 05:15:41.281+00",38805,"0"
"2021-08-02 05:16:11.281+00",0,"3"
"2021-08-02 05:16:11.281+00",41221,"1"
"2021-08-02 05:16:11.281+00",33797,"2"
"2021-08-02 05:16:11.281+00",38805,"0"
"2021-08-02 05:16:11.281+00",13471945,"5"
"2021-08-02 05:16:11.281+00",51107,"4"
"2021-08-02 05:16:41.281+00",41221,"1"
"2021-08-02 05:16:41.281+00",13471945,"5"
"2021-08-02 05:16:41.281+00",38805,"0"
"2021-08-02 05:16:41.281+00",33797,"2"
"2021-08-02 05:16:41.281+00",51107,"4"
"2021-08-02 05:16:41.281+00",0,"3"
"2021-08-02 05:17:11.281+00",38805,"0"
"2021-08-02 05:17:11.281+00",13471945,"5"
"2021-08-02 05:17:11.281+00",0,"3"
"2021-08-02 05:17:11.281+00",41221,"1"
"2021-08-02 05:17:11.281+00",51107,"4"
"2021-08-02 05:17:11.281+00",33797,"2"
"2021-08-02 05:17:41.281+00",41221,"1"
"2021-08-02 05:17:41.281+00",13471945,"5"
"2021-08-02 05:17:41.281+00",33797,"2"
"2021-08-02 05:17:41.281+00",38805,"0"
"2021-08-02 05:17:41.281+00",51107,"4"
"2021-08-02 05:17:41.281+00",0,"3"
"2021-08-02 05:18:11.281+00",51107,"4"
"2021-08-02 05:18:11.281+00",13471945,"5"
"2021-08-02 05:18:11.281+00",33797,"2"
"2021-08-02 05:18:11.281+00",38805,"0"
"2021-08-02 05:18:11.281+00",0,"3"
"2021-08-02 05:18:11.281+00",41221,"1"
"2021-08-02 05:18:41.281+00",51107,"4"
"2021-08-02 05:18:41.281+00",38805,"0"
"2021-08-02 05:18:41.281+00",13471945,"5"
"2021-08-02 05:18:41.281+00",0,"3"
"2021-08-02 05:18:41.281+00",41221,"1"
"2021-08-02 05:18:41.281+00",33797,"2"
"2021-08-02 05:19:11.281+00",33797,"2"
"2021-08-02 05:19:11.281+00",41221,"1"
"2021-08-02 05:19:11.281+00",0,"3"
"2021-08-02 05:19:11.281+00",38805,"0"
"2021-08-02 05:19:11.281+00",13471945,"5"
"2021-08-02 05:19:11.281+00",51107,"4"
"2021-08-02 05:19:41.281+00",51107,"4"
"2021-08-02 05:19:41.281+00",13471945,"5"
"2021-08-02 05:19:41.281+00",33797,"2"
"2021-08-02 05:19:41.281+00",38805,"0"
"2021-08-02 05:19:41.281+00",0,"3"
"2021-08-02 05:19:41.281+00",41221,"1"
"2021-08-02 05:20:11.281+00",33797,"2"
"2021-08-02 05:20:11.281+00",13471945,"5"
"2021-08-02 05:20:11.281+00",41221,"1"
"2021-08-02 05:20:11.281+00",0,"3"
"2021-08-02 05:20:11.281+00",51107,"4"
"2021-08-02 05:20:11.281+00",38805,"0"
"2021-08-02 05:20:41.281+00",51107,"4"
"2021-08-02 05:20:41.281+00",38805,"0"
"2021-08-02 05:20:41.281+00",13471945,"5"
"2021-08-02 05:20:41.281+00",0,"3"
"2021-08-02 05:20:41.281+00",41221,"1"
"2021-08-02 05:20:41.281+00",33797,"2"
"2021-08-02 05:21:11.281+00",13471945,"5"
"2021-08-02 05:21:11.281+00",0,"3"
"2021-08-02 05:21:11.281+00",41221,"1"
"2021-08-02 05:21:11.281+00",38805,"0"
"2021-08-02 05:21:11.281+00",33797,"2"
"2021-08-02 05:21:11.281+00",51107,"4"
"2021-08-02 05:21:41.281+00",13471945,"5"
"2021-08-02 05:21:41.281+00",0,"3"
"2021-08-02 05:21:41.281+00",41221,"1"
"2021-08-02 05:21:41.281+00",51107,"4"
"2021-08-02 05:21:41.281+00",33797,"2"
"2021-08-02 05:21:41.281+00",38805,"0"
"2021-08-02 05:22:11.281+00",0,"3"
"2021-08-02 05:22:11.281+00",41221,"1"
"2021-08-02 05:22:11.281+00",13471945,"5"
"2021-08-02 05:22:11.281+00",38805,"0"
"2021-08-02 05:22:11.281+00",33797,"2"
"2021-08-02 05:22:11.281+00",51107,"4"
"2021-08-02 05:22:41.281+00",0,"3"
"2021-08-02 05:22:41.281+00",13471945,"5"
"2021-08-02 05:22:41.281+00",38805,"0"
"2021-08-02 05:22:41.281+00",51107,"4"
"2021-08-02 05:22:41.281+00",33797,"2"
"2021-08-02 05:22:41.281+00",41221,"1"
"2021-08-02 05:23:11.281+00",38805,"0"
"2021-08-02 05:23:11.281+00",51107,"4"
"2021-08-02 05:23:11.281+00",13471945,"5"
"2021-08-02 05:23:11.281+00",0,"3"
"2021-08-02 05:23:11.281+00",41221,"1"
"2021-08-02 05:23:11.281+00",33797,"2"
"2021-08-02 05:23:41.281+00",13471945,"5"
"2021-08-02 05:23:41.281+00",33797,"2"
"2021-08-02 05:23:41.281+00",51107,"4"
"2021-08-02 05:23:41.281+00",41221,"1"
"2021-08-02 05:23:41.281+00",0,"3"
"2021-08-02 05:23:41.281+00",38805,"0"
"2021-08-02 05:24:11.286+00",38805,"0"
"2021-08-02 05:24:11.286+00",0,"3"
"2021-08-02 05:24:11.286+00",13471945,"5"
"2021-08-02 05:24:11.286+00",41221,"1"
"2021-08-02 05:24:11.286+00",33797,"2"
"2021-08-02 05:24:11.286+00",51107,"4"
"2021-08-02 05:24:41.281+00",0,"3"
"2021-08-02 05:24:41.281+00",13472798,"5"
"2021-08-02 05:24:41.281+00",40085,"0"
"2021-08-02 05:24:41.281+00",34657,"2"
"2021-08-02 05:24:41.281+00",51970,"4"
"2021-08-02 05:24:41.281+00",42076,"1"
"2021-08-02 05:25:11.281+00",13472798,"5"
"2021-08-02 05:25:11.281+00",42076,"1"
"2021-08-02 05:25:11.281+00",40085,"0"
"2021-08-02 05:25:11.281+00",34657,"2"
"2021-08-02 05:25:11.281+00",51970,"4"
"2021-08-02 05:25:11.281+00",0,"3"
"2021-08-02 05:25:41.281+00",42076,"1"
"2021-08-02 05:25:41.281+00",51970,"4"
"2021-08-02 05:25:41.281+00",34657,"2"
"2021-08-02 05:25:41.281+00",40085,"0"
"2021-08-02 05:25:41.281+00",0,"3"
"2021-08-02 05:25:41.281+00",13472798,"5"
"2021-08-02 05:26:11.281+00",40085,"0"
"2021-08-02 05:26:11.281+00",42076,"1"
"2021-08-02 05:26:11.281+00",34657,"2"
"2021-08-02 05:26:11.281+00",51970,"4"
"2021-08-02 05:26:11.281+00",0,"3"
"2021-08-02 05:26:11.281+00",13472798,"5"
"2021-08-02 05:26:41.281+00",34657,"2"
"2021-08-02 05:26:41.281+00",0,"3"
"2021-08-02 05:26:41.281+00",13472798,"5"
"2021-08-02 05:26:41.281+00",40085,"0"
"2021-08-02 05:26:41.281+00",51970,"4"
"2021-08-02 05:26:41.281+00",42076,"1"
"2021-08-02 05:27:11.281+00",13472798,"5"
"2021-08-02 05:27:11.281+00",51970,"4"
"2021-08-02 05:27:11.281+00",34657,"2"
"2021-08-02 05:27:11.281+00",40085,"0"
"2021-08-02 05:27:11.281+00",0,"3"
"2021-08-02 05:27:11.281+00",42076,"1"
"2021-08-02 05:27:41.281+00",34657,"2"
"2021-08-02 05:27:41.281+00",40085,"0"
"2021-08-02 05:27:41.281+00",13472798,"5"
"2021-08-02 05:27:41.281+00",0,"3"
"2021-08-02 05:27:41.281+00",42076,"1"
"2021-08-02 05:27:41.281+00",51970,"4"
"2021-08-02 05:28:11.281+00",13472798,"5"
"2021-08-02 05:28:11.281+00",51970,"4"
"2021-08-02 05:28:11.281+00",34657,"2"
"2021-08-02 05:28:11.281+00",0,"3"
"2021-08-02 05:28:11.281+00",42076,"1"
"2021-08-02 05:28:11.281+00",40085,"0"
"2021-08-02 05:28:41.281+00",13472798,"5"
"2021-08-02 05:28:41.281+00",51970,"4"
"2021-08-02 05:28:41.281+00",0,"3"
"2021-08-02 05:28:41.281+00",42076,"1"
"2021-08-02 05:28:41.281+00",40085,"0"
"2021-08-02 05:28:41.281+00",34657,"2"
"2021-08-02 05:29:11.281+00",42076,"1"
"2021-08-02 05:29:11.281+00",0,"3"
"2021-08-02 05:29:11.281+00",13472798,"5"
"2021-08-02 05:29:11.281+00",51970,"4"
"2021-08-02 05:29:11.281+00",34657,"2"
"2021-08-02 05:29:11.281+00",40085,"0"
"2021-08-02 05:29:41.281+00",40085,"0"
"2021-08-02 05:29:41.281+00",51970,"4"
"2021-08-02 05:29:41.281+00",42076,"1"
"2021-08-02 05:29:41.281+00",0,"3"
"2021-08-02 05:29:41.281+00",13472798,"5"
"2021-08-02 05:29:41.281+00",34657,"2"
"2021-08-02 05:30:11.281+00",51970,"4"
"2021-08-02 05:30:11.281+00",0,"3"
"2021-08-02 05:30:11.281+00",42076,"1"
"2021-08-02 05:30:11.281+00",34657,"2"
"2021-08-02 05:30:11.281+00",40085,"0"
"2021-08-02 05:30:11.281+00",13472798,"5"
"2021-08-02 05:30:41.281+00",51970,"4"
"2021-08-02 05:30:41.281+00",42076,"1"
"2021-08-02 05:30:41.281+00",0,"3"
"2021-08-02 05:30:41.281+00",13472798,"5"
"2021-08-02 05:30:41.281+00",40085,"0"
"2021-08-02 05:30:41.281+00",34657,"2"
"2021-08-02 05:31:11.281+00",34657,"2"
"2021-08-02 05:31:11.281+00",51970,"4"
"2021-08-02 05:31:11.281+00",42076,"1"
"2021-08-02 05:31:11.281+00",0,"3"
"2021-08-02 05:31:11.281+00",13472798,"5"
"2021-08-02 05:31:11.281+00",40085,"0"
"2021-08-02 05:31:41.281+00",34657,"2"
"2021-08-02 05:31:41.281+00",40085,"0"
"2021-08-02 05:31:41.281+00",13472798,"5"
"2021-08-02 05:31:41.281+00",0,"3"
"2021-08-02 05:31:41.281+00",42076,"1"
"2021-08-02 05:31:41.281+00",51970,"4"
"2021-08-02 05:32:11.281+00",34657,"2"
"2021-08-02 05:32:11.281+00",42076,"1"
"2021-08-02 05:32:11.281+00",0,"3"
"2021-08-02 05:32:11.281+00",13472798,"5"
"2021-08-02 05:32:11.281+00",40085,"0"
"2021-08-02 05:32:11.281+00",51970,"4"
"2021-08-02 05:32:41.281+00",51970,"4"
"2021-08-02 05:32:41.281+00",40085,"0"
"2021-08-02 05:32:41.281+00",42076,"1"
"2021-08-02 05:32:41.281+00",0,"3"
"2021-08-02 05:32:41.281+00",13472798,"5"
"2021-08-02 05:32:41.281+00",34657,"2"
"2021-08-02 05:33:11.287+00",34657,"2"
"2021-08-02 05:33:11.287+00",13472798,"5"
"2021-08-02 05:33:11.287+00",40085,"0"
"2021-08-02 05:33:11.287+00",51970,"4"
"2021-08-02 05:33:11.287+00",42076,"1"
"2021-08-02 05:33:11.287+00",0,"3"
"2021-08-02 05:33:41.288+00",51970,"4"
"2021-08-02 05:33:41.288+00",42076,"1"
"2021-08-02 05:33:41.288+00",40085,"0"
"2021-08-02 05:33:41.288+00",0,"3"
"2021-08-02 05:33:41.288+00",13472798,"5"
"2021-08-02 05:33:41.288+00",34657,"2"
"2021-08-02 05:34:11.281+00",0,"3"
"2021-08-02 05:34:11.281+00",42076,"1"
"2021-08-02 05:34:11.281+00",34657,"2"
"2021-08-02 05:34:11.281+00",51970,"4"
"2021-08-02 05:34:11.281+00",13472798,"5"
"2021-08-02 05:34:11.281+00",40085,"0"
"2021-08-02 05:34:41.281+00",51970,"4"
"2021-08-02 05:34:41.281+00",34657,"2"
"2021-08-02 05:34:41.281+00",40085,"0"
"2021-08-02 05:34:41.281+00",13472798,"5"
"2021-08-02 05:34:41.281+00",0,"3"
"2021-08-02 05:34:41.281+00",42076,"1"
"2021-08-02 05:35:11.286+00",52830,"4"
"2021-08-02 05:35:11.286+00",42939,"1"
"2021-08-02 05:35:11.286+00",13474073,"5"
"2021-08-02 05:35:11.286+00",40921,"0"
"2021-08-02 05:35:11.286+00",0,"3"
"2021-08-02 05:35:11.286+00",35527,"2"
"2021-08-02 05:35:41.281+00",35527,"2"
"2021-08-02 05:35:41.281+00",52830,"4"
"2021-08-02 05:35:41.281+00",40921,"0"
"2021-08-02 05:35:41.281+00",13474073,"5"
"2021-08-02 05:35:41.281+00",0,"3"
"2021-08-02 05:35:41.281+00",42939,"1"
"2021-08-02 05:36:11.281+00",0,"3"
"2021-08-02 05:36:11.281+00",52830,"4"
"2021-08-02 05:36:11.281+00",35527,"2"
"2021-08-02 05:36:11.281+00",40921,"0"
"2021-08-02 05:36:11.281+00",13474073,"5"
"2021-08-02 05:36:11.281+00",42939,"1"
"2021-08-02 05:36:41.281+00",0,"3"
"2021-08-02 05:36:41.281+00",52830,"4"
"2021-08-02 05:36:41.281+00",35527,"2"
"2021-08-02 05:36:41.281+00",40921,"0"
"2021-08-02 05:36:41.281+00",13474073,"5"
"2021-08-02 05:36:41.281+00",42939,"1"
"2021-08-02 05:37:11.281+00",35527,"2"
"2021-08-02 05:37:11.281+00",42939,"1"
"2021-08-02 05:37:11.281+00",13474073,"5"
"2021-08-02 05:37:11.281+00",0,"3"
"2021-08-02 05:37:11.281+00",40921,"0"
"2021-08-02 05:37:11.281+00",52830,"4"
"2021-08-02 05:37:41.281+00",0,"3"
"2021-08-02 05:37:41.281+00",40921,"0"
"2021-08-02 05:37:41.281+00",35527,"2"
"2021-08-02 05:37:41.281+00",52830,"4"
"2021-08-02 05:37:41.281+00",13474073,"5"
"2021-08-02 05:37:41.281+00",42939,"1"
"2021-08-02 05:38:11.281+00",40921,"0"
"2021-08-02 05:38:11.281+00",13474073,"5"
"2021-08-02 05:38:11.281+00",0,"3"
"2021-08-02 05:38:11.281+00",42939,"1"
"2021-08-02 05:38:11.281+00",52830,"4"
"2021-08-02 05:38:11.281+00",35527,"2"
"2021-08-02 05:38:41.281+00",40921,"0"
"2021-08-02 05:38:41.281+00",52830,"4"
"2021-08-02 05:38:41.281+00",35527,"2"
"2021-08-02 05:38:41.281+00",13474073,"5"
"2021-08-02 05:38:41.281+00",0,"3"
"2021-08-02 05:38:41.281+00",42939,"1"
"2021-08-02 05:39:11.281+00",42939,"1"
"2021-08-02 05:39:11.281+00",52830,"4"
"2021-08-02 05:39:11.281+00",35527,"2"
"2021-08-02 05:39:11.281+00",13474073,"5"
"2021-08-02 05:39:11.281+00",40921,"0"
"2021-08-02 05:39:11.281+00",0,"3"
"2021-08-02 05:39:41.281+00",13474073,"5"
"2021-08-02 05:39:41.281+00",40921,"0"
"2021-08-02 05:39:41.281+00",35527,"2"
"2021-08-02 05:39:41.281+00",52830,"4"
"2021-08-02 05:39:41.281+00",42939,"1"
"2021-08-02 05:39:41.281+00",0,"3"
"2021-08-02 05:40:11.285+00",0,"3"
"2021-08-02 05:40:11.285+00",42939,"1"
"2021-08-02 05:40:11.285+00",13474073,"5"
"2021-08-02 05:40:11.285+00",35527,"2"
"2021-08-02 05:40:11.285+00",52830,"4"
"2021-08-02 05:40:11.285+00",40921,"0"
"2021-08-02 05:40:41.281+00",0,"3"
"2021-08-02 05:40:41.281+00",42939,"1"
"2021-08-02 05:40:41.281+00",40921,"0"
"2021-08-02 05:40:41.281+00",52830,"4"
"2021-08-02 05:40:41.281+00",35527,"2"
"2021-08-02 05:40:41.281+00",13474073,"5"
"2021-08-02 05:41:11.281+00",13474073,"5"
"2021-08-02 05:41:11.281+00",42939,"1"
"2021-08-02 05:41:11.281+00",52830,"4"
"2021-08-02 05:41:11.281+00",35527,"2"
"2021-08-02 05:41:11.281+00",40921,"0"
"2021-08-02 05:41:11.281+00",0,"3"
"2021-08-02 05:41:41.281+00",42939,"1"
"2021-08-02 05:41:41.281+00",13474073,"5"
"2021-08-02 05:41:41.281+00",0,"3"
"2021-08-02 05:41:41.281+00",40921,"0"
"2021-08-02 05:41:41.281+00",35527,"2"
"2021-08-02 05:41:41.281+00",52830,"4"
"2021-08-02 05:42:11.281+00",42939,"1"
"2021-08-02 05:42:11.281+00",40921,"0"
"2021-08-02 05:42:11.281+00",35527,"2"
"2021-08-02 05:42:11.281+00",0,"3"
"2021-08-02 05:42:11.281+00",13474073,"5"
"2021-08-02 05:42:11.281+00",52830,"4"
"2021-08-02 05:42:41.281+00",35527,"2"
"2021-08-02 05:42:41.281+00",13474073,"5"
"2021-08-02 05:42:41.281+00",0,"3"
"2021-08-02 05:42:41.281+00",42939,"1"
"2021-08-02 05:42:41.281+00",40921,"0"
"2021-08-02 05:42:41.281+00",52830,"4"
"2021-08-02 05:43:11.284+00",13474073,"5"
"2021-08-02 05:43:11.284+00",42939,"1"
"2021-08-02 05:43:11.284+00",52830,"4"
"2021-08-02 05:43:11.284+00",35527,"2"
"2021-08-02 05:43:11.284+00",40921,"0"
"2021-08-02 05:43:11.284+00",0,"3"
"2021-08-02 05:43:41.281+00",42939,"1"
"2021-08-02 05:43:41.281+00",0,"3"
"2021-08-02 05:43:41.281+00",13474073,"5"
"2021-08-02 05:43:41.281+00",52830,"4"
"2021-08-02 05:43:41.281+00",40921,"0"
"2021-08-02 05:43:41.281+00",35527,"2"
"2021-08-02 05:44:11.281+00",52830,"4"
"2021-08-02 05:44:11.281+00",13474073,"5"
"2021-08-02 05:44:11.281+00",0,"3"
"2021-08-02 05:44:11.281+00",42939,"1"
"2021-08-02 05:44:11.281+00",40921,"0"
"2021-08-02 05:44:11.281+00",35527,"2"
"2021-08-02 05:44:41.281+00",52830,"4"
"2021-08-02 05:44:41.281+00",40921,"0"
"2021-08-02 05:44:41.281+00",42939,"1"
"2021-08-02 05:44:41.281+00",0,"3"
"2021-08-02 05:44:41.281+00",13474073,"5"
"2021-08-02 05:44:41.281+00",35527,"2"
"2021-08-02 05:45:11.281+00",52830,"4"
"2021-08-02 05:45:11.281+00",40921,"0"
"2021-08-02 05:45:11.281+00",35527,"2"
"2021-08-02 05:45:11.281+00",42939,"1"
"2021-08-02 05:45:11.281+00",0,"3"
"2021-08-02 05:45:11.281+00",13474073,"5"
"2021-08-02 05:45:41.281+00",35527,"2"
"2021-08-02 05:45:41.281+00",52830,"4"
"2021-08-02 05:45:41.281+00",0,"3"
"2021-08-02 05:45:41.281+00",40921,"0"
"2021-08-02 05:45:41.281+00",42939,"1"
"2021-08-02 05:45:41.281+00",13474073,"5"
"2021-08-02 05:46:11.285+00",35527,"2"
"2021-08-02 05:46:11.285+00",40921,"0"
"2021-08-02 05:46:11.285+00",42939,"1"
"2021-08-02 05:46:11.285+00",0,"3"
"2021-08-02 05:46:11.285+00",13474073,"5"
"2021-08-02 05:46:11.285+00",52830,"4"
"2021-08-02 05:46:41.281+00",13474073,"5"
"2021-08-02 05:46:41.281+00",42939,"1"
"2021-08-02 05:46:41.281+00",52830,"4"
"2021-08-02 05:46:41.281+00",35527,"2"
"2021-08-02 05:46:41.281+00",40921,"0"
"2021-08-02 05:46:41.281+00",0,"3"
"2021-08-02 05:47:11.281+00",0,"3"
"2021-08-02 05:47:11.281+00",42939,"1"
"2021-08-02 05:47:11.281+00",52830,"4"
"2021-08-02 05:47:11.281+00",35527,"2"
"2021-08-02 05:47:11.281+00",40921,"0"
"2021-08-02 05:47:11.281+00",13474073,"5"
"2021-08-02 05:47:41.281+00",35527,"2"
"2021-08-02 05:47:41.281+00",13474073,"5"
"2021-08-02 05:47:41.281+00",0,"3"
"2021-08-02 05:47:41.281+00",42939,"1"
"2021-08-02 05:47:41.281+00",52830,"4"
"2021-08-02 05:47:41.281+00",40921,"0"
"2021-08-02 05:48:11.286+00",13474073,"5"
"2021-08-02 05:48:11.286+00",35527,"2"
"2021-08-02 05:48:11.286+00",40921,"0"
"2021-08-02 05:48:11.286+00",52830,"4"
"2021-08-02 05:48:11.286+00",42939,"1"
