"time","active_tasks","executor"
"2021-08-02 05:03:41.286+00",0,"2"
"2021-08-02 05:03:41.286+00",0,"0"
"2021-08-02 05:03:41.286+00",0,"1"
"2021-08-02 05:03:41.286+00",0,"3"
"2021-08-02 05:03:41.286+00",0,"5"
"2021-08-02 05:03:41.286+00",0,"4"
"2021-08-02 05:04:11.281+00",0,"2"
"2021-08-02 05:04:11.281+00",0,"4"
"2021-08-02 05:04:11.281+00",0,"0"
"2021-08-02 05:04:11.281+00",0,"5"
"2021-08-02 05:04:11.281+00",0,"3"
"2021-08-02 05:04:11.281+00",0,"1"
"2021-08-02 05:04:41.281+00",0,"3"
"2021-08-02 05:04:41.281+00",0,"1"
"2021-08-02 05:04:41.281+00",0,"4"
"2021-08-02 05:04:41.281+00",0,"2"
"2021-08-02 05:04:41.281+00",0,"0"
"2021-08-02 05:04:41.281+00",0,"5"
"2021-08-02 05:05:11.281+00",0,"2"
"2021-08-02 05:05:11.281+00",0,"4"
"2021-08-02 05:05:11.281+00",0,"0"
"2021-08-02 05:05:11.281+00",0,"5"
"2021-08-02 05:05:11.281+00",0,"3"
"2021-08-02 05:05:11.281+00",0,"1"
"2021-08-02 05:05:41.286+00",0,"4"
"2021-08-02 05:05:41.286+00",0,"2"
"2021-08-02 05:05:41.286+00",0,"1"
"2021-08-02 05:05:41.286+00",0,"3"
"2021-08-02 05:05:41.286+00",0,"5"
"2021-08-02 05:05:41.286+00",0,"0"
"2021-08-02 05:06:11.281+00",0,"4"
"2021-08-02 05:06:11.281+00",0,"1"
"2021-08-02 05:06:11.281+00",0,"3"
"2021-08-02 05:06:11.281+00",0,"5"
"2021-08-02 05:06:11.281+00",0,"0"
"2021-08-02 05:06:11.281+00",0,"2"
"2021-08-02 05:06:41.281+00",0,"1"
"2021-08-02 05:06:41.281+00",0,"4"
"2021-08-02 05:06:41.281+00",0,"5"
"2021-08-02 05:06:41.281+00",0,"3"
"2021-08-02 05:06:41.281+00",0,"2"
"2021-08-02 05:06:41.281+00",0,"0"
"2021-08-02 05:07:11.281+00",1,"5"
"2021-08-02 05:07:11.281+00",0,"3"
"2021-08-02 05:07:11.281+00",1,"4"
"2021-08-02 05:07:11.281+00",1,"2"
"2021-08-02 05:07:11.281+00",1,"0"
"2021-08-02 05:07:11.281+00",1,"1"
"2021-08-02 05:07:41.281+00",0,"4"
"2021-08-02 05:07:41.281+00",0,"2"
"2021-08-02 05:07:41.281+00",0,"0"
"2021-08-02 05:07:41.281+00",0,"5"
"2021-08-02 05:07:41.281+00",0,"3"
"2021-08-02 05:07:41.281+00",0,"1"
"2021-08-02 05:08:11.281+00",0,"1"
"2021-08-02 05:08:11.281+00",0,"4"
"2021-08-02 05:08:11.281+00",0,"3"
"2021-08-02 05:08:11.281+00",0,"2"
"2021-08-02 05:08:11.281+00",0,"5"
"2021-08-02 05:08:11.281+00",0,"0"
"2021-08-02 05:08:41.281+00",0,"0"
"2021-08-02 05:08:41.281+00",0,"5"
"2021-08-02 05:08:41.281+00",0,"3"
"2021-08-02 05:08:41.281+00",1,"1"
"2021-08-02 05:08:41.281+00",1,"2"
"2021-08-02 05:08:41.281+00",0,"4"
"2021-08-02 05:09:11.281+00",0,"4"
"2021-08-02 05:09:11.281+00",0,"1"
"2021-08-02 05:09:11.281+00",0,"3"
"2021-08-02 05:09:11.281+00",0,"5"
"2021-08-02 05:09:11.281+00",0,"0"
"2021-08-02 05:09:11.281+00",0,"2"
"2021-08-02 05:09:41.281+00",0,"3"
"2021-08-02 05:09:41.281+00",0,"4"
"2021-08-02 05:09:41.281+00",0,"5"
"2021-08-02 05:09:41.281+00",0,"1"
"2021-08-02 05:09:41.281+00",0,"2"
"2021-08-02 05:09:41.281+00",0,"0"
"2021-08-02 05:10:11.281+00",0,"0"
"2021-08-02 05:10:11.281+00",0,"2"
"2021-08-02 05:10:11.281+00",0,"1"
"2021-08-02 05:10:11.281+00",0,"3"
"2021-08-02 05:10:11.281+00",0,"5"
"2021-08-02 05:10:11.281+00",0,"4"
"2021-08-02 05:10:41.281+00",0,"3"
"2021-08-02 05:10:41.281+00",0,"0"
"2021-08-02 05:10:41.281+00",0,"2"
"2021-08-02 05:10:41.281+00",0,"5"
"2021-08-02 05:10:41.281+00",0,"4"
"2021-08-02 05:10:41.281+00",0,"1"
"2021-08-02 05:11:11.281+00",0,"3"
"2021-08-02 05:11:11.281+00",0,"4"
"2021-08-02 05:11:11.281+00",0,"2"
"2021-08-02 05:11:11.281+00",0,"0"
"2021-08-02 05:11:11.281+00",0,"5"
"2021-08-02 05:11:11.281+00",0,"1"
"2021-08-02 05:11:41.281+00",0,"0"
"2021-08-02 05:11:41.281+00",0,"5"
"2021-08-02 05:11:41.281+00",0,"1"
"2021-08-02 05:11:41.281+00",0,"3"
"2021-08-02 05:11:41.281+00",0,"4"
"2021-08-02 05:11:41.281+00",0,"2"
"2021-08-02 05:12:11.281+00",0,"2"
"2021-08-02 05:12:11.281+00",0,"0"
"2021-08-02 05:12:11.281+00",0,"4"
"2021-08-02 05:12:11.281+00",0,"1"
"2021-08-02 05:12:11.281+00",0,"3"
"2021-08-02 05:12:11.281+00",0,"5"
"2021-08-02 05:12:41.281+00",0,"5"
"2021-08-02 05:12:41.281+00",0,"3"
"2021-08-02 05:12:41.281+00",0,"0"
"2021-08-02 05:12:41.281+00",0,"2"
"2021-08-02 05:12:41.281+00",0,"4"
"2021-08-02 05:12:41.281+00",0,"1"
"2021-08-02 05:13:11.281+00",0,"2"
"2021-08-02 05:13:11.281+00",0,"5"
"2021-08-02 05:13:11.281+00",0,"3"
"2021-08-02 05:13:11.281+00",0,"1"
"2021-08-02 05:13:11.281+00",0,"4"
"2021-08-02 05:13:11.281+00",0,"0"
"2021-08-02 05:13:41.284+00",0,"5"
"2021-08-02 05:13:41.284+00",0,"3"
"2021-08-02 05:13:41.284+00",0,"1"
"2021-08-02 05:13:41.284+00",0,"0"
"2021-08-02 05:13:41.284+00",0,"2"
"2021-08-02 05:13:41.284+00",0,"4"
"2021-08-02 05:14:11.281+00",0,"0"
"2021-08-02 05:14:11.281+00",0,"2"
"2021-08-02 05:14:11.281+00",0,"4"
"2021-08-02 05:14:11.281+00",0,"3"
"2021-08-02 05:14:11.281+00",0,"5"
"2021-08-02 05:14:11.281+00",0,"1"
"2021-08-02 05:14:41.281+00",0,"1"
"2021-08-02 05:14:41.281+00",0,"0"
"2021-08-02 05:14:41.281+00",0,"2"
"2021-08-02 05:14:41.281+00",0,"4"
"2021-08-02 05:14:41.281+00",0,"5"
"2021-08-02 05:14:41.281+00",0,"3"
"2021-08-02 05:15:11.281+00",0,"0"
"2021-08-02 05:15:11.281+00",0,"5"
"2021-08-02 05:15:11.281+00",0,"3"
"2021-08-02 05:15:11.281+00",0,"1"
"2021-08-02 05:15:11.281+00",0,"4"
"2021-08-02 05:15:11.281+00",0,"2"
"2021-08-02 05:15:41.281+00",0,"0"
"2021-08-02 05:15:41.281+00",0,"2"
"2021-08-02 05:15:41.281+00",0,"4"
"2021-08-02 05:15:41.281+00",0,"1"
"2021-08-02 05:15:41.281+00",0,"3"
"2021-08-02 05:15:41.281+00",0,"5"
"2021-08-02 05:16:11.281+00",0,"4"
"2021-08-02 05:16:11.281+00",0,"2"
"2021-08-02 05:16:11.281+00",0,"1"
"2021-08-02 05:16:11.281+00",0,"3"
"2021-08-02 05:16:11.281+00",0,"5"
"2021-08-02 05:16:11.281+00",0,"0"
"2021-08-02 05:16:41.281+00",0,"3"
"2021-08-02 05:16:41.281+00",0,"5"
"2021-08-02 05:16:41.281+00",0,"0"
"2021-08-02 05:16:41.281+00",0,"2"
"2021-08-02 05:16:41.281+00",0,"4"
"2021-08-02 05:16:41.281+00",0,"1"
"2021-08-02 05:17:11.281+00",0,"2"
"2021-08-02 05:17:11.281+00",0,"5"
"2021-08-02 05:17:11.281+00",0,"3"
"2021-08-02 05:17:11.281+00",0,"1"
"2021-08-02 05:17:11.281+00",0,"0"
"2021-08-02 05:17:11.281+00",0,"4"
"2021-08-02 05:17:41.281+00",0,"2"
"2021-08-02 05:17:41.281+00",0,"5"
"2021-08-02 05:17:41.281+00",0,"3"
"2021-08-02 05:17:41.281+00",0,"1"
"2021-08-02 05:17:41.281+00",0,"4"
"2021-08-02 05:17:41.281+00",0,"0"
"2021-08-02 05:18:11.281+00",0,"3"
"2021-08-02 05:18:11.281+00",0,"4"
"2021-08-02 05:18:11.281+00",0,"0"
"2021-08-02 05:18:11.281+00",0,"2"
"2021-08-02 05:18:11.281+00",0,"1"
"2021-08-02 05:18:11.281+00",0,"5"
"2021-08-02 05:18:41.281+00",0,"1"
"2021-08-02 05:18:41.281+00",0,"4"
"2021-08-02 05:18:41.281+00",0,"2"
"2021-08-02 05:18:41.281+00",0,"0"
"2021-08-02 05:18:41.281+00",0,"5"
"2021-08-02 05:18:41.281+00",0,"3"
"2021-08-02 05:19:11.281+00",0,"2"
"2021-08-02 05:19:11.281+00",0,"5"
"2021-08-02 05:19:11.281+00",0,"3"
"2021-08-02 05:19:11.281+00",0,"1"
"2021-08-02 05:19:11.281+00",0,"4"
"2021-08-02 05:19:11.281+00",0,"0"
"2021-08-02 05:19:41.281+00",0,"5"
"2021-08-02 05:19:41.281+00",0,"4"
"2021-08-02 05:19:41.281+00",0,"2"
"2021-08-02 05:19:41.281+00",0,"1"
"2021-08-02 05:19:41.281+00",0,"0"
"2021-08-02 05:19:41.281+00",0,"3"
"2021-08-02 05:20:11.281+00",0,"3"
"2021-08-02 05:20:11.281+00",1,"0"
"2021-08-02 05:20:11.281+00",1,"2"
"2021-08-02 05:20:11.281+00",1,"4"
"2021-08-02 05:20:11.281+00",1,"5"
"2021-08-02 05:20:11.281+00",1,"1"
"2021-08-02 05:20:41.281+00",0,"3"
"2021-08-02 05:20:41.281+00",1,"1"
"2021-08-02 05:20:41.281+00",1,"0"
"2021-08-02 05:20:41.281+00",1,"2"
"2021-08-02 05:20:41.281+00",1,"4"
"2021-08-02 05:20:41.281+00",1,"5"
"2021-08-02 05:21:11.281+00",1,"1"
"2021-08-02 05:21:11.281+00",1,"4"
"2021-08-02 05:21:11.281+00",1,"5"
"2021-08-02 05:21:11.281+00",1,"0"
"2021-08-02 05:21:11.281+00",1,"2"
"2021-08-02 05:21:11.281+00",0,"3"
"2021-08-02 05:21:41.281+00",0,"3"
"2021-08-02 05:21:41.281+00",1,"0"
"2021-08-02 05:21:41.281+00",1,"2"
"2021-08-02 05:21:41.281+00",1,"4"
"2021-08-02 05:21:41.281+00",1,"1"
"2021-08-02 05:21:41.281+00",1,"5"
"2021-08-02 05:22:11.281+00",1,"2"
"2021-08-02 05:22:11.281+00",1,"0"
"2021-08-02 05:22:11.281+00",1,"5"
"2021-08-02 05:22:11.281+00",0,"3"
"2021-08-02 05:22:11.281+00",1,"1"
"2021-08-02 05:22:11.281+00",1,"4"
"2021-08-02 05:22:41.281+00",1,"0"
"2021-08-02 05:22:41.281+00",1,"2"
"2021-08-02 05:22:41.281+00",1,"4"
"2021-08-02 05:22:41.281+00",1,"1"
"2021-08-02 05:22:41.281+00",0,"3"
"2021-08-02 05:22:41.281+00",1,"5"
"2021-08-02 05:23:11.281+00",1,"0"
"2021-08-02 05:23:11.281+00",1,"1"
"2021-08-02 05:23:11.281+00",0,"3"
"2021-08-02 05:23:11.281+00",1,"5"
"2021-08-02 05:23:11.281+00",1,"4"
"2021-08-02 05:23:11.281+00",1,"2"
"2021-08-02 05:23:41.281+00",1,"1"
"2021-08-02 05:23:41.281+00",0,"3"
"2021-08-02 05:23:41.281+00",1,"4"
"2021-08-02 05:23:41.281+00",1,"2"
"2021-08-02 05:23:41.281+00",1,"0"
"2021-08-02 05:23:41.281+00",1,"5"
"2021-08-02 05:24:11.286+00",1,"1"
"2021-08-02 05:24:11.286+00",1,"5"
"2021-08-02 05:24:11.286+00",1,"0"
"2021-08-02 05:24:11.286+00",1,"2"
"2021-08-02 05:24:11.286+00",0,"4"
"2021-08-02 05:24:11.286+00",0,"3"
"2021-08-02 05:24:41.281+00",0,"5"
"2021-08-02 05:24:41.281+00",0,"2"
"2021-08-02 05:24:41.281+00",0,"1"
"2021-08-02 05:24:41.281+00",0,"4"
"2021-08-02 05:24:41.281+00",0,"0"
"2021-08-02 05:24:41.281+00",0,"3"
"2021-08-02 05:25:11.281+00",0,"0"
"2021-08-02 05:25:11.281+00",0,"1"
"2021-08-02 05:25:11.281+00",0,"3"
"2021-08-02 05:25:11.281+00",0,"5"
"2021-08-02 05:25:11.281+00",0,"2"
"2021-08-02 05:25:11.281+00",0,"4"
"2021-08-02 05:25:41.281+00",0,"0"
"2021-08-02 05:25:41.281+00",0,"2"
"2021-08-02 05:25:41.281+00",0,"4"
"2021-08-02 05:25:41.281+00",0,"3"
"2021-08-02 05:25:41.281+00",0,"5"
"2021-08-02 05:25:41.281+00",0,"1"
"2021-08-02 05:26:11.281+00",0,"1"
"2021-08-02 05:26:11.281+00",0,"4"
"2021-08-02 05:26:11.281+00",0,"3"
"2021-08-02 05:26:11.281+00",0,"5"
"2021-08-02 05:26:11.281+00",0,"0"
"2021-08-02 05:26:11.281+00",0,"2"
"2021-08-02 05:26:41.281+00",0,"5"
"2021-08-02 05:26:41.281+00",0,"3"
"2021-08-02 05:26:41.281+00",0,"1"
"2021-08-02 05:26:41.281+00",0,"4"
"2021-08-02 05:26:41.281+00",0,"2"
"2021-08-02 05:26:41.281+00",0,"0"
"2021-08-02 05:27:11.281+00",0,"0"
"2021-08-02 05:27:11.281+00",0,"5"
"2021-08-02 05:27:11.281+00",0,"3"
"2021-08-02 05:27:11.281+00",0,"1"
"2021-08-02 05:27:11.281+00",0,"4"
"2021-08-02 05:27:11.281+00",0,"2"
"2021-08-02 05:27:41.281+00",0,"2"
"2021-08-02 05:27:41.281+00",0,"4"
"2021-08-02 05:27:41.281+00",0,"1"
"2021-08-02 05:27:41.281+00",0,"3"
"2021-08-02 05:27:41.281+00",0,"5"
"2021-08-02 05:27:41.281+00",0,"0"
"2021-08-02 05:28:11.281+00",0,"3"
"2021-08-02 05:28:11.281+00",0,"1"
"2021-08-02 05:28:11.281+00",0,"4"
"2021-08-02 05:28:11.281+00",0,"2"
"2021-08-02 05:28:11.281+00",0,"0"
"2021-08-02 05:28:11.281+00",0,"5"
"2021-08-02 05:28:41.281+00",0,"2"
"2021-08-02 05:28:41.281+00",0,"4"
"2021-08-02 05:28:41.281+00",0,"1"
"2021-08-02 05:28:41.281+00",0,"3"
"2021-08-02 05:28:41.281+00",0,"5"
"2021-08-02 05:28:41.281+00",0,"0"
"2021-08-02 05:29:11.281+00",0,"3"
"2021-08-02 05:29:11.281+00",0,"5"
"2021-08-02 05:29:11.281+00",0,"4"
"2021-08-02 05:29:11.281+00",0,"2"
"2021-08-02 05:29:11.281+00",0,"0"
"2021-08-02 05:29:11.281+00",0,"1"
"2021-08-02 05:29:41.281+00",0,"1"
"2021-08-02 05:29:41.281+00",0,"2"
"2021-08-02 05:29:41.281+00",0,"4"
"2021-08-02 05:29:41.281+00",0,"0"
"2021-08-02 05:29:41.281+00",0,"3"
"2021-08-02 05:29:41.281+00",0,"5"
"2021-08-02 05:30:11.281+00",1,"5"
"2021-08-02 05:30:11.281+00",1,"0"
"2021-08-02 05:30:11.281+00",1,"2"
"2021-08-02 05:30:11.281+00",1,"4"
"2021-08-02 05:30:11.281+00",1,"1"
"2021-08-02 05:30:11.281+00",0,"3"
"2021-08-02 05:30:41.281+00",1,"5"
"2021-08-02 05:30:41.281+00",0,"3"
"2021-08-02 05:30:41.281+00",1,"1"
"2021-08-02 05:30:41.281+00",1,"4"
"2021-08-02 05:30:41.281+00",1,"2"
"2021-08-02 05:30:41.281+00",1,"0"
"2021-08-02 05:31:11.281+00",1,"0"
"2021-08-02 05:31:11.281+00",1,"1"
"2021-08-02 05:31:11.281+00",0,"3"
"2021-08-02 05:31:11.281+00",1,"5"
"2021-08-02 05:31:11.281+00",1,"4"
"2021-08-02 05:31:11.281+00",1,"2"
"2021-08-02 05:31:41.281+00",1,"0"
"2021-08-02 05:31:41.281+00",1,"5"
"2021-08-02 05:31:41.281+00",1,"4"
"2021-08-02 05:31:41.281+00",1,"2"
"2021-08-02 05:31:41.281+00",1,"1"
"2021-08-02 05:31:41.281+00",0,"3"
"2021-08-02 05:32:11.281+00",1,"0"
"2021-08-02 05:32:11.281+00",0,"3"
"2021-08-02 05:32:11.281+00",1,"1"
"2021-08-02 05:32:11.281+00",1,"5"
"2021-08-02 05:32:11.281+00",1,"4"
"2021-08-02 05:32:11.281+00",1,"2"
"2021-08-02 05:32:41.281+00",0,"3"
"2021-08-02 05:32:41.281+00",1,"4"
"2021-08-02 05:32:41.281+00",1,"2"
"2021-08-02 05:32:41.281+00",1,"0"
"2021-08-02 05:32:41.281+00",1,"1"
"2021-08-02 05:32:41.281+00",1,"5"
"2021-08-02 05:33:11.287+00",1,"0"
"2021-08-02 05:33:11.287+00",1,"4"
"2021-08-02 05:33:11.287+00",1,"2"
"2021-08-02 05:33:11.287+00",1,"1"
"2021-08-02 05:33:11.287+00",0,"3"
"2021-08-02 05:33:11.287+00",1,"5"
"2021-08-02 05:33:41.288+00",1,"4"
"2021-08-02 05:33:41.288+00",0,"3"
"2021-08-02 05:33:41.288+00",1,"5"
"2021-08-02 05:33:41.288+00",1,"0"
"2021-08-02 05:33:41.288+00",1,"2"
"2021-08-02 05:33:41.288+00",1,"1"
"2021-08-02 05:34:11.281+00",1,"0"
"2021-08-02 05:34:11.281+00",1,"1"
"2021-08-02 05:34:11.281+00",0,"3"
"2021-08-02 05:34:11.281+00",1,"2"
"2021-08-02 05:34:11.281+00",1,"4"
"2021-08-02 05:34:11.281+00",1,"5"
"2021-08-02 05:34:41.281+00",1,"0"
"2021-08-02 05:34:41.281+00",1,"2"
"2021-08-02 05:34:41.281+00",0,"3"
"2021-08-02 05:34:41.281+00",1,"5"
"2021-08-02 05:34:41.281+00",1,"4"
"2021-08-02 05:34:41.281+00",1,"1"
"2021-08-02 05:35:11.286+00",1,"2"
"2021-08-02 05:35:11.286+00",1,"4"
"2021-08-02 05:35:11.286+00",0,"3"
"2021-08-02 05:35:11.286+00",1,"5"
"2021-08-02 05:35:11.286+00",1,"1"
"2021-08-02 05:35:11.286+00",1,"0"
"2021-08-02 05:35:41.281+00",0,"3"
"2021-08-02 05:35:41.281+00",1,"2"
"2021-08-02 05:35:41.281+00",1,"0"
"2021-08-02 05:35:41.281+00",1,"5"
"2021-08-02 05:35:41.281+00",1,"4"
"2021-08-02 05:35:41.281+00",1,"1"
"2021-08-02 05:36:11.281+00",1,"4"
"2021-08-02 05:36:11.281+00",1,"0"
"2021-08-02 05:36:11.281+00",1,"5"
"2021-08-02 05:36:11.281+00",0,"3"
"2021-08-02 05:36:11.281+00",1,"1"
"2021-08-02 05:36:11.281+00",1,"2"
"2021-08-02 05:36:41.281+00",0,"3"
"2021-08-02 05:36:41.281+00",1,"1"
"2021-08-02 05:36:41.281+00",1,"4"
"2021-08-02 05:36:41.281+00",1,"2"
"2021-08-02 05:36:41.281+00",1,"0"
"2021-08-02 05:36:41.281+00",1,"5"
"2021-08-02 05:37:11.281+00",1,"0"
"2021-08-02 05:37:11.281+00",1,"2"
"2021-08-02 05:37:11.281+00",1,"5"
"2021-08-02 05:37:11.281+00",0,"3"
"2021-08-02 05:37:11.281+00",1,"1"
"2021-08-02 05:37:11.281+00",1,"4"
"2021-08-02 05:37:41.281+00",0,"3"
"2021-08-02 05:37:41.281+00",1,"4"
"2021-08-02 05:37:41.281+00",1,"2"
"2021-08-02 05:37:41.281+00",1,"0"
"2021-08-02 05:37:41.281+00",1,"5"
"2021-08-02 05:37:41.281+00",1,"1"
"2021-08-02 05:38:11.281+00",1,"4"
"2021-08-02 05:38:11.281+00",1,"0"
"2021-08-02 05:38:11.281+00",1,"2"
"2021-08-02 05:38:11.281+00",1,"1"
"2021-08-02 05:38:11.281+00",0,"3"
"2021-08-02 05:38:11.281+00",1,"5"
"2021-08-02 05:38:41.281+00",0,"3"
"2021-08-02 05:38:41.281+00",1,"0"
"2021-08-02 05:38:41.281+00",1,"5"
"2021-08-02 05:38:41.281+00",1,"2"
"2021-08-02 05:38:41.281+00",1,"4"
"2021-08-02 05:38:41.281+00",1,"1"
"2021-08-02 05:39:11.281+00",1,"0"
"2021-08-02 05:39:11.281+00",1,"2"
"2021-08-02 05:39:11.281+00",1,"4"
"2021-08-02 05:39:11.281+00",1,"1"
"2021-08-02 05:39:11.281+00",0,"3"
"2021-08-02 05:39:11.281+00",1,"5"
"2021-08-02 05:39:41.281+00",1,"5"
"2021-08-02 05:39:41.281+00",1,"2"
"2021-08-02 05:39:41.281+00",1,"0"
"2021-08-02 05:39:41.281+00",1,"4"
"2021-08-02 05:39:41.281+00",1,"1"
"2021-08-02 05:39:41.281+00",0,"3"
"2021-08-02 05:40:11.285+00",1,"2"
"2021-08-02 05:40:11.285+00",1,"5"
"2021-08-02 05:40:11.285+00",0,"3"
"2021-08-02 05:40:11.285+00",1,"1"
"2021-08-02 05:40:11.285+00",1,"4"
"2021-08-02 05:40:11.285+00",1,"0"
"2021-08-02 05:40:41.281+00",0,"3"
"2021-08-02 05:40:41.281+00",1,"0"
"2021-08-02 05:40:41.281+00",1,"2"
"2021-08-02 05:40:41.281+00",1,"4"
"2021-08-02 05:40:41.281+00",1,"1"
"2021-08-02 05:40:41.281+00",1,"5"
"2021-08-02 05:41:11.281+00",0,"3"
"2021-08-02 05:41:11.281+00",1,"4"
"2021-08-02 05:41:11.281+00",1,"2"
"2021-08-02 05:41:11.281+00",1,"0"
"2021-08-02 05:41:11.281+00",1,"1"
"2021-08-02 05:41:11.281+00",1,"5"
"2021-08-02 05:41:41.281+00",1,"1"
"2021-08-02 05:41:41.281+00",1,"4"
"2021-08-02 05:41:41.281+00",1,"2"
"2021-08-02 05:41:41.281+00",1,"0"
"2021-08-02 05:41:41.281+00",1,"5"
"2021-08-02 05:41:41.281+00",0,"3"
"2021-08-02 05:42:11.281+00",1,"2"
"2021-08-02 05:42:11.281+00",1,"5"
"2021-08-02 05:42:11.281+00",0,"3"
"2021-08-02 05:42:11.281+00",1,"1"
"2021-08-02 05:42:11.281+00",1,"0"
"2021-08-02 05:42:11.281+00",1,"4"
"2021-08-02 05:42:41.281+00",0,"3"
"2021-08-02 05:42:41.281+00",1,"0"
"2021-08-02 05:42:41.281+00",1,"2"
"2021-08-02 05:42:41.281+00",1,"4"
"2021-08-02 05:42:41.281+00",1,"1"
"2021-08-02 05:42:41.281+00",1,"5"
"2021-08-02 05:43:11.284+00",0,"3"
"2021-08-02 05:43:11.284+00",1,"0"
"2021-08-02 05:43:11.284+00",1,"2"
"2021-08-02 05:43:11.284+00",1,"4"
"2021-08-02 05:43:11.284+00",1,"1"
"2021-08-02 05:43:11.284+00",1,"5"
"2021-08-02 05:43:41.281+00",1,"0"
"2021-08-02 05:43:41.281+00",0,"3"
"2021-08-02 05:43:41.281+00",1,"5"
"2021-08-02 05:43:41.281+00",1,"1"
"2021-08-02 05:43:41.281+00",1,"4"
"2021-08-02 05:43:41.281+00",1,"2"
"2021-08-02 05:44:11.281+00",1,"5"
"2021-08-02 05:44:11.281+00",1,"0"
"2021-08-02 05:44:11.281+00",1,"1"
"2021-08-02 05:44:11.281+00",1,"2"
"2021-08-02 05:44:11.281+00",0,"3"
"2021-08-02 05:44:11.281+00",1,"4"
"2021-08-02 05:44:41.281+00",0,"3"
"2021-08-02 05:44:41.281+00",1,"0"
"2021-08-02 05:44:41.281+00",1,"2"
"2021-08-02 05:44:41.281+00",1,"4"
"2021-08-02 05:44:41.281+00",1,"1"
"2021-08-02 05:44:41.281+00",1,"5"
"2021-08-02 05:45:11.281+00",1,"5"
"2021-08-02 05:45:11.281+00",1,"4"
"2021-08-02 05:45:11.281+00",1,"2"
"2021-08-02 05:45:11.281+00",1,"0"
"2021-08-02 05:45:11.281+00",0,"3"
"2021-08-02 05:45:11.281+00",1,"1"
"2021-08-02 05:45:41.281+00",0,"3"
"2021-08-02 05:45:41.281+00",1,"5"
"2021-08-02 05:45:41.281+00",1,"1"
"2021-08-02 05:45:41.281+00",1,"0"
"2021-08-02 05:45:41.281+00",1,"2"
"2021-08-02 05:45:41.281+00",1,"4"
"2021-08-02 05:46:11.285+00",1,"5"
"2021-08-02 05:46:11.285+00",1,"4"
"2021-08-02 05:46:11.285+00",1,"2"
"2021-08-02 05:46:11.285+00",1,"0"
"2021-08-02 05:46:11.285+00",1,"1"
"2021-08-02 05:46:11.285+00",0,"3"
"2021-08-02 05:46:41.281+00",1,"2"
"2021-08-02 05:46:41.281+00",1,"0"
"2021-08-02 05:46:41.281+00",1,"5"
"2021-08-02 05:46:41.281+00",0,"3"
"2021-08-02 05:46:41.281+00",1,"1"
"2021-08-02 05:46:41.281+00",1,"4"
"2021-08-02 05:47:11.281+00",1,"1"
"2021-08-02 05:47:11.281+00",1,"4"
"2021-08-02 05:47:11.281+00",1,"2"
"2021-08-02 05:47:11.281+00",1,"0"
"2021-08-02 05:47:11.281+00",1,"5"
"2021-08-02 05:47:11.281+00",0,"3"
"2021-08-02 05:47:41.281+00",1,"5"
"2021-08-02 05:47:41.281+00",1,"4"
"2021-08-02 05:47:41.281+00",0,"3"
"2021-08-02 05:47:41.281+00",1,"1"
"2021-08-02 05:47:41.281+00",1,"2"
"2021-08-02 05:47:41.281+00",1,"0"
"2021-08-02 05:48:11.286+00",0,"0"
"2021-08-02 05:48:11.286+00",0,"1"
"2021-08-02 05:48:11.286+00",0,"3"
"2021-08-02 05:48:11.286+00",1,"5"
"2021-08-02 05:48:11.286+00",0,"4"
"2021-08-02 05:48:11.286+00",0,"2"
"2021-08-02 05:48:41.281+00",1,"1"
"2021-08-02 05:48:41.281+00",1,"4"
"2021-08-02 05:48:41.281+00",1,"2"
"2021-08-02 05:48:41.281+00",1,"0"
"2021-08-02 05:48:41.281+00",1,"5"
"2021-08-02 05:48:41.281+00",0,"3"
"2021-08-02 05:49:11.287+00",1,"4"
"2021-08-02 05:49:11.287+00",1,"1"
"2021-08-02 05:49:11.287+00",1,"5"
"2021-08-02 05:49:11.287+00",0,"3"
"2021-08-02 05:49:11.287+00",1,"2"
"2021-08-02 05:49:11.287+00",1,"0"
"2021-08-02 05:49:41.281+00",1,"2"
"2021-08-02 05:49:41.281+00",0,"3"
"2021-08-02 05:49:41.281+00",1,"5"
"2021-08-02 05:49:41.281+00",1,"1"
"2021-08-02 05:49:41.281+00",1,"4"
"2021-08-02 05:49:41.281+00",1,"0"
"2021-08-02 05:50:11.281+00",1,"5"
"2021-08-02 05:50:11.281+00",1,"2"
"2021-08-02 05:50:11.281+00",1,"4"
"2021-08-02 05:50:11.281+00",1,"1"
"2021-08-02 05:50:11.281+00",0,"3"
"2021-08-02 05:50:11.281+00",1,"0"
"2021-08-02 05:50:41.281+00",1,"5"
"2021-08-02 05:50:41.281+00",1,"0"
"2021-08-02 05:50:41.281+00",1,"2"
"2021-08-02 05:50:41.281+00",1,"4"
"2021-08-02 05:50:41.281+00",1,"1"
"2021-08-02 05:50:41.281+00",0,"3"
"2021-08-02 05:51:11.281+00",0,"3"
"2021-08-02 05:51:11.281+00",1,"1"
"2021-08-02 05:51:11.281+00",1,"0"
"2021-08-02 05:51:11.281+00",1,"5"
"2021-08-02 05:51:11.281+00",1,"2"
"2021-08-02 05:51:11.281+00",1,"4"
"2021-08-02 05:51:41.281+00",1,"0"
"2021-08-02 05:51:41.281+00",0,"3"
"2021-08-02 05:51:41.281+00",1,"4"
"2021-08-02 05:51:41.281+00",1,"1"
"2021-08-02 05:51:41.281+00",1,"5"
"2021-08-02 05:51:41.281+00",1,"2"
